candidate,cost_bps,window,weeks,start,end,cagr,arithmetic_ann_return,ann_vol,sharpe_zero_rf,max_drawdown
residual_momentum_vol_managed_standalone,100,full,1110,2005-01-07,2026-04-10,-0.0020895051692001454,0.00853152880598742,0.14522916151645393,0.05874528721988682,-0.6035091809098958
residual_momentum_vol_managed_standalone,100,recent_3y,157,2023-04-14,2026-04-10,0.05784279560198913,0.06635498671162543,0.14222262582486608,0.4665571763056563,-0.1484070672464285
residual_momentum_vol_managed_standalone,100,post_2024,119,2024-01-05,2026-04-10,0.12490268991818176,0.12827024398915896,0.14470870951352996,0.8864030673783734,-0.1484070672464285
ggg_plus_residual_raw_10,10,full,1110,2005-01-07,2026-04-10,0.07236826693635456,0.07318856476178616,0.08084171126806691,0.9053317107439337,-0.12197016299869123
ggg_plus_residual_raw_10,10,recent_3y,157,2023-04-14,2026-04-10,0.14971711725081627,0.1432491643945177,0.08448697761625021,1.6955176813777415,-0.07906519969428882
ggg_plus_residual_raw_10,10,post_2024,119,2024-01-05,2026-04-10,0.1812090730912066,0.17036304476768924,0.08469035623308514,2.011599104611337,-0.07906519969428882
ggg_plus_residual_raw_10,50,full,1110,2005-01-07,2026-04-10,0.05691556990742086,0.058660730414060835,0.08088008902868674,0.7252802403970514,-0.1259608202696576
ggg_plus_residual_raw_10,50,recent_3y,157,2023-04-14,2026-04-10,0.13015021672015714,0.12605630912471788,0.08465917382801263,1.4889858171874513,-0.07998248079631631
ggg_plus_residual_raw_10,50,post_2024,119,2024-01-05,2026-04-10,0.1604399199960349,0.15260538331433632,0.08509562184758913,1.7933400097558583,-0.07998248079631631
ggg_plus_residual_raw_10,100,full,1110,2005-01-07,2026-04-10,0.037894116740183836,0.040500937479404184,0.08107570584247913,0.4995446793653934,-0.13489968399157504
ggg_plus_residual_raw_10,100,recent_3y,157,2023-04-14,2026-04-10,0.1061361928508684,0.10456524003746803,0.0850260379198412,1.2298025710200389,-0.08112869423523528
ggg_plus_residual_raw_10,100,post_2024,119,2024-01-05,2026-04-10,0.13496654848384337,0.13040830649764518,0.0857549807638759,1.5207082473345896,-0.08112869423523517
ggg_plus_residual_vol_05,10,full,1110,2005-01-07,2026-04-10,0.07114374276700741,0.07179102458979678,0.07765000799586604,0.9245462613940596,-0.11711424540178683
ggg_plus_residual_vol_05,10,recent_3y,157,2023-04-14,2026-04-10,0.1467035615760255,0.14044084281851058,0.08236053692112845,1.70519581426481,-0.07549444773655523
ggg_plus_residual_vol_05,10,post_2024,119,2024-01-05,2026-04-10,0.17514873227750383,0.16502090686975973,0.08250297429237273,2.000181306009178,-0.07549444773655511
ggg_plus_residual_vol_05,50,full,1110,2005-01-07,2026-04-10,0.056685287294240716,0.058190832308031425,0.07771320234863108,0.7487895305997059,-0.1193805494566671
ggg_plus_residual_vol_05,50,recent_3y,157,2023-04-14,2026-04-10,0.12896988607918436,0.12483318460214872,0.08255130980053817,1.5121890240599782,-0.07642292969406816
ggg_plus_residual_vol_05,50,post_2024,119,2024-01-05,2026-04-10,0.15635692859886152,0.14889026849643722,0.08294041966422629,1.7951472767946013,-0.07642292969406816
ggg_plus_residual_vol_05,100,full,1110,2005-01-07,2026-04-10,0.03886742325298731,0.04119059195582473,0.07796188379336766,0.5283426971184716,-0.1335609879837132
ggg_plus_residual_vol_05,100,recent_3y,157,2023-04-14,2026-04-10,0.10716498548981068,0.1053236118316963,0.0829613698754404,1.2695500567291857,-0.07769777660997901
ggg_plus_residual_vol_05,100,post_2024,119,2024-01-05,2026-04-10,0.1332645798923784,0.12872697052978413,0.08366059005337692,1.5386811215131768,-0.07769777660997912
ggg_plus_residual_vol_10,10,full,1110,2005-01-07,2026-04-10,0.07143513877877594,0.07220079686052393,0.07939648943623842,0.9093701418436996,-0.11778305100990394
ggg_plus_residual_vol_10,10,recent_3y,157,2023-04-14,2026-04-10,0.14827319237309577,0.14198393964833794,0.0844260021346524,1.6817560474068813,-0.07906519969428871
ggg_plus_residual_vol_10,10,post_2024,119,2024-01-05,2026-04-10,0.17925227530592824,0.1686937986739899,0.0846202252200928,1.993539939597491,-0.07906519969428882
ggg_plus_residual_vol_10,50,full,1110,2005-01-07,2026-04-10,0.05606970345486695,0.057743741775127276,0.0794427120629114,0.726860152123199,-0.12058987418655343
ggg_plus_residual_vol_10,50,recent_3y,157,2023-04-14,2026-04-10,0.128849354504599,0.12489688195111509,0.08460026471163914,1.4763178623238045,-0.07998248079631631
ggg_plus_residual_vol_10,50,post_2024,119,2024-01-05,2026-04-10,0.15867798194469573,0.15107571889202004,0.0850273319585158,1.776790067524743,-0.07998248079631631
ggg_plus_residual_vol_10,100,full,1110,2005-01-07,2026-04-10,0.03715412996781797,0.03967242291838143,0.07965096331468707,0.4980783818224847,-0.1347862417180148
ggg_plus_residual_vol_10,100,recent_3y,157,2023-04-14,2026-04-10,0.10500816282934711,0.1035380598295865,0.0849686659145177,1.2185440210836127,-0.08112869423523505
ggg_plus_residual_vol_10,100,post_2024,119,2024-01-05,2026-04-10,0.13343976633950505,0.12905311916455778,0.08568764680253164,1.50608779655208,-0.08112869423523517
ggg_plus_residual_vol_15,10,full,1110,2005-01-07,2026-04-10,0.07168937564264932,0.07260478623533301,0.08146046702159751,0.8912886077130321,-0.1317729036615125
ggg_plus_residual_vol_15,10,recent_3y,157,2023-04-14,2026-04-10,0.14981214246468166,0.14351958411185792,0.0866874704917173,1.6555977847521892,-0.08262822605386255
ggg_plus_residual_vol_15,10,post_2024,119,2024-01-05,2026-04-10,0.1833312813552208,0.17235685836468845,0.08695073447495176,1.9822357959993997,-0.08262822605386255
ggg_plus_residual_vol_15,50,full,1110,2005-01-07,2026-04-10,0.05539343777393824,0.057267736762632776,0.08148971428476398,0.7027603086508802,-0.1359943310566185
ggg_plus_residual_vol_15,50,recent_3y,157,2023-04-14,2026-04-10,0.12866384252396013,0.12492331746854486,0.08683756692446525,1.4385861084432283,-0.0835344365964884
ggg_plus_residual_vol_15,50,post_2024,119,2024-01-05,2026-04-10,0.16092124393660123,0.15321200871994536,0.08731753264422713,1.754653436489135,-0.08353443659648829
ggg_plus_residual_vol_15,100,full,1110,2005-01-07,2026-04-10,0.035353599923626966,0.03809642492175747,0.08166062933252091,0.46652132408420927,-0.1452603466777358
ggg_plus_residual_vol_15,100,recent_3y,157,2023-04-14,2026-04-10,0.10275149733513644,0.10167798416440366,0.08715929915204158,1.1665764313574336,-0.0846667579078344
ggg_plus_residual_vol_15,100,post_2024,119,2024-01-05,2026-04-10,0.13347980309708496,0.1292809466640165,0.08791049075296177,1.4705974856551567,-0.0846667579078344
