candidate,first_hash,second_hash,hash_equal,maximum_difference
residual_momentum_raw_standalone,d0aa2dc5bbcb8a4eb88a71d60a54b09bf319fcc80ffad8cc8694897e13e574b3,d0aa2dc5bbcb8a4eb88a71d60a54b09bf319fcc80ffad8cc8694897e13e574b3,True,0.0
residual_momentum_vol_managed_standalone,0fc845a826aa01dccd3d2ff100d2751376285ad7d53e4af5c2f5ce4adedbd711,0fc845a826aa01dccd3d2ff100d2751376285ad7d53e4af5c2f5ce4adedbd711,True,0.0
ggg_plus_residual_raw_10,cca9f6c12f26d3346297c8b0e877e5a703f003ceb218db67814ee73a9dd9cb5b,cca9f6c12f26d3346297c8b0e877e5a703f003ceb218db67814ee73a9dd9cb5b,True,0.0
ggg_plus_residual_vol_05,d8690706be8ce4e314c859ebe947eec22862b6f976624dc0e7124d4f5b0c6f47,d8690706be8ce4e314c859ebe947eec22862b6f976624dc0e7124d4f5b0c6f47,True,0.0
ggg_plus_residual_vol_10,cd086f4b2bb302c85dec62940eb19fce057a28673ef42091a2e33607f772cfaf,cd086f4b2bb302c85dec62940eb19fce057a28673ef42091a2e33607f772cfaf,True,0.0
ggg_plus_residual_vol_15,b84c906504f9ac0dc248d59a5d4a446e77a81680e5e4f1d553163966ab5f3faf,b84c906504f9ac0dc248d59a5d4a446e77a81680e5e4f1d553163966ab5f3faf,True,0.0
