state,avg_offense_component_weight,avg_defense_component_weight,avg_cash_component_weight,offense_minus_cash,defense_minus_cash,cash_dominant
calm_trend,0.5350847457627118,0.3507627118644068,0.11415254237288135,0.42093220338983045,0.2366101694915254,False
neutral_healthy_proxy,0.37952218430034124,0.391382252559727,0.22909556313993173,0.1504266211604095,0.16228668941979524,False
neutral_mixed,0.34068750000000003,0.3883750000000001,0.2709375,0.06975000000000003,0.11743750000000008,False
recovery_confirmed,0.31079545454545454,0.5039772727272728,0.18522727272727274,0.1255681818181818,0.31875000000000003,False
recovery_fragile,0.28061224489795916,0.47959183673469385,0.23979591836734693,0.040816326530612235,0.23979591836734693,False
stressed_panic,0.15987991266375545,0.3021288209606987,0.537991266375546,-0.3781113537117905,-0.23586244541484724,True
