annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_weight,average_spy_weight,average_offensive_weight,average_ml_exposure,average_number_of_etfs_held,active_weeks,strategy_name,fold_name,model_type,sequence_length,seed,target,top_n,weighting,wrapper,cost_bps,test_start,test_end,simple_momentum_sharpe,beats_simple_momentum,current_production_sharpe,beats_current_production,official_shadow_sharpe,beats_official_shadow,phase4b_sharpe,beats_phase4b,phase6_sharpe,beats_phase6,phase7_sharpe,beats_phase7,SPY_sharpe,beats_SPY,60_40_sharpe,beats_60_40
0.012363159065889473,0.07799694571363255,0.15850824609570066,-0.08092182538156034,0.15277904332477732,-0.024548693794024787,0.3492232505239125,0.01815960902724345,0.29732321115467786,0.0,0.667976631339066,0.7139423076923077,10.509615384615385,104,lstm_seq26_seed0_fold_a_2017_2018__top10__inverse_vol__bil_fallback_original,fold_a_2017_2018,lstm,26,0,top_quintile_forward_4w,10,inverse_vol,bil_fallback_original,10.0,2017-01-01,2018-12-31,-0.03500065393753534,True,0.8201583078605718,False,0.8165767152286039,False,0.7730944342560145,False,0.7602769768982212,False,0.7714161534452828,False,0.5536682463610483,False,0.6859660459508767,False
0.02204888526193227,0.10786668554163392,0.20440866567112548,-0.09113852312696447,0.2419271731144482,-0.030979924709728074,0.38672335141862696,0.020109614273768603,0.045062075387942116,0.0,0.9202377671058017,1.0,10.0,104,lstm_seq26_seed0_fold_a_2017_2018__top10__inverse_vol__raw_ml,fold_a_2017_2018,lstm,26,0,top_quintile_forward_4w,10,inverse_vol,raw_ml,10.0,2017-01-01,2018-12-31,-0.03500065393753534,True,0.8201583078605718,False,0.8165767152286039,False,0.7730944342560145,False,0.7602769768982212,False,0.7714161534452828,False,0.5536682463610483,False,0.6859660459508767,False
0.014143522857470892,0.06593896175121076,0.21449416978742752,-0.09560614369023135,0.14793529277047934,-0.021203247220597396,0.2901776098841721,0.015089235713976952,0.2971959296874039,0.0,0.6388550414230344,0.7139423076923077,15.509615384615385,104,lstm_seq26_seed0_fold_a_2017_2018__top15__inverse_vol__bil_fallback_original,fold_a_2017_2018,lstm,26,0,top_quintile_forward_4w,15,inverse_vol,bil_fallback_original,10.0,2017-01-01,2018-12-31,-0.03500065393753534,True,0.8201583078605718,False,0.8165767152286039,False,0.7730944342560145,False,0.7602769768982212,False,0.7714161534452828,False,0.5536682463610483,False,0.6859660459508767,False
0.023179729594021925,0.10158124466238284,0.22818906847482,-0.11196930172653496,0.20701861346455724,-0.032730651788341183,0.30367196067151764,0.015790941954918918,0.044552949518846446,0.0,0.8912470537435294,1.0,15.0,104,lstm_seq26_seed0_fold_a_2017_2018__top15__inverse_vol__raw_ml,fold_a_2017_2018,lstm,26,0,top_quintile_forward_4w,15,inverse_vol,raw_ml,10.0,2017-01-01,2018-12-31,-0.03500065393753534,True,0.8201583078605718,False,0.8165767152286039,False,0.7730944342560145,False,0.7602769768982212,False,0.7714161534452828,False,0.5536682463610483,False,0.6859660459508767,False
0.023573456244013746,0.1239141755708442,0.19024018951355837,-0.14563007572051745,0.1618721691064296,-0.04166140782620685,0.35632251663776976,0.01852877086516403,0.27407316859313835,0.0,0.674608539466399,0.7403846153846154,10.528846153846153,104,lstm_seq26_seed0_fold_b_2019_2020__top10__inverse_vol__bil_fallback_original,fold_b_2019_2020,lstm,26,0,top_quintile_forward_4w,10,inverse_vol,bil_fallback_original,10.0,2019-01-01,2020-12-31,0.6582254915224903,False,0.7066011198902421,False,0.7287785231899591,False,0.9249676196028584,False,0.7695571697508473,False,0.7775321785108656,False,1.022720944938849,False,1.3766032684179228,False
0.027529951273866704,0.23892684866743194,0.11522334734421709,-0.3066973950585622,0.08976258591505158,-0.0775557703926492,0.4223496131241856,0.021962179882457647,0.04544539280878542,0.0,0.8790826286627381,1.0,10.0,104,lstm_seq26_seed0_fold_b_2019_2020__top10__inverse_vol__raw_ml,fold_b_2019_2020,lstm,26,0,top_quintile_forward_4w,10,inverse_vol,raw_ml,10.0,2019-01-01,2020-12-31,0.6582254915224903,False,0.7066011198902421,False,0.7287785231899591,False,0.9249676196028584,False,0.7695571697508473,False,0.7775321785108656,False,1.022720944938849,False,1.3766032684179228,False
0.05814407389747922,0.11934290820129985,0.4872017514388503,-0.12351043594702638,0.4707624376163421,-0.03781330450145797,0.3242506145019131,0.01686103195409948,0.28073252843888424,0.0,0.6707095612591976,0.7403846153846154,15.51923076923077,104,lstm_seq26_seed0_fold_b_2019_2020__top15__inverse_vol__bil_fallback_original,fold_b_2019_2020,lstm,26,0,top_quintile_forward_4w,15,inverse_vol,bil_fallback_original,10.0,2019-01-01,2020-12-31,0.6582254915224903,False,0.7066011198902421,False,0.7287785231899591,False,0.9249676196028584,False,0.7695571697508473,False,0.7775321785108656,False,1.022720944938849,False,1.3766032684179228,False
0.08463033576153123,0.23131370180752966,0.36586823478338526,-0.27561795303241476,0.30705668781880135,-0.07274936865815988,0.3784304112433129,0.01967838138465227,0.053950035367449516,0.0,0.8737098774685352,1.0,15.0,104,lstm_seq26_seed0_fold_b_2019_2020__top15__inverse_vol__raw_ml,fold_b_2019_2020,lstm,26,0,top_quintile_forward_4w,15,inverse_vol,raw_ml,10.0,2019-01-01,2020-12-31,0.6582254915224903,False,0.7066011198902421,False,0.7287785231899591,False,0.9249676196028584,False,0.7695571697508473,False,0.7775321785108656,False,1.022720944938849,False,1.3766032684179228,False
0.06922996404489945,0.11410648105665441,0.6067136888616033,-0.08531550487182582,0.8114581769035702,-0.033889414329654165,0.2603771371224245,0.013539611130366076,0.3476190476190476,0.0,0.6516153729601469,0.6523809523809524,10.647619047619047,105,lstm_seq26_seed0_fold_c_2021_2022__top10__inverse_vol__bil_fallback_original,fold_c_2021_2022,lstm,26,0,top_quintile_forward_4w,10,inverse_vol,bil_fallback_original,10.0,2021-01-01,2022-12-31,0.31345800720908323,True,0.6417683516241371,False,0.6280748746642743,False,0.6478789515392717,False,0.7260590002118861,False,0.7046524683926785,False,0.18216344968090722,True,-0.08330094807913137,True
0.09342562013721634,0.165447301292612,0.5646850653186702,-0.1036994927093371,0.9009264915025404,-0.04501855475105793,0.33338445041322284,0.01733599142148759,0.0,0.0,0.9969376823167779,1.0,10.0,105,lstm_seq26_seed0_fold_c_2021_2022__top10__inverse_vol__raw_ml,fold_c_2021_2022,lstm,26,0,top_quintile_forward_4w,10,inverse_vol,raw_ml,10.0,2021-01-01,2022-12-31,0.31345800720908323,True,0.6417683516241371,False,0.6280748746642743,False,0.6478789515392717,False,0.7260590002118861,False,0.7046524683926785,False,0.18216344968090722,True,-0.08330094807913137,True
0.07025489050921085,0.10502813345596056,0.6689149678040265,-0.06359773823588832,1.1046759280751572,-0.029419163239229745,0.23809174551591633,0.012380770766827651,0.3476190476190476,0.0,0.6473042105664555,0.6523809523809524,15.647619047619047,105,lstm_seq26_seed0_fold_c_2021_2022__top15__inverse_vol__bil_fallback_original,fold_c_2021_2022,lstm,26,0,top_quintile_forward_4w,15,inverse_vol,bil_fallback_original,10.0,2021-01-01,2022-12-31,0.31345800720908323,True,0.6417683516241371,True,0.6280748746642743,True,0.6478789515392717,True,0.7260590002118861,False,0.7046524683926785,False,0.18216344968090722,True,-0.08330094807913137,True
0.09804332626517054,0.15392099261688524,0.6369717645285969,-0.09920886708302201,0.988251646731576,-0.038609046714906496,0.30617909590820963,0.0159213129872269,0.0,0.0,0.9796930327420127,1.0,15.0,105,lstm_seq26_seed0_fold_c_2021_2022__top15__inverse_vol__raw_ml,fold_c_2021_2022,lstm,26,0,top_quintile_forward_4w,15,inverse_vol,raw_ml,10.0,2021-01-01,2022-12-31,0.31345800720908323,True,0.6417683516241371,False,0.6280748746642743,True,0.6478789515392717,False,0.7260590002118861,False,0.7046524683926785,False,0.18216344968090722,True,-0.08330094807913137,True
0.23113778811710683,0.11813973830179693,1.9564779086157091,-0.0867840185828862,2.6633681165196372,-0.03191823902146621,0.36454672296721946,0.018956429594295412,0.17142857142857143,0.0,0.7476171179526678,0.8285714285714286,10.468571428571428,175,lstm_seq26_seed0_fold_d_2023_2026__top10__inverse_vol__bil_fallback_original,fold_d_2023_2026,lstm,26,0,top_quintile_forward_4w,10,inverse_vol,bil_fallback_original,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,True,1.6391262456800244,True,1.7239424176865512,True,1.6362444291460003,True,1.6494454616666478,True,1.5741662901220843,True,1.5625412662350247,True
0.2742676282420593,0.15042081180469752,1.8233356471853195,-0.1628081471556525,1.6846062868085225,-0.04281444766508819,0.3398599137649105,0.017672715515775345,0.0,0.0,0.9003508991794706,1.0,9.942857142857143,175,lstm_seq26_seed0_fold_d_2023_2026__top10__inverse_vol__raw_ml,fold_d_2023_2026,lstm,26,0,top_quintile_forward_4w,10,inverse_vol,raw_ml,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,True,1.6391262456800244,True,1.7239424176865512,True,1.6362444291460003,True,1.6494454616666478,True,1.5741662901220843,True,1.5625412662350247,True
0.18092614744006963,0.10581711539774524,1.7098004113985215,-0.09288056637337361,1.9479440587470012,-0.026513668978198065,0.3267451862677718,0.016990749685924136,0.17142857142857143,0.0,0.7576324930294772,0.8285714285714286,15.44,175,lstm_seq26_seed0_fold_d_2023_2026__top15__inverse_vol__bil_fallback_original,fold_d_2023_2026,lstm,26,0,top_quintile_forward_4w,15,inverse_vol,bil_fallback_original,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,True,1.6391262456800244,True,1.7239424176865512,False,1.6362444291460003,True,1.6494454616666478,True,1.5741662901220843,True,1.5625412662350247,True
0.21619211830664908,0.13605490400163658,1.5890064374603399,-0.1299177377313402,1.6640692955546812,-0.0369939200849875,0.2864741213202949,0.014896654308655334,0.0,0.0,0.9139751669373493,1.0,14.914285714285715,175,lstm_seq26_seed0_fold_d_2023_2026__top15__inverse_vol__raw_ml,fold_d_2023_2026,lstm,26,0,top_quintile_forward_4w,15,inverse_vol,raw_ml,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,False,1.6391262456800244,False,1.7239424176865512,False,1.6362444291460003,False,1.6494454616666478,False,1.5741662901220843,True,1.5625412662350247,True
0.20530598182080317,0.11311335035343242,1.8150464218353264,-0.10364173787058173,1.9809199077419022,-0.03003208013754388,0.3338074406868968,0.017357986915718635,0.17142857142857143,0.0,0.7990605595346587,0.8285714285714286,10.468571428571428,175,lstm_seq26_seed1_fold_d_2023_2026__top10__inverse_vol__bil_fallback_original,fold_d_2023_2026,lstm,26,1,top_quintile_forward_4w,10,inverse_vol,bil_fallback_original,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,True,1.6391262456800244,True,1.7239424176865512,True,1.6362444291460003,True,1.6494454616666478,True,1.5741662901220843,True,1.5625412662350247,True
0.2547972081401073,0.14771990144599811,1.7248671685125203,-0.13177070707917637,1.9336407445018007,-0.04199867913613679,0.2968451677187433,0.015435948721374654,0.0,0.0,0.9632812585101053,1.0,9.942857142857143,175,lstm_seq26_seed1_fold_d_2023_2026__top10__inverse_vol__raw_ml,fold_d_2023_2026,lstm,26,1,top_quintile_forward_4w,10,inverse_vol,raw_ml,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,True,1.6391262456800244,True,1.7239424176865512,True,1.6362444291460003,True,1.6494454616666478,True,1.5741662901220843,True,1.5625412662350247,True
0.18882923048546219,0.10646001983953744,1.773710269546035,-0.08674404730274876,2.1768552005236965,-0.028308178516383644,0.3235093760769336,0.016822487556000548,0.17142857142857143,0.0,0.7849122014175594,0.8285714285714286,15.44,175,lstm_seq26_seed1_fold_d_2023_2026__top15__inverse_vol__bil_fallback_original,fold_d_2023_2026,lstm,26,1,top_quintile_forward_4w,15,inverse_vol,bil_fallback_original,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,True,1.6391262456800244,True,1.7239424176865512,True,1.6362444291460003,True,1.6494454616666478,True,1.5741662901220843,True,1.5625412662350247,True
0.2514426498943356,0.13975089089500542,1.799220371934831,-0.12014122431434293,2.092892355054163,-0.03866156920531463,0.2818561793855162,0.014656521328046842,0.0,0.0,0.9486863541448971,1.0,14.914285714285715,175,lstm_seq26_seed1_fold_d_2023_2026__top15__inverse_vol__raw_ml,fold_d_2023_2026,lstm,26,1,top_quintile_forward_4w,15,inverse_vol,raw_ml,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,True,1.6391262456800244,True,1.7239424176865512,True,1.6362444291460003,True,1.6494454616666478,True,1.5741662901220843,True,1.5625412662350247,True
0.17145469188693951,0.11676209221046535,1.468410582930374,-0.10782944351955293,1.5900544998718211,-0.03178657751280967,0.354246265577886,0.018420805810050074,0.17142857142857143,0.0,0.7742379171179021,0.8285714285714286,10.468571428571428,175,lstm_seq26_seed2_fold_d_2023_2026__top10__inverse_vol__bil_fallback_original,fold_d_2023_2026,lstm,26,2,top_quintile_forward_4w,10,inverse_vol,bil_fallback_original,10.0,2023-01-01,2026-05-08,1.5381208927970345,False,1.6363075544695813,False,1.6391262456800244,False,1.7239424176865512,False,1.6362444291460003,False,1.6494454616666478,False,1.5741662901220843,False,1.5625412662350247,False
0.20612806345683587,0.1500317601386846,1.373896188822271,-0.13472888687602946,1.5299470531995432,-0.04138905375459044,0.31070434615397224,0.01615662600000656,0.0,0.0,0.935961802354598,1.0,9.942857142857143,175,lstm_seq26_seed2_fold_d_2023_2026__top10__inverse_vol__raw_ml,fold_d_2023_2026,lstm,26,2,top_quintile_forward_4w,10,inverse_vol,raw_ml,10.0,2023-01-01,2026-05-08,1.5381208927970345,False,1.6363075544695813,False,1.6391262456800244,False,1.7239424176865512,False,1.6362444291460003,False,1.6494454616666478,False,1.5741662901220843,False,1.5625412662350247,False
0.19752407524935855,0.10740139331775649,1.839120230637662,-0.09999044591763606,1.975429486653782,-0.028473988018938648,0.3135763605662201,0.016305970749443444,0.17142857142857143,0.0,0.7770278645697978,0.8285714285714286,15.44,175,lstm_seq26_seed2_fold_d_2023_2026__top15__inverse_vol__bil_fallback_original,fold_d_2023_2026,lstm,26,2,top_quintile_forward_4w,15,inverse_vol,bil_fallback_original,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,True,1.6391262456800244,True,1.7239424176865512,True,1.6362444291460003,True,1.6494454616666478,True,1.5741662901220843,True,1.5625412662350247,True
0.25326245627299104,0.14203868087193267,1.7830527199935196,-0.13462193251114574,1.88128673796911,-0.03938488992811932,0.27003990533146727,0.014042075077236298,0.0,0.0,0.9419181101659209,1.0,14.914285714285715,175,lstm_seq26_seed2_fold_d_2023_2026__top15__inverse_vol__raw_ml,fold_d_2023_2026,lstm,26,2,top_quintile_forward_4w,15,inverse_vol,raw_ml,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,True,1.6391262456800244,True,1.7239424176865512,True,1.6362444291460003,True,1.6494454616666478,True,1.5741662901220843,True,1.5625412662350247,True
0.1703169373950406,0.09741167823918652,1.7484242184683556,-0.0681292349302508,2.499909731401025,-0.02673208889123626,0.31540444519658445,0.01640103115022239,0.17142857142857143,0.0,0.7349372136537238,0.8285714285714286,10.468571428571428,175,gru_seq26_seed0_fold_d_2023_2026__top10__inverse_vol__bil_fallback_original,fold_d_2023_2026,gru,26,0,top_quintile_forward_4w,10,inverse_vol,bil_fallback_original,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,True,1.6391262456800244,True,1.7239424176865512,True,1.6362444291460003,True,1.6494454616666478,True,1.5741662901220843,True,1.5625412662350247,True
0.2062084545292815,0.12428391658168962,1.6591724834624464,-0.08794598195697156,2.344717176848068,-0.036129672698200124,0.2678855461671621,0.013930048400692426,0.0,0.0,0.890364687462101,1.0,9.942857142857143,175,gru_seq26_seed0_fold_d_2023_2026__top10__inverse_vol__raw_ml,fold_d_2023_2026,gru,26,0,top_quintile_forward_4w,10,inverse_vol,raw_ml,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,True,1.6391262456800244,True,1.7239424176865512,False,1.6362444291460003,True,1.6494454616666478,True,1.5741662901220843,True,1.5625412662350247,True
0.1654305425619631,0.0988069794411619,1.6742799293897508,-0.07902466346873704,2.093403948849578,-0.026747430646527667,0.27338978495955996,0.014216268817897114,0.17142857142857143,0.0,0.7449173570716868,0.8285714285714286,15.44,175,gru_seq26_seed0_fold_d_2023_2026__top15__inverse_vol__bil_fallback_original,fold_d_2023_2026,gru,26,0,top_quintile_forward_4w,15,inverse_vol,bil_fallback_original,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,True,1.6391262456800244,True,1.7239424176865512,False,1.6362444291460003,True,1.6494454616666478,True,1.5741662901220843,True,1.5625412662350247,True
0.20591332306646937,0.12687084143354962,1.6230153496248336,-0.09975542495707812,2.0641817039531225,-0.03672684638974844,0.21467119237088358,0.011162902003285943,0.0,0.0,0.9038314963151752,1.0,14.914285714285715,175,gru_seq26_seed0_fold_d_2023_2026__top15__inverse_vol__raw_ml,fold_d_2023_2026,gru,26,0,top_quintile_forward_4w,15,inverse_vol,raw_ml,10.0,2023-01-01,2026-05-08,1.5381208927970345,True,1.6363075544695813,False,1.6391262456800244,False,1.7239424176865512,False,1.6362444291460003,False,1.6494454616666478,False,1.5741662901220843,True,1.5625412662350247,True
