variant,market_state,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,cost_drag,n_weeks
post_hoc_weight_scaling,calm_trend,0.04080940327324334,0.08014194801507045,0.5092140169286783,-0.13985030707147394,0.29180774878375265,-0.02734371541421333,0.06593957995242983,0.019452176085966798,295
post_hoc_weight_scaling,neutral_mixed,0.11252170102342829,0.07701519641478496,1.4610324489392197,-0.09261501685757789,1.2149401343462758,-0.02480558817726219,0.06092310617498883,0.029974168238094505,493
post_hoc_weight_scaling,recovery_confirmed,0.027371509887081036,0.07511091252309347,0.36441455665533873,-0.05465877311204426,0.50077066001779,-0.022449999215645968,0.08776339206276339,0.003861589250761589,44
post_hoc_weight_scaling,recovery_fragile,0.0678479361284603,0.0582173164898067,1.1654253445422862,-0.0323492059086129,2.097360173851932,-0.01721970517914018,0.10570486156093566,0.005179538216485848,49
post_hoc_weight_scaling,stressed_panic,0.035761863335552535,0.07431961676074539,0.48119009346724007,-0.12163109960297291,0.29401907449892395,-0.023121440649293237,0.05202159486056587,0.011912945223069588,229
pre_overlay_proxy,calm_trend,0.04079785173242678,0.079698383182778,0.5119031290617546,-0.13892303450487598,0.29367233358982553,-0.027163398456008743,0.06615600023468084,0.01951602006923085,295
pre_overlay_proxy,neutral_mixed,0.11138177264990934,0.0764358528206031,1.4571927772079054,-0.09186500439911649,1.2124505232264546,-0.024655617668715653,0.06119599265170859,0.030108428384640624,493
pre_overlay_proxy,recovery_confirmed,0.026427747233209065,0.07428224876797072,0.35577473315003183,-0.05425503804137055,0.487102178659563,-0.02222442933427904,0.08753784434830639,0.0038516651513254814,44
pre_overlay_proxy,recovery_fragile,0.06598875844991037,0.05769960848800114,1.1436604195266418,-0.032330018494430846,2.0410986916471314,-0.017141983495778904,0.10411556277111275,0.005101662575784526,49
pre_overlay_proxy,stressed_panic,0.035761341351978615,0.0743172770655205,0.4811982188266971,-0.12162167458993034,0.2940375675022935,-0.023120023505570565,0.05203480198900884,0.011915969655483022,229
sleeve_level_scaling_proxy,calm_trend,0.040763530163344885,0.07982296496669959,0.5106742173803058,-0.1393227766537808,0.2925833890365455,-0.027210259540673954,0.0660684481511928,0.019490192204601877,295
sleeve_level_scaling_proxy,neutral_mixed,0.11188261894902785,0.07663965661248037,1.459852821558811,-0.09200956785945813,1.2159889623644924,-0.024660842104037104,0.06111674987182895,0.030069440936939838,493
sleeve_level_scaling_proxy,recovery_confirmed,0.02566869924742221,0.07380836675198814,0.3477749254860837,-0.0538098399128204,0.47702612178384396,-0.022095707267119416,0.08650357164267174,0.003806157152277556,44
sleeve_level_scaling_proxy,recovery_fragile,0.06575644287799953,0.05761023656502795,1.141402063221464,-0.03233874609858556,2.0333640233773815,-0.0171346657959875,0.10381610994582323,0.005086989387345338,49
