variant,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,cost_drag,n_weeks,avg_BIL,avg_SPY,avg_offense,avg_defense,delta_sharpe_vs_exact_ggg,delta_ann_return_vs_exact_ggg,delta_max_drawdown_vs_exact_ggg,delta_cvar_5_vs_exact_ggg,delta_avg_turnover_vs_exact_ggg,deployment_location,promising
exact_ggg_reference,0.07138099253495311,0.07621368826084113,0.9365901869314063,-0.11773854403501682,0.6062669886059027,-0.02537714571816087,0.06183881682725351,0.06857924786142414,1110,0.2665801265614856,0.06025656512327496,0.4162378001730258,0.5447233297452163,0.0,0.0,0.0,0.0,0.0,,
post_hoc_weight_scaling,0.07165731448602886,0.07665785746051453,0.9347680310911196,-0.1184804461950082,0.6048028749662822,-0.025545101251767784,0.06346295492730236,0.07038041701437833,1110,0.2627893772053964,0.06083780925533758,0.4208992376394294,0.5401312895897565,-0.0018221558402866656,0.000276321951075742,-0.00074190215999137,-0.000167955533606913,0.0016241381000488553,post hoc weight scaling,True
pre_overlay_proxy,0.07104479409442677,0.07622258807767768,0.9320700842908368,-0.11821988237761782,0.600954701236257,-0.025401159923656373,0.06356514502837196,0.0704937458364645,1110,0.2663744509548413,0.06025799065060556,0.4168402200019763,0.54414879139793,-0.004520102640569457,-0.0003361984405263474,-0.00048133834260100095,-2.4014205495501845e-05,0.0017263282011184544,pre overlay proxy,True
sleeve_level_scaling_proxy,0.07120788792891242,0.07632943842297206,0.9329020283671016,-0.11823474197490358,0.6022585810186565,-0.025415091173384228,0.06345460902083447,0.07037116140410543,1110,0.26580169078953664,0.06036419308722323,0.41745750540383786,0.5435333714180494,-0.003688158564304711,-0.0001731046060406971,-0.0004961979398867555,-3.794545522335657e-05,0.0016157921935809616,sleeve level scaling proxy,True
regime_aware_scaling,0.07121545884418312,0.0760569020434237,0.9363444596195041,-0.11773854403501693,0.6048610455298542,-0.025308919649495807,0.0626722938827126,0.06950357391592826,1110,0.2678863126511791,0.06001635660588728,0.4149316140833327,0.5460295158349098,-0.00024572731190219965,-0.00016553369076999225,-1.1102230246251565e-16,6.822606866506431e-05,0.0008334770554590948,regime aware scaling,True
offense_only_scaling,0.07104228069342433,0.07604506079413166,0.934212951525533,-0.11773854403501682,0.603390175033042,-0.02533268468269912,0.06270321773933686,0.06953786847292459,1110,0.26793970921976346,0.059993601063082776,0.4148782175147484,0.546082912403494,-0.0023772354058733125,-0.00033871184152878264,0.0,4.44610354617507e-05,0.0008644009120833546,offense only scaling,True
defense_preserving_scaling,0.07108293951577571,0.0759806617802596,0.9355398841003995,-0.11773854403501705,0.6037355064848999,-0.025298896490525073,0.06281556920717106,0.0696624662507527,1110,0.2682259995962583,0.05996480333986241,0.4145919271382536,0.5463692027799889,-0.0010503028310068219,-0.00029805301917740223,-2.220446049250313e-16,7.824922763579809e-05,0.0009767523799175531,defense preserving scaling,True
volatility_target_aware_scaling,0.07109616670025609,0.07615481881144252,0.9335741035152151,-0.11822355990481992,0.6013705454098539,-0.025364619599720112,0.06318080529036825,0.07006751306701837,1110,0.2672190500740892,0.06012216213051809,0.4159143722089647,0.5450686757272456,-0.0030160834161911954,-0.0002848258346970223,-0.00048501586980309597,1.2526118440759487e-05,0.0013419884631147433,volatility target aware scaling,True
dollar_pressure_location_proxy,0.07134603273502838,0.07604453366728109,0.9382138241150884,-0.11766969730512156,0.6063246049662698,-0.025313579912575025,0.06210529546709774,0.0688747726730114,1110,0.26796840222539703,0.06025656512327496,0.4152531303919506,0.5461116054091276,0.0016236371836820807,-3.495979992473863e-05,6.884672989526663e-05,6.35658055858461e-05,0.0002664786398442337,dollar pressure location proxy,True
