Date,net_return,wealth,outer_turnover,outer_cost,growth_weight_end,drawdown
2023-01-06,0.0426838167300474,1.0426838167300474,0.0,0.0,0.3027241165045049,0.0
2023-01-13,0.0035149060715233826,1.046348752408151,0.0,0.0,0.30081311547097617,0.0
2023-01-20,0.021162107609059566,1.0684916973032175,0.0,0.0,0.2962669626799305,0.0
2023-01-27,0.021699714317103602,1.0916776618848945,0.0,0.0,0.2979560842307435,0.0
2023-02-03,-0.009453588688330017,1.0813573902891969,0.0,0.0,0.2984022862991478,-0.009453588688330017
2023-02-10,-0.008242864935277039,1.0724439073742793,0.0,0.0,0.29286277217106543,-0.017618528968895486
2023-02-17,-0.019191731425247327,1.0518618519353093,0.0,0.0,0.29860635652811074,-0.036472130318063845
2023-02-24,0.024665949341309945,1.077807023089202,0.0,0.0,0.29597078299367724,-0.012705800695548941
2023-03-03,-0.04720673940256925,1.0269272678239711,0.0,0.0,0.2842130559210256,-0.059312740675782516
2023-03-10,0.011784592011102601,1.039029186700353,0.0,0.0,0.27456758878929893,-0.04822712511460436
2023-03-17,0.020508413139785242,1.060338026525499,0.0,0.0,0.27381404117288494,-0.028707773781213475
2023-03-24,0.04249619405080618,1.1053983570601753,0.0,0.0,0.2780243884884542,0.0
2023-03-31,-0.017756298535708814,1.0857705738313328,0.0,0.0,0.2736294953441436,-0.017756298535708814
2023-04-07,0.010708112309609108,1.0973971270783875,0.0,0.0,0.2831977655525908,-0.007238322665022889
2023-04-14,-0.005011855907731566,1.091897130803912,0.0,0.0,0.284284763169725,-0.012213901142543726
2023-04-21,-0.0064016238498965095,1.0849072160897242,0.0,0.0,0.26598895130278627,-0.018537336191585818
2023-04-28,-0.0013722756912274425,1.083418424289847,0.0,0.0,0.26283319912397585,-0.01988417354697747
2023-05-05,0.0020815859794152125,1.0856736528916888,0.0,0.0,0.27002493393200727,-0.017843978184429954
2023-05-12,0.026625173632948806,1.1145799024086478,0.0,0.0,0.2668973679347021,0.0
2023-05-19,0.024891410471373776,1.1423233682626452,0.0,0.0,0.2625776808054895,0.0
2023-05-26,0.0210215443567785,1.166336769618363,0.0,0.0,0.26863032426383154,0.0
2023-06-02,-0.0052257615514139655,1.160241771771691,0.0,0.0,0.26681091703745335,-0.0052257615514139655
2023-06-09,0.032814741996170405,1.1983148061655586,0.0,0.0,0.26218840992636955,0.0
2023-06-16,-0.03275782422316609,1.15906062038117,0.0,0.0,0.2553756205146626,-0.03275782422316609
