Date,net_return,wealth,outer_turnover,outer_cost,growth_weight_end,drawdown
2023-01-06,0.038838400974570586,1.0388384009745706,0.0,0.0,0.2501532630427423,0.0
2023-01-13,0.00399252124150129,1.0429859853569488,0.0,0.0,0.24845587442655162,0.0
2023-01-20,0.02231775523504198,1.0662630912917241,0.0,0.0,0.24442437568486367,0.0
2023-01-27,0.016737139663274503,1.0841092855684686,0.0,0.0,0.24701773295950444,0.0
2023-02-03,-0.00956121903869811,1.073743879227262,0.0,0.0,0.2474145361114507,-0.00956121903869811
2023-02-10,-0.0069048759263168336,1.0663298109645556,0.0,0.0,0.24249440263863173,-0.0164000759338484
2023-02-17,-0.020561846814635243,1.0444041007376235,0.0,0.0,0.24759604251965342,-0.03662470689938346
2023-02-24,0.025323689812504213,1.0708522662236104,0.0,0.0,0.24525326878516454,-0.012228489803873144
2023-03-03,-0.04448001975835014,1.0232207362637102,0.0,0.0,0.2348382801609185,-0.05616458609413222
2023-03-10,0.014153175329452816,1.0377025587447823,0.0,0.0,0.226338609446491,-0.04280631799897572
2023-03-17,0.020694617195402998,1.0591774159606957,0.0,0.0,0.2256762483633225,-0.022997561168106362
2023-03-24,0.041433581327157576,1.1030629295647918,0.0,0.0,0.22938020331026102,0.0
2023-03-31,-0.021333869423278418,1.0795303290597975,0.0,0.0,0.2265795148814338,-0.021333869423278418
2023-04-07,0.008292353359064197,1.0884821760101882,0.0,0.0,0.23493893896440826,-0.013218424047988231
2023-04-14,-0.005268974855960673,1.0827469907936291,0.0,0.0,0.2359016651022018,-0.018417751360004675
2023-04-21,-0.002078851288142336,1.0804961208170856,0.0,0.0,0.21976355234699768,-0.020458314882007556
2023-04-28,-0.003402371353367184,1.0768198717681932,0.0,0.0,0.2175985815668574,-0.02379107945088199
2023-05-05,0.000399060382876959,1.0772495879185104,0.0,0.0,0.22392857371200825,-0.02340151314527983
2023-05-12,0.027376058120425206,1.1067404352475716,0.0,0.0,0.22117315080565905,0.0
2023-05-19,0.025925998275331708,1.13543378586304,0.0,0.0,0.21737407149252314,0.0
2023-05-26,0.017100855439263984,1.15485067489594,0.0,0.0,0.22324197430806889,0.0
2023-06-02,-0.004807635859224502,1.1492985733792607,0.0,0.0,0.22163681911523628,-0.004807635859224502
2023-06-09,0.03391721996556907,1.1882795858986797,0.0,0.0,0.21756471517217382,0.0
2023-06-16,-0.03123774314363159,1.1511604134115558,0.0,0.0,0.21157893302446593,-0.03123774314363159
2023-06-23,0.03160487104868204,1.1875426898337755,0.0,0.0,0.21407281640194029,-0.0006201369388558753
2023-06-30,-0.013586075623238103,1.1714086450438703,0.0,0.0,0.21909801644353594,-0.01419778733474586
2023-07-07,0.0284933809699921,1.2047860378386477,0.0,0.0,0.21683986635325753,0.0
2023-07-14,-0.009090388268772731,1.193834064973898,0.0,0.0,0.21302798442501625,-0.009090388268772731
2023-07-21,0.014818066635229998,1.2115243777000888,0.0,0.0,0.21243571141076803,0.0
2023-07-28,-0.03151857174532746,1.1733388596803354,0.0,0.0,0.21430408741691814,-0.03151857174532746
