Date,net_return,wealth,outer_turnover,outer_cost,growth_weight_end,drawdown
2023-01-06,0.040951155574390885,1.0409511555743909,0.0,0.0,0.2516751808908401,0.0
2023-01-13,0.003978694358278911,1.0450927820643185,0.0,0.0,0.2499709080354086,0.0
2023-01-20,0.02228431487496141,1.0683819586933891,0.0,0.0,0.24592287025118148,0.0
2023-01-27,0.01977484276195085,1.089509043936256,0.0,0.0,0.2477917996810185,0.0
2023-02-03,-0.009559583471971722,1.0790937912872793,0.0,0.0,0.24818943642548305,-0.009559583471971722
2023-02-10,-0.00692521038114946,1.0716208397616227,0.0,0.0,0.2432588740639455,-0.016418591726421572
2023-02-17,-0.02054105173879106,1.0496086206477124,0.0,0.0,0.2483713236993158,-0.03662238832308218
2023-02-24,0.025313693132061665,1.076178091179555,0.0,0.0,0.24602361286785177,-0.012235743090794338
2023-03-03,-0.04452143567503808,1.0282650975182193,0.0,0.0,0.23558612182294397,-0.05621242591687925
2023-03-10,0.01411730022403379,1.0427814246097793,0.0,0.0,0.22706741632133268,-0.04288869338583534
2023-03-17,0.02069180339345844,1.0643584528301553,0.0,0.0,0.22640354658399908,-0.023084334403719042
2023-03-24,0.041449635996432255,1.1084757232696911,0.0,0.0,0.23011589100231236,0.0
2023-03-31,-0.01826574065208142,1.0882285931893185,0.0,0.0,0.2265958395903299,-0.01826574065208142
2023-04-07,0.008377468818739908,1.0973451942964232,0.0,0.0,0.23501966339423122,-0.010041292506105637
2023-04-14,-0.005268544763023186,1.091563782019784,0.0,0.0,0.23598261829024775,-0.01525693427008179
2023-04-21,-0.002086084025070045,1.0892866882517676,0.0,0.0,0.21984056086135317,-0.01731119104829948
2023-04-28,-0.001552698507484851,1.0875953544366959,0.0,0.0,0.21727157808646108,-0.01883701049528086
2023-05-05,0.00038689731495145097,1.088016142159081,0.0,0.0,0.22359477613971754,-0.018457401169111876
2023-05-12,0.02738149550024871,1.1178076512598079,0.0,0.0,0.22084229177925851,0.0
2023-05-19,0.025933484520805683,1.1467962986809923,0.0,0.0,0.2170473118061592,0.0
2023-05-26,0.018742067756034597,1.168289632613241,0.0,0.0,0.22254728758557912,0.0
2023-06-02,-0.004801236279442955,1.1626803980442413,0.0,0.0,0.22094570654123094,-0.004801236279442955
2023-06-09,0.03393408663080999,1.2021348953954192,0.0,0.0,0.21688276223114286,0.0
2023-06-16,-0.031214512800010308,1.1646108403157598,0.0,0.0,0.21091068490394208,-0.031214512800010308
2023-06-23,0.031594564894682486,1.2014062130871668,0.0,0.0,0.2133988235743489,-0.0006061568556436914
2023-06-30,-0.010449106882979509,1.1888525911567434,0.0,0.0,0.2177158277391436,-0.011048929940850716
2023-07-07,0.03077348459047613,1.225437728051053,0.0,0.0,0.21718912207184315,0.0
2023-07-14,-0.009098156592296958,1.214288503707136,0.0,0.0,0.2133727732452055,-0.009098156592296958
2023-07-21,0.014816830496074074,1.2322804106398961,0.0,0.0,0.21277980081349218,0.0
2023-07-28,-0.031510349682236205,1.1934508239940633,0.0,0.0,0.21464938079534704,-0.031510349682236205
2023-08-04,-0.020290395728863486,1.1692352344922856,0.0,0.0,0.2142257510922223,-0.051161387946492276
2023-08-11,-0.025435793970700837,1.1394948079644558,0.0,0.0,0.20736671761333567,-0.07529585139413097
2023-08-18,0.016424169623596052,1.158210063975671,0.0,0.0,0.2049376890599226,-0.06010835360578526
2023-08-25,0.034992300564979706,1.198738498651692,0.0,0.0,0.20366208849523648,-0.02721938261664525
2023-09-01,-0.020747148615559374,1.1738680928689729,0.0,0.0,0.20166290141948784,-0.04740180665583338
2023-09-08,-0.013037694107217335,1.1585635597519246,0.0,0.0,0.20415059365726218,-0.059821490507742436
2023-09-15,-0.026819365877095103,1.127491619751068,0.0,0.0,0.202062467151047,-0.08503648194359725
2023-09-22,-0.0005595481114349932,1.1268607339445775,0.0,0.0,0.20564330033818126,-0.08554844805215756
2023-09-29,0.012063690935156357,1.1404548335658484,0.0,0.0,0.20511363518703352,-0.07451678715428467
2023-10-06,0.013825705046407455,1.1562224257134797,0.0,0.0,0.20912738741116055,-0.06172132922807827
2023-10-13,-0.020168407367627372,1.1329032608241039,0.0,0.0,0.21130509442033552,-0.08064491568456233
2023-10-20,-0.01781526663014399,1.1127202871663628,0.0,0.0,0.2117592799903797,-0.09702347163942038
2023-10-27,0.05758574769986491,1.1767971168836462,0.0,0.0,0.20629218274749248,-0.04502489309834823
2023-11-03,0.027680227248334077,1.20937112850417,0.0,0.0,0.19402322650049972,-0.018590965122808334
2023-11-10,0.01920058976313932,1.2325917674139635,0.0,0.0,0.19460450500410123,0.0
2023-11-17,0.007085245357719039,1.2413249825119959,0.0,0.0,0.1932126843649242,0.0
2023-11-24,0.00408859797032135,1.2464002613160035,0.0,0.0,0.19182112574664884,0.0
2023-12-01,-0.002863817791440182,1.242830798072391,0.0,0.0,0.18479139203944836,-0.002863817791440182
2023-12-08,0.03269929111194769,1.2834704841414544,0.0,0.0,0.18877017007215388,0.0
2023-12-15,0.00307541155399238,1.2874176840975913,0.0,0.0,0.18755032768320104,0.0
2023-12-22,0.0011314534980635393,1.2888743373397324,0.0,0.0,0.18656390122564218,0.0
2023-12-29,-0.03724013848111596,1.2408764785324442,0.0,0.0,0.19019088326521144,-0.03724013848111596
2024-01-05,0.029050469699927195,1.2769245230734032,0.0,0.0,0.1820653348962673,-0.009271512295755624
2024-01-12,0.03703651433414379,1.324217356475831,0.0,0.0,0.1828048126303158,0.0
2024-01-19,0.006183945624917531,1.3324062446038496,0.0,0.0,0.18195212245612935,0.0
2024-01-26,0.0014515883247001593,1.3343403499522741,0.0,0.0,0.18442139067025248,0.0
2024-02-02,0.020901216751527674,1.362229686826936,0.0,0.0,0.17899803141344672,0.0
2024-02-09,-0.021006281328777132,1.3336143067910373,0.0,0.0,0.18264576936737537,-0.021006281328777132
2024-02-16,0.009157670254693384,1.345827106859571,0.0,0.0,0.17918756757585222,-0.012040979671770091
2024-02-23,0.019233410944519358,1.3717119526660748,0.0,0.0,0.18346336933542345,0.0
2024-03-01,-0.005461172289646488,1.364220797360798,0.0,0.0,0.18457091526463507,-0.005461172289646488
2024-03-08,-0.017653220790969204,1.3401379064173558,0.0,0.0,0.17472785845900662,-0.023017985800409035
2024-03-15,0.02100008323467928,1.3682809139980692,0.0,0.0,0.17082035883499133,-0.002501282183432929
2024-03-22,-0.002774009950850309,1.36448528912708,0.0,0.0,0.1701946564680448,-0.005268353552616456
2024-03-29,-0.01966734728936037,1.3376494830745944,0.0,0.0,0.16683635933196223,-0.024832086303014478
2024-04-05,-0.020153375078356794,1.310691331318822,0.0,0.0,0.16459987509909774,-0.04448501103212843
2024-04-12,-0.03581906138663693,1.2637435980633802,0.0,0.0,0.1634175427971466,-0.07871066107782043
2024-04-19,0.033438336770070576,1.3060010820864443,0.0,0.0,0.16854177547982663,-0.04790427790026486
2024-04-26,-0.001364259270455359,1.304219358002983,0.0,0.0,0.1695635278977369,-0.04920318331550033
2024-05-03,0.024491991228481114,1.3361622870792074,0.0,0.0,0.17348252940706566,-0.02591627602119584
2024-05-10,0.02697422746447753,1.3722042325403385,0.0,0.0,0.1731517018830402,0.0
2024-05-17,0.008718079533049705,1.3841672181752127,0.0,0.0,0.18381987213518408,0.0
2024-05-24,0.007141735886001532,1.3940525748694816,0.0,0.0,0.2019038484829883,0.0
2024-05-31,0.00984745741196158,1.4077804482305443,0.0,0.0,0.19115303380241846,0.0
2024-06-07,0.03262830805478023,1.4537139423689072,0.0,0.0,0.180535169075923,0.0
2024-06-14,-0.0017135018613443354,1.4512230008227958,0.0,0.0,0.17674316869890203,-0.0017135018613443354
2024-06-21,-0.0010720581014158626,1.4496672054478026,0.0,0.0,0.17877217310291157,-0.0027837229892080373
2024-06-28,0.02118131323942607,1.480373060619316,0.0,0.0,0.17014041280076714,0.0
2024-07-05,0.0043707663274354935,1.4868434253447134,0.0,0.0,0.1728854625057805,0.0
2024-07-12,-0.038521085909579256,1.4295686020229166,0.0,0.0,0.18160825552263166,-0.038521085909579256
