Date,leader_weight,valuation_weight,gross_return,turnover,cost,net_return,wealth,drawdown
2023-01-06,0.5,0.5,0.06358793615318092,0.5,0.0025,0.06108793615318092,1.0610879361531809,0.0
2023-01-13,0.5,0.5,-0.002002857833414572,0.0,0.0,-0.002002857833414572,1.0589627278683147,-0.002002857833414695
2023-01-20,0.5,0.5,0.014244026079261002,0.0,0.0,0.014244026079261002,1.0740466205810362,0.0
2023-01-27,0.5,0.5,0.040207007092674774,0.0,0.0,0.040207007092674774,1.1172308206726012,0.0
2023-02-03,0.5,0.5,-0.010610564368909843,0.0,0.0,-0.010610564368909843,1.1053763711349245,-0.010610564368909947
2023-02-10,0.5,0.5,-0.011841274357294797,0.0,0.0,-0.011841274357294797,1.092287306256245,-0.02232619612242659
2023-02-17,0.5,0.5,-0.03127717074048951,0.0,0.0,-0.03127717074048951,1.058123649680799,-0.052905066614809315
2023-02-24,0.5,0.5,0.00664784242587416,0.0,0.0,0.00664784242587416,1.065157888970968,-0.04660892873532063
2023-03-03,0.5,0.5,-0.05936966667287894,0.0,0.0,-0.05936966667287894,1.0019198201487745,-0.10321143884520356
2023-03-10,0.5,0.5,-0.01262249196598798,0.0,0.0,-0.01262249196598798,0.9892730952683825,-0.11453114525356978
2023-03-17,0.5,0.5,0.011900264437617908,0.0,0.0,0.011900264437617908,1.001045706703097,-0.10399383173081267
2023-03-24,0.5,0.5,0.025181580393694426,0.0,0.0,0.025181580393694426,1.0262536196442036,-0.08143098037129604
2023-03-31,0.5,0.5,-0.004595373538245169,0.0,0.0,-0.004595373538245169,1.0215376009169623,-0.08565214813714961
2023-04-07,0.5,0.5,0.009812936159037982,0.0,0.0,0.009812936159037982,1.0315618841788172,-0.07667971103966598
2023-04-14,0.5,0.5,-0.02709514192668718,0.0,0.0,-0.02709514192668718,1.0036115685208313,-0.10169720531283599
2023-04-21,0.5,0.5,-0.009998823472242607,0.0,0.0,-0.009998823472242607,0.993576633612491,-0.11067917638153513
2023-04-28,0.5,0.5,0.0006567350971482368,0.0,0.0,0.0006567350971482368,0.9942291502594908,-0.1100951281840401
2023-05-05,0.5,0.5,0.0020689463269493997,0.0,0.0,0.0020689463269493997,0.9962861570080662,-0.10825396276816213
2023-05-12,0.5,0.5,0.02667966696642029,0.0,0.0,0.02667966696642029,1.022866739880296,-0.08446247547619179
2023-05-19,0.5,0.5,0.015099441662612114,0.0,0.0,0.015099441662612114,1.0383114565477447,-0.0706383700347123
2023-05-26,0.5,0.5,0.032691547116766,0.0,0.0,0.032691547116766,1.0722554644513531,-0.04025610052018769
2023-06-02,0.5,0.5,-0.002530818161251098,0.0,0.0,-0.002530818161251098,1.0695417808484189,-0.04268503781114119
2023-06-09,0.5,0.5,0.024403534069173026,0.0,0.0,0.024403534069173026,1.0956423801357573,-0.0193231695164362
2023-06-16,0.5,0.5,-0.020386954809934237,0.0,0.0,-0.020386954809934237,1.0733055684440809,-0.03931618374265411
2023-06-23,0.5,0.5,0.04859184389299173,0.0,0.0,0.04859184389299173,1.1254594650753944,0.0
2023-06-30,0.5,0.5,-0.025782361276440423,0.0,0.0,-0.025782361276440423,1.0964424625448312,-0.025782361276440402
2023-07-07,0.5,0.5,0.029216939923707986,0.0,0.0,0.029216939923707986,1.128477156102806,0.0
2023-07-14,0.5,0.5,-0.0017688792898790731,0.0,0.0,-0.0017688792898790731,1.126481016232274,-0.0017688792898791217
2023-07-21,0.5,0.5,0.021117592520052172,0.0,0.0,0.021117592520052172,1.1502695833146415,0.0
2023-07-28,0.5,0.5,0.028201023971857614,0.0,0.0,0.028201023971857614,1.1827083634077962,0.0
2023-08-04,0.5,0.5,-0.04422340198634743,0.0,0.0,-0.04422340198634743,1.1304049760201982,-0.04422340198634733
2023-08-11,0.5,0.5,-0.05165313525450063,0.0,0.0,-0.05165313525450063,1.0720160149014664,-0.093592259876633
2023-08-18,0.5,0.5,0.009544893128406477,0.0,0.0,0.009544893128406477,1.0822482931956412,-0.084940694866395
2023-08-25,0.5,0.5,0.042583306279478594,0.0,0.0,0.042583306279478594,1.1283340037352343,-0.045974444212003696
2023-09-01,0.5,0.5,-0.014497014520581534,0.0,0.0,-0.014497014520581534,1.1119765292990187,-0.05980496654726808
2023-09-08,0.5,0.5,-0.01628694715168288,0.0,0.0,-0.01628694715168288,1.093865826332414,-0.07511787336938736
