decision_at,adsh,cik10,company_name_as_filed,sic,sector,form,afs,filing_date,available_at,period,fy,fp,source_quarter,filing_age_days,current_tickers,current_exchanges,identity_status,existing_execution_price,batch_price_available,validated_price_available,batch_price_attempted,companyfacts_cached,single_current_ticker,base_treatment,adverse_selected_return
2023-04-01 00:00:00+00:00,0000950170-23-008238,0000850261,"SORRENTO THERAPEUTICS, INC.",2836,manufacturing,10-K,1-LAF,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000883902-23-000006,0000883902,"CORNERSTONE BUILDING BRANDS, INC.",3448,manufacturing,10-K,1-LAF,2023-02-24,2023-02-25 00:00:00+00:00,20221231,2022,FY,2023Q1,35.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000887921-22-000021,0000887921,REVLON INC /DE/,2844,manufacturing,10-Q,2-ACC,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,143.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001008654-22-000059,0001008654,TUPPERWARE BRANDS CORP,3089,manufacturing,10-Q,1-LAF,2022-11-02,2022-11-03 00:00:00+00:00,20220930,2022,Q3,2022Q4,149.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001628280-23-002958,0001078207,"NAUTILUS, INC.",3949,manufacturing,10-Q,2-ACC,2023-02-09,2023-02-10 00:00:00+00:00,20221231,2023,Q3,2023Q1,50.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001091883-23-000017,0001091883,CIRCOR INTERNATIONAL INC,3490,manufacturing,10-K,2-ACC,2023-03-15,2023-03-16 00:00:00+00:00,20221231,2022,FY,2023Q1,16.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001214659-22-006352,0001293310,"HUMANIGEN, INC",2834,manufacturing,10-Q,1-LAF,2022-05-05,2022-05-06 00:00:00+00:00,20220331,2022,Q1,2022Q2,330.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-22-021640,0001300699,"ATHENEX, INC.",2834,manufacturing,10-Q,2-ACC,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,148.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001365916-23-000023,0001365916,"AMYRIS, INC.",2860,manufacturing,10-K,2-ACC,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001401708-23-000052,0001401708,NANOSTRING TECHNOLOGIES INC,2836,manufacturing,10-K,1-LAF,2023-02-28,2023-03-01 00:00:00+00:00,20221231,2022,FY,2023Q1,31.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-23-003810,0001455684,"TPI COMPOSITES, INC",3510,manufacturing,10-K,2-ACC,2023-02-22,2023-02-23 00:00:00+00:00,20221231,2022,FY,2023Q1,37.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001485003-22-000156,0001485003,"SESEN BIO, INC.",2834,manufacturing,10-Q,1-LAF,2022-11-07,2022-11-08 00:00:00+00:00,20220930,2022,Q3,2022Q4,144.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001567892-23-000014,0001567892,MALLINCKRODT PLC,2834,manufacturing,10-K,2-ACC,2023-03-03,2023-03-04 00:00:00+00:00,20221231,2022,FY,2023Q1,28.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001592057-23-000004,0001592057,ENVIVA INC.,2400,manufacturing,10-K,1-LAF,2023-03-01,2023-03-02 00:00:00+00:00,20221231,2022,FY,2023Q1,30.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001593034-23-000007,0001593034,ENDO INTERNATIONAL PLC,2834,manufacturing,10-K,2-ACC,2023-03-06,2023-03-07 00:00:00+00:00,20221231,2022,FY,2023Q1,25.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001628280-22-027622,0001597313,"VIEWRAY, INC.",3845,manufacturing,10-Q,1-LAF,2022-11-02,2022-11-03 00:00:00+00:00,20220930,2022,Q3,2022Q4,149.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001599901-23-000009,0001599901,"AVIDITY BIOSCIENCES, INC.",2834,manufacturing,10-K,1-LAF,2023-02-28,2023-03-01 00:00:00+00:00,20221231,2022,FY,2023Q1,31.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-23-005070,0001651311,MERUS N.V.,2834,manufacturing,10-K,1-LAF,2023-02-28,2023-03-01 00:00:00+00:00,20221231,2022,FY,2023Q1,31.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-22-021895,0001656634,"GRITSTONE BIO, INC.",2836,manufacturing,10-Q,2-ACC,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,148.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001720990-23-000020,0001720990,FISKER INC./DE,3711,manufacturing,10-K,1-LAF,2023-03-01,2023-03-02 00:00:00+00:00,20221231,2022,FY,2023Q1,30.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-23-001757,0001732845,WESTROCK CO,2650,manufacturing,10-Q,1-LAF,2023-02-03,2023-02-04 00:00:00+00:00,20221231,2023,Q1,2023Q1,56.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001739614-22-000118,0001739614,"INHIBRX, INC.",2836,manufacturing,10-Q,1-LAF,2022-11-07,2022-11-08 00:00:00+00:00,20220930,2022,Q3,2022Q4,144.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001628280-22-030219,0001741231,"TATTOOED CHEF, INC.",2090,manufacturing,10-Q,1-LAF,2022-11-17,2022-11-18 00:00:00+00:00,20220930,2022,Q3,2022Q4,134.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001628280-23-005649,0001758057,"LUMINAR TECHNOLOGIES, INC./DE",3714,manufacturing,10-K,1-LAF,2023-02-28,2023-03-01 00:00:00+00:00,20221231,2022,FY,2023Q1,31.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001628280-22-027804,0001760173,"SURGALIGN HOLDINGS, INC.",3842,manufacturing,10-Q,2-ACC,2022-11-02,2022-11-03 00:00:00+00:00,20220930,2022,Q3,2022Q4,149.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001775625-23-000018,0001775625,"SMILEDIRECTCLUB, INC.",3843,manufacturing,10-K,2-ACC,2023-02-28,2023-03-01 00:00:00+00:00,20221231,2022,FY,2023Q1,31.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-22-023316,0001779020,"DANIMER SCIENTIFIC, INC.",2821,manufacturing,10-Q,1-LAF,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,143.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-23-002143,0001804591,23ANDME HOLDING CO.,2834,manufacturing,10-Q,1-LAF,2023-02-08,2023-02-09 00:00:00+00:00,20221231,2022,Q3,2023Q1,51.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001628280-23-008519,0001820630,PROTERRA INC,3711,manufacturing,10-K,1-LAF,2023-03-17,2023-03-18 00:00:00+00:00,20221231,2022,FY,2023Q1,14.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001628280-23-007413,0001829432,ARES ACQUISITION CORP,3443,manufacturing,10-K/A,1-LAF,2023-03-10,2023-03-11 00:00:00+00:00,20221231,2022,FY,2023Q1,21.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-22-023880,0001834045,"VINTAGE WINE ESTATES, INC.",2080,manufacturing,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q1,2022Q4,142.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001861449-23-000054,0001861449,"BIRD GLOBAL, INC.",3751,manufacturing,10-K,2-ACC,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001558370-23-000026,0000084129,RITE AID CORP,5912,retail_trade,10-Q,1-LAF,2023-01-04,2023-01-05 00:00:00+00:00,20221130,2023,Q3,2023Q1,86.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000768835-23-000033,0000768835,BIG LOTS INC,5331,retail_trade,10-K,2-ACC,2023-03-28,2023-03-29 00:00:00+00:00,20230131,2022,FY,2023Q1,3.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001558370-22-018598,0000870826,"IMEDIA BRANDS, INC.",5961,retail_trade,10-Q,2-ACC,2022-12-13,2022-12-14 00:00:00+00:00,20221031,2022,Q3,2022Q4,108.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000886158-23-000026,0000886158,BED BATH & BEYOND INC,5700,retail_trade,10-Q,1-LAF,2023-01-26,2023-01-27 00:00:00+00:00,20221130,2022,Q3,2023Q1,64.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-22-026000,0001056285,"KIRKLAND'S, INC",5990,retail_trade,10-Q,2-ACC,2022-12-02,2022-12-03 00:00:00+00:00,20221031,2022,Q3,2022Q4,119.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001130713-23-000014,0001130713,"OVERSTOCK.COM, INC",5961,retail_trade,10-K,1-LAF,2023-02-24,2023-02-25 00:00:00+00:00,20221231,2022,FY,2023Q1,35.0,BBBY|BBBYW|NXH,NYSE|Nasdaq,current_ticker_available,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001223389-23-000014,0001223389,CONNS INC,5731,retail_trade,10-K,2-ACC,2023-03-29,2023-03-30 00:00:00+00:00,20230131,2022,FY,2023Q1,2.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001558370-23-002572,0001355096,"QURATE RETAIL, INC.",5961,retail_trade,10-K,1-LAF,2023-03-01,2023-03-02 00:00:00+00:00,20221231,2022,FY,2023Q1,30.0,QVCAQ,,current_ticker_available,False,False,False,True,True,True,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-23-005319,0001396033,"LL FLOORING HOLDINGS, INC.",5211,retail_trade,10-K,2-ACC,2023-03-01,2023-03-02 00:00:00+00:00,20221231,2022,FY,2023Q1,30.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001558370-23-000998,0001411688,"CONTAINER STORE GROUP, INC.",5700,retail_trade,10-Q,2-ACC,2023-02-08,2023-02-09 00:00:00+00:00,20221231,2022,Q3,2023Q1,51.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001483510-22-000077,0001483510,"EXPRESS, INC.",5600,retail_trade,10-Q,2-ACC,2022-12-08,2022-12-09 00:00:00+00:00,20221031,2022,Q3,2022Q4,113.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-22-023330,0001592058,PARTY CITY HOLDCO INC.,5900,retail_trade,10-Q,1-LAF,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,143.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001618755-23-000010,0001618755,RESTAURANT BRANDS INTERNATIONAL LIMITED PARTNERSHIP,5812,retail_trade,10-K,1-LAF,2023-02-22,2023-02-23 00:00:00+00:00,20221231,2022,FY,2023Q1,37.0,QSP|RSTRF,OTC,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001762322-22-000108,0001762322,"SHIFT TECHNOLOGIES, INC.",5500,retail_trade,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,142.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001762359-22-000030,0001762359,"ACREAGE HOLDINGS, INC.",5900,retail_trade,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,142.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001776932-23-000005,0001776932,"MEDMEN ENTERPRISES, INC.",5990,retail_trade,10-Q,2-ACC,2023-02-02,2023-02-03 00:00:00+00:00,20221231,2023,Q2,2023Q1,57.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-23-008487,0001826889,"BEACHBODY COMPANY, INC.",5960,retail_trade,10-K,2-ACC,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,BODI|BODYW,Nasdaq|OTC,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001828672-22-000126,0001828672,"BOXED, INC.",5961,retail_trade,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,142.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-23-006247,0000105319,"WW INTERNATIONAL, INC.",7200,services,10-K,2-ACC,2023-03-06,2023-03-07 00:00:00+00:00,20221231,2022,FY,2023Q1,25.0,WW,Nasdaq,current_ticker_available,False,False,False,True,True,True,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000929351-23-000005,0000929351,LIONS GATE ENTERTAINMENT CORP /CN/,7812,services,10-Q,1-LAF,2023-02-09,2023-02-10 00:00:00+00:00,20221231,2023,Q3,2023Q1,50.0,STRZ,Nasdaq,current_ticker_available,False,False,False,True,True,True,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001391127-22-000141,0001391127,"EDGIO, INC.",7389,services,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,142.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001501134-23-000024,0001501134,INVITAE CORP,8071,services,10-K,1-LAF,2023-02-28,2023-03-01 00:00:00+00:00,20221231,2022,FY,2023Q1,31.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001577916-23-000005,0001577916,"PREMIER, INC.",8741,services,10-K/A,1-LAF,2023-03-07,2023-03-08 00:00:00+00:00,20220630,2022,FY,2023Q1,24.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001651944-22-000054,0001651944,"DERMTECH, INC.",8071,services,10-Q,1-LAF,2022-11-03,2022-11-04 00:00:00+00:00,20220930,2022,Q3,2022Q4,148.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001653247-22-000158,0001653247,WAITR HOLDINGS INC.,7389,services,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,142.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001660734-23-000033,0001660734,TRITON INTERNATIONAL LTD,7359,services,10-K,1-LAF,2023-02-14,2023-02-15 00:00:00+00:00,20221231,2022,FY,2023Q1,45.0,TRTN-PA|TRTN-PB|TRTN-PC|TRTN-PD|TRTN-PE|TRTN-PF|TRTN-PG,NYSE,current_ticker_available,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001213900-22-070624,0001698113,"PARTS ID, INC.",7311,services,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,142.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001628280-22-029281,0001705338,SPARK NETWORKS SE,7200,services,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,142.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001628280-22-029302,0001725134,"DIGITAL MEDIA SOLUTIONS, INC.",7389,services,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,142.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001747079-23-000031,0001747079,BALLY'S CORP,7011,services,10-K,1-LAF,2023-03-01,2023-03-02 00:00:00+00:00,20221231,2022,FY,2023Q1,30.0,BALY,NYSE,current_ticker_available,False,False,False,True,True,True,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001749704-23-000008,0001749704,"AGILITI, INC. DE",7350,services,10-K,2-ACC,2023-03-07,2023-03-08 00:00:00+00:00,20221231,2022,FY,2023Q1,24.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001776197-22-000018,0001776197,AKUMIN INC.,8071,services,10-Q,2-ACC,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,142.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001790625-23-000020,0001790625,"AGILETHOUGHT, INC.",8742,services,10-K,2-ACC,2023-03-13,2023-03-14 00:00:00+00:00,20221231,2022,FY,2023Q1,18.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001628280-23-008315,0001799191,"ONCOLOGY INSTITUTE, INC.",8011,services,10-K,2-ACC,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,DFPH|STLN|STLNW|TOI,Nasdaq|OTC,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001800682-23-000005,0001800682,"CANO HEALTH, INC.",8011,services,10-K,1-LAF,2023-03-15,2023-03-16 00:00:00+00:00,20221231,2022,FY,2023Q1,16.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-23-011018,0001813914,"CAREMAX, INC.",8050,services,10-K,2-ACC,2023-03-30,2023-03-31 00:00:00+00:00,20221231,2022,FY,2023Q1,1.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001866390-23-000055,0001866390,BABYLON HOLDINGS LTD,8000,services,10-K,2-ACC,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001628280-23-003926,0001910851,R1 RCM INC. /DE,8741,services,10-K,1-LAF,2023-02-16,2023-02-17 00:00:00+00:00,20221231,2022,FY,2023Q1,43.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000028823-23-000078,0000028823,"DIEBOLD NIXDORF, INC",3578,technology,10-K,2-ACC,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,DBD,NYSE,current_ticker_available,False,False,False,True,True,True,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001564590-22-039540,0000730255,CALAMP CORP.,3663,technology,10-Q,2-ACC,2022-12-20,2022-12-21 00:00:00+00:00,20221130,2023,Q3,2022Q4,101.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000750004-23-000006,0000750004,"LIGHT & WONDER, INC.",7373,technology,10-K,1-LAF,2023-03-01,2023-03-02 00:00:00+00:00,20221231,2022,FY,2023Q1,30.0,LAWIL|LNWO,OTC,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001628280-23-008050,0000814549,EBIX INC,7373,technology,10-K,2-ACC,2023-03-15,2023-03-16 00:00:00+00:00,20221231,2022,FY,2023Q1,16.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000895419-23-000013,0000895419,"WOLFSPEED, INC.",3674,technology,10-Q,1-LAF,2023-01-26,2023-01-27 00:00:00+00:00,20221231,2023,Q2,2023Q1,64.0,WOLF,NYSE,current_ticker_available,False,False,False,True,True,True,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001564590-23-002012,0001050446,MICROSTRATEGY INC,7372,technology,10-K,1-LAF,2023-02-16,2023-02-17 00:00:00+00:00,20221231,2022,FY,2023Q1,43.0,MSTR|STRC|STRD|STRF|STRK,Nasdaq,current_ticker_available,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-23-007289,0001101680,DZS INC.,3661,technology,10-K,2-ACC,2023-03-10,2023-03-11 00:00:00+00:00,20221231,2022,FY,2023Q1,21.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001683168-22-007585,0001210618,"SPI ENERGY CO., LTD.",3674,technology,10-Q,2-ACC,2022-11-14,2022-11-15 00:00:00+00:00,20220930,2022,Q3,2022Q4,137.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-23-008129,0001333835,CASA SYSTEMS INC,3663,technology,10-K,2-ACC,2023-03-15,2023-03-16 00:00:00+00:00,20221231,2022,FY,2023Q1,16.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0000950170-22-023821,0001431959,META MATERIALS INC.,3674,technology,10-Q,1-LAF,2022-11-09,2022-11-10 00:00:00+00:00,20220930,2022,Q3,2022Q4,142.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001459417-23-000004,0001459417,"2U, INC.",7372,technology,10-K,1-LAF,2023-02-21,2023-02-22 00:00:00+00:00,20221231,2022,FY,2023Q1,38.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001558370-23-002252,0001627014,"BLACK KNIGHT, INC.",7372,technology,10-K,1-LAF,2023-02-28,2023-03-01 00:00:00+00:00,20221231,2022,FY,2023Q1,31.0,,,former_or_unmapped,False,False,False,False,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001628945-23-000063,0001628945,CUE HEALTH INC.,3826,technology,10-K,2-ACC,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001689657-22-000033,0001689657,"BERKELEY LIGHTS, INC.",3826,technology,10-Q,1-LAF,2022-11-08,2022-11-09 00:00:00+00:00,20220930,2022,Q3,2022Q4,143.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001739942-23-000019,0001739942,SOLARWINDS CORP,7372,technology,10-K,1-LAF,2023-02-22,2023-02-23 00:00:00+00:00,20221231,2022,FY,2023Q1,37.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
2023-04-01 00:00:00+00:00,0001794905-23-000010,0001794905,"CYXTERA TECHNOLOGIES, INC.",7370,technology,10-K,2-ACC,2023-03-16,2023-03-17 00:00:00+00:00,20221231,2022,FY,2023Q1,15.0,,,former_or_unmapped,False,False,False,True,True,False,hold_intended_weight_in_cash_for_holding_period,-1.0
