decision_at,feature,rank_ic
2023-01-01 00:00:00+00:00,standardized_unexpected_earnings,0.04535429346157569
2023-04-01 00:00:00+00:00,standardized_unexpected_earnings,-0.017927384271641728
2023-07-01 00:00:00+00:00,standardized_unexpected_earnings,0.07186461710282606
2023-10-01 00:00:00+00:00,standardized_unexpected_earnings,-0.04261242150432709
2024-01-01 00:00:00+00:00,standardized_unexpected_earnings,0.12123636033104755
2024-04-01 00:00:00+00:00,standardized_unexpected_earnings,-0.019452112886059445
2024-07-01 00:00:00+00:00,standardized_unexpected_earnings,0.04309865047596506
2024-10-01 00:00:00+00:00,standardized_unexpected_earnings,-0.009179395933516507
2025-01-01 00:00:00+00:00,standardized_unexpected_earnings,0.049900827428436205
2025-04-01 00:00:00+00:00,standardized_unexpected_earnings,-0.0711173327697424
2025-07-01 00:00:00+00:00,standardized_unexpected_earnings,0.05475345460639382
2025-10-01 00:00:00+00:00,standardized_unexpected_earnings,-0.005998699649575348
2026-01-01 00:00:00+00:00,standardized_unexpected_earnings,0.057922614694449655
2026-04-01 00:00:00+00:00,standardized_unexpected_earnings,-0.03693582870742151
2023-01-01 00:00:00+00:00,net_issuance,0.06988188200567515
2023-04-01 00:00:00+00:00,net_issuance,-0.005615486005642243
2023-07-01 00:00:00+00:00,net_issuance,0.15873779983847447
2023-10-01 00:00:00+00:00,net_issuance,-0.032727491946360564
2024-01-01 00:00:00+00:00,net_issuance,0.10892162911719104
2024-04-01 00:00:00+00:00,net_issuance,-0.019380706046120855
2024-07-01 00:00:00+00:00,net_issuance,0.09327911118102934
2024-10-01 00:00:00+00:00,net_issuance,-0.034317158762169606
2025-01-01 00:00:00+00:00,net_issuance,0.08652856760872431
2025-04-01 00:00:00+00:00,net_issuance,-0.04430356866138022
2025-07-01 00:00:00+00:00,net_issuance,-0.10822622746698704
2025-10-01 00:00:00+00:00,net_issuance,0.05143555714968301
2026-01-01 00:00:00+00:00,net_issuance,0.047555209546381816
2026-04-01 00:00:00+00:00,net_issuance,-0.006038007597660011
2023-01-01 00:00:00+00:00,shareholder_yield,0.03970172984233019
2023-04-01 00:00:00+00:00,shareholder_yield,0.010310696719153
2023-07-01 00:00:00+00:00,shareholder_yield,0.12791902191727886
2023-10-01 00:00:00+00:00,shareholder_yield,0.0510449947115667
2024-01-01 00:00:00+00:00,shareholder_yield,0.06391402739818897
2024-04-01 00:00:00+00:00,shareholder_yield,-0.0029357390899688775
2024-07-01 00:00:00+00:00,shareholder_yield,0.07867278668537518
2024-10-01 00:00:00+00:00,shareholder_yield,-0.03242826512413576
2025-01-01 00:00:00+00:00,shareholder_yield,0.04624600629481186
2025-04-01 00:00:00+00:00,shareholder_yield,-0.023075482338761385
2025-07-01 00:00:00+00:00,shareholder_yield,-0.12954193552312507
2025-10-01 00:00:00+00:00,shareholder_yield,0.0330763148125686
2026-01-01 00:00:00+00:00,shareholder_yield,0.02939389680953921
2026-04-01 00:00:00+00:00,shareholder_yield,0.02423859332996084
2023-01-01 00:00:00+00:00,intangible_adjusted_quality,0.13675898580366752
2023-04-01 00:00:00+00:00,intangible_adjusted_quality,-0.0248871555991933
2023-07-01 00:00:00+00:00,intangible_adjusted_quality,0.27753254649381454
2023-10-01 00:00:00+00:00,intangible_adjusted_quality,-0.0579316910376173
2024-01-01 00:00:00+00:00,intangible_adjusted_quality,0.08237553170067068
2024-04-01 00:00:00+00:00,intangible_adjusted_quality,0.026412342014392045
2024-07-01 00:00:00+00:00,intangible_adjusted_quality,0.10780870149882697
2024-10-01 00:00:00+00:00,intangible_adjusted_quality,-0.023815230172356528
2025-01-01 00:00:00+00:00,intangible_adjusted_quality,0.2849390145277234
2025-04-01 00:00:00+00:00,intangible_adjusted_quality,-0.15301127633824416
2025-07-01 00:00:00+00:00,intangible_adjusted_quality,-0.1059738631239915
2025-10-01 00:00:00+00:00,intangible_adjusted_quality,0.044048287049151646
2026-01-01 00:00:00+00:00,intangible_adjusted_quality,0.1281813400979533
2026-04-01 00:00:00+00:00,intangible_adjusted_quality,-0.06592041726835023
