portfolio,full_ann_return,full_sharpe,full_max_drawdown,full_cvar_5,holdout_2020_return,holdout_2020_sharpe,avg_BIL,avg_sector_sleeve_exposure,maxdd_ok,sharpe_ok,bear_ok,cvar_bad,better_than_60_40_sharpe,disguised_spy_qqq,improves_over_phase4_best_return,improves_over_phase4_best_sharpe,sector_active_delta_vs_phase4_best
improved_phase4b_refined_sector_small_overlay,0.0732289394370984,0.9463687722941518,-0.13125816949448776,-0.025636566369321396,0.09052103199877148,1.002415682231227,0.2629021564072961,0.05542969697845911,True,True,True,False,True,False,False,True,0.0002767881849334852
improved_phase4b_refined_sector_20pct,0.07760341098837564,0.9586060560290471,-0.13772498616470275,-0.02668272529898011,0.09564271565747173,1.011696951974959,0.2357031633716223,0.10048052187505567,True,True,True,False,True,False,True,True,0.0025481116204788545
improved_phase4b_refined_sector_25pct_selective,0.07281409303887187,0.911907880527954,-0.13833607400348336,-0.025807715136581064,0.08906531734477419,0.9205366293736422,0.2629448528407482,0.12433968624320409,True,True,True,False,True,False,False,False,0.0018089140450900931
improved_phase4b_sector_phase3_hybrid,0.07218016213385092,0.95314116075336,-0.12438730493510086,-0.024917735073562857,0.09640932857027051,1.0687716890003556,0.2822784735207004,0.07823826755383662,True,True,True,False,True,False,False,True,0.0027055232995842893
improved_phase4b_return_unlock_stretch,0.07342008297599478,0.9148384864720278,-0.14057331593693878,-0.025896027960099512,0.0893034134769779,0.9173947416725797,0.25988885323200867,0.1246874340148941,True,True,True,False,True,False,False,False,0.0019874858917972027
