signal_name,period,split_date,mean_ic_4w,hit_rate_4w,n_dates
moving_average_distance,first_half,2015-11-13,0.06491172962810923,0.575925925925926,540
moving_average_distance,second_half,2015-11-13,0.04256436397315829,0.5518518518518518,540
trend_clarity_momentum,first_half,2016-02-12,0.06543759243674033,0.5741444866920152,526
trend_clarity_momentum,second_half,2016-02-12,0.021186814198839252,0.5521821631878557,527
breadth_confirmed_momentum,first_half,2015-11-13,0.05571489177995288,0.5844155844155844,539
breadth_confirmed_momentum,second_half,2015-11-13,0.01069366124343588,0.5222222222222223,540
contained_recovery_quality,first_half,2015-10-02,0.030916459788031342,0.5274725274725275,546
contained_recovery_quality,second_half,2015-10-02,-0.0063361847273601096,0.5164835164835165,546
