cik10,company_name,recent_cagr,cagr_change
0001653482,GITLAB INC.,0.9600006269607799,-0.09841013331205617
0001393052,VEEVA SYSTEMS INC,0.9612521331197366,-0.09715862715309953
0001107843,"QUALYS, INC.",0.9631206741365355,-0.09529008613630063
0001773383,"DYNATRACE, INC.",0.967421837693587,-0.09098892257924907
0001031308,BENTLEY SYSTEMS INC,0.9676861844617679,-0.09072457581106819
0001327567,PALO ALTO NETWORKS INC,0.9690585055631267,-0.08935225470970942
0000851310,HARMONIC INC.,0.9695938473401815,-0.08881691293265459
0001044777,ONESPAN INC.,0.9696296945236993,-0.0887810657491368
0001373715,"SERVICENOW, INC.",0.9707212877060107,-0.08768947256682535
0001124804,VERADIGM INC.,0.9721627716209744,-0.08624798865186167
0001792849,"HIGHPEAK ENERGY, INC.",0.972616183880467,-0.08579457639236909
0001493761,TURTLE BEACH CORP,0.9742688923402791,-0.08414186793255696
0001361113,VARONIS SYSTEMS INC,0.9761117863293953,-0.08229897394344077
0001262039,"FORTINET, INC.",0.9792818293810523,-0.07912893089178374
0001660280,"TENABLE HOLDINGS, INC.",0.9815650970527183,-0.07684566322011777
0001902733,"NCINO, INC.",0.9815650970527183,-0.07684566322011777
0001658566,PERMIAN RESOURCES CORP,0.9815650970527188,-0.07684566322011732
0001442145,"VERISK ANALYTICS, INC.",0.9815650970527188,-0.07684566322011732
0001866633,"CONSENSUS CLOUD SOLUTIONS, INC.",0.9815650970527194,-0.07684566322011666
0001713683,"ZSCALER, INC.",1.030093339760945,-0.02831742051189101
0001104485,"NORTHERN OIL & GAS, INC.",1.0301366335652102,-0.028274126707625857
0001569345,"SPRINKLR, INC.",1.0324860905279745,-0.025924669744861628
0001002047,"NETAPP, INC.",1.0324860905279745,-0.025924669744861628
0001660134,"OKTA, INC.",1.0324860905279762,-0.025924669744859852
0000033213,EQT CORP,1.0398027946329198,-0.01860796563991629
0001013857,PEGASYSTEMS INC,1.0463389249710375,-0.012071835301798561
0000917273,RAMBUS INC,1.0482574617254161,-0.010153298547419976
0001855747,"BLEND LABS, INC.",1.0493541588764752,-0.009056601396360886
0000857005,PTC INC.,1.0557696899568492,-0.0026410703159869264
0000893538,SM ENERGY CO,1.0558812016024368,-0.002529558670399279
0001014473,VERISIGN INC/CA,1.0561107777552827,-0.0022999825175533672
0001326801,"META PLATFORMS, INC.",1.058410760272836,0.0
0001834494,"MERIDIANLINK, INC.",1.058410760272836,0.0
0001561550,"DATADOG, INC.",1.0584107602728365,4.440892098500626e-16
0001861795,DEFINITIVE HEALTHCARE CORP.,1.0584107602728365,4.440892098500626e-16
0001520006,MATADOR RESOURCES CO,1.0584107602728365,4.440892098500626e-16
0001819974,"SKYWATER TECHNOLOGY, INC",1.0584107602728365,4.440892098500626e-16
0001724965,TALOS ENERGY INC.,1.0584107602728365,4.440892098500626e-16
0001528129,"VITAL ENERGY, INC.",1.0584107602728365,4.440892098500626e-16
0001736946,"ARLO TECHNOLOGIES, INC.",1.0584107602728365,4.440892098500626e-16
0000004127,SKYWORKS SOLUTIONS INC,1.0584107602728365,4.440892098500626e-16
0000810136,PHOTRONICS INC,1.0584107602728365,4.440892098500626e-16
0001441683,APPIAN CORP,1.0584107602728365,4.440892098500626e-16
0000704532,ONTO INNOVATION INC.,1.0584107602728365,4.440892098500626e-16
0001036262,INTEST CORP,1.0584107602728365,4.440892098500626e-16
0000894627,VAALCO ENERGY INC /DE/,1.0584107602728365,4.440892098500626e-16
0000858470,COTERRA ENERGY INC.,1.0584107602728365,4.440892098500626e-16
0001078075,NETSCOUT SYSTEMS INC,1.0584107602728365,4.440892098500626e-16
0000804328,QUALCOMM INC/DE,1.0584107602728365,4.440892098500626e-16
0001095565,HEALTHSTREAM INC,1.058410760272837,8.881784197001252e-16
0001980088,MACH NATURAL RESOURCES LP,1.058410760272837,8.881784197001252e-16
0001590955,"PAYCOM SOFTWARE, INC.",1.058410760272837,8.881784197001252e-16
0001273441,GRAN TIERRA ENERGY INC.,1.058410760272837,8.881784197001252e-16
0001314727,SONOS INC,1.058410760272837,8.881784197001252e-16
0000723125,MICRON TECHNOLOGY INC,1.058410760272837,8.881784197001252e-16
0001108524,"SALESFORCE, INC.",1.058410760272837,8.881784197001252e-16
0000895126,EXPAND ENERGY CORP,1.058410760272837,8.881784197001252e-16
0001751008,APPLOVIN CORP,1.0584107602728374,1.3322676295501878e-15
0001475115,"EVENTBRITE, INC.",1.0584107602728374,1.3322676295501878e-15
0001621434,"BLACK STONE MINERALS, L.P.",1.0584107602728374,1.3322676295501878e-15
0001734722,"UIPATH, INC.",1.0584107602728374,1.3322676295501878e-15
0001013462,ANSYS INC,1.0584107602728374,1.3322676295501878e-15
0000874499,GULFPORT ENERGY CORP,1.0584107602728379,1.7763568394002505e-15
0001794515,ZOOMINFO TECHNOLOGIES INC.,1.0584107602728379,1.7763568394002505e-15
0001650372,ATLASSIAN CORP,1.0584107602728379,1.7763568394002505e-15
0001856314,"CLEAR SECURE, INC.",1.0584107602728383,2.220446049250313e-15
0001928446,"GRANITE RIDGE RESOURCES, INC.",1.0584107602728383,2.220446049250313e-15
0001474432,"PURE STORAGE, INC.",1.0584107602728388,2.6645352591003757e-15
0001698990,MAGNOLIA OIL & GAS CORP,1.0584107602728388,2.6645352591003757e-15
0001070412,CNX RESOURCES CORP,1.0584107602728388,2.6645352591003757e-15
0000785786,PLEXUS CORP,1.0584107602728388,2.6645352591003757e-15
0001315098,ROBLOX CORP,1.0584107602728392,3.1086244689504383e-15
