decision_at,cik10,company_name_as_filed,sector,cash_score,event_score,response_date,adjusted_score,rank,intended_weight
2023-02-10,0000732834,"CONTINENTAL RESOURCES, INC",energy,0.968609865470852,0.5,,0.968609865470852,18,0.05
2023-02-10,0001361113,VARONIS SYSTEMS INC,technology,0.9596412556053812,0.5,,0.9596412556053812,20,0.05
2023-02-10,0001124804,"ALLSCRIPTS HEALTHCARE SOLUTIONS, INC.",technology,0.9573991031390134,0.5,,0.9573991031390134,21,0.05
2023-02-24,0001773383,"DYNATRACE, INC.",technology,0.9775784753363229,0.9354838709677419,2023-02-03,1.1082236366266454,1,0.05
2023-02-24,0001326801,"META PLATFORMS, INC.",technology,0.952914798206278,0.9308755760368663,2023-02-03,1.082177471017338,2,0.05
2023-02-24,0001314727,SONOS INC,technology,0.9910313901345291,0.8018433179723502,2023-02-10,1.0815843855262341,3,0.05
2023-02-24,0001671933,"TRADE DESK, INC.",technology,0.9394618834080718,0.967741935483871,2023-02-17,1.079784464053233,4,0.05
2023-02-24,0000816761,TERADATA CORP /DE/,technology,0.9417040358744395,0.9447004608294931,2023-02-17,1.0751141741232875,5,0.05
2023-02-24,0000917273,RAMBUS INC,technology,0.9932735426008968,0.7603686635944701,2023-02-10,1.0713841416792378,6,0.05
2023-02-24,0001361113,VARONIS SYSTEMS INC,technology,0.9596412556053812,0.7649769585253456,2023-02-10,1.039134343162985,7,0.05
2023-02-24,0000874499,GULFPORT ENERGY CORP,energy,0.9955156950672646,0.5909090909090909,2023-02-10,1.022788422339992,11,0.05
2023-02-24,0001107843,"QUALYS, INC.",technology,0.9753363228699552,0.6129032258064516,2023-02-10,1.0092072906118907,12,0.05
2023-02-24,0001475115,"EVENTBRITE, INC.",technology,0.9977578475336323,0.5,,0.9977578475336323,13,0.05
2023-02-24,0000320193,APPLE INC,technology,0.9641255605381166,0.5944700460829493,2023-02-03,0.9924665743630013,14,0.05
2023-02-24,0001327567,PALO ALTO NETWORKS INC,technology,0.9887892376681614,0.5,,0.9887892376681614,15,0.05
2023-02-24,0001509991,KOSMOS ENERGY LTD.,energy,0.9854260089686099,0.5,,0.9854260089686099,17,0.05
2023-02-24,0001827075,CVENT HOLDING CORP.,technology,0.9798206278026906,0.5,,0.9798206278026906,18,0.05
2023-02-24,0001070412,CNX RESOURCES CORP,energy,1.0,0.4318181818181818,2023-01-27,0.9795454545454545,19,0.05
2023-02-24,0001273441,GRAN TIERRA ENERGY INC.,energy,0.9854260089686099,0.4659090909090909,2023-01-27,0.9751987362413371,20,0.05
2023-02-24,0001585521,"ZOOM VIDEO COMMUNICATIONS, INC.",technology,0.9730941704035875,0.5,,0.9730941704035875,21,0.05
2023-02-24,0001373715,"SERVICENOW, INC.",technology,0.9663677130044843,0.5207373271889401,2023-01-27,0.9725889111611663,22,0.05
2023-02-24,0001280263,AMBARELLA INC,technology,0.9708520179372198,0.5,,0.9708520179372198,23,0.05
2023-02-24,0000732834,"CONTINENTAL RESOURCES, INC",energy,0.968609865470852,0.5,,0.968609865470852,24,0.05
2023-03-03,0001773383,"DYNATRACE, INC.",technology,0.9775784753363229,0.9392712550607287,2023-02-03,1.1093598518545416,1,0.05
2023-03-03,0001327567,PALO ALTO NETWORKS INC,technology,0.9887892376681614,0.8704453441295547,2023-02-24,1.0999228409070279,2,0.05
2023-03-03,0001326801,"META PLATFORMS, INC.",technology,0.952914798206278,0.9352226720647774,2023-02-03,1.0834815998257112,3,0.05
2023-03-03,0001314727,SONOS INC,technology,0.9910313901345291,0.7975708502024291,2023-02-10,1.0803026451952578,4,0.05
2023-03-03,0001671933,"TRADE DESK, INC.",technology,0.9394618834080718,0.9676113360323887,2023-02-17,1.0797452842177884,5,0.05
2023-03-03,0000816761,TERADATA CORP /DE/,technology,0.9417040358744395,0.9473684210526315,2023-02-17,1.075914562190229,6,0.05
2023-03-03,0000917273,RAMBUS INC,technology,0.9932735426008968,0.7489878542510121,2023-02-10,1.0679698988762005,7,0.05
2023-03-03,0000858470,COTERRA ENERGY INC.,energy,0.9260089686098655,0.896551724137931,2023-02-24,1.0449744858512449,8,0.05
2023-03-03,0001361113,VARONIS SYSTEMS INC,technology,0.9596412556053812,0.757085020242915,2023-02-10,1.0367667616782557,9,0.05
2023-03-03,0000874499,GULFPORT ENERGY CORP,energy,0.9955156950672646,0.5689655172413793,2023-02-10,1.0162053502396784,12,0.05
2023-03-03,0001273441,GRAN TIERRA ENERGY INC.,energy,0.9854260089686099,0.5862068965517241,2023-02-24,1.0112880779341271,13,0.05
2023-03-03,0001107843,"QUALYS, INC.",technology,0.9753363228699552,0.5870445344129555,2023-02-10,1.0014496831938418,15,0.05
2023-03-03,0001070412,CNX RESOURCES CORP,energy,1.0,0.5,,1.0,17,0.05
2023-03-03,0001475115,"EVENTBRITE, INC.",technology,0.9977578475336323,0.5,,0.9977578475336323,18,0.05
2023-03-03,0001509991,KOSMOS ENERGY LTD.,energy,0.9854260089686099,0.5,,0.9854260089686099,20,0.05
2023-03-03,0000320193,APPLE INC,technology,0.9641255605381166,0.5708502024291497,2023-02-03,0.9853806212668615,21,0.05
2023-03-03,0001827075,CVENT HOLDING CORP.,technology,0.9798206278026906,0.5,,0.9798206278026906,22,0.05
2023-03-03,0001585521,"ZOOM VIDEO COMMUNICATIONS, INC.",technology,0.9730941704035875,0.5,,0.9730941704035875,23,0.05
2023-03-03,0001280263,AMBARELLA INC,technology,0.9708520179372198,0.5,,0.9708520179372198,24,0.05
2023-03-03,0000732834,"CONTINENTAL RESOURCES, INC",energy,0.968609865470852,0.5,,0.968609865470852,25,0.05
2023-03-10,0000874499,GULFPORT ENERGY CORP,energy,0.9955156950672646,1.0,2023-03-03,1.1455156950672645,1,0.05
2023-03-10,0001327567,PALO ALTO NETWORKS INC,technology,0.9887892376681614,0.8517110266159695,2023-02-24,1.0943025456529523,2,0.05
2023-03-10,0001314727,SONOS INC,technology,0.9910313901345291,0.7908745247148289,2023-02-10,1.0782937475489778,3,0.05
2023-03-10,0001671933,"TRADE DESK, INC.",technology,0.9394618834080718,0.9543726235741445,2023-02-17,1.0757736704803151,4,0.05
2023-03-10,0001475115,"EVENTBRITE, INC.",technology,0.9977578475336323,0.7566539923954373,2023-03-03,1.0747540452522635,5,0.05
2023-03-10,0000816761,TERADATA CORP /DE/,technology,0.9417040358744395,0.9315589353612167,2023-02-17,1.0711717164828045,6,0.05
2023-03-10,0000917273,RAMBUS INC,technology,0.9932735426008968,0.7300380228136882,2023-02-10,1.0622849494450033,7,0.05
2023-03-10,0000858470,COTERRA ENERGY INC.,energy,0.9260089686098655,0.9016393442622951,2023-02-24,1.046500771888554,8,0.05
2023-03-10,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9439461883408071,0.7984790874524715,2023-02-10,1.0334899145765486,9,0.05
2023-03-10,0001361113,VARONIS SYSTEMS INC,technology,0.9596412556053812,0.7414448669201521,2023-02-10,1.0320747156814267,10,0.05
2023-03-10,0001418819,IRIDIUM COMMUNICATIONS INC.,technology,0.92152466367713,0.8555133079847909,2023-02-17,1.0281786560725672,11,0.05
2023-03-10,0001273441,GRAN TIERRA ENERGY INC.,energy,0.9854260089686099,0.5901639344262295,2023-02-24,1.0124751892964787,12,0.05
2023-03-10,0000033213,EQT CORP,energy,0.9461883408071748,0.6885245901639344,2023-02-17,1.0027457178563552,13,0.05
2023-03-10,0001509991,KOSMOS ENERGY LTD.,energy,0.9854260089686099,0.5573770491803278,2023-03-03,1.0026391237227081,14,0.05
2023-03-10,0001070412,CNX RESOURCES CORP,energy,1.0,0.5,,1.0,15,0.05
2023-03-10,0001107843,"QUALYS, INC.",technology,0.9753363228699552,0.5361216730038023,2023-02-10,0.9861728247710959,17,0.05
2023-03-10,0001827075,CVENT HOLDING CORP.,technology,0.9798206278026906,0.5,,0.9798206278026906,19,0.05
2023-03-10,0001773383,"DYNATRACE, INC.",technology,0.9775784753363229,0.5,,0.9775784753363229,20,0.05
2023-03-10,0000732834,"CONTINENTAL RESOURCES, INC",energy,0.968609865470852,0.5,,0.968609865470852,22,0.05
2023-03-10,0000320193,APPLE INC,technology,0.9641255605381166,0.5,,0.9641255605381166,24,0.05
2023-03-17,0000874499,GULFPORT ENERGY CORP,energy,0.9955156950672646,1.0,2023-03-03,1.1455156950672645,1,0.05
2023-03-17,0001327567,PALO ALTO NETWORKS INC,technology,0.9887892376681614,0.8348623853211009,2023-02-24,1.0892479532644916,2,0.05
2023-03-17,0001475115,"EVENTBRITE, INC.",technology,0.9977578475336323,0.7477064220183486,2023-03-03,1.072069774139137,3,0.05
2023-03-17,0001671933,"TRADE DESK, INC.",technology,0.9394618834080718,0.9357798165137615,2023-02-17,1.0701958283622002,4,0.05
2023-03-17,0000816761,TERADATA CORP /DE/,technology,0.9417040358744395,0.9128440366972477,2023-02-17,1.0655572468836139,5,0.05
2023-03-17,0000858470,COTERRA ENERGY INC.,energy,0.9260089686098655,0.8888888888888888,2023-02-24,1.042675635276532,6,0.05
2023-03-17,0001418819,IRIDIUM COMMUNICATIONS INC.,technology,0.92152466367713,0.8394495412844036,2023-02-17,1.023359526062451,7,0.05
2023-03-17,0001273441,GRAN TIERRA ENERGY INC.,energy,0.9854260089686099,0.5714285714285714,2023-02-24,1.0068545803971813,8,0.05
2023-03-17,0001070412,CNX RESOURCES CORP,energy,1.0,0.5,,1.0,9,0.05
2023-03-17,0000033213,EQT CORP,energy,0.9461883408071748,0.6666666666666666,2023-02-17,0.9961883408071748,10,0.05
2023-03-17,0000917273,RAMBUS INC,technology,0.9932735426008968,0.5,,0.9932735426008968,11,0.05
2023-03-17,0001509991,KOSMOS ENERGY LTD.,energy,0.9854260089686099,0.5238095238095238,2023-03-03,0.992568866111467,12,0.05
2023-03-17,0001013462,ANSYS INC,technology,0.9035874439461884,0.7935779816513762,2023-02-24,0.9916608384416012,13,0.05
2023-03-17,0001314727,SONOS INC,technology,0.9910313901345291,0.5,,0.9910313901345291,14,0.05
2023-03-17,0001827075,CVENT HOLDING CORP.,technology,0.9798206278026906,0.5,,0.9798206278026906,15,0.05
2023-03-17,0001773383,"DYNATRACE, INC.",technology,0.9775784753363229,0.5,,0.9775784753363229,16,0.05
2023-03-17,0001107843,"QUALYS, INC.",technology,0.9753363228699552,0.5,,0.9753363228699552,17,0.05
2023-03-17,0000732834,"CONTINENTAL RESOURCES, INC",energy,0.968609865470852,0.5,,0.968609865470852,18,0.05
2023-03-17,0000320193,APPLE INC,technology,0.9641255605381166,0.5,,0.9641255605381166,21,0.05
2023-03-17,0001361113,VARONIS SYSTEMS INC,technology,0.9596412556053812,0.5,,0.9596412556053812,23,0.05
2023-03-24,0000874499,GULFPORT ENERGY CORP,energy,0.9955156950672646,1.0,2023-03-03,1.1455156950672645,1,0.05
2023-03-24,0001327567,PALO ALTO NETWORKS INC,technology,0.9887892376681614,0.8539325842696629,2023-02-24,1.0949690129490603,2,0.05
2023-03-24,0001827075,CVENT HOLDING CORP.,technology,0.9798206278026906,0.8764044943820225,2023-03-17,1.0927419761172974,3,0.05
2023-03-24,0001475115,"EVENTBRITE, INC.",technology,0.9977578475336323,0.7584269662921348,2023-03-03,1.0752859374212727,4,0.05
2023-03-24,0000858470,COTERRA ENERGY INC.,energy,0.9260089686098655,0.8703703703703703,2023-02-24,1.0371200797209765,5,0.05
2023-03-24,0001273441,GRAN TIERRA ENERGY INC.,energy,0.9854260089686099,0.6296296296296297,2023-02-24,1.0243148978574987,6,0.05
2023-03-24,0001509991,KOSMOS ENERGY LTD.,energy,0.9854260089686099,0.5740740740740741,2023-03-03,1.0076482311908321,7,0.05
2023-03-24,0001013462,ANSYS INC,technology,0.9035874439461884,0.8258426966292135,2023-02-24,1.0013402529349524,8,0.05
2023-03-24,0001070412,CNX RESOURCES CORP,energy,1.0,0.5,,1.0,9,0.05
2023-03-24,0000917273,RAMBUS INC,technology,0.9932735426008968,0.5,,0.9932735426008968,10,0.05
2023-03-24,0001314727,SONOS INC,technology,0.9910313901345291,0.5,,0.9910313901345291,11,0.05
2023-03-24,0001173489,CEVA INC,technology,0.9820627802690582,0.5,,0.9820627802690582,12,0.05
2023-03-24,0001773383,"DYNATRACE, INC.",technology,0.9775784753363229,0.5,,0.9775784753363229,13,0.05
2023-03-24,0000796343,ADOBE INC.,technology,0.8946188340807175,0.7752808988764045,2023-03-17,0.9772031037436388,14,0.05
2023-03-24,0001107843,"QUALYS, INC.",technology,0.9753363228699552,0.5,,0.9753363228699552,15,0.05
2023-03-24,0001031308,BENTLEY SYSTEMS INC,technology,0.9237668161434978,0.651685393258427,2023-03-03,0.9692724341210258,16,0.05
2023-03-24,0000732834,"CONTINENTAL RESOURCES, INC",energy,0.968609865470852,0.5,,0.968609865470852,17,0.05
2023-03-24,0000320193,APPLE INC,technology,0.9641255605381166,0.5,,0.9641255605381166,19,0.05
2023-03-24,0001361113,VARONIS SYSTEMS INC,technology,0.9596412556053812,0.5,,0.9596412556053812,22,0.05
2023-03-24,0000033213,EQT CORP,energy,0.9461883408071748,0.5,,0.9461883408071748,24,0.05
2023-03-31,0000874499,GULFPORT ENERGY CORP,energy,0.9955156950672646,1.0,2023-03-03,1.1455156950672645,1,0.05
2023-03-31,0001827075,CVENT HOLDING CORP.,technology,0.9798206278026906,0.8536585365853658,2023-03-17,1.0859181887783005,2,0.05
2023-03-31,0001475115,"EVENTBRITE, INC.",technology,0.9977578475336323,0.7317073170731707,2023-03-03,1.0672700426555835,3,0.05
2023-03-31,0001509991,KOSMOS ENERGY LTD.,energy,0.9854260089686099,0.6296296296296297,2023-03-03,1.0243148978574987,4,0.05
2023-03-31,0001070412,CNX RESOURCES CORP,energy,1.0,0.5,,1.0,5,0.05
2023-03-31,0000917273,RAMBUS INC,technology,0.9932735426008968,0.5,,0.9932735426008968,6,0.05
2023-03-31,0001314727,SONOS INC,technology,0.9910313901345291,0.5,,0.9910313901345291,7,0.05
2023-03-31,0001327567,PALO ALTO NETWORKS INC,technology,0.9887892376681614,0.5,,0.9887892376681614,8,0.05
2023-03-31,0001273441,GRAN TIERRA ENERGY INC.,energy,0.9854260089686099,0.5,,0.9854260089686099,9,0.05
2023-03-31,0001173489,CEVA INC,technology,0.9820627802690582,0.5,,0.9820627802690582,10,0.05
2023-03-31,0001773383,"DYNATRACE, INC.",technology,0.9775784753363229,0.5,,0.9775784753363229,11,0.05
2023-03-31,0001107843,"QUALYS, INC.",technology,0.9753363228699552,0.5,,0.9753363228699552,12,0.05
2023-03-31,0000796343,ADOBE INC.,technology,0.8946188340807175,0.7560975609756098,2023-03-17,0.9714481023734004,13,0.05
2023-03-31,0000732834,"CONTINENTAL RESOURCES, INC",energy,0.968609865470852,0.5,,0.968609865470852,14,0.05
2023-03-31,0001031308,BENTLEY SYSTEMS INC,technology,0.9237668161434978,0.6422764227642277,2023-03-03,0.9664497429727661,15,0.05
2023-03-31,0001373715,"SERVICENOW, INC.",technology,0.9663677130044843,0.5,,0.9663677130044843,16,0.05
2023-03-31,0000320193,APPLE INC,technology,0.9641255605381166,0.5,,0.9641255605381166,17,0.05
2023-03-31,0001288469,MAXLINEAR INC,technology,0.9618834080717489,0.5,,0.9618834080717489,18,0.05
2023-03-31,0001361113,VARONIS SYSTEMS INC,technology,0.9596412556053812,0.5,,0.9596412556053812,19,0.05
2023-03-31,0000033213,EQT CORP,energy,0.9461883408071748,0.5,,0.9461883408071748,22,0.05
2023-04-07,0001827075,CVENT HOLDING CORP.,technology,0.9883040935672515,0.8787878787878788,2023-03-17,1.101940457203615,1,0.05
2023-04-07,0001070412,CNX RESOURCES CORP,energy,1.0,0.5,,1.0,2,0.05
2023-04-07,0001475115,"EVENTBRITE, INC.",technology,0.9980506822612085,0.5,,0.9980506822612085,3,0.05
2023-04-07,0000874499,GULFPORT ENERGY CORP,energy,0.9961013645224172,0.5,,0.9961013645224172,4,0.05
2023-04-07,0000917273,RAMBUS INC,technology,0.9941520467836257,0.5,,0.9941520467836257,5,0.05
2023-04-07,0001327567,PALO ALTO NETWORKS INC,technology,0.9922027290448343,0.5,,0.9922027290448343,6,0.05
2023-04-07,0001173489,CEVA INC,technology,0.9902534113060428,0.5,,0.9902534113060428,7,0.05
2023-04-07,0001273441,GRAN TIERRA ENERGY INC.,energy,0.98635477582846,0.5,,0.98635477582846,8,0.05
2023-04-07,0001834494,"MERIDIANLINK, INC.",technology,0.9844054580896686,0.5,,0.9844054580896686,9,0.05
2023-04-07,0001509991,KOSMOS ENERGY LTD.,energy,0.9824561403508771,0.5,,0.9824561403508771,10,0.05
2023-04-07,0001107843,"QUALYS, INC.",technology,0.9805068226120858,0.5,,0.9805068226120858,11,0.05
2023-04-07,0001773383,"DYNATRACE, INC.",technology,0.9785575048732943,0.5,,0.9785575048732943,12,0.05
2023-04-07,0001585521,"ZOOM VIDEO COMMUNICATIONS, INC.",technology,0.9766081871345029,0.5,,0.9766081871345029,13,0.05
2023-04-07,0001280263,AMBARELLA INC,technology,0.9746588693957114,0.5,,0.9746588693957114,14,0.05
2023-04-07,0001373715,"SERVICENOW, INC.",technology,0.9727095516569201,0.5,,0.9727095516569201,15,0.05
2023-04-07,0001628945,CUE HEALTH INC.,technology,0.9707602339181286,0.5,,0.9707602339181286,16,0.05
2023-04-07,0000004127,SKYWORKS SOLUTIONS INC,technology,0.9688109161793372,0.5,,0.9688109161793372,17,0.05
2023-04-07,0001361113,VARONIS SYSTEMS INC,technology,0.9649122807017544,0.5,,0.9649122807017544,19,0.05
2023-04-07,0000732834,"CONTINENTAL RESOURCES, INC",energy,0.9629629629629629,0.5,,0.9629629629629629,20,0.05
2023-04-07,0001288469,"MAXLINEAR, INC",technology,0.9610136452241715,0.5,,0.9610136452241715,21,0.05
2023-05-05,0000033213,EQT CORP,energy,0.9512670565302144,1.0,2023-04-28,1.1012670565302143,1,0.05
2023-05-05,0001273441,GRAN TIERRA ENERGY INC.,energy,0.98635477582846,0.5757575757575758,2023-04-07,1.0090820485557328,4,0.05
2023-05-05,0001475115,"EVENTBRITE, INC.",technology,0.9980506822612085,0.5,,0.9980506822612085,5,0.05
2023-05-05,0000874499,GULFPORT ENERGY CORP,energy,0.9961013645224172,0.5,,0.9961013645224172,6,0.05
2023-05-05,0000917273,RAMBUS INC,technology,0.9941520467836257,0.5,,0.9941520467836257,7,0.05
2023-05-05,0001327567,PALO ALTO NETWORKS INC,technology,0.9922027290448343,0.5,,0.9922027290448343,8,0.05
2023-05-05,0001173489,CEVA INC,technology,0.9902534113060428,0.5,,0.9902534113060428,9,0.05
2023-05-05,0001827075,CVENT HOLDING CORP.,technology,0.9883040935672515,0.5,,0.9883040935672515,10,0.05
2023-05-05,0001373715,"SERVICENOW, INC.",technology,0.9727095516569201,0.5465116279069767,2023-04-28,0.9866630400290131,11,0.05
