block_weeks,annualized_mean_difference,lower_5pct,median,upper_95pct,probability_positive
4,0.0027314224471286217,-0.012185277882221993,0.0015636664468896757,0.019368022662098243,0.5884
13,0.0027314224471286217,-0.007890188988202923,0.0027314224471285333,0.013353033882460168,0.6452
