candidate,reference,correlation
improved_phaseggg_confirmed_only_robust_offense,SPY,0.5108449437006494
improved_phaseggg_confirmed_only_robust_offense,BIL,-0.04017229925852391
improved_phaseggg_confirmed_only_robust_offense,dual_momentum_topn,0.7677246850281269
improved_phaseggg_confirmed_only_robust_offense,cta_trend_long_only,0.7415806960109254
