candidate,doubled_cost_ann_return,doubled_cost_sharpe,one_week_delay_ann_return,one_week_delay_sharpe
improved_phasemmm_recovery_confirmed_css_cap,0.06483596284915061,0.881019558379863,0.047062910936169544,0.6428291776875246
improved_phasemmm_recovery_confirmed_css_filter,0.06783690886287586,0.8994848924726216,0.04923490563224142,0.6566312415025068
improved_phasemmm_conservative_css_polish,0.06483596284915061,0.881019558379863,0.047062910936169544,0.6428291776875246
