annual_return,annual_volatility,sharpe,max_drawdown,calmar,cvar_5,average_turnover,annual_cost_drag,average_bil_exposure,average_risky_exposure,average_number_of_etfs_held,average_top3_weight,top_quintile_hit_rate,active_weeks,strategy_name,model_name,loss_kind,seed,allocation_method,wrapper,split,cost_bps,rank_ic
0.03488269394359245,0.14988660535694898,0.2327272264290775,-0.47777429505372204,0.0730108218561029,-0.05162887369631314,0.03360938717716088,0.0017476881332123657,0.006617588232387432,0.9933824117676127,68.33120340788072,0.07204816275396174,0.21015730615411923,939,decision_return_mlp_seed0__softmax_all__raw_ml,decision_return_mlp_seed0,decision_return,0,softmax_all,raw_ml,train,10.0,0.08106337273004528
0.041740567391780115,0.09414975141789896,0.44334230057079843,-0.1341934761838014,0.31104766475092366,-0.03183842715428702,0.035189070757053395,0.0018298316793667767,0.011078087668423421,0.9889219123315767,97.0,0.04373209648032033,0.20419111634089918,104,decision_return_mlp_seed0__softmax_all__raw_ml,decision_return_mlp_seed0,decision_return,0,softmax_all,raw_ml,validation,10.0,0.04997395606834433
0.06872489027971374,0.14433283798941435,0.4761556083637332,-0.28958782032548114,0.2373196849317442,-0.04731165208566429,0.04341397368016406,0.0022575266313685314,0.013611981957779483,0.9863880180422206,96.71084337349397,0.046967235481095035,0.20303522118525955,332,decision_return_mlp_seed0__softmax_all__raw_ml,decision_return_mlp_seed0,decision_return,0,softmax_all,raw_ml,holdout,10.0,0.04555750792885371
0.0214354425065455,0.11819282381024795,0.18135993214747892,-0.434176024726038,0.049370396534610846,-0.041080995099199914,0.1184050016863041,0.006157060087687813,0.19158159454548762,0.8084184054545124,68.43450479233226,0.24583914249165856,0.21015730615411923,939,decision_return_mlp_seed0__softmax_all__bil_fallback_original,decision_return_mlp_seed0,decision_return,0,softmax_all,bil_fallback_original,train,10.0,0.08106337273004528
0.029320935348615906,0.055057242354353955,0.5325536495254051,-0.081364119054528,0.36036689992262827,-0.018913885313424746,0.10549868213854945,0.005485931471204572,0.353504725980783,0.6464952740192171,97.0,0.3736188121634874,0.20419111634089918,104,decision_return_mlp_seed0__softmax_all__bil_fallback_original,decision_return_mlp_seed0,decision_return,0,softmax_all,bil_fallback_original,validation,10.0,0.04997395606834433
0.06157193169304698,0.08515536168098142,0.7230540799499467,-0.13724739727922097,0.44862003151712126,-0.027174141040699776,0.12598260617089524,0.0065510955208865525,0.2625425033567153,0.7374574966432846,96.71084337349397,0.2864312176210481,0.20303522118525955,332,decision_return_mlp_seed0__softmax_all__bil_fallback_original,decision_return_mlp_seed0,decision_return,0,softmax_all,bil_fallback_original,holdout,10.0,0.04555750792885371
0.023725124473019,0.10502810982864993,0.22589309197057622,-0.38099387492918046,0.06227166900630371,-0.03709407622855633,0.06514272198761512,0.0033874215433559868,0.1911983102985686,0.8088016897014314,68.64749733759318,0.23388817236679654,0.21015730615411923,939,decision_return_mlp_seed0__softmax_all__vol_target_10pct,decision_return_mlp_seed0,decision_return,0,softmax_all,vol_target_10pct,train,10.0,0.08106337273004528
0.028953810924880363,0.08668692160660983,0.3340043733041346,-0.131681201839694,0.21987808829485123,-0.029761149820445126,0.054154389466536154,0.0028160282522598796,0.08104405528028871,0.9189559447197113,97.0,0.11074010880869078,0.20419111634089918,104,decision_return_mlp_seed0__softmax_all__vol_target_10pct,decision_return_mlp_seed0,decision_return,0,softmax_all,vol_target_10pct,validation,10.0,0.04997395606834433
0.04818214196747883,0.10503907301852415,0.4587068467272334,-0.18309100378650411,0.26315952707136997,-0.03539520658966709,0.06786128124410776,0.0035287866246936027,0.14737652881443114,0.8526234711855689,96.71084337349397,0.17517532125208665,0.20303522118525955,332,decision_return_mlp_seed0__softmax_all__vol_target_10pct,decision_return_mlp_seed0,decision_return,0,softmax_all,vol_target_10pct,holdout,10.0,0.04555750792885371
0.04728107525938485,0.17753218574239515,0.2663239629572927,-0.5338170141224512,0.0885716903143502,-0.060309888044058776,0.30607028753993615,0.015915654952076676,0.0,1.0,10.0,0.29999999999999993,0.2233226837060703,939,decision_return_mlp_seed0__top10_equal_weight__raw_ml,decision_return_mlp_seed0,decision_return,0,top10_equal_weight,raw_ml,train,10.0,0.08106337273004528
0.02400445546813379,0.11855447849103504,0.20247615926165946,-0.18129147355276265,0.13240807743309332,-0.0414508444743664,0.3826923076923077,0.0199,0.0,1.0,10.0,0.29999999999999993,0.18365384615384617,104,decision_return_mlp_seed0__top10_equal_weight__raw_ml,decision_return_mlp_seed0,decision_return,0,top10_equal_weight,raw_ml,validation,10.0,0.04997395606834433
0.030569134901650363,0.18670554977495055,0.1637291175248808,-0.38001062764981675,0.08044284206130177,-0.06165214945263792,0.4066265060240964,0.021144578313253014,0.006024096385542169,0.9939759036144579,9.97289156626506,0.30210843373493973,0.19542682926829272,332,decision_return_mlp_seed0__top10_equal_weight__raw_ml,decision_return_mlp_seed0,decision_return,0,top10_equal_weight,raw_ml,holdout,10.0,0.04555750792885371
0.033453538735218835,0.13630820048705256,0.24542572358584155,-0.3849227124210307,0.08690975527218867,-0.046724697671396295,0.31815761448349306,0.01654419595314164,0.1869009584664537,0.8130990415335463,10.48136315228967,0.40138445154419594,0.2233226837060703,939,decision_return_mlp_seed0__top10_equal_weight__bil_fallback_original,decision_return_mlp_seed0,decision_return,0,top10_equal_weight,bil_fallback_original,train,10.0,0.08106337273004528
0.01127549678924522,0.06656162850300394,0.1693993527928235,-0.11895466933806509,0.0947881815147638,-0.023473933946332032,0.31971153846153844,0.016625,0.34615384615384615,0.6538461538461539,10.75,0.5019230769230769,0.18365384615384617,104,decision_return_mlp_seed0__top10_equal_weight__bil_fallback_original,decision_return_mlp_seed0,decision_return,0,top10_equal_weight,bil_fallback_original,validation,10.0,0.04997395606834433
0.03274377471267487,0.10983091816298479,0.2981289354613642,-0.1833865416706305,0.17855058726983347,-0.03676324029446254,0.37289156626506026,0.019390361445783138,0.2575301204819277,0.7424698795180723,10.551204819277109,0.44548192771084333,0.19542682926829272,332,decision_return_mlp_seed0__top10_equal_weight__bil_fallback_original,decision_return_mlp_seed0,decision_return,0,top10_equal_weight,bil_fallback_original,holdout,10.0,0.04555750792885371
