candidate,scenario,cost_bps,window,weeks,start,end,cagr,sharpe_zero_rf,sortino_zero_target,max_drawdown,annual_one_way_turnover,total_return,annual_volatility,win_rate,best_week,worst_week
growth,base,50,full_recent,188,2023-01-06,2026-08-07,0.32396018205739874,0.9657064247236286,1.4892204244302147,-0.3723994706161622,2.643701476815985,1.7581934642134782,0.35773255887044986,0.5372340425531915,0.19996019448722868,-0.21246437126935225
growth,base,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.3810467314663246,1.0518602491891573,1.6415675503109812,-0.3723994706161625,2.5415579861484185,1.6669676812125847,0.3746117392028677,0.5316455696202531,0.19996019448722868,-0.21246437126935225
growth,base,50,trailing_3y,157,2023-08-11,2026-08-07,0.3942293480400152,1.075905187560468,1.6797259920089609,-0.3723994706161625,2.5577462535761155,1.7275851593956952,0.3754139078844736,0.535031847133758,0.19996019448722868,-0.21246437126935225
growth,base,50,trailing_2y,105,2024-08-09,2026-08-07,0.6147079612659716,1.3778467891335036,2.1838954528352152,-0.364971140549328,2.2758429531953537,1.6314176329748675,0.4104249914769303,0.580952380952381,0.19996019448722868,-0.21246437126935225
growth,base,50,trailing_1y,53,2025-08-08,2026-08-07,1.5468068405840576,2.4624891514888976,4.546686131530689,-0.19419561237381278,2.1372237615265015,1.5930066061683634,0.41720328578408433,0.660377358490566,0.19996019448722868,-0.12343940748557436
growth,base,50,ytd,32,2026-01-02,2026-08-07,1.6726829841895174,2.3422273142028613,4.364097769816057,-0.19419561237381255,2.5647768550282684,0.8312046880766475,0.4682310578299111,0.625,0.19996019448722868,-0.12343940748557436
growth,adverse,50,full_recent,188,2023-01-06,2026-08-07,0.17299428875849077,0.6121303732390606,0.8862252808613164,-0.473201827545664,2.744500860699203,0.7804563134015137,0.3806243293100001,0.526595744680851,0.19996019448722868,-0.21246437126935236
growth,adverse,50,since_pilot_holdout_start,158,2023-08-04,2026-08-07,0.3810467314663255,1.051860249189158,1.6415675503109823,-0.37239947061616274,2.5415579861484185,1.6669676812125895,0.3746117392028678,0.5316455696202531,0.19996019448722868,-0.21246437126935236
growth,adverse,50,trailing_3y,157,2023-08-11,2026-08-07,0.39422934804001564,1.0759051875604688,1.679725992008962,-0.37239947061616263,2.5577462535761155,1.727585159395698,0.3754139078844736,0.535031847133758,0.19996019448722868,-0.21246437126935236
growth,adverse,50,trailing_2y,105,2024-08-09,2026-08-07,0.6147079612659729,1.3778467891335047,2.183895452835217,-0.3649711405493279,2.2758429531953537,1.631417632974872,0.41042499147693035,0.580952380952381,0.19996019448722868,-0.21246437126935236
growth,adverse,50,trailing_1y,53,2025-08-08,2026-08-07,1.5468068405840611,2.462489151488901,4.546686131530697,-0.19419561237381244,2.137223761526501,1.593006606168367,0.4172032857840843,0.660377358490566,0.19996019448722868,-0.12343940748557414
growth,adverse,50,ytd,32,2026-01-02,2026-08-07,1.6726829841895188,2.342227314202862,4.364097769816062,-0.19419561237381244,2.564776855028268,0.8312046880766479,0.4682310578299111,0.625,0.19996019448722868,-0.12343940748557414
benchmark::SPY,observed,50,full_recent,188,2023-01-06,2026-08-07,0.223179265296519,1.4938408016676183,2.3905777264390187,-0.16877145298221086,0.2765957446808511,1.071621452226036,0.14182696360810826,0.5904255319148937,0.05846418180244628,-0.09066696370142446
