cik10,price_source,price_file
0000056978,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/KLIC.csv.gz
0000065270,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MEI.csv.gz
0000077159,,
0000097210,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/TER.csv.gz
0000106040,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/WDC.csv.gz
0000315374,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/HURC.csv.gz
0000320193,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/AAPL.csv.gz
0000351817,,
0000704532,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ONTO.csv.gz
0000712515,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/EA.csv.gz
0000723125,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MU.csv.gz
0000730255,yahoo_recovered_former,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recovered_price_probe_vintages/20260813T100449Z-recovered-yahoo-price-probe-v1/histories/CAMP.csv.gz
0000732834,,
0000751978,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/VICR.csv.gz
0000788965,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/HNRG.csv.gz
0000796343,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ADBE.csv.gz
0000796505,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/CLFD.csv.gz
0000797721,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/VSAT.csv.gz
0000804328,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/QCOM.csv.gz
0000807863,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MITK.csv.gz
0000844965,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/TTI.csv.gz
0000857005,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PTC.csv.gz
0000858470,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/CTRA/prices.csv.gz
0000874499,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/GPOR.csv.gz
0000889900,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PTEN.csv.gz
0000893538,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/SM.csv.gz
0000894627,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/EGY.csv.gz
0000895419,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/WOLF.csv.gz
0000896429,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/CTLP/prices.csv.gz
0000909494,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/TCX.csv.gz
0000910638,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/DDD.csv.gz
0000912093,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/VIAV.csv.gz
0000927003,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/AEIS.csv.gz
0000928022,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/CPE/prices.csv.gz
0000936395,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/CIEN.csv.gz
0000946581,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/TTWO.csv.gz
0001005284,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/OLED.csv.gz
0001006655,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/EPM.csv.gz
0001007587,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/KVHI.csv.gz
0001035002,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/VLO.csv.gz
0001039399,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/FORM.csv.gz
0001044777,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/OSPN.csv.gz
0001045810,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/NVDA.csv.gz
0001049521,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MRCY.csv.gz
0001068875,,
0001078271,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/EXTR.csv.gz
0001092699,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/SPSC.csv.gz
0001097864,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ON.csv.gz
0001101680,,
0001104485,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/NOG.csv.gz
0001108524,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/CRM.csv.gz
0001120914,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PDFS.csv.gz
0001124804,yahoo_recovered_former,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/sec_recovered_price_probe_vintages/20260813T100449Z-recovered-yahoo-price-probe-v1/histories/MDRX.csv.gz
0001131554,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/SNCR/prices.csv.gz
0001137789,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/STX.csv.gz
0001138639,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/INFN/prices.csv.gz
0001158114,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/AAOI.csv.gz
0001162194,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/LAB.csv.gz
0001167419,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/RIOT.csv.gz
0001172358,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/DMLP.csv.gz
0001274494,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/FSLR.csv.gz
0001280263,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/AMBA.csv.gz
0001280452,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MPWR.csv.gz
0001321655,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PLTR.csv.gz
0001326801,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/META.csv.gz
0001327567,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PANW.csv.gz
0001370880,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/MNDT/prices.csv.gz
0001373715,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/NOW.csv.gz
0001384905,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/RNG.csv.gz
0001408710,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/FN.csv.gz
0001415404,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ECHO.csv.gz
0001419612,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/SEDG.csv.gz
0001431959,,
0001433270,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/AR.csv.gz
0001437352,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/EVBG/prices.csv.gz
0001439404,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/ZNGA/prices.csv.gz
0001451505,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/RIG.csv.gz
0001451809,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/SITM.csv.gz
0001463101,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ENPH.csv.gz
0001463972,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/VUZI.csv.gz
0001486159,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/CHRD.csv.gz
0001493594,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MTSI.csv.gz
0001494259,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/CARG.csv.gz
0001507605,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/MARA.csv.gz
0001509991,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/KOS.csv.gz
0001511737,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/UI.csv.gz
0001517228,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/VISN.csv.gz
0001538849,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/CAPL.csv.gz
0001552275,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/SUN.csv.gz
0001561550,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/DDOG.csv.gz
0001562088,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/DUOL.csv.gz
0001585521,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ZM.csv.gz
0001590955,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PAYC.csv.gz
0001591698,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PCTY.csv.gz
0001596532,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ANET.csv.gz
0001609253,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/CRC.csv.gz
0001616543,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/SENS.csv.gz
0001621434,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/BSM.csv.gz
0001633978,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/LITE.csv.gz
0001640428,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/EVER.csv.gz
0001652535,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ICHR.csv.gz
0001657788,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/KRP.csv.gz
0001658566,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PR.csv.gz
0001660134,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/OKTA.csv.gz
0001680247,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PUMP.csv.gz
0001694028,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/LBRT.csv.gz
0001701732,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/ALTR/prices.csv.gz
0001707753,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ESTC.csv.gz
0001713445,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/RDDT.csv.gz
0001713683,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ZS.csv.gz
0001719489,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/KLR/prices.csv.gz
0001736297,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/ALAB.csv.gz
0001743725,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/GDYN.csv.gz
0001751008,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/APP.csv.gz
0001774155,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/BTRS/prices.csv.gz
0001784535,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/PRCH.csv.gz
0001786352,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/BILL.csv.gz
0001816431,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/QSI.csv.gz
0001823882,,
0001838406,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/BKV.csv.gz
0001863105,tiingo_identity_validated,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/tiingo_delisted_price_probe_cache_v1/ESMT/prices.csv.gz
0001992243,yahoo_current_sec,/Users/nicholasturangan/Projects/Portfolio Optimizer/2.0/data/yahoo_recent_current_sec_price_vintages/20260905T094049Z-yahoo-full-history-sec-v1/histories/TE.csv.gz
