version_name,market_state,observations,avg_production_weight,avg_phasen_weight,avg_phaseo_weight,avg_abstain_weight,avg_trust_score,avg_model_uncertainty,phaseo_selected_share,phasen_selected_share,production_selected_share,abstain_selected_share
improved_phaseq_abstention_aware_meta_allocator,calm_trend,295,0.2456359862995778,0.2205119095227863,0.22189276841308797,0.31195933576454793,0.3321487231744811,0.5490291232731828,0.19661016949152543,0.15254237288135594,0.02711864406779661,0.6237288135593221
improved_phaseq_abstention_aware_meta_allocator,neutral_mixed,492,0.24241936076829518,0.21591333510907965,0.21370600064444065,0.32796130347818453,0.32166266819898043,0.5417166176173817,0.15447154471544716,0.13821138211382114,0.06300813008130081,0.6443089430894309
improved_phaseq_abstention_aware_meta_allocator,recovery_confirmed,44,0.24402822711490685,0.18838467908422124,0.1874888725755336,0.3800982212253384,0.2816812121176442,0.5688352684090577,0.045454545454545456,0.045454545454545456,0.0,0.9090909090909091
improved_phaseq_abstention_aware_meta_allocator,recovery_fragile,49,0.23180556227292537,0.2117295474293917,0.20806215072302317,0.34840273957465967,0.313926924437719,0.5553639185349963,0.20408163265306123,0.08163265306122448,0.0,0.7142857142857143
improved_phaseq_abstention_aware_meta_allocator,stressed_panic,229,0.2226373704981238,0.19062002631326175,0.18806026018257901,0.3986823430060355,0.2833702733392099,0.5539205972353056,0.08296943231441048,0.07423580786026202,0.0,0.8427947598253275
improved_phaseq_regime_bucket_meta_allocator,calm_trend,295,0.41175991512413257,0.18993410618286016,0.3623258011056643,0.035980177587343024,0.4572928541970944,0.5490291232731828,0.5932203389830508,0.02711864406779661,0.37966101694915255,0.0
improved_phaseq_regime_bucket_meta_allocator,neutral_mixed,492,0.6814288087823617,0.10061966398113194,0.10682665359617088,0.11112487364033556,0.15713648558673685,0.5417166176173817,0.06300813008130081,0.0508130081300813,0.8861788617886179,0.0
improved_phaseq_regime_bucket_meta_allocator,recovery_confirmed,44,0.4653192349170741,0.2942008321834994,0.19199290900696908,0.048487023892457286,0.33909332509871876,0.5688352684090577,0.06818181818181818,0.4772727272727273,0.45454545454545453,0.0
improved_phaseq_regime_bucket_meta_allocator,recovery_fragile,49,0.6620976222545546,0.16496435013250402,0.10934292174060929,0.06359510587233222,0.19182509680686127,0.5553639185349963,0.0,0.22448979591836735,0.7755102040816326,0.0
improved_phaseq_regime_bucket_meta_allocator,stressed_panic,229,0.774603033182356,0.06886705600717845,0.06903618563212617,0.0874937251783393,0.1034697136357154,0.5539205972353056,0.0,0.0,1.0,0.0
improved_phaseq_abstention_regime_regret_meta_allocator,calm_trend,295,0.43707608272657933,0.1674559408966484,0.3157220758619569,0.07974590051481543,0.3994500463102811,0.5490291232731828,0.5932203389830508,0.02711864406779661,0.37966101694915255,0.0
improved_phaseq_abstention_regime_regret_meta_allocator,neutral_mixed,492,0.6856566826690655,0.09530619242181446,0.10062685043447876,0.11841027447464135,0.148279946645386,0.5417166176173817,0.06300813008130081,0.0508130081300813,0.8861788617886179,0.0
improved_phaseq_abstention_regime_regret_meta_allocator,recovery_confirmed,44,0.4906879328134739,0.24840704889888562,0.16439863141331099,0.09650638687432958,0.2886021558627538,0.5688352684090577,0.06818181818181818,0.4772727272727273,0.45454545454545453,0.0
improved_phaseq_abstention_regime_regret_meta_allocator,recovery_fragile,49,0.672071109946961,0.14850837730532096,0.1009240098195813,0.07849650292813695,0.17517819847224175,0.5553639185349963,0.0,0.22448979591836735,0.7755102040816326,0.0
improved_phaseq_abstention_regime_regret_meta_allocator,stressed_panic,229,0.7749805736157871,0.06850170009183487,0.06877230749175121,0.08774541880062671,0.10302315753766866,0.5539205972353056,0.0,0.0,1.0,0.0
