,dual_momentum_topn,cta_trend_long_only,composite_selective_signals,composite_regime_conditioned,taa_10m_sma,sector_rotation_with_sma_filter,cash::BIL
2006-03-03,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-10,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-17,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-24,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-03-31,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-07,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-14,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-21,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-04-28,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-05,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-12,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-19,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-05-26,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-02,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-09,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-16,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-23,0.0,0.0,0.0,0.0,0.0,0.0,1.0
2006-06-30,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-07,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-14,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-21,0.14832448933186201,0.0,0.1571832333896488,0.16501506221773754,0.14444543498424064,0.18503178007651108,0.19999999999999984
2006-07-28,0.10756264615550903,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147146,0.14491729113684962,0.19999999999999996
2006-08-04,0.10756264615550903,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147146,0.14491729113684962,0.19999999999999996
2006-08-11,0.10756264615550903,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147146,0.14491729113684962,0.19999999999999996
2006-08-18,0.10756264615550903,0.144,0.13583703938287872,0.14884779890329122,0.11883522442147146,0.14491729113684962,0.19999999999999996
2006-08-25,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107615,0.10425402920524492,0.12046110595377942,0.19999999999999984
2006-09-01,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107615,0.10425402920524492,0.12046110595377942,0.19999999999999984
2006-09-08,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107615,0.10425402920524492,0.12046110595377942,0.19999999999999984
2006-09-15,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107615,0.10425402920524492,0.12046110595377942,0.19999999999999984
2006-09-22,0.084199081236775,0.2304,0.12275159464312456,0.13793418896107615,0.10425402920524492,0.12046110595377942,0.19999999999999984
2006-09-29,0.07081923212015259,0.28224,0.11493340215661303,0.1293698867953073,0.09625339055726967,0.10638408837065748,0.19999999999999996
2006-10-06,0.07081923212015259,0.28224,0.11493340215661303,0.1293698867953073,0.09625339055726967,0.10638408837065748,0.19999999999999996
2006-10-13,0.07081923212015259,0.28224,0.11493340215661303,0.1293698867953073,0.09625339055726967,0.10638408837065748,0.19999999999999996
2006-10-20,0.07081923212015259,0.28224,0.11493340215661303,0.1293698867953073,0.09625339055726967,0.10638408837065748,0.19999999999999996
2006-10-27,0.07668812365220572,0.35821944042064147,0.1388450793765466,0.14855788637472547,0.11366315875341718,0.12116381038753787,0.042862501034925726
2006-11-03,0.07668812365220572,0.35821944042064147,0.1388450793765466,0.14855788637472547,0.11366315875341718,0.12116381038753787,0.042862501034925726
2006-11-10,0.07668812365220572,0.35821944042064147,0.1388450793765466,0.14855788637472547,0.11366315875341718,0.12116381038753787,0.042862501034925726
2006-11-17,0.07668812365220572,0.35821944042064147,0.1388450793765466,0.14855788637472547,0.11366315875341718,0.12116381038753787,0.042862501034925726
2006-11-24,0.03548072312421885,0.4158666358668629,0.19195784396246607,0.18671856889214358,0.05204924771945864,0.11792698043485,0.0
2006-12-01,0.03548072312421885,0.4158666358668629,0.19195784396246607,0.18671856889214358,0.05204924771945864,0.11792698043485,0.0
2006-12-08,0.03548072312421885,0.4158666358668629,0.19195784396246607,0.18671856889214358,0.05204924771945864,0.11792698043485,0.0
2006-12-15,0.03548072312421885,0.4158666358668629,0.19195784396246607,0.18671856889214358,0.05204924771945864,0.11792698043485,0.0
2006-12-22,0.03548072312421885,0.4158666358668629,0.19195784396246607,0.18671856889214358,0.05204924771945864,0.11792698043485,0.0
2006-12-29,0.03866176211957861,0.39138762968561663,0.20089032943126994,0.19969921664360088,0.051322875511425295,0.1180381866085088,0.0
2007-01-05,0.03866176211957861,0.39138762968561663,0.20089032943126994,0.19969921664360088,0.051322875511425295,0.1180381866085088,0.0
2007-01-12,0.03866176211957861,0.39138762968561663,0.20089032943126994,0.19969921664360088,0.051322875511425295,0.1180381866085088,0.0
2007-01-19,0.03866176211957861,0.39138762968561663,0.20089032943126994,0.19969921664360088,0.051322875511425295,0.1180381866085088,0.0
2007-01-26,0.03792338821776743,0.40361091568537094,0.1760515128328658,0.18962978040397183,0.05172900827254289,0.1410553945874811,0.0
2007-02-02,0.03792338821776743,0.40361091568537094,0.1760515128328658,0.18962978040397183,0.05172900827254289,0.1410553945874811,0.0
2007-02-09,0.03792338821776743,0.40361091568537094,0.1760515128328658,0.18962978040397183,0.05172900827254289,0.1410553945874811,0.0
2007-02-16,0.03792338821776743,0.40361091568537094,0.1760515128328658,0.18962978040397183,0.05172900827254289,0.1410553945874811,0.0
2007-02-23,0.04070286973658283,0.26659068778926154,0.23493061164224185,0.25606845024676333,0.0560691738658764,0.14563820671927405,0.0
2007-03-02,0.04070286973658283,0.26659068778926154,0.23493061164224185,0.25606845024676333,0.0560691738658764,0.14563820671927405,0.0
2007-03-09,0.04070286973658283,0.26659068778926154,0.23493061164224185,0.25606845024676333,0.0560691738658764,0.14563820671927405,0.0
2007-03-16,0.04070286973658283,0.26659068778926154,0.23493061164224185,0.25606845024676333,0.0560691738658764,0.14563820671927405,0.0
2007-03-23,0.04070286973658283,0.26659068778926154,0.23493061164224185,0.25606845024676333,0.0560691738658764,0.14563820671927405,0.0
2007-03-30,0.03895322956646652,0.25713188146660076,0.22791349054364315,0.2382303802248286,0.0553435935614654,0.13771864039282367,0.04470878424417202
2007-04-06,0.03895322956646652,0.25713188146660076,0.22791349054364315,0.2382303802248286,0.0553435935614654,0.13771864039282367,0.04470878424417202
2007-04-13,0.03895322956646652,0.25713188146660076,0.22791349054364315,0.2382303802248286,0.0553435935614654,0.13771864039282367,0.04470878424417202
2007-04-20,0.03895322956646652,0.25713188146660076,0.22791349054364315,0.2382303802248286,0.0553435935614654,0.13771864039282367,0.04470878424417202
2007-04-27,0.0389732326597245,0.2644987627710372,0.23041781273389075,0.22331209366788093,0.057294831252843015,0.14088193646733158,0.044621330447291885
2007-05-04,0.0389732326597245,0.2644987627710372,0.23041781273389075,0.22331209366788093,0.057294831252843015,0.14088193646733158,0.044621330447291885
2007-05-11,0.0389732326597245,0.2644987627710372,0.23041781273389075,0.22331209366788093,0.057294831252843015,0.14088193646733158,0.044621330447291885
2007-05-18,0.0389732326597245,0.2644987627710372,0.23041781273389075,0.22331209366788093,0.057294831252843015,0.14088193646733158,0.044621330447291885
2007-05-25,0.0400833732299739,0.2763563568004782,0.21928936536581495,0.22245207788768198,0.06110232943121006,0.13625227099467954,0.044464226290161446
2007-06-01,0.0400833732299739,0.2763563568004782,0.21928936536581495,0.22245207788768198,0.06110232943121006,0.13625227099467954,0.044464226290161446
2007-06-08,0.0400833732299739,0.2763563568004782,0.21928936536581495,0.22245207788768198,0.06110232943121006,0.13625227099467954,0.044464226290161446
2007-06-15,0.0400833732299739,0.2763563568004782,0.21928936536581495,0.22245207788768198,0.06110232943121006,0.13625227099467954,0.044464226290161446
2007-06-22,0.0400833732299739,0.2763563568004782,0.21928936536581495,0.22245207788768198,0.06110232943121006,0.13625227099467954,0.044464226290161446
2007-06-29,0.043272501508630073,0.24450821430996258,0.21501269727550984,0.22566007646979042,0.06671112287315759,0.16015529031864742,0.044680097244302
2007-07-06,0.043272501508630073,0.24450821430996258,0.21501269727550984,0.22566007646979042,0.06671112287315759,0.16015529031864742,0.044680097244302
2007-07-13,0.043272501508630073,0.24450821430996258,0.21501269727550984,0.22566007646979042,0.06671112287315759,0.16015529031864742,0.044680097244302
2007-07-20,0.043272501508630073,0.24450821430996258,0.21501269727550984,0.22566007646979042,0.06671112287315759,0.16015529031864742,0.044680097244302
2007-07-27,0.043512965809927646,0.1660441703845551,0.17072724449121288,0.183876599967902,0.0894495084585685,0.14638951088783397,0.19999999999999996
2007-08-03,0.043512965809927646,0.1660441703845551,0.17072724449121288,0.183876599967902,0.0894495084585685,0.14638951088783397,0.19999999999999996
2007-08-10,0.043512965809927646,0.1660441703845551,0.17072724449121288,0.183876599967902,0.0894495084585685,0.14638951088783397,0.19999999999999996
2007-08-17,0.043512965809927646,0.1660441703845551,0.17072724449121288,0.183876599967902,0.0894495084585685,0.14638951088783397,0.19999999999999996
2007-08-24,0.043512965809927646,0.1660441703845551,0.17072724449121288,0.183876599967902,0.0894495084585685,0.14638951088783397,0.19999999999999996
2007-08-31,0.022791566608282077,0.06776548369062237,0.08109588384396915,0.09550926341748733,0.05589818415219401,0.07693961828744514,0.6
2007-09-07,0.022791566608282077,0.06776548369062237,0.08109588384396915,0.09550926341748733,0.05589818415219401,0.07693961828744514,0.6
2007-09-14,0.022791566608282077,0.06776548369062237,0.08109588384396915,0.09550926341748733,0.05589818415219401,0.07693961828744514,0.6
2007-09-21,0.022791566608282077,0.06776548369062237,0.08109588384396915,0.09550926341748733,0.05589818415219401,0.07693961828744514,0.6
2007-09-28,0.05938477026416544,0.13001265185607963,0.224477094172632,0.22617124509371783,0.15969409589755335,0.1704106038124707,0.029849538903381045
2007-10-05,0.05938477026416544,0.13001265185607963,0.224477094172632,0.22617124509371783,0.15969409589755335,0.1704106038124707,0.029849538903381045
2007-10-12,0.05938477026416544,0.13001265185607963,0.224477094172632,0.22617124509371783,0.15969409589755335,0.1704106038124707,0.029849538903381045
2007-10-19,0.05938477026416544,0.13001265185607963,0.224477094172632,0.22617124509371783,0.15969409589755335,0.1704106038124707,0.029849538903381045
2007-10-26,0.02345650006952775,0.04805997605604945,0.0871712933650215,0.09907897665040998,0.06890005215152172,0.07333320170746967,0.5999999999999999
2007-11-02,0.02345650006952775,0.04805997605604945,0.0871712933650215,0.09907897665040998,0.06890005215152172,0.07333320170746967,0.5999999999999999
2007-11-09,0.02345650006952775,0.04805997605604945,0.0871712933650215,0.09907897665040998,0.06890005215152172,0.07333320170746967,0.5999999999999999
2007-11-16,0.02345650006952775,0.04805997605604945,0.0871712933650215,0.09907897665040998,0.06890005215152172,0.07333320170746967,0.5999999999999999
2007-11-23,0.02345650006952775,0.04805997605604945,0.0871712933650215,0.09907897665040998,0.06890005215152172,0.07333320170746967,0.5999999999999999
2007-11-30,0.021455759804673007,0.05321464530201603,0.08607971152505393,0.10650256806560572,0.05441120262867415,0.0783361126739772,0.5999999999999999
2007-12-07,0.021455759804673007,0.05321464530201603,0.08607971152505393,0.10650256806560572,0.05441120262867415,0.0783361126739772,0.5999999999999999
2007-12-14,0.021455759804673007,0.05321464530201603,0.08607971152505393,0.10650256806560572,0.05441120262867415,0.0783361126739772,0.5999999999999999
2007-12-21,0.021455759804673007,0.05321464530201603,0.08607971152505393,0.10650256806560572,0.05441120262867415,0.0783361126739772,0.5999999999999999
2007-12-28,0.04138419857215862,0.11513700089870166,0.17639595570020983,0.21636868414977803,0.0893619278106776,0.16135223286847422,0.19999999999999996
2008-01-04,0.04138419857215862,0.11513700089870166,0.17639595570020983,0.21636868414977803,0.0893619278106776,0.16135223286847422,0.19999999999999996
2008-01-11,0.04138419857215862,0.11513700089870166,0.17639595570020983,0.21636868414977803,0.0893619278106776,0.16135223286847422,0.19999999999999996
2008-01-18,0.04138419857215862,0.11513700089870166,0.17639595570020983,0.21636868414977803,0.0893619278106776,0.16135223286847422,0.19999999999999996
2008-01-25,0.019343702941566704,0.057616876241774154,0.08712070463729071,0.11367633745210692,0.03926019553144264,0.08298218319581892,0.5999999999999999
2008-02-01,0.019343702941566704,0.057616876241774154,0.08712070463729071,0.11367633745210692,0.03926019553144264,0.08298218319581892,0.5999999999999999
2008-02-08,0.019343702941566704,0.057616876241774154,0.08712070463729071,0.11367633745210692,0.03926019553144264,0.08298218319581892,0.5999999999999999
2008-02-15,0.019343702941566704,0.057616876241774154,0.08712070463729071,0.11367633745210692,0.03926019553144264,0.08298218319581892,0.5999999999999999
2008-02-22,0.019343702941566704,0.057616876241774154,0.08712070463729071,0.11367633745210692,0.03926019553144264,0.08298218319581892,0.5999999999999999
2008-02-29,0.018355862159440052,0.05715624619588318,0.08591946262514799,0.11770053795419369,0.03580351692092506,0.0850643741444101,0.6
2008-03-07,0.018355862159440052,0.05715624619588318,0.08591946262514799,0.11770053795419369,0.03580351692092506,0.0850643741444101,0.6
2008-03-14,0.018355862159440052,0.05715624619588318,0.08591946262514799,0.11770053795419369,0.03580351692092506,0.0850643741444101,0.6
2008-03-21,0.018355862159440052,0.05715624619588318,0.08591946262514799,0.11770053795419369,0.03580351692092506,0.0850643741444101,0.6
2008-03-28,0.017672967091141526,0.056616687466061966,0.08462629411471859,0.12103846982092503,0.03340044229412425,0.08664513921302863,0.6000000000000001
2008-04-04,0.017672967091141526,0.056616687466061966,0.08462629411471859,0.12103846982092503,0.03340044229412425,0.08664513921302863,0.6000000000000001
2008-04-11,0.017672967091141526,0.056616687466061966,0.08462629411471859,0.12103846982092503,0.03340044229412425,0.08664513921302863,0.6000000000000001
2008-04-18,0.017672967091141526,0.056616687466061966,0.08462629411471859,0.12103846982092503,0.03340044229412425,0.08664513921302863,0.6000000000000001
2008-04-25,0.017311465280605103,0.05606080859507561,0.08382993843741231,0.12325741528744927,0.03173321144016296,0.08780716095929478,0.6
2008-05-02,0.017311465280605103,0.05606080859507561,0.08382993843741231,0.12325741528744927,0.03173321144016296,0.08780716095929478,0.6
2008-05-09,0.017311465280605103,0.05606080859507561,0.08382993843741231,0.12325741528744927,0.03173321144016296,0.08780716095929478,0.6
2008-05-16,0.017311465280605103,0.05606080859507561,0.08382993843741231,0.12325741528744927,0.03173321144016296,0.08780716095929478,0.6
2008-05-23,0.017311465280605103,0.05606080859507561,0.08382993843741231,0.12325741528744927,0.03173321144016296,0.08780716095929478,0.6
2008-05-30,0.03536142414782935,0.11512919862349276,0.17239504733483668,0.2389192306216027,0.060119649938951684,0.1780754493332869,0.19999999999999996
2008-06-06,0.03536142414782935,0.11512919862349276,0.17239504733483668,0.2389192306216027,0.060119649938951684,0.1780754493332869,0.19999999999999996
2008-06-13,0.03536142414782935,0.11512919862349276,0.17239504733483668,0.2389192306216027,0.060119649938951684,0.1780754493332869,0.19999999999999996
2008-06-20,0.03536142414782935,0.11512919862349276,0.17239504733483668,0.2389192306216027,0.060119649938951684,0.1780754493332869,0.19999999999999996
2008-06-27,0.03567405347374826,0.11597699287468206,0.17436583715265364,0.23430827526783632,0.0580543995122967,0.18162044171878317,0.19999999999999996
2008-07-04,0.03567405347374826,0.11597699287468206,0.17436583715265364,0.23430827526783632,0.0580543995122967,0.18162044171878317,0.19999999999999996
2008-07-11,0.03567405347374826,0.11597699287468206,0.17436583715265364,0.23430827526783632,0.0580543995122967,0.18162044171878317,0.19999999999999996
2008-07-18,0.03567405347374826,0.11597699287468206,0.17436583715265364,0.23430827526783632,0.0580543995122967,0.18162044171878317,0.19999999999999996
2008-07-25,0.034893990396379325,0.11116598501897729,0.17077287586306727,0.24003236361547975,0.057163930307867705,0.18597085479822875,0.19999999999999996
2008-08-01,0.034893990396379325,0.11116598501897729,0.17077287586306727,0.24003236361547975,0.057163930307867705,0.18597085479822875,0.19999999999999996
2008-08-08,0.034893990396379325,0.11116598501897729,0.17077287586306727,0.24003236361547975,0.057163930307867705,0.18597085479822875,0.19999999999999996
2008-08-15,0.034893990396379325,0.11116598501897729,0.17077287586306727,0.24003236361547975,0.057163930307867705,0.18597085479822875,0.19999999999999996
2008-08-22,0.034893990396379325,0.11116598501897729,0.17077287586306727,0.24003236361547975,0.057163930307867705,0.18597085479822875,0.19999999999999996
2008-08-29,0.03588816344222563,0.11000143306826493,0.1750895961594794,0.23623767553307307,0.051702990855545576,0.19108014094141146,0.20000000000000007
2008-09-05,0.03588816344222563,0.11000143306826493,0.1750895961594794,0.23623767553307307,0.051702990855545576,0.19108014094141146,0.20000000000000007
2008-09-12,0.03588816344222563,0.11000143306826493,0.1750895961594794,0.23623767553307307,0.051702990855545576,0.19108014094141146,0.20000000000000007
2008-09-19,0.03588816344222563,0.11000143306826493,0.1750895961594794,0.23623767553307307,0.051702990855545576,0.19108014094141146,0.20000000000000007
2008-09-26,0.01767692336183667,0.052530145660530936,0.0854347074398377,0.1193296233279749,0.02455578695238301,0.1004728132574368,0.6
2008-10-03,0.01767692336183667,0.052530145660530936,0.0854347074398377,0.1193296233279749,0.02455578695238301,0.1004728132574368,0.6
2008-10-10,0.01767692336183667,0.052530145660530936,0.0854347074398377,0.1193296233279749,0.02455578695238301,0.1004728132574368,0.6
2008-10-17,0.01767692336183667,0.052530145660530936,0.0854347074398377,0.1193296233279749,0.02455578695238301,0.1004728132574368,0.6
2008-10-24,0.01767692336183667,0.052530145660530936,0.0854347074398377,0.1193296233279749,0.02455578695238301,0.1004728132574368,0.6
2008-10-31,0.01867333662612168,0.043323025302439845,0.08016683312311164,0.12143702295373111,0.029424069276078813,0.10697571271851691,0.6
2008-11-07,0.01867333662612168,0.043323025302439845,0.08016683312311164,0.12143702295373111,0.029424069276078813,0.10697571271851691,0.6
2008-11-14,0.01867333662612168,0.043323025302439845,0.08016683312311164,0.12143702295373111,0.029424069276078813,0.10697571271851691,0.6
2008-11-21,0.01867333662612168,0.043323025302439845,0.08016683312311164,0.12143702295373111,0.029424069276078813,0.10697571271851691,0.6
2008-11-28,0.018908467529327712,0.03706576316020407,0.07726115353409162,0.12396393603949157,0.030785374484466332,0.1120153052524187,0.6
2008-12-05,0.018908467529327712,0.03706576316020407,0.07726115353409162,0.12396393603949157,0.030785374484466332,0.1120153052524187,0.6
2008-12-12,0.018908467529327712,0.03706576316020407,0.07726115353409162,0.12396393603949157,0.030785374484466332,0.1120153052524187,0.6
2008-12-19,0.018908467529327712,0.03706576316020407,0.07726115353409162,0.12396393603949157,0.030785374484466332,0.1120153052524187,0.6
2008-12-26,0.024917102682829987,0.032337922939358936,0.07152532954817035,0.12625869672960702,0.02533855721107955,0.11962239088895416,0.6
2009-01-02,0.024917102682829987,0.032337922939358936,0.07152532954817035,0.12625869672960702,0.02533855721107955,0.11962239088895416,0.6
2009-01-09,0.024917102682829987,0.032337922939358936,0.07152532954817035,0.12625869672960702,0.02533855721107955,0.11962239088895416,0.6
2009-01-16,0.024917102682829987,0.032337922939358936,0.07152532954817035,0.12625869672960702,0.02533855721107955,0.11962239088895416,0.6
2009-01-23,0.024917102682829987,0.032337922939358936,0.07152532954817035,0.12625869672960702,0.02533855721107955,0.11962239088895416,0.6
2009-01-30,0.028442010008602442,0.029204879739127883,0.06763180794620992,0.1270110447182996,0.02166451670802355,0.1260457408797366,0.6
2009-02-06,0.028442010008602442,0.029204879739127883,0.06763180794620992,0.1270110447182996,0.02166451670802355,0.1260457408797366,0.6
2009-02-13,0.028442010008602442,0.029204879739127883,0.06763180794620992,0.1270110447182996,0.02166451670802355,0.1260457408797366,0.6
2009-02-20,0.028442010008602442,0.029204879739127883,0.06763180794620992,0.1270110447182996,0.02166451670802355,0.1260457408797366,0.6
2009-02-27,0.030951274668786978,0.027386554977945194,0.06468086330576138,0.12531941442404584,0.019460653273562126,0.13220123934989852,0.6
2009-03-06,0.030951274668786978,0.027386554977945194,0.06468086330576138,0.12531941442404584,0.019460653273562126,0.13220123934989852,0.6
2009-03-13,0.030951274668786978,0.027386554977945194,0.06468086330576138,0.12531941442404584,0.019460653273562126,0.13220123934989852,0.6
2009-03-20,0.030951274668786978,0.027386554977945194,0.06468086330576138,0.12531941442404584,0.019460653273562126,0.13220123934989852,0.6
2009-03-27,0.03245174318507723,0.026069343297362303,0.06276698830690394,0.12438254746693507,0.018012091721022246,0.13631728602269924,0.6
2009-04-03,0.03245174318507723,0.026069343297362303,0.06276698830690394,0.12438254746693507,0.018012091721022246,0.13631728602269924,0.6
2009-04-10,0.03245174318507723,0.026069343297362303,0.06276698830690394,0.12438254746693507,0.018012091721022246,0.13631728602269924,0.6
2009-04-17,0.03245174318507723,0.026069343297362303,0.06276698830690394,0.12438254746693507,0.018012091721022246,0.13631728602269924,0.6
2009-04-24,0.05543028431608359,0.0741168610273205,0.12351965090279256,0.2555124244405909,0.03480142792385386,0.2566193513893586,0.19999999999999996
2009-05-01,0.05543028431608359,0.0741168610273205,0.12351965090279256,0.2555124244405909,0.03480142792385386,0.2566193513893586,0.19999999999999996
2009-05-08,0.05543028431608359,0.0741168610273205,0.12351965090279256,0.2555124244405909,0.03480142792385386,0.2566193513893586,0.19999999999999996
2009-05-15,0.05543028431608359,0.0741168610273205,0.12351965090279256,0.2555124244405909,0.03480142792385386,0.2566193513893586,0.19999999999999996
2009-05-22,0.05543028431608359,0.0741168610273205,0.12351965090279256,0.2555124244405909,0.03480142792385386,0.2566193513893586,0.19999999999999996
2009-05-29,0.05256960972085383,0.08706205727463824,0.12142419600338933,0.2550443664533013,0.03337821710371019,0.2505215534441071,0.20000000000000007
2009-06-05,0.05256960972085383,0.08706205727463824,0.12142419600338933,0.2550443664533013,0.03337821710371019,0.2505215534441071,0.20000000000000007
2009-06-12,0.05256960972085383,0.08706205727463824,0.12142419600338933,0.2550443664533013,0.03337821710371019,0.2505215534441071,0.20000000000000007
2009-06-19,0.05256960972085383,0.08706205727463824,0.12142419600338933,0.2550443664533013,0.03337821710371019,0.2505215534441071,0.20000000000000007
2009-06-26,0.0687140618001821,0.12522041942377382,0.1671672600160386,0.3067549630936589,0.036477558744356806,0.2650851129382218,0.03058062398376804
2009-07-03,0.0687140618001821,0.12522041942377382,0.1671672600160386,0.3067549630936589,0.036477558744356806,0.2650851129382218,0.03058062398376804
2009-07-10,0.0687140618001821,0.12522041942377382,0.1671672600160386,0.3067549630936589,0.036477558744356806,0.2650851129382218,0.03058062398376804
2009-07-17,0.0687140618001821,0.12522041942377382,0.1671672600160386,0.3067549630936589,0.036477558744356806,0.2650851129382218,0.03058062398376804
2009-07-24,0.0687140618001821,0.12522041942377382,0.1671672600160386,0.3067549630936589,0.036477558744356806,0.2650851129382218,0.03058062398376804
2009-07-31,0.06252147767306501,0.1304328756465069,0.1633698567035785,0.2928364247165883,0.037818427388891976,0.28244253610981973,0.03057840176154958
2009-08-07,0.06252147767306501,0.1304328756465069,0.1633698567035785,0.2928364247165883,0.037818427388891976,0.28244253610981973,0.03057840176154958
2009-08-14,0.06252147767306501,0.1304328756465069,0.1633698567035785,0.2928364247165883,0.037818427388891976,0.28244253610981973,0.03057840176154958
2009-08-21,0.06252147767306501,0.1304328756465069,0.1633698567035785,0.2928364247165883,0.037818427388891976,0.28244253610981973,0.03057840176154958
2009-08-28,0.06321662828490414,0.1263984444712482,0.1598220560566758,0.28997839887241705,0.03518215503959431,0.27950759828469396,0.04589471899046649
2009-09-04,0.06321662828490414,0.1263984444712482,0.1598220560566758,0.28997839887241705,0.03518215503959431,0.27950759828469396,0.04589471899046649
2009-09-11,0.06321662828490414,0.1263984444712482,0.1598220560566758,0.28997839887241705,0.03518215503959431,0.27950759828469396,0.04589471899046649
2009-09-18,0.06321662828490414,0.1263984444712482,0.1598220560566758,0.28997839887241705,0.03518215503959431,0.27950759828469396,0.04589471899046649
2009-09-25,0.06781966124031827,0.13276279729663815,0.171859876110012,0.32347627033736814,0.034146860899544954,0.26993453411611845,0.0
2009-10-02,0.06781966124031827,0.13276279729663815,0.171859876110012,0.32347627033736814,0.034146860899544954,0.26993453411611845,0.0
2009-10-09,0.06781966124031827,0.13276279729663815,0.171859876110012,0.32347627033736814,0.034146860899544954,0.26993453411611845,0.0
2009-10-16,0.06781966124031827,0.13276279729663815,0.171859876110012,0.32347627033736814,0.034146860899544954,0.26993453411611845,0.0
2009-10-23,0.06781966124031827,0.13276279729663815,0.171859876110012,0.32347627033736814,0.034146860899544954,0.26993453411611845,0.0
2009-10-30,0.07698136955179674,0.0586005869025091,0.20587445874243646,0.3479600131178989,0.0828483514626993,0.22773522022265955,0.0
2009-11-06,0.07698136955179674,0.0586005869025091,0.20587445874243646,0.3479600131178989,0.0828483514626993,0.22773522022265955,0.0
2009-11-13,0.07698136955179674,0.0586005869025091,0.20587445874243646,0.3479600131178989,0.0828483514626993,0.22773522022265955,0.0
2009-11-20,0.07698136955179674,0.0586005869025091,0.20587445874243646,0.3479600131178989,0.0828483514626993,0.22773522022265955,0.0
2009-11-27,0.0728003930376195,0.054989580410286905,0.20552804557845267,0.3493571720359743,0.07987142284628361,0.2374533860913831,0.0
2009-12-04,0.0728003930376195,0.054989580410286905,0.20552804557845267,0.3493571720359743,0.07987142284628361,0.2374533860913831,0.0
2009-12-11,0.0728003930376195,0.054989580410286905,0.20552804557845267,0.3493571720359743,0.07987142284628361,0.2374533860913831,0.0
2009-12-18,0.0728003930376195,0.054989580410286905,0.20552804557845267,0.3493571720359743,0.07987142284628361,0.2374533860913831,0.0
2009-12-25,0.07545088960729654,0.055389071307816375,0.20317249371953625,0.35645152876611125,0.07929592586424916,0.23024009073499052,0.0
2010-01-01,0.07545088960729654,0.055389071307816375,0.20317249371953625,0.35645152876611125,0.07929592586424916,0.23024009073499052,0.0
2010-01-08,0.07545088960729654,0.055389071307816375,0.20317249371953625,0.35645152876611125,0.07929592586424916,0.23024009073499052,0.0
2010-01-15,0.07545088960729654,0.055389071307816375,0.20317249371953625,0.35645152876611125,0.07929592586424916,0.23024009073499052,0.0
2010-01-22,0.07545088960729654,0.055389071307816375,0.20317249371953625,0.35645152876611125,0.07929592586424916,0.23024009073499052,0.0
2010-01-29,0.08509637839376329,0.06671121724459342,0.2064370422440151,0.3196536247067334,0.10351648732470772,0.21858525008618715,0.0
2010-02-05,0.08509637839376329,0.06671121724459342,0.2064370422440151,0.3196536247067334,0.10351648732470772,0.21858525008618715,0.0
2010-02-12,0.08509637839376329,0.06671121724459342,0.2064370422440151,0.3196536247067334,0.10351648732470772,0.21858525008618715,0.0
2010-02-19,0.08509637839376329,0.06671121724459342,0.2064370422440151,0.3196536247067334,0.10351648732470772,0.21858525008618715,0.0
2010-02-26,0.09054024088843479,0.07036588146824974,0.21934561040061215,0.3112695847133437,0.09364190213420957,0.21483678039515014,0.0
2010-03-05,0.09054024088843479,0.07036588146824974,0.21934561040061215,0.3112695847133437,0.09364190213420957,0.21483678039515014,0.0
2010-03-12,0.09054024088843479,0.07036588146824974,0.21934561040061215,0.3112695847133437,0.09364190213420957,0.21483678039515014,0.0
2010-03-19,0.09054024088843479,0.07036588146824974,0.21934561040061215,0.3112695847133437,0.09364190213420957,0.21483678039515014,0.0
2010-03-26,0.08911538707975374,0.07051697319854067,0.2199502350245011,0.3092978764690626,0.09245725670278564,0.21866227152535633,0.0
2010-04-02,0.08911538707975374,0.07051697319854067,0.2199502350245011,0.3092978764690626,0.09245725670278564,0.21866227152535633,0.0
2010-04-09,0.08911538707975374,0.07051697319854067,0.2199502350245011,0.3092978764690626,0.09245725670278564,0.21866227152535633,0.0
