,state_text,bucket,production_weight,phasen_weight,phaseo_weight,abstain_weight,trust_score,abstention_score,phaseo_prob,phasen_prob,model_uncertainty,margin_confidence,risk_guard,gate_entropy,selected_expert
2023-10-27,neutral_mixed,abstention_softmax,0.24362798642462266,0.1913648245611149,0.18780114720364555,0.3772060418106169,0.283483559484203,0.3772060418106169,0.28534237705778365,0.29262900820837917,0.5534362053213863,0.4385057471264367,0.35,0.8914087534090248,abstain
2023-11-03,neutral_mixed,abstention_softmax,0.26914281776621074,0.2512685997395633,0.23877374587421873,0.24081483662000727,0.3644080457440004,0.24081483662000727,0.4621227196068229,0.5155454054403078,0.5282155690671421,0.6807471264367816,0.35,0.7789101649282558,production
2023-11-10,neutral_mixed,abstention_softmax,0.2729585941900487,0.21743581877444962,0.20554621759849842,0.30405936943700324,0.31426412698572326,0.30405936943700324,0.2673289433119875,0.31865986189580464,0.5257147741814648,0.6772988505747126,0.35,0.7702255311684663,abstain
2023-11-17,calm_trend,abstention_softmax,0.24449642619342155,0.20353979410832868,0.1962323416020158,0.355731438096234,0.29800223865618014,0.355731438096234,0.35300103161637364,0.36941934689089334,0.6174320429991379,0.4395652466892036,0.25,0.7799195811063094,abstain
2023-11-24,calm_trend,abstention_softmax,0.24755373913427145,0.18208774462996552,0.18205517205556898,0.3883033441801941,0.27309904437055177,0.3883033441801941,0.25354818635932025,0.21673384574037366,0.5874712057651357,0.4402298850574712,0.25,0.7989911079139659,abstain
2023-12-01,calm_trend,abstention_softmax,0.25584887846572985,0.19416079589703328,0.19766960117588847,0.3523207244613484,0.29474999912440514,0.3523207244613484,0.32482836407734256,0.2659795965297488,0.6002869727244103,0.5126436781609195,0.25,0.7824633203390836,abstain
2023-12-08,calm_trend,abstention_softmax,0.24804935394240368,0.1819990202766243,0.18182007816158352,0.3881315476193885,0.27281958829989567,0.3881315476193885,0.26114591363902273,0.22431574755215528,0.5885953571219167,0.4229885057471264,0.25,0.785449071051533,abstain
2023-12-15,calm_trend,abstention_softmax,0.24937447980359198,0.22090024357048285,0.2345071225597707,0.29521815406615437,0.3449572443450121,0.29521815406615437,0.5488774397886457,0.44967517787032363,0.5958558537864845,0.426235632183908,0.25,0.7811493696092421,abstain
2023-12-22,calm_trend,abstention_softmax,0.24462403579696285,0.2507877875499738,0.26690970435189915,0.2376784723011643,0.39230359812688603,0.2376784723011643,0.6807707400401152,0.5862605383209618,0.592077848875857,0.4929022988505747,0.25,0.7727917997005775,phaseo
2023-12-29,calm_trend,abstention_softmax,0.246663298664765,0.23605942951873377,0.2547103497155214,0.26256692210097987,0.3727400644748883,0.26256692210097987,0.6577213956236979,0.541486028209897,0.5870197003021503,0.4020977011494252,0.25,0.7814199547085167,abstain
2024-01-05,calm_trend,abstention_softmax,0.25106124822911374,0.26272762824970847,0.28467205888482977,0.20153906463634796,0.41603587300968403,0.20153906463634796,0.7644736140750571,0.6526559025293591,0.5548046130184391,0.5020977011494253,0.25,0.7865024766480472,phaseo
2024-01-12,neutral_mixed,abstention_softmax,0.24088236379819605,0.2403261145590097,0.2448667716506161,0.27392474999217825,0.3650298289301209,0.27392474999217825,0.6552392543698303,0.6196528956083662,0.5322091163382013,0.3136225843122394,0.3545787545787545,0.8344728158059576,abstain
2024-01-19,neutral_mixed,abstention_softmax,0.2443261501547677,0.24719638069148492,0.2522287819119934,0.256248687241754,0.37582697225773587,0.256248687241754,0.6455089822827818,0.6080128763804308,0.5261663728141865,0.387185802703044,0.3545787545787545,0.7819717959003706,abstain
2024-01-26,neutral_mixed,abstention_softmax,0.24428391789767015,0.2661900624670561,0.2619463698425228,0.22757964979275086,0.39504140107605085,0.22757964979275086,0.6847620366034444,0.7004942395323314,0.4876125896215504,0.3802892509789061,0.3545787545787545,0.7473803010000453,phasen
2024-02-02,calm_trend,abstention_softmax,0.23412264293264037,0.26509558553412954,0.2825017250929799,0.21828004644025015,0.4150495178600446,0.21828004644025015,0.7860139799817722,0.6953918170159549,0.631870717621402,0.4584195402298849,0.25,0.7628288412336895,phaseo
2024-02-09,calm_trend,abstention_softmax,0.2411979385456317,0.2816047940802483,0.27037653900477526,0.20682072836934456,0.4111789360448994,0.20682072836934456,0.7197093824205882,0.7681613793611625,0.5451685469561846,0.4434770114942528,0.2412442797626074,0.7582087125186635,phasen
2024-02-16,calm_trend,abstention_softmax,0.24653720005019014,0.23922693811485507,0.2345326442634302,0.2797032175715245,0.35414611332085777,0.2797032175715245,0.5137311830308235,0.5272929786128807,0.5364246685699527,0.4641666666666666,0.1702940026844425,0.764608446369708,abstain
2024-02-23,calm_trend,abstention_softmax,0.2400296702370401,0.25607129111069443,0.25616828804210307,0.24773075061016236,0.3842039335974503,0.24773075061016236,0.6452263561726008,0.6398774937967272,0.5177398194350844,0.4080459770114942,0.041921811998713,0.7611535688412033,phaseo
2024-03-01,calm_trend,abstention_softmax,0.24022721142848394,0.2742174180551854,0.2676257938992931,0.2179295766170375,0.4047345029268858,0.2179295766170375,0.680379490738888,0.7135998204601829,0.5316951382615651,0.4563218390804597,0.0296222917909831,0.7474013634131337,phasen
2024-03-08,calm_trend,abstention_softmax,0.2375512511400064,0.2949575022610891,0.29330685731500994,0.17418438928389457,0.4407856084455545,0.17418438928389457,0.8316343275795646,0.8446106448373503,0.5333662001797356,0.4563218390804597,0.0,0.7315363788290585,phasen
2024-03-15,calm_trend,abstention_softmax,0.2378215816233592,0.2903084131488831,0.28924736980635,0.18262263542140758,0.4344015763807916,0.18262263542140758,0.8210302280801269,0.8295985884121033,0.5542784414184485,0.5045977011494253,0.0,0.8157987995567391,phasen
2024-03-22,calm_trend,abstention_softmax,0.2402736841585011,0.30052020204866653,0.3065854272511729,0.15262068654165947,0.4568455282755062,0.15262068654165947,0.8454797752100812,0.8283793803781951,0.5466832452966022,0.6333333333333333,0.0,0.836217181332912,phaseo
2024-03-29,calm_trend,abstention_softmax,0.24440494336892318,0.2928429303567675,0.3057554397997003,0.15699668647460893,0.45217690497808405,0.15699668647460893,0.8199808744499558,0.7695354813557405,0.5306715345665491,0.6091954022988505,0.0,0.7851876923613386,phaseo
2024-04-05,calm_trend,abstention_softmax,0.24378015569777436,0.2809243981430803,0.29731355740390325,0.17798188875524196,0.4377757564754434,0.17798188875524196,0.7769428208415612,0.7126974344243964,0.5630696575827303,0.6091954022988505,0.0,0.7813647371995289,phaseo
2024-04-12,calm_trend,abstention_softmax,0.25273321552326383,0.30946304211890274,0.32179533254697007,0.11600840981086336,0.47652685360642144,0.11600840981086336,0.8474046064295362,0.815915126167832,0.5066305045402394,0.7057471264367816,0.0,0.7054067361305701,phaseo
