,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma,cash::BIL
2005-01-14,0.04,0.13511628604868745,0.04348421291680149,0.3402572892483481,0.30285825191465066,0.13828395987151226,0.0
2005-01-21,0.04,0.12954732781166386,0.04,0.33866478249910037,0.31623467121993515,0.1355532184693007,0.0
2005-01-28,0.04,0.1282717748195437,0.04,0.3380184152323742,0.3187393274110469,0.13497048253703522,0.0
2005-02-04,0.04,0.12802174158677573,0.04,0.3378749273996373,0.3192491536483015,0.13485417736528563,0.0
2005-02-11,0.04000000000000001,0.1279727248430787,0.04000000000000001,0.3378433225415197,0.31935298020325237,0.1348309724121493,0.0
2005-02-18,0.04,0.1279631141633583,0.04,0.33783640652132924,0.3193741353961342,0.13482634391917828,0.0
2005-02-25,0.04,0.12796122951325462,0.04,0.33783490146977924,0.31937844806598886,0.13482542095097724,0.0
2005-03-04,0.04000000000000001,0.12796085987560582,0.04000000000000001,0.33783457549886525,0.3193793276799145,0.13482523694561452,0.0
2005-03-11,0.04000000000000001,0.15017731880452778,0.04000000000000001,0.33655593261791844,0.27966160644136906,0.1536051421361847,0.0
2005-03-18,0.059275152548984106,0.288639500030784,0.17953850390401863,0.14,0.13812046970343117,0.1944263738127821,0.0
2005-03-25,0.04,0.30972396623415926,0.18929022374842744,0.13693913169874933,0.138,0.18604667831866384,0.0
2005-04-01,0.04,0.28252346245375765,0.21604397842356085,0.1372634722174139,0.138,0.18616908690526765,0.0
2005-04-08,0.04,0.2775837658483692,0.2180721694631982,0.13686232462733924,0.138,0.18948174006109342,0.0
2005-04-15,0.04,0.27705174297258983,0.2172557845699598,0.13691857387094367,0.138,0.1907738985865067,0.0
2005-04-22,0.04000000000000001,0.276533086298315,0.21752384796570567,0.13689566853771487,0.13800000000000004,0.19104739719826447,0.0
2005-04-29,0.039999999999999994,0.27629414219537307,0.21768559484306688,0.1368702163414387,0.13799999999999998,0.19115004662012136,0.0
2005-05-06,0.04,0.30493035353148235,0.19290473873295894,0.13660117675011352,0.138,0.18756373098544518,0.0
2005-05-13,0.04000000000000001,0.2845835676614948,0.2105029334777421,0.13687753484413706,0.13800000000000004,0.19003596401662615,0.0
2005-05-20,0.04,0.2671331809653844,0.23002342899312628,0.13484339004148943,0.138,0.18999999999999997,0.0
2005-05-27,0.04,0.26308811077410704,0.23410502769022357,0.13480686153566934,0.138,0.19,0.0
2005-06-03,0.04,0.26217530522438703,0.23501236326823227,0.13481233150738076,0.138,0.18999999999999997,0.0
2005-06-10,0.04,0.21000000000000002,0.2461833286246697,0.13232233002667174,0.138,0.23349434134865854,0.0
2005-06-17,0.04000000000000001,0.21000000000000005,0.24476360372781994,0.13493820867840228,0.13953983715258206,0.23075835044119575,0.0
2005-06-24,0.04,0.21000000000000002,0.2339986488949577,0.13894263385158195,0.138,0.23905871725346026,0.0
2005-07-01,0.04,0.24893562079385786,0.24108332728466275,0.13998263092802274,0.13999842099345663,0.19,0.0
2005-07-08,0.04,0.2566087274214346,0.23454710795937922,0.13894048423425395,0.1399036803849322,0.19,0.0
2005-07-15,0.04,0.2721750309962655,0.22436677876067684,0.1338105953776825,0.13964759486537523,0.19,0.0
2005-07-22,0.04,0.21000000000000002,0.1909343599270248,0.118,0.13964927133254934,0.3014163687404258,0.0
2005-07-29,0.04000000000000001,0.21000000000000008,0.16944664905301823,0.11800000000000002,0.13928447485250478,0.32326887609447696,0.0
2005-08-05,0.045611901146093904,0.3128141433773404,0.1790821029391491,0.1288090424102925,0.14,0.19368281012712413,0.0
2005-08-12,0.052534895697524724,0.41670418330344994,0.052534895697524724,0.14,0.14,0.19822602530150057,0.0
2005-08-19,0.06331204466827456,0.20083333333333334,0.0769849951677957,0.2,0.21,0.2488696268305965,0.0
2005-08-26,0.06351641685513656,0.20083333333333334,0.08115372949648898,0.2,0.21,0.2444965203150412,0.0
2005-09-02,0.04970641804893294,0.20083333333333334,0.056986231585632645,0.2,0.21,0.2824740170321012,0.0
2005-09-09,0.047236958515450456,0.20083333333333334,0.0526646774020383,0.2,0.21,0.289265030749178,0.0
2005-09-16,0.04,0.2852342378452364,0.04,0.118,0.13978080907693174,0.37698495307783203,0.0
2005-09-23,0.04,0.32620362808370745,0.04,0.13220641904802694,0.138,0.32358995286826553,0.0
