version_name,avg_top1_share,avg_top2_share,avg_hhi,avg_role_share_new
improved_phaseh_refined_panel_blend,0.1666666666666667,0.3333333333333334,0.1666666666666667,0.5
improved_phaseh_refined_state_allocator,0.25426879002881714,0.48990879531512105,0.2107656155914047,0.5187070146900127
improved_phaseh_refined_learned_allocator,0.2258796578732965,0.4424576149020125,0.18115387995460666,0.4962473906475368
improved_phaseh_refined_concentration_allocator,0.27781183794494213,0.5224646436761939,0.21856693715809844,0.5221405503267549
improved_phaseh_refined_combo_allocator,0.3033783181319441,0.5512555779432545,0.2260235227842779,0.5136085818980137
