,calm,recovery,defense
2006-04-07,0.4357298474945534,0.38126361655773416,0.1830065359477124
2006-04-14,0.4357298474945534,0.38126361655773416,0.1830065359477124
2006-04-21,0.4357298474945534,0.38126361655773416,0.1830065359477124
2006-04-28,0.4357298474945534,0.38126361655773416,0.1830065359477124
2006-05-05,0.4357298474945534,0.38126361655773416,0.1830065359477124
2006-05-12,0.44365438455410416,0.37001077393317217,0.18633484151272373
2006-05-19,0.44721441307690085,0.3649555334308007,0.18783005349229834
2006-05-26,0.29750157846040776,0.21162081707991956,0.4908776044596727
2006-06-02,0.4382132080336788,0.3645908483511658,0.19719594361515544
2006-06-09,0.4392651190354751,0.3114222458362822,0.24931263512824264
2006-06-16,0.41646088234896916,0.32376648806702035,0.2597726295840105
2006-06-23,0.21858220137731332,0.10818461838056159,0.6732331802421251
2006-06-30,0.4315153965433879,0.37290568272111974,0.19557892073549238
2006-07-07,0.41196985411974735,0.40264371152636635,0.1853864343538863
2006-07-14,0.42636213146054897,0.33380916959289225,0.2398286989465588
2006-07-21,0.24159333134191638,0.16046317358684045,0.597943495071243
2006-07-28,0.43217083771440545,0.373352285314112,0.19447687697148244
2006-08-04,0.4252665403727999,0.38336351645944017,0.19136994316775993
2006-08-11,0.4144435950189032,0.39905678722259036,0.18649961775850643
2006-08-18,0.2857142857142857,0.2857142857142857,0.42857142857142855
2006-08-25,0.4236006051437216,0.3857791225416036,0.1906202723146747
2006-09-01,0.2984014209591474,0.25399644760213147,0.44760213143872113
2006-09-08,0.2984014209591474,0.2539964476021314,0.44760213143872113
2006-09-15,0.43681747269890797,0.3666146645865834,0.19656786271450857
2006-09-22,0.43681747269890797,0.3666146645865834,0.19656786271450857
2006-09-29,0.43010752688172044,0.3763440860215054,0.1935483870967742
2006-10-06,0.4236006051437216,0.3857791225416036,0.1906202723146747
2006-10-13,0.43010752688172044,0.3763440860215054,0.1935483870967742
2006-10-20,0.4236006051437216,0.3857791225416036,0.1906202723146747
2006-10-27,0.43010752688172044,0.3763440860215054,0.1935483870967742
2006-11-03,0.4236006051437216,0.3857791225416036,0.1906202723146747
2006-11-10,0.2699121336651297,0.32691500570345594,0.4031728606314142
2006-11-17,0.276394214059378,0.3347660397428704,0.38883974619775163
2006-11-24,0.368522350705446,0.22442066228857285,0.4070569870059812
2006-12-01,0.3762004543582309,0.24452832214140585,0.37927122350036324
2006-12-08,0.3229035423315739,0.3464329285591221,0.3306635291093039
2006-12-15,0.5129770992366413,0.42290076335877863,0.06412213740458016
2006-12-22,0.5008808781677735,0.43650901206125486,0.06261010977097169
2006-12-29,0.5047571357035554,0.43214822233350025,0.06309464196294443
2007-01-05,0.509268975166142,0.4270724029380903,0.06365862189576775
2007-01-12,0.49174158477942714,0.4467907171231445,0.06146769809742839
2007-01-19,0.5263707571801566,0.46736292428198434,0.006266318537859029
2007-01-26,0.524704853519895,0.470048097944906,0.00524704853519895
2007-02-02,0.5166369395411772,0.47819669106341106,0.0051663693954117716
2007-02-09,0.524704853519895,0.470048097944906,0.00524704853519895
2007-02-16,0.461839530332681,0.4207436399217221,0.11741682974559686
2007-02-23,0.461839530332681,0.4207436399217221,0.11741682974559686
2007-03-02,0.4676242004786722,0.4134882909250553,0.11888750859627259
2007-03-09,0.43869625703968623,0.37705131500364547,0.18425242795666819
2007-03-16,0.44120585548030267,0.3734876852179703,0.1853064593017271
2007-03-23,0.4357298474945534,0.38126361655773416,0.1830065359477124
2007-03-30,0.43609518333397834,0.38074483966575073,0.1831599770002709
2007-04-06,0.4357298474945534,0.38126361655773416,0.1830065359477124
2007-04-13,0.4357298474945534,0.38126361655773416,0.1830065359477124
2007-04-20,0.525383609152382,0.397251012304205,0.07736537854341292
2007-04-27,0.5169745140066065,0.39670565518498224,0.08631983080841119
2007-05-04,0.5171833143299612,0.39671919656379456,0.08609748910624425
2007-05-11,0.5171833143299612,0.39671919656379456,0.08609748910624425
2007-05-18,0.5222171908767437,0.38657007433473267,0.09121273478852364
2007-05-25,0.5186320925098649,0.3863437034467075,0.0950242040434276
2007-06-01,0.506606481565179,0.39603325462270467,0.09736026381211633
2007-06-08,0.5235318718599895,0.3758551217669726,0.1006130063730379
2007-06-15,0.5519689642789372,0.3919854556755389,0.05604558004552387
2007-06-22,0.5498984870639225,0.393796930528586,0.05630458240749145
2007-06-29,0.5509414968374303,0.3880584459629191,0.06100005719965062
2007-07-06,0.5195327167457956,0.40679831621876034,0.07366896703544407
2007-07-13,0.5176209691659944,0.40655423366054166,0.07582479717346402
2007-07-20,0.5466970387243736,0.39863325740318906,0.054669703872437365
2007-07-27,0.5682842229314907,0.3748873547753601,0.05682842229314908
2007-08-03,0.2609375458288176,0.09324202824485875,0.6458204259263236
2007-08-10,0.3122306187147498,0.18371393203147454,0.5040554492537757
2007-08-17,0.31858423570036426,0.1877916279726753,0.4936241363269605
2007-08-24,0.3621849739019918,0.2508600421517886,0.38695498394621963
2007-08-31,0.27776120911992147,0.2639327958322082,0.45830599504787034
2007-09-07,0.2863072304539572,0.2412858392970136,0.47240693024902924
2007-09-14,0.2779383220082444,0.268455276920175,0.45360640107158057
2007-09-21,0.2355954498603555,0.2899596572284137,0.4744448929112308
2007-09-28,0.20047198575292208,0.2628145622542635,0.5367134519928145
2007-10-05,0.19620455546115143,0.28136915317772576,0.5224262913611227
2007-10-12,0.22966431892021738,0.29761466630630967,0.47272101477347295
2007-10-19,0.23820466711096513,0.24431622847555892,0.517479104413476
2007-10-26,0.31394035108118573,0.2605812902563975,0.42547835866241684
2007-11-02,0.2537594124175852,0.2425864792332957,0.5036541083491191
2007-11-09,0.2240653570370924,0.1753143354626736,0.6006203075002341
2007-11-16,0.2579408787055515,0.19937488443216134,0.5426842368622873
2007-11-23,0.2890180574648833,0.17917227106591027,0.5318096714692064
2007-11-30,0.3288516537625898,0.2641944247062055,0.40695392153120485
2007-12-07,0.31724347368797157,0.28980391960831126,0.39295260670371707
2007-12-14,0.2967185856527641,0.21369574802017516,0.48958566632706074
2007-12-21,0.33365527806200285,0.2946300119735684,0.37171470996442857
2007-12-28,0.4431411279004968,0.35549879744484464,0.20136007465465866
2008-01-04,0.33294070635873646,0.17530294622435424,0.49175634741690927
2008-01-11,0.33903999831252674,0.17036914856597937,0.49059085312149386
2008-01-18,0.3252552249451227,0.13807365389542478,0.5366711211594525
2008-01-25,0.3240252290319568,0.14133314306531458,0.5346416279027286
2008-02-01,0.09464297375081922,0.06611887901923759,0.8392381472299432
2008-02-08,0.09797051699693518,0.048302968177442104,0.8537265148256227
2008-02-15,0.10301810292232047,0.057615620218441285,0.8393662768592383
2008-02-22,0.0947832786423525,0.061184073888983836,0.8440326474686637
2008-02-29,0.09503596508577129,0.054433021768781314,0.8505310131454473
2008-03-07,0.09862272339915783,0.04986163936681787,0.8515156372340243
2008-03-14,0.10011052629821962,0.04476513636624998,0.8551243373355305
2008-03-21,0.1374466677416379,0.05061218952244858,0.8119411427359134
2008-03-28,0.14167614087274477,0.05078038687855137,0.8075434722487039
2008-04-04,0.10950325924260314,0.07700662319826683,0.81349011755913
2008-04-11,0.28617722087354236,0.06505876682202713,0.6487640123044305
2008-04-18,0.44721841732543516,0.1434277469028754,0.40935383577168943
2008-04-25,0.24866978085504524,0.1294698416277285,0.6218603775172263
2008-05-02,0.10489009824102254,0.1225409022455532,0.7725689995134244
2008-05-09,0.5377255381196863,0.18820599261532037,0.2740684692649934
2008-05-16,0.7449707476129881,0.08882792332006911,0.16620132906694282
2008-05-23,0.6145987871357678,0.2662365781917754,0.11916463467245689
2008-05-30,0.3398551362124321,0.5743242521101446,0.08582061167742344
2008-06-06,0.30359952852908767,0.6124449306905,0.08395554078041233
2008-06-13,0.28880812692042573,0.6248624928818878,0.08632938019768656
2008-06-20,0.6666298182882653,0.28270310605525895,0.05066707565647587
2008-06-27,0.7472627028343881,0.19462917127468188,0.05810812589092992
2008-07-04,0.7375116012509796,0.14793619135308483,0.1145522073959355
2008-07-11,0.35321663388423036,0.04396659580631274,0.6028167703094569
2008-07-18,0.10468024762873411,0.049572755226835796,0.8457469971444301
2008-07-25,0.09789774360741613,0.04374197915056625,0.8583602772420177
2008-08-01,0.10941004814154816,0.2982175343855551,0.5923724174728967
2008-08-08,0.29818090818211046,0.1395280838679366,0.562291007949953
2008-08-15,0.3279118471516888,0.5466178324280903,0.125470320420221
2008-08-22,0.2780494228297511,0.6539759204994073,0.06797465667084153
2008-08-29,0.3183120608724204,0.5936311842940559,0.08805675483352365
2008-09-05,0.158345320426999,0.10483907227410671,0.7368156072988943
2008-09-12,0.21038387529737593,0.26197391209529947,0.5276422126073246
2008-09-19,0.1263356586993392,0.23682064289989738,0.6368436984007634
2008-09-26,0.14030965912886229,0.12491757862466164,0.7347727622464761
2008-10-03,0.16143677555990937,0.05581425692750901,0.7827489675125817
2008-10-10,0.7593556599338486,0.056312948784391754,0.1843313912817597
2008-10-17,0.5184178258310691,0.0354116637748271,0.4461705103941039
2008-10-24,0.7136636206618713,0.04083444065390955,0.2455019386842192
2008-10-31,0.7132723586369822,0.046022574680865826,0.24070506668215197
2008-11-07,0.6690602421003,0.04613015918525603,0.28480959871444406
2008-11-14,0.6965496399129637,0.04604571300743304,0.25740464707960337
2008-11-21,0.7166852214461835,0.04724005408908052,0.236074724464736
2008-11-28,0.7490429620184682,0.04941987307015114,0.20153716491138057
2008-12-05,0.7513262944907546,0.047600818788974916,0.20107288672027052
2008-12-12,0.7539980488228348,0.05282979765169553,0.1931721535254697
2008-12-19,0.7551420120886347,0.054738328151567255,0.19011965975979805
2008-12-26,0.7491367065718532,0.06393052327031486,0.1869327701578319
2009-01-02,0.7445025830998071,0.06987255039633457,0.18562486650385834
2009-01-09,0.7501723299621146,0.056469869094591,0.19335780094329447
2009-01-16,0.7414511941391604,0.08622539207209963,0.17232341378874008
2009-01-23,0.6709205618168504,0.15118698679559758,0.177892451387552
2009-01-30,0.12426986029899095,0.3227302103254903,0.5529999293755188
2009-02-06,0.12620180880245258,0.4892809928174555,0.38451719838009196
2009-02-13,0.12579773671013691,0.437456978428154,0.436745284861709
2009-02-20,0.19356762916101972,0.3903023841014946,0.41612998673748586
2009-02-27,0.10962094663655979,0.0788049382430588,0.8115741151203815
2009-03-06,0.10808140732198247,0.07734413943720521,0.8145744532408123
2009-03-13,0.193154206294395,0.113043429740716,0.693802363964889
2009-03-20,0.14308995682524822,0.13732722511342835,0.7195828180613235
2009-03-27,0.18963448149088336,0.2232226023949983,0.5871429161141184
2009-04-03,0.16037299232810867,0.22784216247750433,0.611784845194387
2009-04-10,0.22290702701128595,0.1571842606745828,0.6199087123141312
2009-04-17,0.25265861984246685,0.3835354922228634,0.3638058879346697
2009-04-24,0.3550450785391999,0.24895803032730873,0.3959968911334914
2009-05-01,0.3334572436431627,0.3958859368445428,0.27065681951229453
2009-05-08,0.8111688511781665,0.11062403123884078,0.07820711758299273
2009-05-15,0.5247947311437196,0.24368579665287146,0.23151947220340902
2009-05-22,0.8180534592800839,0.11793249731635122,0.06401404340356485
2009-05-29,0.7524590151671816,0.1361956912674513,0.11134529356536721
2009-06-05,0.4856720671946303,0.07983865688225818,0.4344892759231115
2009-06-12,0.3654958127270298,0.07569302718827732,0.5588111600846929
2009-06-19,0.5715862847635608,0.07268968475436571,0.3557240304820735
2009-06-26,0.517789545430899,0.06933349666708163,0.41287695790201934
2009-07-03,0.8552872354121924,0.09902671050874656,0.04568605407906099
2009-07-10,0.8540037268074433,0.11211264474397137,0.033883628448585244
2009-07-17,0.8457970364393286,0.1181760014937603,0.036026962066911174
2009-07-24,0.8169887610629519,0.121225600889283,0.0617856380477651
2009-07-31,0.44140648879177663,0.17277560746184215,0.3858179037463813
2009-08-07,0.5312470393470078,0.20665188156499828,0.26210107908799396
2009-08-14,0.5207074256456458,0.16842533184079522,0.31086724251355896
2009-08-21,0.42017466352057586,0.20077314119854206,0.3790521952808821
2009-08-28,0.638671793698216,0.3096558194213511,0.051672386880432845
2009-09-04,0.7086971261291889,0.21810171727549518,0.07320115659531605
2009-09-11,0.7511807968840568,0.2062857215703573,0.04253348154558593
2009-09-18,0.7172763556485705,0.18958705143178134,0.09313659291964811
2009-09-25,0.6814900388989944,0.21671637372028973,0.10179358738071581
2009-10-02,0.6092246887712826,0.24782439624801067,0.14295091498070678
2009-10-09,0.6521812779847096,0.2199209346349095,0.1278977873803809
2009-10-16,0.6694798475249011,0.25752091330347954,0.07299923917161946
2009-10-23,0.5936891257506643,0.34934711019478776,0.05696376405454797
2009-10-30,0.604028275294561,0.3708147545353478,0.025156970170091254
2009-11-06,0.46245935488145296,0.4865578352816756,0.05098280983687141
2009-11-13,0.38743298625431444,0.5340954530302997,0.0784715607153859
2009-11-20,0.5616781993596164,0.36231739429052917,0.07600440634985456
2009-11-27,0.5357912311970895,0.4261999686123982,0.038008800190512344
2009-12-04,0.5398364443948317,0.4167562174828795,0.04340733812228893
2009-12-11,0.5335489678030352,0.40173653933707615,0.06471449285988873
2009-12-18,0.41398537088889775,0.4916139939748897,0.09440063513621255
2009-12-25,0.476522226634929,0.44714003432031507,0.07633773904475592
2010-01-01,0.5270001577796521,0.4083884993802044,0.06461134284014354
2010-01-08,0.5007746455757783,0.44222231837828113,0.05700303604594065
2010-01-15,0.3354920699845559,0.5951106660590747,0.06939726395636943
2010-01-22,0.4087167345801406,0.5027136720672527,0.08856959335260671
2010-01-29,0.501529281787293,0.48127529933808827,0.017195418874618895
2010-02-05,0.647571222741256,0.31938420315137384,0.03304457410737016
2010-02-12,0.5046389460771497,0.4426566447988817,0.05270440912396869
2010-02-19,0.552262078365789,0.37083062837096337,0.0769072932632476
2010-02-26,0.6871496963847908,0.23006119566250977,0.08278910795269938
2010-03-05,0.5463930690118677,0.40807201039218327,0.045534920595949095
2010-03-12,0.5281763163391009,0.43867978642223426,0.03314389723866489
2010-03-19,0.5519527651342552,0.3929903579846985,0.05505687688104638
2010-03-26,0.5201803990861716,0.3932758230682564,0.08654377784557202
2010-04-02,0.6139229499788339,0.3360230403871663,0.05005400963399985
2010-04-09,0.6077142629217616,0.32277181676905164,0.06951392030918681
2010-04-16,0.5889825289544658,0.36208511021710255,0.04893236082843167
2010-04-23,0.49692266337485325,0.4375319724090339,0.06554536421611276
2010-04-30,0.3649704986236751,0.5809342058667185,0.05409529550960648
2010-05-07,0.46458622419144247,0.5227633293031264,0.012650446505431252
2010-05-14,0.7051409075253301,0.26665115765405906,0.02820793482061084
2010-05-21,0.46961777965400253,0.39122095703942544,0.13916126330657208
2010-05-28,0.39344385395961085,0.48956119488527844,0.11699495115511077
2010-06-04,0.44405378720266725,0.3598661232295472,0.1960800895677856
2010-06-11,0.32267421074290725,0.3926223196634504,0.2847034695936424
2010-06-18,0.5083293432383829,0.3398243058547979,0.1518463509068193
2010-06-25,0.268331949459045,0.27843053027126413,0.45323752026969094
2010-07-02,0.35277219760388495,0.39804505107576466,0.2491827513203505
2010-07-09,0.45248387436400384,0.34248281326211255,0.20503331237388367
2010-07-16,0.4676976064214511,0.34278777887837086,0.189514614700178
2010-07-23,0.6674674274499834,0.22865626308842807,0.10387630946158849
2010-07-30,0.49519027234803437,0.2434731232219166,0.26133660443004897
2010-08-06,0.7769624678359867,0.14644183956697263,0.07659569259704072
2010-08-13,0.6568099916030994,0.1465079360118773,0.19668207238502333
2010-08-20,0.6132601664774128,0.27787254035103875,0.10886729317154852
2010-08-27,0.4673404994493941,0.48205207281878265,0.050607427731823265
2010-09-03,0.7295590371100033,0.2409545782167765,0.029486384673220265
2010-09-10,0.7683972493302391,0.19984321275362105,0.03175953791613981
2010-09-17,0.7788687937408142,0.17700880861034532,0.044122397648840565
2010-09-24,0.7106978417078581,0.22006246522211567,0.06923969307002625
2010-10-01,0.7296386192004598,0.20338728225979075,0.06697409853974941
2010-10-08,0.7485020763852896,0.21349027547703875,0.03800764813767161
2010-10-15,0.6783658029224626,0.24225658704064118,0.07937761003689624
2010-10-22,0.5278357253177284,0.3871377258997866,0.085026548782485
2010-10-29,0.39670312316943623,0.5440900438017541,0.059206833028809705
2010-11-05,0.520115073206328,0.34238371429307146,0.1375012125006005
2010-11-12,0.7513107234543214,0.21707471343375476,0.03161456311192394
2010-11-19,0.7001063160100549,0.22343673604243247,0.07645694794751264
2010-11-26,0.6785263742251626,0.24152194175576008,0.0799516840190773
2010-12-03,0.6161031373659815,0.31197458098717534,0.07192228164684322
2010-12-10,0.6389852874464519,0.28880263320157024,0.07221207935197792
2010-12-17,0.5676645479460515,0.36270222668221275,0.06963322537173583
2010-12-24,0.5439551093419146,0.41059639138378234,0.045448499274303125
2010-12-31,0.6908180713349039,0.26676663299277575,0.042415295672320295
2011-01-07,0.5363147085585903,0.41516747560968065,0.048517815831729115
2011-01-14,0.443696381565496,0.5014931461891793,0.0548104722453247
2011-01-21,0.43859647869994456,0.513643427426133,0.04776009387392242
2011-01-28,0.6160719011979582,0.30568243467153894,0.07824566413050292
2011-02-04,0.61498976952181,0.2995073950538116,0.08550283542437857
2011-02-11,0.44627142386810426,0.49003882750784666,0.06368974862404903
2011-02-18,0.4840615880382074,0.40018283650298186,0.1157555754588106
2011-02-25,0.6040185188188776,0.324607948618796,0.07137353256232633
2011-03-04,0.6751539914431505,0.2569784759845107,0.06786753257233877
2011-03-11,0.7904615171134096,0.15853583587556971,0.051002647011020634
2011-03-18,0.5769526066589289,0.33334784348003443,0.08969954986103662
2011-03-25,0.775981702652494,0.17541111977452448,0.04860717757298161
2011-04-01,0.6807902401105315,0.25038318807815435,0.0688265718113143
2011-04-08,0.6346270485784035,0.28283614249311995,0.08253680892847648
2011-04-15,0.36495326754081225,0.5226091043352641,0.1124376281239236
2011-04-22,0.2790938265698515,0.6664965281591256,0.05440964527102288
2011-04-29,0.3019135908282696,0.6337398942193294,0.06434651495240101
2011-05-06,0.1972663430966459,0.44080573409223367,0.36192792281112046
2011-05-13,0.5298654037762316,0.36505752097931227,0.10507707524445603
2011-05-20,0.3369039260120289,0.2685090594888576,0.39458701449911343
2011-05-27,0.38457798679709104,0.30098770263490887,0.3144343105680002
2011-06-03,0.4214400403568889,0.2700842400762502,0.3084757195668609
2011-06-10,0.47993000983209083,0.3354977147790739,0.18457227538883525
2011-06-17,0.5354333336546842,0.36646912567919626,0.09809754066611961
2011-06-24,0.7168542426611477,0.19141454001538472,0.09173121732346752
2011-07-01,0.6125462362184935,0.15960076570831555,0.22785299807319093
2011-07-08,0.5726207102717232,0.17547129330987365,0.2519079964184031
2011-07-15,0.6491157758054782,0.14784878924266234,0.20303543495185955
2011-07-22,0.4045426474837826,0.1632455171605383,0.43221183535567914
2011-07-29,0.553991536373765,0.17754603322648055,0.2684624303997544
2011-08-05,0.6678732360770049,0.22700907152875618,0.105117692394239
2011-08-12,0.17838408745536075,0.11264243187384027,0.708973480670799
2011-08-19,0.11423091579034698,0.12284857943234302,0.76292050477731
2011-08-26,0.1196769684008271,0.17725946969822412,0.7030635619009488
2011-09-02,0.09574997048009469,0.08878280366889008,0.8154672258510152
2011-09-09,0.0964491559507194,0.09672949201005279,0.8068213520392278
2011-09-16,0.3548894376689251,0.3830289265310668,0.2620816358000081
2011-09-23,0.1649902316326346,0.1003243117172525,0.7346854566501129
2011-09-30,0.21724794464640745,0.07648787841471329,0.7062641769388793
2011-10-07,0.2192614372848589,0.09554399810740428,0.6851945646077369
2011-10-14,0.18521075864251313,0.09876429142003988,0.7160249499374469
2011-10-21,0.11599367201621247,0.1644192054040105,0.719587122579777
2011-10-28,0.2868522002857351,0.3262814194777846,0.38686638023648023
2011-11-04,0.13596538686804552,0.41838000761447697,0.44565460551747754
2011-11-11,0.2566091797201211,0.49286404739240347,0.2505267728874753
2011-11-18,0.577153747008935,0.3523172090623671,0.07052904392869794
2011-11-25,0.30070773291345587,0.1655124835621314,0.5337797835244128
2011-12-02,0.45525193417640364,0.45862489571159226,0.08612317011200413
2011-12-09,0.6059813641174967,0.32932407669762637,0.06469455918487682
2011-12-16,0.44714588195810934,0.4364959288689408,0.11635818917294999
2011-12-23,0.5591134019755912,0.36270527451833223,0.07818132350607652
2011-12-30,0.6344248673030208,0.29827068427541653,0.06730444842156255
2012-01-06,0.6949561725382127,0.22888920636803434,0.076154621093753
2012-01-13,0.6646540633415671,0.22879686211935626,0.10654907453907674
2012-01-20,0.7421811768227521,0.17858094626646281,0.07923787691078511
2012-01-27,0.28712203631083394,0.15494875384320386,0.5579292098459623
2012-02-03,0.7505151544349118,0.10267742044459043,0.1468074251204976
2012-02-10,0.7690404225424763,0.09753082885792944,0.13342874859959425
2012-02-17,0.177921892064285,0.13520184186340972,0.6868762660723052
2012-02-24,0.757497325411728,0.1025203451760955,0.13998232941217648
2012-03-02,0.3618111453983457,0.25359682208137574,0.3845920325202785
2012-03-09,0.7513981963985589,0.10048776134737443,0.14811404225406685
2012-03-16,0.3376451988934208,0.4076529247089495,0.2547018763976296
2012-03-23,0.2976379268937667,0.3806499597333115,0.32171211337292177
2012-03-30,0.32266364367928085,0.3618029397923029,0.31553341652841627
2012-04-06,0.31653891551113383,0.3971030823368501,0.2863580021520162
2012-04-13,0.3605417526900408,0.4365091899271051,0.20294905738285401
2012-04-20,0.25537135430504376,0.48272714274865486,0.2619015029463014
2012-04-27,0.2591866626428536,0.3614063093302634,0.379407028026883
2012-05-04,0.27102734159128417,0.40274413226301503,0.32622852614570075
2012-05-11,0.374067226947844,0.5248855884916179,0.10104718456053804
2012-05-18,0.6800707531738132,0.24507643166180954,0.07485281516437733
2012-05-25,0.5551226667903538,0.3479248347451394,0.09695249846450683
2012-06-01,0.7350229984016993,0.20576498324811687,0.05921201835018386
2012-06-08,0.7361676288453806,0.1818904260469576,0.0819419451076618
2012-06-15,0.7221523698981137,0.17706426109821502,0.10078336900367128
2012-06-22,0.6893119004729177,0.22809502809861343,0.0825930714284688
2012-06-29,0.6495038508363863,0.1855008184861274,0.1649953306774864
2012-07-06,0.5550248591742575,0.24251506011451718,0.20246008071122537
2012-07-13,0.6537456225243915,0.20833790375741876,0.13791647371818985
2012-07-20,0.5668154696373203,0.25386030303170026,0.17932422733097936
2012-07-27,0.5158625603478616,0.32868696999345587,0.15545046965868264
2012-08-03,0.6323701042137917,0.22725873953146952,0.14037115625473878
2012-08-10,0.5716222610475006,0.2643974773490192,0.16398026160348034
2012-08-17,0.30928493419800057,0.3940831778553913,0.29663188794660805
2012-08-24,0.23651854587698232,0.39697716065073246,0.36650429347228525
2012-08-31,0.22140127650400682,0.460369387875017,0.3182293356209762
2012-09-07,0.23891272430643612,0.3007923912553824,0.4602948844381815
2012-09-14,0.26567090594681364,0.30577233288202865,0.42855676117115765
2012-09-21,0.2653401713970265,0.29603729181504734,0.4386225367879262
2012-09-28,0.23029580953868695,0.2580451321581274,0.5116590583031857
2012-10-05,0.24354179448004876,0.2474920418073434,0.5089661637126078
2012-10-12,0.2505996390979902,0.30925431890617194,0.44014604199583784
2012-10-19,0.31828490819906347,0.32923719355718445,0.35247789824375203
2012-10-26,0.29977949155869954,0.4125231621809747,0.2876973462603258
2012-11-02,0.3745989955677387,0.35046052321072774,0.2749404812215336
2012-11-09,0.5968418145048713,0.2565588285584066,0.14659935693672208
2012-11-16,0.3305445593929387,0.3988909234830208,0.2705645171240405
2012-11-23,0.30039907093567125,0.5523987107327418,0.14720221833158686
2012-11-30,0.22949183760117364,0.5824223960322199,0.1880857663666065
2012-12-07,0.27144867475812784,0.4833184019770176,0.24523292326485452
