version_name,partner,observations,avg_prod_share,avg_partner_share,avg_l1_distance_to_production,avg_l1_distance_to_partner,avg_l1_distance_to_u1a,avg_bil_weight
improved_phasev_prod90_phasen_10_holdings_blend,improved_phasen_distributional_tail_allocator,1109,0.9000000000000001,0.09999999999999998,0.07017572821076265,0.6315815538968658,0.04786903806797359,0.2760176312817082
improved_phasev_prod90_phaseo_10_holdings_blend,improved_phaseo_tail_priority_allocator,1109,0.9000000000000001,0.09999999999999998,0.06789627479550635,0.611066473159559,0.04533441692412493,0.27730842359403046
improved_phasev_conditional95_80_holdings_blend,improved_phasen_distributional_tail_allocator,1109,0.8949504057709649,0.10504959422903518,0.07722104376390532,0.6245362383437231,0.05711800888564153,0.2778611777539584
