version_name,market_state,avg_top1_share,avg_top2_share,avg_hhi,avg_role_share_new
improved_phasej_robust_objective_allocator,calm_trend,0.3112792337019935,0.5650569881282679,0.23104610797966904,0.5301227342927829
improved_phasej_robust_objective_allocator,neutral_mixed,0.31718923007572464,0.5626980660243516,0.22822988663965124,0.5265355244997343
improved_phasej_robust_objective_allocator,recovery_confirmed,0.30071311914871307,0.5497451376321599,0.22153910883268646,0.4724750973092384
improved_phasej_robust_objective_allocator,recovery_fragile,0.2988026863110005,0.5375927864469147,0.21922303064598705,0.5012224433751464
improved_phasej_robust_objective_allocator,stressed_panic,0.35284061303980796,0.6953299997792469,0.2750084096331029,0.4575813626775141
improved_phasej_margin_confidence_allocator,calm_trend,0.2563835448375731,0.47624780045443565,0.19617444382315602,0.5264738032215797
improved_phasej_margin_confidence_allocator,neutral_mixed,0.24441349475299107,0.44866534339928055,0.18432087084698734,0.5247127194872188
improved_phasej_margin_confidence_allocator,recovery_confirmed,0.24474606895608914,0.4570026312988387,0.1850888975056437,0.5015832276061487
improved_phasej_margin_confidence_allocator,recovery_fragile,0.2403354451792339,0.447077870408664,0.18401714830701746,0.5099802785800615
improved_phasej_margin_confidence_allocator,stressed_panic,0.305619650129454,0.5675971097162267,0.21468002652454318,0.47647245225768703
improved_phasej_turnover_tail_allocator,calm_trend,0.303603701879433,0.5560017939604189,0.22660020281011092,0.529302841972314
improved_phasej_turnover_tail_allocator,neutral_mixed,0.30361650975709004,0.5450315133174464,0.21900768688094155,0.5253969353695339
improved_phasej_turnover_tail_allocator,recovery_confirmed,0.2790166067088545,0.5129665721966339,0.20418066717694822,0.49280732206829453
improved_phasej_turnover_tail_allocator,recovery_fragile,0.2768048066172186,0.5079936001746643,0.20717195530195273,0.5082033074222385
improved_phasej_turnover_tail_allocator,stressed_panic,0.3394163173775469,0.6592226997323107,0.25826630007583673,0.45667752209893936
improved_phasej_structural_combo_allocator,calm_trend,0.3134647646343204,0.577501300349247,0.2365839709160056,0.5669497229274939
improved_phasej_structural_combo_allocator,neutral_mixed,0.3224681214936429,0.5810850310507296,0.23361165773075568,0.5429876860717067
improved_phasej_structural_combo_allocator,recovery_confirmed,0.2990162190903488,0.5506333353012187,0.21935962500928016,0.4847616427026159
improved_phasej_structural_combo_allocator,recovery_fragile,0.2971706346532072,0.5408246126686076,0.21870062201176405,0.5100766446075108
improved_phasej_structural_combo_allocator,stressed_panic,0.34158610802884115,0.6684915113595271,0.262607276928794,0.45859533097113536
