version_name,w1_cap,panel_size,w1_in_panel,avg_w1_weight,median_w1_weight,max_w1_weight,p90_w1_weight,frac_at_cap,obs
improved_phasebb_w1cap_055_hrp_7sleeve,0.55,7,True,0.41225349456330784,0.5020004757761156,0.55,0.55,0.10540540540540541,1110
improved_phasebb_w1cap_060_hrp_7sleeve,0.6,7,True,0.44536761812179926,0.5422631354555001,0.6,0.5957483719027338,0.0981981981981982,1110
improved_phasebb_w1cap_055_others_050_hrp_7sleeve,0.55,7,True,0.41225349456330784,0.5020004757761156,0.55,0.55,0.10540540540540541,1110
