version_name,market_state,avg_top1_share,avg_top2_share,avg_hhi,avg_role_share_new
improved_phasem_validation_first_learning_allocator,calm_trend,0.2588463923996918,0.49185011122473926,0.20021996128992817,0.4776670673843112
improved_phasem_validation_first_learning_allocator,neutral_mixed,0.2558031458796897,0.47850622173252383,0.1952988663735494,0.48966760980487134
improved_phasem_validation_first_learning_allocator,recovery_confirmed,0.24789086863739032,0.46788287600593487,0.19083059551326043,0.5134526836936993
improved_phasem_validation_first_learning_allocator,recovery_fragile,0.2415373521893378,0.457088286565238,0.18862364442791063,0.48494039056831106
improved_phasem_validation_first_learning_allocator,stressed_panic,0.29781188433764794,0.5627282542703822,0.21769064940380628,0.4571899816961984
improved_phasem_production_proximity_allocator,calm_trend,0.2407873171910458,0.4652835122407847,0.1897037772043665,0.4827422408140345
improved_phasem_production_proximity_allocator,neutral_mixed,0.23954313345603434,0.456654612449508,0.1876930215211347,0.4909620588783453
improved_phasem_production_proximity_allocator,recovery_confirmed,0.2369585177774895,0.45099735917154343,0.1848531570529343,0.5178778204977263
improved_phasem_production_proximity_allocator,recovery_fragile,0.23403271026137146,0.44588648136533005,0.18443692218480218,0.4912315391377507
improved_phasem_production_proximity_allocator,stressed_panic,0.29602896515799354,0.5453636818495682,0.21201901146890542,0.45651611450940405
