Date,market_trend_positive,breadth_sma_43,breadth_13w_mom,breadth_26w_mom,breadth_change_4w,canary_breadth_pair,recent_stress_26w,avg_corr_risk_off_z,google_fear_z_tradable,transition_persistence_prob,transition_good_state_prob,transition_non_stress_prob,market_drawdown,risk_regime_score,calm_confidence,recovery_confidence,stress_confidence,chop_confidence,state_calm_trend,state_neutral_mixed,state_recovery_confirmed,state_recovery_fragile,state_stressed_panic,model_confidence,model_uncertainty,margin_confidence,agreement,signal_top_gap,risk_guard,cash_weight,mu_scale,lambda_turn,lambda_tail,lambda_anchor,safe_mix,freeze_prev,phase_n_avg_uncertainty,phase_n_max_uncertainty,phase_n_uncertainty_std,phase_n_decision_gap,phase_n_tail_gap,phase_n_gate_top,phase_n_gate_entropy,phaseo_cash,phaseo_spy,phaseo_offense,phaseo_defense,phaseo_top1_share,phaseo_hhi,phaseo_weighted_decision,phaseo_weighted_tail,phaseo_weighted_uncertainty,phaseo_role_calm,phaseo_role_recovery,phaseo_role_chop,phaseo_role_defense,phasen_cash,phasen_spy,phasen_offense,phasen_defense,phasen_top1_share,phasen_hhi,phasen_weighted_decision,phasen_weighted_tail,phasen_weighted_uncertainty,phasen_role_calm,phasen_role_recovery,phasen_role_chop,phasen_role_defense,production_cash,production_spy,production_offense,production_defense,phaseo_prod_l1_gap,phasen_prod_l1_gap,phaseo_phasen_l1_gap,phaseo_excess_1w_lag,phaseo_ex_mean_4,phaseo_ex_hit_4,phaseo_ex_sharpe_4,phaseo_ex_mean_8,phaseo_ex_hit_8,phaseo_ex_sharpe_8,phaseo_ex_mean_13,phaseo_ex_hit_13,phaseo_ex_sharpe_13,phaseo_ex_mean_26,phaseo_ex_hit_26,phaseo_ex_sharpe_26,phaseo_state_edge_mean,phaseo_state_edge_hit,phasen_excess_1w_lag,phasen_ex_mean_4,phasen_ex_hit_4,phasen_ex_sharpe_4,phasen_ex_mean_8,phasen_ex_hit_8,phasen_ex_sharpe_8,phasen_ex_mean_13,phasen_ex_hit_13,phasen_ex_sharpe_13,phasen_ex_mean_26,phasen_ex_hit_26,phasen_ex_sharpe_26,phasen_state_edge_mean,phasen_state_edge_hit
2005-01-14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0016880275919384,0.0,0.375,0.22916666666666666,0.25,0.6,0.0,1.0,0.0,0.0,0.0,0.0364790523043661,0.6089388696655134,0.1980459770114942,0.3333333333333333,0.0999999999999999,0.6,0.16,0.1637901099224336,1.2155812094242822,1.9459671280276811,1.015551601709917,0.34,0.0,0.6666666666666669,0.6666666666666667,1.1102230246251565e-16,0.0,0.0,0.4982698961937716,0.9340440366084616,0.6618351110277926,0.0,0.0067199999999999,0.3314448889722072,0.35228402395689484,0.2657025712653846,0.0,0.0,0.6666666666666667,0.2906511453404033,0.166010901009323,0.5916966049188185,0.6183957470614683,0.6555575132039005,0.0,0.0068242716730523,0.3376182151230469,0.35277402574476374,0.26408518494910677,0.0,0.0,0.6666666666666667,0.29384346864154853,0.166412722889191,0.5902113934610682,0.6151662253719191,1.0,0.0,0.0,0.0,0.6763297779444145,0.6888849735921987,0.012555195647784144,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0140150661794797,0.0,0.375,0.22916666666666666,0.25,0.6,0.0,1.0,0.0,0.0,0.0,0.0364790523043661,0.6089388696655134,0.1980459770114942,0.3333333333333333,0.0999999999999999,0.6,0.16,0.1637901099224336,1.2155812094242822,1.9459671280276811,1.015551601709917,0.34,0.0,0.6666666666666669,0.6666666666666667,1.1102230246251565e-16,0.0,0.0,0.4982698961937716,0.9340440366084616,0.6716474705416624,0.0,0.00672,0.32163252945833753,0.35356473688270473,0.27624098097696226,0.0,0.0,0.6666666666666667,0.26958347361113155,0.16632176315586478,0.6029906316357867,0.6345994474151104,0.6667581600702522,0.0,0.0068242716730523,0.3264175682566951,0.3541003682927133,0.2768012464135286,0.0,0.0,0.6666666666666666,0.268619337073116,0.16629498158536432,0.6037405156097986,0.6352154235366203,1.0,0.0,0.0,0.0,0.6567050589166751,0.6664836798594952,0.009778620942820077,0.0024888087338238,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.002533624254484,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-01-28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0085272625787478,0.0,0.375,0.22916666666666666,0.25,0.6,0.0,1.0,0.0,0.0,0.0,0.0364790523043661,0.6089388696655134,0.1980459770114942,0.3333333333333333,0.0999999999999999,0.6,0.16,0.1637901099224336,1.2155812094242822,1.9459671280276811,1.015551601709917,0.34,0.0,0.6666666666666669,0.6666666666666667,1.1102230246251565e-16,0.0,0.0,0.4982698961937716,0.9340440366084616,0.673099659357601,0.0,0.00672,0.320180340642399,0.35740650623703946,0.28033564424487534,0.0,0.0,0.6666666666666669,0.26266828877332904,0.166129674688148,0.6083691087318552,0.6390174821725954,0.6686665061866958,0.0,0.0068242716730523,0.3245092221402517,0.3590717637480242,0.282165545133024,0.0,0.0,0.6666666666666667,0.25967082525355656,0.16604641181259877,0.6107004692472339,0.6409325283102278,1.0,0.0,0.0,0.0,0.6538006812847981,0.6626669876266083,0.008866306341810213,0.0006041041187284,0.0015464564262760998,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0006122066206411,0.0015729154375625498,0.6666666666666666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.22916666666666666,0.25,0.6,0.0,1.0,0.0,0.0,0.0,0.0364790523043661,0.6089388696655134,0.1980459770114942,0.3333333333333333,0.0999999999999999,0.6,0.16,0.1637901099224336,1.2155812094242822,1.9459671280276811,1.015551601709917,0.34,0.0,0.6666666666666669,0.6666666666666667,1.1102230246251565e-16,0.0,0.0,0.4982698961937716,0.9340440366084616,0.6736827571881873,0.0,0.00672,0.31959724281181273,0.3589490930904425,0.2820296106932909,0.0,0.0,0.6666666666666667,0.2598916324372036,0.16605254534547786,0.6105287303266195,0.640791457054009,0.6699182852618285,0.0,0.0069535135253013,0.32312820121287,0.3600000000000001,0.2832173008143966,0.0,0.0,0.6666666666666667,0.2567392332621503,0.16720124556138455,0.6120541101604229,0.6417132161497597,1.0,0.0,0.0,0.0,0.6526344856236254,0.6601634294763429,0.00760060967763735,-0.0012214224748296,0.0006238301259075333,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012342607878514,0.0006371900290912333,0.5,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.22916666666666666,0.25,0.6,0.0,1.0,0.0,0.0,0.0,0.0364790523043661,0.6089388696655134,0.1980459770114942,0.3333333333333333,0.0999999999999999,0.6,0.16,0.1637901099224336,1.2155812094242822,1.9459671280276811,1.015551601709917,0.34,0.0,0.6666666666666669,0.6666666666666667,1.1102230246251565e-16,0.0,0.0,0.4982698961937716,0.9340440366084616,0.6739187580222707,0.0,0.00672,0.319361241977729,0.3595734339213514,0.28272333774363023,0.0,0.0,0.6666666666666667,0.25876781894156753,0.16602132830393243,0.611402807489892,0.6415094490095541,0.6705934511655843,0.0,0.0070509601505857,0.32235558868382985,0.36000000000000004,0.2832417758616932,0.0,0.0,0.6666666666666667,0.25578863203092156,0.1681069686228987,0.612094908496527,0.6414969849684071,1.0,0.0,0.0,0.0,0.6521624839554583,0.6588130976688312,0.0070353648624138215,0.0020173075956594,0.0009721994933455001,0.75,0.6732973252439091,0.0009721994933455001,0.6,0.6732973252439091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0020401488942183,0.0009879297453729999,0.75,0.6747189473311247,0.0009879297453729999,0.6,0.6747189473311247,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0031462903133329,0.0,0.375,0.22916666666666666,0.25,0.6,0.0,1.0,0.0,0.0,0.0,0.0364790523043661,0.6089388696655134,0.1980459770114942,0.3333333333333333,0.0999999999999999,0.6,0.16,0.1637901099224336,1.2155812094242822,1.9459671280276811,1.015551601709917,0.34,0.0,0.6666666666666669,0.6666666666666667,1.1102230246251565e-16,0.0,0.0,0.4982698961937716,0.9340440366084616,0.6740143716929674,0.0,0.00672,0.3192656283070325,0.3598263801401254,0.2830057266200749,0.0,0.0,0.6666666666666666,0.25831251574777425,0.16600868099299373,0.6117569321961756,0.6418003371611443,0.6708929927946188,0.0,0.0070941929630236,0.3220128142423573,0.36000000000000004,0.28325578148025826,0.0,0.0,0.6666666666666667,0.25536689177451866,0.16850879839509375,0.612113008936716,0.6414010526354056,1.0,0.0,0.0,0.0,0.6519712566140651,0.6582140144107621,0.006796709879025419,-0.0011841558128078,5.395835668760003e-05,0.5,0.03989554952642547,0.00054092843211484,0.5,0.34830217592321755,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,-0.0012092983413298,5.219909641955003e-05,0.5,0.0380906041535044,0.00054848412803244,0.5,0.34775694377953076,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0
2005-02-25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.22916666666666666,0.25,0.6,0.0,1.0,0.0,0.0,0.0,0.0364790523043661,0.6089388696655134,0.1980459770114942,0.3333333333333333,0.0999999999999999,0.6,0.16,0.1637901099224336,1.2155812094242822,1.9459671280276811,1.015551601709917,0.34,0.0,0.6666666666666669,0.6666666666666667,1.1102230246251565e-16,0.0,0.0,0.4982698961937716,0.9340440366084616,0.4472979635966486,0.0,0.0634087727520946,0.4892932636512566,0.35992871588631503,0.28312019228122204,0.0,0.0,0.6666666666666667,0.258128311404633,0.16600356420568427,0.6119002022408411,0.6419180232692623,0.4407060629046456,0.0,0.0646930712565433,0.4946008658388109,0.3600000000000001,0.2832625800258078,0.0,0.0,0.6666666666666667,0.2551807054944808,0.16868619476491517,0.6121209997641854,0.6413587012498176,1.0,0.0,0.0,0.0,1.1054040728067025,1.1185878741907087,0.013183801384006025,0.0022971425249822,0.00047721795825105,0.5,0.28355712574397834,0.0008336307809260667,0.5714285714285714,0.533860500332636,0.0008336307809260667,0.5714285714285714,0.533860500332636,0.0,0.0,0.0,0.0,0.0,0.0023167963833765,0.00047834653710340005,0.5,0.2808912047241482,0.00084320283725645,0.5714285714285714,0.5325139154765492,0.00084320283725645,0.5714285714285714,0.5325139154765492,0.0,0.0,0.0,0.0,0.0
2005-03-04,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.375,0.22916666666666666,0.25,0.6,0.0,1.0,0.0,0.0,0.0,0.0364790523043661,0.6089388696655134,0.1980459770114942,0.3333333333333333,0.0999999999999999,0.6,0.16,0.1637901099224336,1.2155812094242822,1.9459671280276811,1.015551601709917,0.34,0.0,0.6666666666666669,0.6666666666666667,1.1102230246251565e-16,0.0,0.0,0.4982698961937716,0.9340440366084616,0.447287552073062,0.0,0.0634152799543362,0.48929716797260164,0.35997003145610323,0.28316644061951735,0.0,0.0,0.6666666666666666,0.25805394337901416,0.1660014984271948,0.6119580440385446,0.6419655361745187,0.4407642448467077,0.0,0.06470146865024301,0.4945342865030491,0.36000000000000004,0.28326569064043,0.0,0.0,0.6666666666666669,0.25509878810876596,0.1687642448062401,0.6121245155318127,0.6413400676813932,1.0,0.0,0.0,0.0,1.105424895853876,1.1184715103065843,0.01304661445270858,-0.0015790205738488,0.0003878184334962499,0.5,0.2181622200467409,0.0004889663016725143,0.5,0.2920695523108903,0.0004889663016725143,0.5,0.2920695523108903,0.0,0.0,0.0,0.0,0.0,-0.0015977780462488,0.00038746722250405,0.5,0.21538818487922778,0.0004944912824699857,0.5,0.29144794948816954,0.0004944912824699857,0.5,0.29144794948816954,0.0,0.0,0.0,0.0,0.0
2005-03-11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0190661274081795,0.0,0.375,0.22916666666666666,0.25,0.6,0.0,1.0,0.0,0.0,0.0,0.0875595120744811,0.6089388696655134,0.4302298850574713,0.3333333333333333,0.0999999999999999,0.6,0.16,0.1942608219051882,1.2010232783897994,1.9459671280276811,1.0102800982616411,0.34,0.0,0.6666666666666669,0.6666666666666667,1.1102230246251565e-16,0.0,0.0,0.4982698961937716,0.9340440366084616,0.4476507940029038,0.0,0.063188253748185,0.489160952248911,0.35852859522657193,0.28156501684580415,0.0,0.0,0.6666666666666667,0.2606485285921705,0.16607357023867136,0.6099400333172007,0.6403078845105578,0.4381845153936758,0.0,0.0648040986687531,0.4970113859375709,0.3600000000000001,0.28323115988715225,0.0,0.0,0.6666666666666667,0.2561557148798588,0.16775721586554218,0.6120791538678174,0.6415804845005689,1.0,0.0,0.0,0.0,1.1046984119941923,1.123630969212648,0.018932557218455957,-0.001814783492804,-0.0005702043386196,0.25,-0.34129134710222475,0.00020099757736294997,0.5,0.11541499849871512,0.00020099757736294997,0.4444444444444444,0.11541499849871512,0.0,0.0,0.0,0.0,0.0,-0.0018542954953307,-0.0005861438748831999,0.25,-0.34648821191133394,0.0002008929352449,0.5,0.11369213482534765,0.0002008929352449,0.4444444444444444,0.11369213482534765,0.0,0.0,0.0,0.0,0.0
2005-03-18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-0.0303461544752456,0.0,0.7083333333333334,0.5529202273377355,0.0,0.1,0.0,1.0,0.0,0.0,0.0,0.05543004583436,0.6012095366877994,0.3280890804597701,0.0,0.14,0.1,0.0969037518354055,0.1754386273499522,1.208124173696162,1.5643338321258324,1.0126652474871054,0.2748677231199863,0.0,0.6666666666666669,0.6666666666666667,1.1102230246251565e-16,0.0,0.0,0.5203537047015254,0.8171018163611409,0.5796136160206935,0.0,0.0488783590787409,0.37150802490056545,0.2925509857491913,0.19459785935741133,0.0,0.0,0.6666666666666666,0.5015587785913223,0.32637854639628977,0.31131855381815665,0.35612769071732464,0.5569841165745313,0.0,0.0493986950169968,0.3936171884084718,0.23679899983730995,0.1795932563320326,0.0,0.0,0.6666666666666667,0.4934097018079707,0.32664764584665357,0.3049647540939755,0.3490933029009513,1.0,0.0,0.0,0.0,0.8407727679586129,0.8860317668509373,0.04525899889232442,-0.003550884562048,-0.00116188652592965,0.25,-0.5436195864646036,-0.000553964084621025,0.375,-0.2932610277233267,-0.00021587821590493336,0.4,-0.10679467867504018,0.0,0.0,0.0,0.0,0.0,-0.0036050679075997,-0.0011850862664506748,0.25,-0.5475482740546708,-0.0005664435850155625,0.375,-0.295926643155245,-0.00022199160284894443,0.4,-0.10824366073667593,0.0,0.0,0.0,0.0,0.0
