version_name,sleeve_name,avg_weight,avg_weight_when_active,active_share
improved_phasek_robust_objective_framework,dual_momentum_topn,0.07633678085105228,0.07633678085105228,1.0
improved_phasek_robust_objective_framework,composite_calm_trend_specialist,0.22503283523920364,0.22503283523920364,1.0
improved_phasek_robust_objective_framework,composite_healthier_recovery_specialist,0.13845062598459928,0.13845062598459928,1.0
improved_phasek_robust_objective_framework,composite_anti_chop_clarity,0.14914644312563158,0.14914644312563158,1.0
improved_phasek_robust_objective_framework,composite_regime_conditioned,0.16618988358701356,0.16618988358701356,1.0
improved_phasek_robust_objective_framework,taa_10m_sma,0.2448434312124997,0.2448434312124997,1.0
improved_phasek_confidence_turnover_framework,dual_momentum_topn,0.08799027992853077,0.08799027992853077,1.0
improved_phasek_confidence_turnover_framework,composite_calm_trend_specialist,0.21999766969313186,0.21999766969313186,1.0
improved_phasek_confidence_turnover_framework,composite_healthier_recovery_specialist,0.1536858734507006,0.1536858734507006,1.0
improved_phasek_confidence_turnover_framework,composite_anti_chop_clarity,0.14297376822035074,0.14297376822035074,1.0
improved_phasek_confidence_turnover_framework,composite_regime_conditioned,0.1571320606592232,0.1571320606592232,1.0
improved_phasek_confidence_turnover_framework,taa_10m_sma,0.23822034804806283,0.23822034804806283,1.0
improved_phasek_tail_aware_role_framework,dual_momentum_topn,0.06622454201601823,0.06622454201601823,1.0
improved_phasek_tail_aware_role_framework,composite_calm_trend_specialist,0.2081663648172022,0.2081663648172022,1.0
improved_phasek_tail_aware_role_framework,composite_healthier_recovery_specialist,0.11347727710421833,0.11347727710421833,1.0
improved_phasek_tail_aware_role_framework,composite_anti_chop_clarity,0.18340140259471074,0.18340140259471074,1.0
improved_phasek_tail_aware_role_framework,composite_regime_conditioned,0.20446020194548542,0.20446020194548542,1.0
improved_phasek_tail_aware_role_framework,taa_10m_sma,0.2242702115223651,0.2242702115223651,1.0
