name,missing,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,upside_capture,downside_capture,recovery_capture,calm_capture,avg_BIL,avg_SPY,avg_offense,avg_defense,avg_cash,holdout_ann_return,holdout_sharpe,holdout_max_drawdown,sleeve_weight_avg_css,ann_return_delta_vs_prod,sharpe_delta_vs_prod,max_drawdown_delta_vs_prod,cvar_5_delta_vs_prod,ann_return_delta_vs_shadow,sharpe_delta_vs_shadow
improved_phase2b_regime_confidence_boost,False,0.06892339744592735,0.07789583362986176,0.8848149411100881,-0.139754039463866,0.49317642416874674,-0.026181041847003924,0.05622922283196535,0.04395142473126055,-0.12014551015165098,0.12814863475678015,0.25194387134319457,0.2839178772422698,0.07081167142134885,0.5521546755369809,0.16392744722074887,0.2839178772422698,0.1243430057940289,1.6248992715714408,-0.06264198894939876,0.18088699166718644,0.0,0.0,0.0,0.0,0.0003395589146457656,0.0007919762748155312
improved_phase2b_combo_abc,False,0.06858383853128158,0.07758151231293113,0.8840229648352725,-0.13674121541523376,0.5015593749332796,-0.026085048036177054,0.05657147975333692,0.043396997660681134,-0.11996617958321126,0.1248945639570215,0.25235878412195306,0.28555249754723755,0.07075650850396527,0.5510631730454421,0.16338432940732003,0.28555249754723755,0.12357814887332408,1.6276887811347291,-0.0623953152856741,0.18036857872211923,-0.0003395589146457656,-0.0007919762748155312,0.0030128240486322344,9.599381082687e-05,0.0,0.0
improved_phasemm_recovery_cash_relief,False,0.06892843786164815,0.07789977690475809,0.8848348557650109,-0.1397540394638661,0.49321249050171345,-0.026182043089931988,0.05624912007632069,0.043957388246513365,-0.12015086596358174,0.12819347292348707,0.2519453315122177,0.28385218804141965,0.0708169968093368,0.5522020713212001,0.16394574063737985,0.28385218804141965,0.12435127610291818,1.624995432262667,-0.06264198894939854,0.1809016106284407,5.040415720802827e-06,1.991465492279243e-05,-1.1102230246251565e-16,-1.001242928063556e-06,0.0003445993303665684,0.0008118909297383237
improved_phasemm_good_state_overlay_relief,False,0.06886798517918757,0.07784422445190231,0.8846897205808647,-0.13975403946386622,0.4927799256707251,-0.02617897689199039,0.0561656498940472,0.0440202113338696,-0.11991572395718082,0.1283662518402521,0.2516732799462043,0.28480328316594394,0.07072025629907241,0.5515430363398098,0.16365368049424583,0.28480328316594394,0.12408555588639625,1.6226869082603068,-0.06264198894939899,0.180780676981796,-5.541226673977384e-05,-0.0001252205292233688,-2.220446049250313e-16,2.0649550135330708e-06,0.00028414664790599176,0.0006667557455921624
improved_phasemm_recovery_confirmed_sleeve_fix,False,0.06901838303727459,0.07796232205639696,0.8852786989508543,-0.13975403946386622,0.4938560867510343,-0.02619482529537754,0.056402418211793474,0.043950354738751654,-0.12038732045448572,0.1297482331352727,0.2506217393659627,0.28417074699324535,0.07115133094441847,0.5523469135975071,0.1634823394092472,0.28417074699324535,0.12433985840235895,1.6213538429700318,-0.06264198894939876,0.17744224276137413,9.498559134724083e-05,0.0004637578407662435,-2.220446049250313e-16,-1.3783448373615864e-05,0.0004345445059930064,0.0012557341155817747
