version_name,sleeve_name,avg_weight,avg_weight_when_active,active_share
improved_phaseh_reference_core_blend,dual_momentum_topn,0.16666666666666666,0.16666666666666666,1.0
improved_phaseh_reference_core_blend,cta_trend_long_only,0.16666666666666666,0.16666666666666666,1.0
improved_phaseh_reference_core_blend,composite_trend_quality_refined,0.16666666666666666,0.16666666666666666,1.0
improved_phaseh_reference_core_blend,composite_confirmation_aware_momentum,0.16666666666666666,0.16666666666666666,1.0
improved_phaseh_reference_core_blend,composite_regime_conditioned,0.16666666666666666,0.16666666666666666,1.0
improved_phaseh_reference_core_blend,taa_10m_sma,0.16666666666666666,0.16666666666666666,1.0
improved_phaseh_refined_panel_blend,dual_momentum_topn,0.16666666666666666,0.16666666666666666,1.0
improved_phaseh_refined_panel_blend,composite_calm_trend_specialist,0.16666666666666666,0.16666666666666666,1.0
improved_phaseh_refined_panel_blend,composite_healthier_recovery_specialist,0.16666666666666666,0.16666666666666666,1.0
improved_phaseh_refined_panel_blend,composite_anti_chop_clarity,0.16666666666666666,0.16666666666666666,1.0
improved_phaseh_refined_panel_blend,composite_regime_conditioned,0.16666666666666666,0.16666666666666666,1.0
improved_phaseh_refined_panel_blend,taa_10m_sma,0.16666666666666666,0.16666666666666666,1.0
improved_phaseh_refined_state_allocator,dual_momentum_topn,0.1626285023573486,0.1626285023573486,1.0
improved_phaseh_refined_state_allocator,composite_calm_trend_specialist,0.20477279464802017,0.20477279464802017,1.0
improved_phaseh_refined_state_allocator,composite_healthier_recovery_specialist,0.1966849025428767,0.1966849025428767,1.0
improved_phaseh_refined_state_allocator,composite_anti_chop_clarity,0.11724931749911578,0.11724931749911578,1.0
improved_phaseh_refined_state_allocator,composite_regime_conditioned,0.11049291115891344,0.11049291115891344,1.0
improved_phaseh_refined_state_allocator,taa_10m_sma,0.20817157179372525,0.20817157179372525,1.0
improved_phaseh_refined_learned_allocator,dual_momentum_topn,0.1903199493021106,0.1903199493021106,1.0
improved_phaseh_refined_learned_allocator,composite_calm_trend_specialist,0.16151743185308542,0.16151743185308542,1.0
improved_phaseh_refined_learned_allocator,composite_healthier_recovery_specialist,0.15910755797335277,0.15910755797335277,1.0
improved_phaseh_refined_learned_allocator,composite_anti_chop_clarity,0.17562240082109867,0.17562240082109867,1.0
improved_phaseh_refined_learned_allocator,composite_regime_conditioned,0.15500536754001995,0.15500536754001995,1.0
improved_phaseh_refined_learned_allocator,taa_10m_sma,0.1584272925103326,0.1584272925103326,1.0
improved_phaseh_refined_concentration_allocator,dual_momentum_topn,0.15534196232241085,0.15534196232241085,1.0
improved_phaseh_refined_concentration_allocator,composite_calm_trend_specialist,0.21080972293681416,0.21080972293681416,1.0
improved_phaseh_refined_concentration_allocator,composite_healthier_recovery_specialist,0.194231675682612,0.194231675682612,1.0
improved_phaseh_refined_concentration_allocator,composite_anti_chop_clarity,0.11709915170732872,0.11709915170732872,1.0
improved_phaseh_refined_concentration_allocator,composite_regime_conditioned,0.1152092808953391,0.1152092808953391,1.0
improved_phaseh_refined_concentration_allocator,taa_10m_sma,0.2073082064554952,0.2073082064554952,1.0
improved_phaseh_refined_combo_allocator,dual_momentum_topn,0.17286315825677792,0.17286315825677792,1.0
improved_phaseh_refined_combo_allocator,composite_calm_trend_specialist,0.20427118578021772,0.20427118578021772,1.0
improved_phaseh_refined_combo_allocator,composite_healthier_recovery_specialist,0.1872854968422113,0.1872854968422113,1.0
improved_phaseh_refined_combo_allocator,composite_anti_chop_clarity,0.12205189927558481,0.12205189927558481,1.0
improved_phaseh_refined_combo_allocator,composite_regime_conditioned,0.11222266816305627,0.11222266816305627,1.0
improved_phaseh_refined_combo_allocator,taa_10m_sma,0.20130559168215204,0.20130559168215204,1.0
