ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,turnover,upside_capture,downside_capture,avg_bil,avg_spy,avg_offense,avg_defense,avg_cash,recovery_capture,calm_capture,raw_target_composite,version_name,fixed_rank_composite,fixed_rank_position,raw_composite_position
0.06898764270531332,0.0779655632262312,0.8848476154162215,-0.139754039463866,0.4936361265117519,-0.026181041847003924,0.05622922283196537,0.3242761947018239,0.23926047289403068,0.2832721765003782,0.07087552324409127,0.5526525607268249,0.16407526277279644,0.2832721765003782,0.30405155503753983,0.43439594265742076,0.47765656401468903,improved_phase2b_regime_confidence_boost,0.46714285714285725,10,10
0.06864775722774241,0.07765096149244667,0.8840554696083187,-0.13674121541523376,0.5020268177321953,-0.026085048036177054,0.05657147975333692,0.32308029171469926,0.23859636092923678,0.28490827076414216,0.0708203105855739,0.5515600740130213,0.1635316552228361,0.28490827076414216,0.2963307916540929,0.4351113259159557,0.48028410940090954,improved_phase2b_combo_abc,0.5114285714285715,8,9
0.06922179577734577,0.07759130476192244,0.8921334161056155,-0.13942287796605646,0.4964880713063342,-0.026020117960207218,0.05721973009788753,0.32494597249256923,0.23966038457612177,0.2829314994218557,0.07214726939595383,0.5522689783525151,0.16479952222562866,0.2829314994218557,0.3046036589033882,0.44319818716197884,0.4843433645186979,improved_phaseu_prod90_r2_10_holdings_blend,0.5385714285714286,7,7
0.0696652270291469,0.07721175387213759,0.9022619424564852,-0.13946425465906997,0.4995203050376483,-0.025850766290387035,0.06193728226485466,0.32651371582820377,0.24069659786828537,0.28372192122765555,0.07411085676829139,0.5517233511251596,0.1645547276471842,0.28372192122765555,0.30866060373939835,0.4612048764831346,0.4898830497861246,improved_phaseu_conditional_prod_r2_holdings_blend,0.5942857142857143,5,5
0.06815005630722504,0.07156553167908791,0.9522748550632104,-0.1304061531353946,0.5225984715342996,-0.0235572969629558,0.07027229263571885,0.31425285803068487,0.2300752617064826,0.28823580071689114,0.08302481255032783,0.5172340775509555,0.19453012173215203,0.28823580071689114,0.2776333924037207,0.5028203604583671,0.5246539389643632,improved_phaser_fast_narrow_regret_allocator,0.6571428571428573,1,1
0.06936119902981375,0.07719495915693056,0.898519796983227,-0.13847065536420466,0.5009090109913927,-0.02585801376907959,0.058171339265304746,0.3258338428641684,0.2405624097052077,0.2760176312817082,0.07384303760461305,0.5552378504740298,0.16874451824426145,0.2760176312817082,0.30507293560770676,0.45040745255675235,0.4949368967758139,improved_phasev_prod90_phasen_10_holdings_blend,0.61,4,3
0.04589970650462183,0.04964876571158286,0.9244883703909201,-0.07408597955122542,0.6195464618630749,-0.016786994481452315,0.18795359816076287,0.2049505442303867,0.146920733895891,0.49978031503732245,0.058553364885483024,0.369998157470763,0.13022152749191412,0.49978031503732245,0.11898038125476704,0.39696634923997604,0.4904800205098594,improved_phasex_production_style_7sleeve,0.6499999999999999,2,4
0.04554589199234926,0.04954084370841781,0.9193604424748677,-0.07294934582056911,0.6243495603699705,-0.016777971184561077,0.18942163390707883,0.20391336148552208,0.14646661403777086,0.5016289707553666,0.05847289003606371,0.3688517934522995,0.12951923579233343,0.5016289707553666,0.11317582649906782,0.39542415296276046,0.4896541180060916,improved_phasex_shadow_style_7sleeve,0.6357142857142857,3,6
0.045555113026892746,0.04874542614981329,0.9345515389871556,-0.07845612723435802,0.5806444267993762,-0.016259745395869878,0.19567022016085633,0.19884090520923048,0.1399403578385301,0.5083372757900325,0.05732358069254412,0.3631963472991823,0.12846637691078475,0.5083372757900325,0.1261832092382194,0.3684916527775559,0.48178407955128,improved_phasex_state_conditional_7sleeve,0.58,6,8
0.05984533680185211,0.07001127153827816,0.8547957419846618,-0.10072319343527436,0.5941564674506599,-0.0242874412236601,0.24426496568651146,0.2990326141645221,0.23169656108506245,0.3387688985837329,0.08871518460245233,0.5076580322228244,0.15357306919344238,0.3387688985837329,0.21906054451531057,0.4829971530837114,0.4685409383942655,improved_phasex_production_style_6sleeve_ablation,0.4557142857142858,11,12
0.07528914821610733,0.08653590588347655,0.8700336287862594,-0.15274075113174834,0.4929211599278164,-0.028193158323929164,0.08348465664077072,0.3748924819726551,0.28773464005928834,0.13207907524296159,0.10612215608261771,0.6303420686602671,0.2375788560967707,0.13207907524296159,0.35383337824219435,0.5589330779404228,0.5199538514731846,improved_phaseh_refined_panel_blend,0.4528571428571429,12,2
0.05650951474563848,0.06588552072023458,0.8576924660820572,-0.09413778021351671,0.600285184306105,-0.022855829513882327,0.23548977402838722,0.27948689234230045,0.21520163883221768,0.3706189139275649,0.08268890088478371,0.48035720674927934,0.1490238793231553,0.3706189139275649,0.1730009540608274,0.4671231389177849,0.46728279558182506,improved_phasey_state_capped_w1,0.48571428571428577,9,13
0.05760918164373341,0.06758607116439419,0.8523824606346282,-0.09568018607690154,0.6021014800016262,-0.023449104054352854,0.24206841880538815,0.2880631426329922,0.22335820774132858,0.35613401500191527,0.08575689966995846,0.49334469182062346,0.15052129317746077,0.35613401500191527,0.2068067033720908,0.4635864220632219,0.4646076802440905,improved_phasey_trigger_driven_w1,0.4485714285714286,13,14
0.05985566464828018,0.07004518892611764,0.8545292769702545,-0.10079750282086308,0.5938209079907012,-0.024295232066602827,0.24435318229256706,0.29906994211044274,0.23171296673259228,0.3377683546148314,0.0887156894053635,0.5081975980870587,0.1540340472981094,0.3377683546148314,0.2174414514584673,0.4830047198336713,0.4686248951402966,improved_phasey_cash_replacement_w1,0.41285714285714287,14,11
