name,full_ann_return,full_ann_vol,full_sharpe,full_max_drawdown,full_cvar_5,full_calmar,holdout_ann_return,holdout_sharpe,holdout_max_drawdown,avg_BIL,avg_SPY,avg_turnover
improved_phasejj_ml_riskdial_25,0.06920148661087189,0.07831251407689746,0.8836580899819003,-0.1417868057782925,-0.026321985574774335,0.48806718108227953,0.12494458697625599,1.6173891980586004,-0.06277380591610349,0.2810795665031389,0.07105255834453164,0.11277130286831369
improved_phasejj_ml_riskdial_50,0.06958840215035456,0.07883268547239913,0.8827354000862855,-0.14483925938562614,-0.026483117339114706,0.4804526234498304,0.12565115701122598,1.613988589704618,-0.06284686026998576,0.2776527731451181,0.07130789192506333,0.1129196972794345
improved_phase2b_regime_confidence_boost,0.06892339744592735,0.07789583362986176,0.8848149411100881,-0.1397540394638661,-0.026181041847003924,0.49317642416874635,0.12434300579402913,1.624899271571444,-0.06264198894939876,0.2839178772422698,0.07081167142134887,0.11235713174891823
improved_phase2b_combo_abc,0.06858383853128158,0.07758151231293113,0.8840229648352725,-0.13674121541523376,-0.026085048036177054,0.5015593749332796,0.12357814887332408,1.6276887811347291,-0.0623953152856741,0.28555249754723755,0.07075650850396527,0.11304102891252374
