,gross_return,net_return,turnover,cost,wealth,drawdown
2015-12-04,-0.011142831559816387,-0.011171193235844725,0.02836167602833789,2.836167602833789e-05,1.989746323667438,-0.08140313083564255
2015-12-11,0.0016599097996166513,0.001647231626733459,0.01267817288319235,1.267817288319235e-05,1.9930238967409597,-0.07988998902053657
2015-12-18,0.0102786870917672,0.010258795728175257,0.019891363591942497,1.9891363591942497e-05,2.013469921778997,-0.07045076837044928
2015-12-25,-0.0013320010015712628,-0.001834285848795092,0.5022848472238292,0.0005022848472238292,2.009776642394503,-0.07215582737178583
2016-01-01,-0.007176312703092451,-0.007182608522334091,0.006295819241639834,6.295819241639834e-06,1.9953412035548521,-0.07882016883350329
2016-01-08,-0.004582071816424018,-0.004589420484560643,0.007348668136624971,7.3486681366249715e-06,1.9861837437615695,-0.0830478504206229
2016-01-15,0.0023037078395962553,0.002277182514989199,0.026525324607056318,2.652532460705632e-05,1.9907066466544192,-0.08095978301851903
2016-01-22,0.004012603363393104,0.004002152761165516,0.01045060222758741,1.045060222758741e-05,1.9986737587569978,-0.07728164367650436
2016-01-29,-0.002852357572906233,-0.002984705123487723,0.13234755058148973,0.00013234755058148974,1.9927083069490554,-0.08003568588215926
2016-02-05,-0.00039659590800794446,-0.0004067070531869855,0.010111145179041037,1.0111145179041037e-05,1.9918978584256748,-0.0804098418573913
2016-02-12,0.002687009002450438,0.0026585612417537327,0.02844776069670547,2.844776069670547e-05,1.9971934408696177,-0.07796505510465512
2016-02-19,0.0010032743439394053,0.0010014970205033612,0.0017773234360442152,1.7773234360442153e-06,1.9991936241500177,-0.07704163985454238
2016-02-26,0.003178997508113482,0.0030716505516794833,0.10734695643399883,0.00010734695643399884,2.005334448348552,-0.07420663429842445
2016-03-04,0.000776834741939462,0.0007743080520473535,0.0025266898921084417,2.526689892108442e-06,2.006887194958956,-0.07348978504082981
2016-03-11,0.003270813104218539,0.003267000013154462,0.003813091064077282,3.813091064077282e-06,2.0134436954512864,-0.07046287615637048
2016-03-18,-0.0020532796048264874,-0.0020553908632253907,0.002111258398903304,2.111258398903304e-06,2.009305281676037,-0.07237343826774756
2016-03-25,0.0066148385812701835,0.006051565781702996,0.5632727995671878,0.0005632727995671878,2.021464724763623,-0.0667598451085698
2016-04-01,0.004266799562610108,0.004263751906366476,0.003047656243631836,3.0476562436318364e-06,2.030083748837486,-0.06278074061905381
2016-04-08,0.002038951854589097,0.002029523276159008,0.009428578430089232,9.428578430089232e-06,2.0342038510583036,-0.06087863231727586
2016-04-15,-0.005260837903544229,-0.0052692048402874034,0.00836693674317419,8.366936743174192e-06,2.023485214280176,-0.06582705517348708
2016-04-22,0.015155334313238877,0.015146958081226914,0.008376232011962317,8.376232011962318e-06,2.05413485999886,-0.05167717673758354
2016-04-29,0.008408981720598003,0.008188535102168099,0.22044661842990393,0.00022044661842990392,2.0709552154045476,-0.04391180201111222
2016-05-06,-0.0028536304347843485,-0.0028558346939724817,0.0022042591881331775,2.2042591881331777e-06,2.0650409096507323,-0.04664223185742644
2016-05-13,-0.01335192833633466,-0.013356004022350515,0.004075686015853723,4.075686015853723e-06,2.037460214955119,-0.05937528204347764
2016-05-20,-0.0004446761273977015,-0.00045359260093083526,0.00891647353313376,8.916473533133761e-06,2.036536038076924,-0.0598019424557954
2016-05-27,0.01521280346364473,0.015114679894848498,0.09812356879623205,9.812356879623205e-05,2.06731762838678,-0.0455911497782564
2016-06-03,0.008610473041517137,0.00860301451214279,0.007458529374346082,7.458529374346082e-06,2.085102791945,-0.037380356589281405
2016-06-10,0.005488543173952679,0.005482336715992559,0.006206457960120421,6.206457960120421e-06,2.0965340275378987,-0.03210295157467502
2016-06-17,0.0026844484472029265,0.002682980989651227,0.0014674575516995698,1.4674575516995698e-06,2.1021589884779397,-0.029506102193810335
2016-06-24,0.027444479743083477,0.027414170163047313,0.030309580036163408,3.0309580036163408e-05,2.1597879326978533,-0.002900817337152417
2016-07-01,0.011263640297765862,0.011255452632038487,0.008187665727375908,8.187665727375908e-06,2.1840973234695826,0.0
2016-07-08,-0.012093405513816453,-0.012102278447620903,0.008872933804450714,8.872933804450713e-06,2.15766476950425,-0.012102278447620907
2016-07-15,0.003693626012034104,0.003682110241705523,0.011515770328580886,1.1515770328580886e-05,2.165609529050209,-0.008464730129335352
2016-07-22,0.009128270628807182,0.009116117970132257,0.01215265867492442,1.215265867492442e-05,2.185351480994273,0.0
2016-07-29,-0.014044304911708157,-0.014180803272091511,0.13649836038335394,0.00013649836038335394,2.1543614415619197,-0.01418080327209148
2016-08-05,0.0066143075845460034,0.006608777991732555,0.0055295928134484265,5.5295928134484265e-06,2.168599138043151,-0.007665743060928709
2016-08-12,-0.004812969135267357,-0.004821618014755328,0.008648879487971266,8.648879487971267e-06,2.158142981372379,-0.012450399790845057
2016-08-19,-0.006470730246880838,-0.006503560229465502,0.032829982584664304,3.28299825846643e-05,2.144107368509226,-0.01887298809538973
2016-08-26,0.006507055746388621,0.006493186887166312,0.013868859222308997,1.3868859222308998e-05,2.1580294583591066,-0.012502347047046003
2016-09-02,-0.017413908908200684,-0.01742932849120509,0.015419583004408903,1.5419583004408902e-05,2.1204164540356687,-0.029713768024656972
2016-09-09,-0.006515776452615831,-0.006527878846063219,0.012102393447387207,1.2102393447387208e-05,2.106574632320525,-0.036047678992995213
2016-09-16,0.02213502716712689,0.022127127464711564,0.007899702415327236,7.899702415327236e-06,2.153187077723809,-0.01471818311616857
2016-09-23,-0.005723684983933661,-0.005737984365240958,0.014299381307296735,1.4299381307296735e-05,2.140832123936391,-0.020371714776804217
2016-09-30,-0.02242360322101769,-0.022634684647806234,0.21108142678854466,0.00021108142678854467,2.0923750639271974,-0.04254529208490254
2016-10-07,-0.0063979492774819,-0.00644076227161626,0.04281299413435967,4.281299413435967e-05,2.0788985735573844,-0.0487120302444235
2016-10-14,0.010992690097700621,0.01095763037210261,0.035059725598011085,3.505972559801108e-05,2.1016783757075177,-0.03828816829441395
2016-10-21,-0.016668914533293784,-0.016710226852258547,0.041312318964764005,4.1312318964764005e-05,2.0665588532789587,-0.05435859116871544
2016-10-28,-0.001872552641055316,-0.0021175440935352974,0.24499145247998141,0.0002449914524799814,2.0621828237852546,-0.0563610285485886
2016-11-04,-0.026111369365507713,-0.026142926089984544,0.03155672447682992,3.1556724476829914e-05,2.008271330639001,-0.0810305124348718
2016-11-11,-0.001829541395721041,-0.0018617983626575791,0.03225696693653799,3.225696693653799e-05,2.0045323343638453,-0.08274144832215291
2016-11-18,0.0032428591830042847,0.003228642742926898,0.0142164400773869,1.42164400773869e-05,2.0110042531381516,-0.07977994815589051
2016-11-25,-0.00044741950137128944,-0.0007031705121012797,0.2557510107299903,0.00025575101072999027,2.0095901742476348,-0.08042701976099143
2016-12-02,0.005843668130610302,0.005811695723917314,0.031972406692987954,3.197240669298795e-05,2.021269300870136,-0.07508274140390647
2016-12-09,-0.009428261842937647,-0.009467694356822064,0.0394325138844169,3.9432513884416903e-05,2.00213254091667,-0.08383957531364405
2016-12-16,0.00256870621779793,0.0024631788364504735,0.10552738134745629,0.00010552738134745629,2.007064151419225,-0.08158290834476312
2016-12-23,0.005049764556121857,0.005027316065981223,0.022448490140634395,2.2448490140634394e-05,2.01715429727311,-0.07696573534461304
2016-12-30,0.013083564707952813,0.012814475687766445,0.26908902018636777,0.0002690890201863678,2.0430030719739896,-0.06513753520121124
2017-01-06,0.006486924249902127,0.006454716982710503,0.03220726719162306,3.220726719162306e-05,2.05619007859839,-0.059103262573175774
