ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,turnover,upside_capture,downside_capture,avg_bil,avg_spy,avg_offense,avg_defense,avg_cash,recovery_capture,calm_capture,raw_target_composite,version_name,fixed_rank_composite,fixed_rank_position,raw_composite_position
0.06898764270531332,0.0779655632262312,0.8848476154162215,-0.139754039463866,0.4936361265117519,-0.026181041847003924,0.05622922283196537,0.3242761947018239,0.23926047289403068,0.2832721765003782,0.07087552324409127,0.5526525607268249,0.16407526277279644,0.2832721765003782,0.30405155503753983,0.43439594265742076,0.47765656401468903,improved_phase2b_regime_confidence_boost,0.3188888888888889,18,18
0.06864775722774241,0.07765096149244667,0.8840554696083187,-0.13674121541523376,0.5020268177321953,-0.026085048036177054,0.05657147975333692,0.32308029171469926,0.23859636092923678,0.28490827076414216,0.0708203105855739,0.5515600740130213,0.1635316552228361,0.28490827076414216,0.2963307916540929,0.4351113259159557,0.48028410940090954,improved_phase2b_combo_abc,0.36333333333333334,16,17
0.0758135807525182,0.08740053795814531,0.8674269349328729,-0.14974673878593092,0.5062786766989084,-0.028448459881775082,0.09899048297197395,0.388986311771133,0.3047244304819749,0.13360580795991894,0.11070572216380346,0.642699238958991,0.22369495308108944,0.13360580795991894,0.37694290611103354,0.5998509038745305,0.5475590636962016,improved_phaseh_refined_state_allocator,0.4311111111111111,12,5
0.07099348250689697,0.07670902393436704,0.9254906250357149,-0.12711776234063188,0.5584859361877285,-0.02488701265150025,0.09676874584141817,0.3385002052362306,0.25343209407651346,0.21072672431367706,0.10055066684930906,0.5785054581988754,0.21076781748744694,0.21072672431367706,0.30162536687667196,0.5819110130469183,0.5665860837665976,improved_phasen_distributional_tail_allocator,0.7222222222222222,4,1
0.07078424973817943,0.07567915211513024,0.9353203327449516,-0.1259830582980065,0.5618553057407362,-0.02450585242954992,0.09189909222137156,0.331426610734887,0.24495237596334585,0.22363464743690012,0.09623724058683149,0.5623234970724044,0.2140418554906949,0.22363464743690012,0.297484599344253,0.5535402725916876,0.5658095975451795,improved_phaseo_tail_priority_allocator,0.7444444444444444,3,2
0.07039433128517691,0.0750698130086277,0.9377182180683808,-0.1310666577359687,0.5370880169004153,-0.024305792579706432,0.0801322856419611,0.3302944263041086,0.2444252668079199,0.24322905557954458,0.0896747795681929,0.5623233209201918,0.1944476235002626,0.24322905557954458,0.31625692837170594,0.5382799191690959,0.5497846270905362,improved_phasep_regret_aware_meta_allocator,0.7600000000000001,2,4
0.06824814062859819,0.07152328440290005,0.9542087055754801,-0.13058840359869406,0.522620223142698,-0.023538010768131685,0.07060917265031753,0.3144353630192565,0.23008230399400315,0.28825213674949396,0.08322900907869332,0.5171518414050196,0.19459602184548544,0.28825213674949396,0.2776142325109067,0.5056114715079223,0.5254938773239562,improved_phaseq_regime_bucket_meta_allocator,0.6077777777777779,6,6
0.0708241550098958,0.07519462132651242,0.9418779396781715,-0.136589264027834,0.5185191933932914,-0.02485384826055206,0.07328171045378931,0.33050117271067037,0.2436732379589943,0.27986540571515195,0.08359298476271675,0.5488167369837278,0.1713178573011192,0.27986540571515195,0.3051677133142367,0.5152109205822883,0.5198207564637396,improved_phaser_light_abstention_overlay_allocator,0.7000000000000001,5,9
0.06815005630722504,0.07156553167908791,0.9522748550632104,-0.1304061531353946,0.5225984715342996,-0.0235572969629558,0.07027229263571885,0.31425285803068487,0.2300752617064826,0.28823580071689114,0.08302481255032783,0.5172340775509555,0.19453012173215203,0.28823580071689114,0.2776333924037207,0.5028203604583671,0.5246539389643632,improved_phaser_fast_narrow_regret_allocator,0.5966666666666667,7,7
0.06990626681584855,0.07313685023926277,0.9558282396241353,-0.1313075333443411,0.5323858048001423,-0.023936512647757115,0.07425186062982138,0.3283874018864088,0.2435112803438769,0.2636144205171755,0.08874374517976631,0.5485578220477351,0.18782775743508867,0.2636144205171755,0.31649555937223367,0.529176500365705,0.5545459110635317,improved_phaset_soft_regime_posterior_allocator,0.7966666666666666,1,3
