version_name,market_state,observations,ann_return_state,ann_vol_state,sharpe_state,avg_bil_state,avg_spy_state,avg_offense_state,avg_defense_state,avg_cash_state
improved_phase2b_regime_confidence_boost,calm_trend,295,0.03558351868547227,0.09259919250188255,0.3842746110852841,0.06848068479538143,0.09618626161545958,0.7802874769786681,0.15123183822595013,0.06848068479538143
improved_phase2b_regime_confidence_boost,neutral_mixed,493,0.11043252730450281,0.07552528138271734,1.4621928615518325,0.2832187232202694,0.07757715690998092,0.5467301305585106,0.17005114622121956,0.2832187232202694
improved_phase2b_regime_confidence_boost,recovery_confirmed,44,0.026147257209693242,0.06797205185156094,0.38467659129658577,0.12567720750750142,0.05956006771272775,0.5818031228389988,0.29251966965349946,0.12567720750750142
improved_phase2b_regime_confidence_boost,recovery_fragile,49,0.06973508185847388,0.05295638004519275,1.3168400445604902,0.21821790033286736,0.06231161074691929,0.5619989634857996,0.21978313618133272,0.21821790033286736
improved_phase2b_regime_confidence_boost,stressed_panic,229,0.03369319983341135,0.0678304263539729,0.49672693574979865,0.6074136983844914,0.027539553880161514,0.2621469133461832,0.130439388269325,0.6074136983844914
improved_phaseb_trend_quality_module,calm_trend,295,0.032071691356629684,0.09978294410323549,0.3214145628279748,0.08100661440762268,0.11187987181985916,0.7779713269385652,0.1410220586538117,0.08100661440762268
improved_phaseb_trend_quality_module,neutral_mixed,493,0.11936759504320582,0.08125127698698714,1.4691165415446115,0.29917416041296846,0.08500351714183224,0.5389534520297515,0.16187238755727962,0.29917416041296846
improved_phaseb_trend_quality_module,recovery_confirmed,44,0.025648959152355433,0.07380217453873346,0.34753663171393595,0.14204014432307163,0.07871444228080698,0.5709247744681667,0.2870350812087612,0.14204014432307163
improved_phaseb_trend_quality_module,recovery_fragile,49,0.08165644637409564,0.05404393585220754,1.5109270834270707,0.2450622213323777,0.06626469967915821,0.5478555876074478,0.20708219106017403,0.2450622213323777
improved_phaseb_trend_quality_module,stressed_panic,229,0.028602990626515945,0.06998107675920827,0.40872464316222884,0.6278508543538397,0.03184975075612532,0.24035898620648347,0.1317901594396763,0.6278508543538397
improved_phaseb_confirmation_module,calm_trend,295,0.03182980716610628,0.09474990915332437,0.33593496237130177,0.06450409360819763,0.09795660412413823,0.7922076506727751,0.14328825571902676,0.06450409360819763
improved_phaseb_confirmation_module,neutral_mixed,493,0.11560939798734404,0.07908689316402501,1.4618022451276713,0.2734530348287908,0.08029412206919337,0.5555894574905244,0.1709575076806845,0.2734530348287908
improved_phaseb_confirmation_module,recovery_confirmed,44,0.028969981330039474,0.06949334908086756,0.4168741572136332,0.11592491336062444,0.07057084991206214,0.585041851438272,0.2990332352011031,0.11592491336062444
improved_phaseb_confirmation_module,recovery_fragile,49,0.07050823946089535,0.054798927712682986,1.2866718821685357,0.20661163882977177,0.06359699029414875,0.5738822941247633,0.21950606704546446,0.20661163882977177
improved_phaseb_confirmation_module,stressed_panic,229,0.031339664955281954,0.07157838355079642,0.43783700330479525,0.5991902706864106,0.028658680773256756,0.26737057347726967,0.13343915583631932,0.5991902706864106
improved_phaseb_trend_quality_refined,calm_trend,295,0.03437665493175679,0.09946357142689063,0.3456205567384526,0.07904964693917006,0.11298196693071753,0.77875534532934,0.14219500773148955,0.07904964693917006
improved_phaseb_trend_quality_refined,neutral_mixed,493,0.11969976568032936,0.08146952289832106,1.4692582136478445,0.29524026574882384,0.08811371748713483,0.5429263166669847,0.1618334175841911,0.29524026574882384
improved_phaseb_trend_quality_refined,recovery_confirmed,44,0.02746258423009973,0.07433225851572653,0.36945714792574813,0.14143404000601287,0.07852986294242875,0.5709200750813113,0.2876458849126754,0.14143404000601287
improved_phaseb_trend_quality_refined,recovery_fragile,49,0.08658918169191132,0.05475314733402479,1.58144665481363,0.23311657723760745,0.07253534563245136,0.5571333158212219,0.20975010694117016,0.23311657723760745
improved_phaseb_trend_quality_refined,stressed_panic,229,0.030336030809024805,0.06917575755429896,0.43853557780285646,0.6243057202625663,0.03295567581200014,0.24333764582330059,0.13235663391413294,0.6243057202625663
improved_phaseb_combo_trend_quality_confirmation,calm_trend,295,0.0289812326787946,0.10267969133611438,0.28224892675151,0.07790982111621562,0.11061283950288073,0.7896632171549063,0.13242696172887775,0.07790982111621562
improved_phaseb_combo_trend_quality_confirmation,neutral_mixed,493,0.12234521749783278,0.08433675954831209,1.4506748676743697,0.2905461292621894,0.087518965331775,0.5557299009290695,0.15372396980874065,0.2905461292621894
improved_phaseb_combo_trend_quality_confirmation,recovery_confirmed,44,0.042861841262985756,0.07494841192564994,0.5718845824979641,0.13670648227236717,0.07027498983744455,0.5822028309643011,0.2810906867633312,0.13670648227236717
improved_phaseb_combo_trend_quality_confirmation,recovery_fragile,49,0.08737817681798776,0.0566498560561019,1.5424253987769143,0.22758271512271713,0.07241735123675835,0.56476400199368,0.20765328288360235,0.22758271512271713
improved_phaseb_combo_trend_quality_confirmation,stressed_panic,229,0.027795961274893033,0.07367078203337493,0.3772996635531938,0.612528136688796,0.033738382209708345,0.2622564002757484,0.12521546303545525,0.612528136688796
