date,bucket,prod_share,partner_share,l1_distance_to_production,l1_distance_to_partner,bil_weight
2005-07-15,defense_production,0.9,0.1,0.04681422563482295,0.42132803071340713,0.9765928871825885
2005-07-22,defense_production,0.9,0.1,0.046948378058898455,0.4225354025300872,0.9765258109705508
2005-07-29,ambiguous_abstain,0.9,0.1,0.046928136603626186,0.4223532294326358,0.9765359316981869
2005-08-05,defense_production,0.9,0.1,0.046959163063363875,0.4226324675702734,0.9765204184683179
2005-08-12,defense_production,0.9,0.1,0.04714094653738678,0.42426851883648065,0.9764295267313066
2005-08-19,defense_production,0.9,0.1,0.020308124392501133,0.18277311953251205,0.9898459378037495
2005-08-26,defense_production,0.9,0.1,0.019998749721898534,0.1799887474970849,0.9900006251390506
2005-09-02,defense_production,0.9,0.1,0.019950996313092648,0.17955896681783456,0.9900245018434537
2005-09-09,defense_production,0.9,0.1,0.019973193593707545,0.17975874234336858,0.9900134032031462
2005-09-16,ambiguous_abstain,0.9,0.1,0.02149639159889221,0.19346752439003054,0.9892518042005539
2005-09-23,defense_production,0.9,0.1,0.02159190270272589,0.1943271243245341,0.9892040486486371
2005-09-30,defense_production,0.9,0.1,0.020400908976448594,0.18360818078803845,0.9897995455117757
2005-10-07,defense_production,0.9,0.1,0.020021033708123095,0.18018930337310896,0.9899894831459385
2005-10-14,defense_production,0.9,0.1,0.021191681201861986,0.1907251308167561,0.9894041593990689
2005-10-21,ambiguous_abstain,0.9,0.1,0.020394401033137145,0.1835496092982365,0.9898027994834315
2005-10-28,ambiguous_abstain,0.9,0.1,0.020839946676411723,0.1875595200877055,0.9895800266617941
2005-11-04,ambiguous_abstain,0.9,0.1,0.04673944630778099,0.4206550167700291,0.9766302768461095
2005-11-11,ambiguous_abstain,0.9,0.1,0.04683834852144151,0.4215451366929753,0.9765808257392793
2005-11-18,ambiguous_abstain,0.9,0.1,0.04585876167416074,0.4127288550674467,0.9770706191629196
2005-11-25,ambiguous_abstain,0.9,0.1,0.045495550857860424,0.40945995772074384,0.9772522245710697
2005-12-02,defense_production,0.9,0.1,0.04534823756142556,0.4081341380528307,0.9773258812192872
2005-12-09,ambiguous_abstain,0.9,0.1,0.044991928644845317,0.4049273578036091,0.9775040356775774
2005-12-16,ambiguous_abstain,0.9,0.1,0.044999853004130445,0.4049986770371747,0.9775000734979348
2005-12-23,defense_production,0.9,0.1,0.0450206893146059,0.4051862038314538,0.977489655342697
2005-12-30,ambiguous_abstain,0.9,0.1,0.04419398911413086,0.3977459020271777,0.9779030054429345
2006-01-06,ambiguous_abstain,0.9,0.1,0.043667105079453275,0.3930039457150825,0.9781664474602735
2006-01-13,defense_production,0.9,0.1,0.04509120767875644,0.4058208691088113,0.9774543961606219
2006-01-20,defense_production,0.9,0.1,0.042272418148191895,0.3804517633337276,0.978863790925904
2006-01-27,defense_production,0.9,0.1,0.020899125353414708,0.1880921281807325,0.9895504373232926
2006-02-03,defense_production,0.9,0.1,0.02035710056859582,0.18321390511736257,0.9898214497157021
2006-02-10,defense_production,0.9,0.1,0.020431111635996667,0.18388000472396968,0.9897844441820016
2006-02-17,defense_production,0.9,0.1,0.020459508746655652,0.18413557871990094,0.9897702456266722
2006-02-24,defense_production,0.9,0.1,0.022559651581365466,0.20303686423229125,0.9887201742093173
2006-03-03,defense_production,0.9,0.1,0.0225943529220551,0.203349176298496,0.9887028235389724
2006-03-10,defense_production,0.9,0.1,0.022603156658042967,0.20342840992238773,0.9886984216709785
2006-03-17,defense_production,0.9,0.1,0.02211390096491033,0.19902510868419387,0.9889430495175449
2006-03-24,defense_production,0.9,0.1,0.022648347314173815,0.20383512582756433,0.9886758263429131
2006-03-31,defense_production,0.9,0.1,0.024017185453587858,0.21615466908229192,0.9879914072732061
2006-04-07,defense_production,0.9,0.1,0.023893386946179776,0.2150404825156192,0.9880533065269101
2006-04-14,ambiguous_abstain,0.9,0.1,0.023934404661410932,0.21540964195269885,0.9880327976692945
2006-04-21,defense_production,0.9,0.1,0.02347808285420252,0.211302745687821,0.9882609585728986
2006-04-28,ambiguous_abstain,0.9,0.1,0.023873089891257637,0.2148578090213198,0.9880634550543712
2006-05-05,ambiguous_abstain,0.9,0.1,0.024116963610725652,0.21705267249653087,0.9879415181946372
2006-05-12,ambiguous_abstain,0.9,0.1,0.05209240999930691,0.4688316899937643,0.9739537950003466
2006-05-19,ambiguous_abstain,0.9,0.1,0.05191943987940517,0.4672749589146473,0.9740402800602974
2006-05-26,defense_production,0.9,0.1,0.04037630802115143,0.3633867721903655,0.9798118459894244
2006-06-02,ambiguous_abstain,0.9,0.1,0.04435864475477483,0.3992278027929744,0.9778206776226126
2006-06-09,defense_production,0.9,0.1,0.04358526761431566,0.3922674085288423,0.9782073661928422
2006-06-16,ambiguous_abstain,0.9,0.1,0.04342334198666918,0.39081007788002325,0.9782883290066654
2006-06-23,defense_production,0.9,0.1,0.03950939859553381,0.35558458735980575,0.9802453007022331
2006-06-30,ambiguous_abstain,0.9,0.1,0.017878017928251028,0.16090216135426003,0.3571684961996962
2006-07-07,ambiguous_abstain,0.9,0.1,0.017530349929187162,0.1577731493626846,0.3571222957195804
2006-07-14,ambiguous_abstain,0.9,0.1,0.013339326673807689,0.1200539400642695,0.35758012624051044
2006-07-21,defense_production,0.9,0.1,0.013545544687078213,0.12190990218370408,0.3585635723406035
2006-07-28,defense_production,0.9,0.1,0.02333821716154831,0.21004395445393678,0.25236947995925463
2006-08-04,defense_production,0.9,0.1,0.005951818532215045,0.05356636678993705,0.25047487126855295
2006-08-11,defense_production,0.9,0.1,0.00587276908169357,0.0528549217352438,0.2504464664109194
2006-08-18,defense_production,0.9,0.1,0.006963944990911871,0.06267550491820784,0.2514908957729374
2006-08-25,ambiguous_abstain,0.9,0.1,0.0071129087005096184,0.06401617830458987,0.19992105376238434
2006-09-01,defense_production,0.9,0.1,0.004209981471142677,0.03788983324028764,0.1998768032603352
2006-09-08,defense_production,0.9,0.1,0.004522845312084793,0.040705607808764116,0.19977162099736753
2006-09-15,ambiguous_abstain,0.9,0.1,0.0071286207117333905,0.06415758640560336,0.19993728567095684
2006-09-22,ambiguous_abstain,0.9,0.1,0.00704774745439069,0.06342972708952178,0.19988234722894568
2006-09-29,ambiguous_abstain,0.9,0.1,0.02582875023397421,0.23245875210577055,0.20224101833979144
2006-10-06,defense_production,0.9,0.1,0.02468396465004619,0.2221556818504176,0.20214948933367685
2006-10-13,ambiguous_abstain,0.9,0.1,0.02476431183311706,0.22287880649805542,0.2022524739080512
2006-10-20,ambiguous_abstain,0.9,0.1,0.02222943214172929,0.20006488927556612,0.20224474897997327
2006-10-27,ambiguous_abstain,0.9,0.1,0.0324209886997552,0.2917888982977987,0.04995438266297088
2006-11-03,ambiguous_abstain,0.9,0.1,0.0317845904613545,0.28606131415219377,0.0499706880631272
2006-11-10,defense_production,0.9,0.1,0.029311744649808198,0.2638057018482755,0.04976813608618276
2006-11-17,defense_production,0.9,0.1,0.028885800055384415,0.2599722004984618,0.04954186551638982
2006-11-24,defense_production,0.9,0.1,0.011317948653673283,0.10186153788306002,0.00253907124680459
2006-12-01,defense_production,0.9,0.1,0.008955876817324125,0.08060289135591851,0.0024890812425460806
2006-12-08,defense_production,0.9,0.1,0.009574820406303199,0.08617338365673109,0.0025191055286561204
2006-12-15,defense_production,0.9,0.1,0.013344606659968934,0.12010145993972182,0.00204447669636627
2006-12-22,defense_production,0.9,0.1,0.011975734714400055,0.10778161242960195,0.0013934325625844003
2006-12-29,defense_production,0.9,0.1,0.015257846055543995,0.13732061449989896,0.0019639585417503902
2007-01-05,defense_production,0.9,0.1,0.014560439161367882,0.13104395245231235,0.0019665223284409104
2007-01-12,defense_production,0.9,0.1,0.013577133216926192,0.1221941989523389,0.0013959178339954005
2007-01-19,defense_production,0.9,0.1,0.013836106377339395,0.12452495739605818,0.0016912397660733107
2007-01-26,defense_production,0.9,0.1,0.01243882211846345,0.1119493990661743,0.0016222621353215105
2007-02-02,defense_production,0.9,0.1,0.012600607970576928,0.11340547173519447,0.0010736084826096501
2007-02-09,defense_production,0.9,0.1,0.012428266851166093,0.11185440166049884,0.0015787387626075206
2007-02-16,ambiguous_abstain,0.9,0.1,0.013287492796200624,0.11958743516580986,0.0019786520940491114
2007-02-23,ambiguous_abstain,0.9,0.1,0.011434700109898652,0.10291230098908935,0.06408281839349143
2007-03-02,ambiguous_abstain,0.9,0.1,0.035188856995227884,0.3166997129570525,0.06890083262779775
2007-03-09,ambiguous_abstain,0.9,0.1,0.0334571467156242,0.3011143204406197,0.06985362329234066
2007-03-16,ambiguous_abstain,0.9,0.1,0.03516749993965055,0.31650749945685897,0.06989759397966154
2007-03-23,ambiguous_abstain,0.9,0.1,0.03290099704270012,0.2961089733843049,0.06990097485057713
2007-03-30,ambiguous_abstain,0.9,0.1,0.030291255288580708,0.272621297597229,0.206188481972579
2007-04-06,ambiguous_abstain,0.9,0.1,0.023639619321950765,0.21275657389755784,0.2062024836142626
2007-04-13,ambiguous_abstain,0.9,0.1,0.028614321332896903,0.25752889199607437,0.20617327753252934
2007-04-20,ambiguous_abstain,0.9,0.1,0.02331636934380916,0.20984732409428503,0.20426555029083557
2007-04-27,ambiguous_abstain,0.9,0.1,0.03529789221162712,0.31768102990464697,0.10878156948673891
2007-05-04,ambiguous_abstain,0.9,0.1,0.03459875164058973,0.31138876476531047,0.10876840990825745
2007-05-11,ambiguous_abstain,0.9,0.1,0.03480442289538292,0.3132398060584495,0.10880170134714384
2007-05-18,ambiguous_abstain,0.9,0.1,0.03947103624758261,0.3552393262282468,0.10884795792523956
2007-05-25,ambiguous_abstain,0.9,0.1,0.03827040877141591,0.34443367894274535,0.1063464228393216
2007-06-01,ambiguous_abstain,0.9,0.1,0.03911990078657266,0.35207910707915563,0.10637940766046844
2007-06-08,ambiguous_abstain,0.9,0.1,0.03903979232062489,0.35135813088562623,0.10637873593736122
2007-06-15,ambiguous_abstain,0.9,0.1,0.035305172912761515,0.3177465562148579,0.10607096408886468
2007-06-22,ambiguous_abstain,0.9,0.1,0.03679352010134462,0.3311416809121033,0.106101429454561
2007-06-29,ambiguous_abstain,0.9,0.1,0.03155446439343743,0.2839901795409391,0.10575750027274372
2007-07-06,ambiguous_abstain,0.9,0.1,0.031058427691798816,0.2795258492261933,0.10588393127413377
2007-07-13,ambiguous_abstain,0.9,0.1,0.03097231716495839,0.2787508544846301,0.1058795229362636
2007-07-20,ambiguous_abstain,0.9,0.1,0.03265106227386816,0.29385956046481776,0.1057246635623278
2007-07-27,ambiguous_abstain,0.9,0.1,0.024263623909562347,0.21837261518606516,0.24673637273532614
2007-08-03,defense_production,0.9,0.1,0.021623072098652496,0.1946076488878723,0.25015597840535986
2007-08-10,defense_production,0.9,0.1,0.021540894533060982,0.19386805079754912,0.2497986239988154
2007-08-17,defense_production,0.9,0.1,0.007174457269956004,0.06457011542960332,0.24763399462511043
2007-08-24,defense_production,0.9,0.1,0.0065732375776018275,0.059159138198415465,0.24755739421834383
2007-08-31,defense_production,0.9,0.1,0.010332030024989964,0.09298827022491304,0.6613362982930187
2007-09-07,defense_production,0.9,0.1,0.010341889107144064,0.09307700196429963,0.6613381981880077
2007-09-14,defense_production,0.9,0.1,0.010114146807752675,0.09102732126977758,0.6613373470388094
2007-09-21,defense_production,0.9,0.1,0.009862718627040197,0.08876446764336407,0.6613286067540695
2007-09-28,defense_production,0.9,0.1,0.009884855317486004,0.08896369785737428,0.0872688652248585
2007-10-05,defense_production,0.9,0.1,0.009829914767202498,0.08846923290482289,0.08726885340072117
2007-10-12,defense_production,0.9,0.1,0.00980776308960037,0.08826986780640424,0.08727312196304397
2007-10-19,defense_production,0.9,0.1,0.010338673306891331,0.09304805976202381,0.08728729251590113
2007-10-26,defense_production,0.9,0.1,0.009349111690415246,0.0841420052137394,0.6620550456087911
2007-11-02,defense_production,0.9,0.1,0.009534909431806786,0.08581418488626492,0.6620563805252312
2007-11-09,defense_production,0.9,0.1,0.009451186700212909,0.08506068030192022,0.6621432052346842
2007-11-16,defense_production,0.9,0.1,0.010194233227193518,0.09174809904474465,0.6621480898558678
2007-11-23,defense_production,0.9,0.1,0.01013119015021172,0.09118071135190824,0.662154319430314
2007-11-30,defense_production,0.9,0.1,0.009044860510744598,0.08140374459670242,0.6798628878460868
2007-12-07,defense_production,0.9,0.1,0.008962745840417837,0.08066471256376191,0.6798533975611589
2007-12-14,defense_production,0.9,0.1,0.008688668797678632,0.07819801917910994,0.6799508883683056
2007-12-21,defense_production,0.9,0.1,0.00849975563679752,0.07649780073118088,0.6798494642353725
2007-12-28,ambiguous_abstain,0.9,0.1,0.0037033859528452107,0.03333047357560987,0.2701895110360863
2008-01-04,defense_production,0.9,0.1,0.003145074594289494,0.028305671348604126,0.2709157617593569
2008-01-11,defense_production,0.9,0.1,0.00474127581559578,0.04267148234036284,0.27027725407917585
2008-01-18,defense_production,0.9,0.1,0.0047093194217038385,0.042383874795338256,0.27022325475177655
2008-01-25,defense_production,0.9,0.1,0.009645255687395542,0.08680730118656231,0.6953133354708293
2008-02-01,defense_production,0.9,0.1,0.009683341416067297,0.08715007274460702,0.695277952422542
2008-02-08,defense_production,0.9,0.1,0.009681649934471797,0.08713484941024818,0.6952508512780288
2008-02-15,defense_production,0.9,0.1,0.009708930337658612,0.0873803730389289,0.6952436474241716
2008-02-22,defense_production,0.9,0.1,0.009622285994906915,0.08660057395416462,0.6952766397883369
2008-02-29,defense_production,0.9,0.1,0.00983247349778001,0.08849226148002133,0.7012159024345519
2008-03-07,defense_production,0.9,0.1,0.009757272306555046,0.08781545075899666,0.7012394846737301
2008-03-14,defense_production,0.9,0.1,0.009693994382111736,0.08724594943900643,0.7012689488690174
2008-03-21,defense_production,0.9,0.1,0.00985336506329481,0.08868028556965378,0.7012452426529611
2008-03-28,defense_production,0.9,0.1,0.010043359636490539,0.09039023672841615,0.7055981665217816
2008-04-04,defense_production,0.9,0.1,0.009901780319290204,0.0891160228736125,0.7056316632356611
2008-04-11,defense_production,0.9,0.1,0.009974754327632332,0.08977278894869242,0.7055928490577263
2008-04-18,defense_production,0.9,0.1,0.009949926373308712,0.08954933735978017,0.7055918518340888
2008-04-25,defense_production,0.9,0.1,0.011465800426952662,0.10319220384257612,0.6378181646578465
2008-05-02,defense_production,0.9,0.1,0.011594328447048406,0.10434895602343663,0.6377762080916497
2008-05-09,ambiguous_abstain,0.9,0.1,0.011545306260088923,0.10390775634080336,0.6377056414856587
2008-05-16,recovery_trust,0.9,0.1,0.011547454527343265,0.10392709074609098,0.6377038548749675
2008-05-23,ambiguous_abstain,0.9,0.1,0.012150408945083055,0.1093536805057489,0.637528519278184
2008-05-30,defense_production,0.9,0.1,0.004888212918814099,0.04399391626932842,0.28437102138626846
2008-06-06,ambiguous_abstain,0.9,0.1,0.004747277625691396,0.042725498631223796,0.2844859758615008
2008-06-13,ambiguous_abstain,0.9,0.1,0.00516166737404102,0.046455006366372634,0.2844599304759441
2008-06-20,defense_production,0.9,0.1,0.005352935289254618,0.04817641760329361,0.2842657361589373
2008-06-27,defense_production,0.9,0.1,0.006547440047636681,0.05892696042873053,0.28341063735608324
2008-07-04,ambiguous_abstain,0.9,0.1,0.006858814268194157,0.061729328413748605,0.2833107090069208
2008-07-11,defense_production,0.9,0.1,0.003479029890920266,0.03131126901828272,0.28395989805503097
2008-07-18,defense_production,0.9,0.1,0.004167908651997426,0.03751117786797682,0.2839109525053666
2008-07-25,defense_production,0.9,0.1,0.004036612770138892,0.03632951493125003,0.42433006039808074
2008-08-01,recovery_trust,0.9,0.1,0.0037610332539864746,0.033849299285878945,0.42438531671085067
2008-08-08,defense_production,0.9,0.1,0.006495520347373794,0.058459683126365104,0.42335296341575873
2008-08-15,defense_production,0.9,0.1,0.008028324694507746,0.07225492225057048,0.42281269740169736
2008-08-22,defense_production,0.9,0.1,0.007634671283483378,0.06871204155135098,0.4228702928574457
2008-08-29,ambiguous_abstain,0.9,0.1,0.00591047886632827,0.053194309796953415,0.2001833818635409
2008-09-05,defense_production,0.9,0.1,0.005113599338097085,0.046022394042873546,0.20022503249246526
2008-09-12,defense_production,0.9,0.1,0.005090641047569584,0.04581576942812582,0.2002705304116999
2008-09-19,defense_production,0.9,0.1,0.003635861842868327,0.03272275658581236,0.20013345249005315
2008-09-26,recovery_trust,0.9,0.1,0.010200682495206132,0.0918061424568575,0.7089625032942902
2008-10-03,defense_production,0.9,0.1,0.010326021353431535,0.09293419218088643,0.7088994170059929
2008-10-10,defense_production,0.9,0.1,0.010410575615456628,0.09369518053910987,0.7088673691215718
2008-10-17,defense_production,0.9,0.1,0.010525197726830277,0.094726779541474,0.7087651721166576
2008-10-24,defense_production,0.9,0.1,0.010551114768562705,0.09496003291706578,0.7088037845741005
2008-10-31,defense_production,0.9,0.1,0.010169087919251652,0.09152179127326589,0.7170373275418572
2008-11-07,defense_production,0.9,0.1,0.010169745246646586,0.09152770721982138,0.7170357229530098
2008-11-14,defense_production,0.9,0.1,0.010212112113916047,0.09190900902524606,0.7169942987050025
2008-11-21,defense_production,0.9,0.1,0.010183111689716945,0.0916480052074545,0.7170554399369168
2008-11-28,defense_production,0.9,0.1,0.010015681716767349,0.09014113545090799,0.7254747170234666
2008-12-05,defense_production,0.9,0.1,0.010044293103405138,0.09039863793064884,0.725476229226902
2008-12-12,defense_production,0.9,0.1,0.010043492111811492,0.09039142900630628,0.7254737950564879
2008-12-19,defense_production,0.9,0.1,0.01003033765294929,0.09027303887654438,0.7254801102726784
2008-12-26,defense_production,0.9,0.1,0.010200874253252052,0.09180786827926916,0.7321789884042827
2009-01-02,defense_production,0.9,0.1,0.010225410322426336,0.09202869290183865,0.7321647733888004
2009-01-09,defense_production,0.9,0.1,0.010204149183232617,0.09183734264909638,0.7321680906028895
2009-01-16,defense_production,0.9,0.1,0.010153392427825472,0.09138053185043052,0.7322044456182635
2009-01-23,defense_production,0.9,0.1,0.010204419208610259,0.09183977287749533,0.7321858192861804
2009-01-30,defense_production,0.9,0.1,0.011411632508916966,0.10270469258025355,0.663887745000642
2009-02-06,defense_production,0.9,0.1,0.011514047165539042,0.10362642448985289,0.663809216685624
2009-02-13,defense_production,0.9,0.1,0.011602981531895986,0.10442683378706466,0.6637892783748028
2009-02-20,defense_production,0.9,0.1,0.011605740562321321,0.10445166506089282,0.6637523668117618
2009-02-27,defense_production,0.9,0.1,0.010271646049139714,0.09244481444225924,0.7392755774080251
2009-03-06,defense_production,0.9,0.1,0.010238593856744482,0.09214734471070136,0.7392850159417083
2009-03-13,defense_production,0.9,0.1,0.01025107003301796,0.09225963029716192,0.7392920507756681
2009-03-20,defense_production,0.9,0.1,0.010446506162139952,0.09401855545926063,0.7392123682932774
2009-03-27,defense_production,0.9,0.1,0.01045844555975637,0.09412601003780843,0.7264629158777322
2009-04-03,defense_production,0.9,0.1,0.010435231986077903,0.0939170878747039,0.7264813361873694
2009-04-10,defense_production,0.9,0.1,0.010499199695802805,0.09449279726222579,0.7264727226734493
2009-04-17,defense_production,0.9,0.1,0.010443004238003085,0.09398703814202977,0.7264794706850527
2009-04-24,defense_production,0.9,0.1,0.003225983988185294,0.029033855893667804,0.3176862871259529
2009-05-01,defense_production,0.9,0.1,0.003161266145607313,0.028451395310467035,0.3176611871588926
2009-05-08,defense_production,0.9,0.1,0.00212281129238602,0.01910530163147418,0.3176467411845414
2009-05-15,defense_production,0.9,0.1,0.003407856016038251,0.030670704144345647,0.317744575201098
2009-05-22,defense_production,0.9,0.1,0.0025929786479027207,0.023336807831124597,0.31737354704085574
2009-05-29,defense_production,0.9,0.1,0.0053840944905602164,0.04845685041504265,0.3527541654487576
2009-06-05,defense_production,0.9,0.1,0.006475093952727942,0.05827584557455184,0.35267541273447656
2009-06-12,defense_production,0.9,0.1,0.006325082653810971,0.05692574388429879,0.35268815617253835
2009-06-19,defense_production,0.9,0.1,0.005976009635063894,0.053784086715575385,0.3527333579771058
2009-06-26,defense_production,0.9,0.1,0.007771770152185278,0.06994593136966892,0.032327240513108604
2009-07-03,defense_production,0.9,0.1,0.010026665017338817,0.09023998515605472,0.031095126594525967
2009-07-10,defense_production,0.9,0.1,0.00825678084619634,0.07431102761577196,0.03072753718997154
2009-07-17,defense_production,0.9,0.1,0.008052998845781768,0.07247698961204074,0.030637738539279577
2009-07-24,defense_production,0.9,0.1,0.007867517542850618,0.07080765788566037,0.030703842291787558
2009-07-31,recovery_trust,0.9,0.1,0.007762326443053028,0.06986093798748219,0.030785056016956063
2009-08-07,recovery_trust,0.9,0.1,0.00709387872201153,0.06384490849810377,0.030351226643715434
2009-08-14,recovery_trust,0.9,0.1,0.03812509854023419,0.34312588686211193,0.03334890192029879
2009-08-21,recovery_trust,0.9,0.1,0.04325107427931789,0.38925966851386157,0.03358736456098447
2009-08-28,defense_production,0.9,0.1,0.04130945781889918,0.3717851203700948,0.04789612617620667
2009-09-04,calm_trust,0.9,0.1,0.043007614005973895,0.3870685260537666,0.04681889646324676
2009-09-11,calm_trust,0.9,0.1,0.04919254698027314,0.4427329228224598,0.04716425691371109
2009-09-18,defense_production,0.9,0.1,0.044151417583663824,0.39736275825297596,0.04691024159561241
2009-09-25,calm_trust,0.9,0.1,0.04465753337696728,0.4019178003927075,0.0060463665050188835
2009-10-02,calm_trust,0.9,0.1,0.040796660547115046,0.3671699449240401,0.0037292193793501123
2009-10-09,calm_trust,0.9,0.1,0.052823975391929505,0.47541577852736927,0.007288543760553134
2009-10-16,defense_production,0.9,0.1,0.05775131655511123,0.5197618489960054,0.005581406537549594
2009-10-23,defense_production,0.9,0.1,0.061585093806350036,0.5542658442571551,0.005795529361656273
2009-10-30,calm_trust,0.9,0.1,0.07225905174378987,0.6503314656941126,0.006670421777887784
2009-11-06,defense_production,0.9,0.1,0.06476813165234216,0.5829131848710847,0.005604816762184534
2009-11-13,calm_trust,0.9,0.1,0.07335345799848172,0.6601811219863384,0.0064718180358125516
2009-11-20,calm_trust,0.9,0.1,0.06937094096419624,0.6243384686777691,0.0068504982404745726
2009-11-27,calm_trust,0.9,0.1,0.07059434716367638,0.6353491244730931,0.005172689144597874
2009-12-04,calm_trust,0.9,0.1,0.06862260649051138,0.6176034584146063,0.007006256571038113
2009-12-11,calm_trust,0.9,0.1,0.06886131141763299,0.6197518027587006,0.006951879802066314
2009-12-18,calm_trust,0.9,0.1,0.06687463474652336,0.601871712718713,0.006990033968553583
2009-12-25,calm_trust,0.9,0.1,0.061528203900206885,0.5537538351018642,0.006942825868124002
2010-01-01,calm_trust,0.9,0.1,0.06187132325054745,0.556841909254931,0.0066846908225248825
2010-01-08,defense_production,0.9,0.1,0.0673026304345466,0.6057236739109236,0.0070346854196319236
2010-01-15,calm_trust,0.9,0.1,0.06780599250808989,0.6102539325728114,0.007225130768249974
2010-01-22,calm_trust,0.9,0.1,0.07212167341043298,0.649095060693903,0.007459605709840746
2010-01-29,calm_trust,0.9,0.1,0.05758328254323334,0.5182495428891023,0.0922683954626854
2010-02-05,calm_trust,0.9,0.1,0.054324841205141736,0.4889235708462772,0.09189589442842602
2010-02-12,defense_production,0.9,0.1,0.04716790582734462,0.42451115244610194,0.09219918222293035
2010-02-19,calm_trust,0.9,0.1,0.05063339827720979,0.4557005844948888,0.09184718584793736
2010-02-26,calm_trust,0.9,0.1,0.0783001311223421,0.704701180101081,0.006420449143364763
2010-03-05,calm_trust,0.9,0.1,0.07648613775721629,0.6883752398149485,0.006985930588547841
2010-03-12,calm_trust,0.9,0.1,0.06970665212598774,0.6273598691338929,0.007507575846753823
2010-03-19,calm_trust,0.9,0.1,0.0694231930878265,0.6248087377904409,0.007147922461955804
2010-03-26,calm_trust,0.9,0.1,0.054067812460784355,0.48661031214706196,0.006915425353468912
2010-04-02,calm_trust,0.9,0.1,0.05194840648535085,0.4675356583681595,0.006770346819763592
2010-04-09,calm_trust,0.9,0.1,0.050975444724867425,0.45877900252381004,0.007765975814856895
2010-04-16,calm_trust,0.9,0.1,0.055063688699190316,0.4955731982927145,0.007797495553642272
2010-04-23,calm_trust,0.9,0.1,0.0630940293874811,0.5678462644873312,0.008165804052911533
2010-04-30,calm_trust,0.9,0.1,0.05746287696506722,0.5171658926856111,0.005084609169528773
2010-05-07,defense_production,0.9,0.1,0.05826104512032615,0.5243494060829367,0.008733735905633542
2010-05-14,defense_production,0.9,0.1,0.053608413287018764,0.48247571958317054,0.008149047239688732
2010-05-21,defense_production,0.9,0.1,0.011131791060264198,0.10018611954237891,0.0028170292822809907
2010-05-28,defense_production,0.9,0.1,0.010702783958433652,0.09632505562590524,0.2725575759590636
2010-06-04,defense_production,0.9,0.1,0.011268397248720557,0.10141557523848706,0.2726586437110527
2010-06-11,ambiguous_abstain,0.9,0.1,0.008423270492952308,0.07580943443657387,0.27295800047855445
2010-06-18,defense_production,0.9,0.1,0.009273320171733102,0.08345988154560036,0.2724129923408421
2010-06-25,defense_production,0.9,0.1,0.003914572573958504,0.0352311531656251,0.200048487119296
2010-07-02,defense_production,0.9,0.1,0.004223859069763541,0.03801473162787123,0.20008553347154842
2010-07-09,defense_production,0.9,0.1,0.004051427518902554,0.03646284767012228,0.2000838444343283
