version_name,rolling_windows,rolling_avg_raw_composite,rolling_median_raw_composite,rolling_avg_sharpe,rolling_avg_ann_return
improved_phase2b_regime_confidence_boost,15,0.5716362705699524,0.47691686471372297,0.8256408716122493,0.06210149228983115
improved_phase2b_combo_abc,15,0.5729587305309403,0.4833107509914621,0.8255132275296385,0.061892078975745196
improved_phasec_sleeve_universe_base,15,0.5860895942109678,0.42928490661096563,0.8286512526855593,0.06845644507387423
improved_phasec_state_conditioned_map,15,0.5879368258977048,0.44105406162623634,0.8293346972735246,0.06896194496380555
