,learned_confidence,margin_confidence,agreement,risk_guard,signal_top_gap,mu_scale,lambda_turn,lambda_tail
2005-04-29,0.08396982758620689,0.24339080459770115,0.0,0.1,0.006666666666666599,0.28962178448275866,1.233007372413793,0.6061
2005-05-06,0.16196909410315846,0.34594622331691294,0.0,0.1,0.14,0.3780729527129817,1.176723101695161,0.6061
2005-05-13,0.08366179187192116,0.242497947454844,0.0,0.1,0.006666666666666599,0.2892724719827586,1.2332296509852216,0.6061
2005-05-20,0.3079535158891142,0.5109195402298851,0.3333333333333333,0.1,0.2066666666666666,0.5436192870182556,1.071380742934415,0.6061
2005-05-27,0.3079535158891142,0.5109195402298851,0.3333333333333333,0.1,0.2066666666666666,0.5436192870182556,1.071380742934415,0.6061
2005-06-03,0.3079535158891142,0.5109195402298851,0.3333333333333333,0.1,0.2066666666666666,0.5436192870182556,1.071380742934415,0.6061
2005-06-10,0.3870150439486139,0.5936781609195403,0.3333333333333333,0.1,0.31333333333333335,0.6332750598377282,1.0143299442866802,0.6061
2005-06-17,0.4091130831643001,0.5936781609195403,0.3333333333333333,0.1,0.36,0.6583342363083164,0.9983839991886411,0.6061
2005-06-24,0.11036967545638947,0.27873563218390807,0.0,0.1,0.08000000000000004,0.3195592119675457,1.2139572421906693,0.6061
2005-07-01,0.12629394861392831,0.3614942528735632,0.0,0.1,0.053333333333333344,0.33761733772819474,1.2024662866801892,0.6061
2005-07-08,0.12629394861392831,0.3614942528735632,0.0,0.1,0.053333333333333344,0.33761733772819474,1.2024662866801892,0.6061
2005-07-15,0.18284533468559833,0.4339080459770115,0.0,0.1,0.12,0.4017466095334685,1.1616588064908724,0.6061
2005-07-22,0.2274535158891143,0.4442528735632184,0.0,0.1,0.20666666666666675,0.4523322870182557,1.129469542934415,0.6061
2005-07-29,0.09973275862068963,0.2890804597701149,0.0,0.1,0.013333333333333308,0.30749694827586205,1.2216328413793103,0.6061
2005-08-05,0.22388455037187288,0.4339080459770115,0.0,0.1,0.20666666666666672,0.44828508012170387,1.1320449084516564,0.6061
2005-08-12,0.44191801893171057,0.6247126436781609,0.3333333333333333,0.1,0.4066666666666667,0.6955350334685599,0.9747119575388776,0.6061
2005-08-19,0.1614146298174442,0.34433908045977013,0.0,0.5,0.14,0.37744419021298176,1.2475232031237324,0.7105
2005-08-26,0.08310732758620687,0.24089080459770112,0.0,0.5,0.00666666666666671,0.28864370948275864,1.3040297524137932,0.7105
2005-09-02,0.10088217545638942,0.25123563218390804,0.0,0.5,0.07999999999999996,0.30880038696754564,1.2912034221906694,0.7105
2005-09-09,0.1614146298174442,0.34433908045977013,0.0,0.5,0.14,0.37744419021298176,1.2475232031237324,0.7105
2005-09-16,0.12231288032454364,0.34080459770114946,0.0,0.1,0.06000000000000005,0.3331028062880325,1.2053390255578094,0.6061
2005-09-23,0.25140212981744414,0.43850574712643675,0.3333333333333333,0.1,0.13999999999999996,0.4794900152129817,1.1121882231237323,0.6061
2005-09-30,0.11282538032454363,0.31330459770114943,0.0,0.5,0.06000000000000005,0.32234398128803254,1.2825852055578095,0.7105
2005-10-07,0.08310732758620687,0.2408908045977011,0.0,0.5,0.00666666666666671,0.28864370948275864,1.3040297524137932,0.7105
2005-10-14,0.39733122041920216,0.5686781609195403,0.3333333333333333,0.1,0.3533333333333334,0.6449736039553754,1.0068857913455038,0.6061
2005-10-21,0.1456899932386748,0.2804597701149425,0.0,0.35,0.15333333333333338,0.35961245233265726,1.2324701008789722,0.6713499999999999
2005-10-28,0.2011827363246084,0.368105686419723,0.0,0.16655036490732789,0.20666666666666672,0.42254122299210595,1.1601394016918523,0.6234696452408125
2005-11-04,0.10812512218822037,0.2722296806819686,0.0,0.1,0.08000000000000007,0.3170138885614419,1.21557691182898,0.6061
2005-11-11,0.09973275862068963,0.2890804597701149,0.0,0.1,0.013333333333333308,0.30749694827586205,1.2216328413793103,0.6061
2005-11-18,0.15596340432724815,0.34683908045977013,0.0,0.2840978644671434,0.1266666666666667,0.3712625005070994,1.213458031583675,0.6541495426259244
2005-11-25,0.08396982758620689,0.24339080459770115,0.0,0.35,0.00666666666666671,0.28962178448275866,1.2770073724137931,0.6713499999999999
2005-12-02,0.24277712981744418,0.4135057471264368,0.3333333333333333,0.35,0.13999999999999996,0.46970926521298173,1.1624120231237323,0.6713499999999999
2005-12-09,0.08396982758620687,0.2433908045977011,0.0,0.35,0.00666666666666671,0.2896217844827586,1.2770073724137931,0.6713499999999999
2005-12-16,0.08396982758620689,0.24339080459770115,0.0,0.35,0.00666666666666671,0.28962178448275866,1.2770073724137931,0.6713499999999999
2005-12-23,0.24277712981744418,0.4135057471264368,0.3333333333333333,0.27318341932777357,0.13999999999999996,0.46970926521298173,1.1488923049254203,0.6513008724445489
2005-12-30,0.11368788032454363,0.31580459770114944,0.0,0.35,0.06000000000000005,0.32332205628803246,1.2555628255578093,0.6713499999999999
2006-01-06,0.08396982758620689,0.24339080459770115,0.0,0.35,0.00666666666666671,0.28962178448275866,1.2770073724137931,0.6713499999999999
2006-01-13,0.10937538032454362,0.3033045977011494,0.0,0.75,0.06000000000000005,0.3184316812880325,1.3290747255578093,0.7757499999999999
2006-01-20,0.07965732758620689,0.23089080459770114,0.0,0.75,0.006666666666666599,0.28473140948275866,1.3505192724137933,0.7757499999999999
2006-01-27,0.29534744759972953,0.46522988505747126,0.3333333333333333,0.35,0.21333333333333332,0.5293240055780933,1.1244772818120352,0.6713499999999999
2006-02-03,0.39101749492900606,0.5686781609195403,0.3333333333333333,0.35,0.33999999999999997,0.637813839249493,1.0554417756592294,0.6713499999999999
2006-02-10,0.35189883367139957,0.5376436781609195,0.3333333333333333,0.35,0.28,0.5934532773833672,1.0836698016227182,0.6713499999999999
2006-02-17,0.35189883367139957,0.5376436781609195,0.3333333333333333,0.35,0.28,0.5934532773833672,1.0836698016227182,0.6713499999999999
2006-02-24,0.24277712981744418,0.4135057471264368,0.3333333333333333,0.35,0.13999999999999996,0.46970926521298173,1.1624120231237323,0.6713499999999999
2006-03-03,0.35189883367139957,0.5376436781609195,0.3333333333333333,0.35,0.28,0.5934532773833672,1.0836698016227182,0.6713499999999999
2006-03-10,0.34874197092630155,0.5376436781609195,0.3333333333333333,0.35,0.2733333333333333,0.589873395030426,1.085947793779581,0.6713499999999999
2006-03-17,0.3981554259634888,0.589367816091954,0.3333333333333333,0.35,0.33999999999999997,0.6459082530425964,1.0502910446247467,0.6713499999999999
2006-03-24,0.2993285158891142,0.48591954022988504,0.3333333333333333,0.35,0.2066666666666666,0.5338385370182556,1.1216045429344152,0.6713499999999999
2006-03-31,0.3981554259634888,0.589367816091954,0.3333333333333333,0.35,0.33999999999999997,0.6459082530425964,1.0502910446247467,0.6713499999999999
2006-04-07,0.2468281778228533,0.4089080459770115,0.0,0.35,0.27333333333333343,0.4743031536511157,1.1594887868830293,0.6713499999999999
2006-04-14,0.17826360716700468,0.2997126436781609,0.3333333333333333,0.35,0.08666666666666661,0.39655093052738327,1.2089649810682894,0.6713499999999999
2006-04-21,0.3416040398918187,0.5169540229885057,0.3333333333333333,0.35,0.2733333333333333,0.5817789812373224,1.0910985248140637,0.6713499999999999
2006-04-28,0.15431499323867476,0.3054597701149425,0.0,0.35,0.1533333333333333,0.3693932023326572,1.2262463008789721,0.6713499999999999
2006-05-05,0.17826360716700468,0.2997126436781609,0.3333333333333333,0.35,0.08666666666666661,0.39655093052738327,1.2089649810682894,0.6713499999999999
2006-05-12,0.17826360716700468,0.2997126436781609,0.3333333333333333,0.35,0.08666666666666661,0.39655093052738327,1.2089649810682894,0.6713499999999999
2006-05-19,0.08396982758620689,0.24339080459770115,0.0,0.35,0.006666666666666599,0.28962178448275866,1.2770073724137931,0.6713499999999999
2006-05-26,0.09067650862068961,0.2628304597701149,0.0,0.825,0.013333333333333364,0.2972271607758621,1.3557678313793105,0.7953249999999998
2006-06-02,0.08396982758620689,0.24339080459770115,0.0,0.375,0.00666666666666671,0.28962178448275866,1.281407372413793,0.6778749999999999
2006-06-09,0.3398089352120158,0.5117508210180624,0.3333333333333333,0.375,0.2733333333333333,0.579743332530426,1.0967938723510093,0.6778749999999999
2006-06-16,0.15026373696030135,0.3120176518883415,0.0,0.375,0.14,0.36479907771298176,1.2335696874094466,0.6778749999999999
2006-06-23,0.16980801639621365,0.3869683908045977,0.0,0.825,0.1266666666666667,0.38696229059330634,1.2986665353684923,0.7953249999999998
2006-06-30,0.08366179187192116,0.242497947454844,0.0,0.375,0.00666666666666671,0.2892724719827586,1.2816296509852216,0.6778749999999999
2006-07-07,0.08396982758620687,0.2433908045977011,0.0,0.375,0.00666666666666671,0.2896217844827586,1.281407372413793,0.6778749999999999
2006-07-14,0.07534482758620686,0.2183908045977011,0.0,0.375,0.013333333333333308,0.2798410344827586,1.287631172413793,0.6778749999999999
2006-07-21,0.24234587981744415,0.41225574712643676,0.3333333333333333,0.825,0.13999999999999996,0.46922022771298166,1.2463232131237325,0.7953249999999998
2006-07-28,0.3558799019607843,0.5583333333333333,0.3333333333333333,0.375,0.2733333333333333,0.5979678088235294,1.085197062745098,0.6778749999999999
2006-08-04,0.35189883367139957,0.5376436781609195,0.3333333333333333,0.375,0.28,0.5934532773833672,1.0880698016227182,0.6778749999999999
2006-08-11,0.35189883367139957,0.5376436781609195,0.3333333333333333,0.375,0.28,0.5934532773833672,1.0880698016227182,0.6778749999999999
2006-08-18,0.09743217545638948,0.24123563218390803,0.0,0.75,0.08000000000000007,0.30488808696754566,1.3376929421906694,0.7757499999999999
2006-08-25,0.2068853110209601,0.357183908045977,0.0,0.375,0.22666666666666677,0.42900794269776876,1.192711559567275,0.6778749999999999
2006-09-01,0.23846462981744412,0.4010057471264368,0.3333333333333333,0.75,0.13999999999999996,0.4648188902129817,1.2359239231237322,0.7757499999999999
2006-09-08,0.09743217545638948,0.24123563218390803,0.0,0.75,0.08000000000000007,0.30488808696754566,1.3376929421906694,0.7757499999999999
2006-09-15,0.20057158553076404,0.357183908045977,0.0,0.375,0.21333333333333346,0.42184817799188645,1.1972675438810005,0.6778749999999999
2006-09-22,0.19741472278566602,0.357183908045977,0.0,0.375,0.20666666666666672,0.4182682956389453,1.1995455360378633,0.6778749999999999
2006-09-29,0.1622771298174442,0.3468390804597701,0.0,0.375,0.14,0.3784222652129817,1.2249008231237322,0.6778749999999999
2006-10-06,0.24277712981744418,0.4135057471264368,0.3333333333333333,0.375,0.13999999999999996,0.46970926521298173,1.1668120231237322,0.6778749999999999
2006-10-13,0.08396982758620689,0.24339080459770115,0.0,0.375,0.00666666666666671,0.28962178448275866,1.281407372413793,0.6778749999999999
2006-10-20,0.10174467545638947,0.25373563218390804,0.0,0.375,0.08000000000000007,0.30977846196754566,1.2685810421906691,0.6778749999999999
2006-10-27,0.10174467545638947,0.25373563218390804,0.0,0.375,0.08000000000000007,0.30977846196754566,1.2685810421906691,0.6778749999999999
2006-11-03,0.16227712981744424,0.34683908045977013,0.0,0.375,0.14,0.3784222652129818,1.2249008231237322,0.6778749999999999
2006-11-10,0.2908724246392226,0.45225880401252355,0.3333333333333333,0.7468594597003487,0.21333333333333332,0.5242493295408784,1.1975537232875983,0.774930318981791
2006-11-17,0.2886241807803863,0.44574215514633164,0.3333333333333333,0.7034151339257357,0.21333333333333332,0.5216998210049582,1.1915298547198028,0.763591349954617
2006-11-24,0.28937726161359595,0.447924998141142,0.3333333333333333,0.7179674205578049,0.21333333333333332,0.5225538146698179,1.1935476340378026,0.7673894967655871
2006-12-01,0.28638323235845564,0.4392466524740687,0.3333333333333333,0.6601117827773164,0.21333333333333332,0.5191585854944888,1.185525533298946,0.7522891753048795
2006-12-08,0.07218438115763545,0.20923009031198686,0.0,0.5780289404740759,0.00666666666666671,0.27625708823275863,1.3256448440800876,0.7308655534637338
2006-12-15,0.09616379310344828,0.27873563218390807,0.0,0.125,0.013333333333333308,0.30344974137931036,1.2286082068965516,0.6126249999999999
2006-12-22,0.09616379310344828,0.27873563218390807,0.0,0.125,0.013333333333333308,0.30344974137931036,1.2286082068965516,0.6126249999999999
2006-12-29,0.15580206220419196,0.3097701149425287,0.0,0.125,0.1533333333333333,0.3710795385395537,1.185573231913455,0.6126249999999999
2007-01-05,0.16293999323867475,0.33045977011494254,0.0,0.125,0.1533333333333333,0.3791739523326572,1.1804225008789722,0.6126249999999999
2007-01-12,0.09259482758620688,0.26839080459770115,0.0,0.125,0.006666666666666599,0.2994025344827586,1.231183572413793,0.6126249999999999
2007-01-19,0.11036967545638947,0.27873563218390807,0.0,0.011904761904761946,0.08000000000000004,0.3195592119675457,1.1984524802859073,0.5831071428571428
2007-01-26,0.18688860716700467,0.3247126436781609,0.3333333333333333,0.0,0.08666666666666661,0.40633168052738333,1.1411411810682894,0.58
2007-02-02,0.17309482758620687,0.3350574712643678,0.3333333333333333,0.0,0.006666666666666654,0.39068953448275867,1.1510947724137932,0.58
2007-02-09,0.1366548343475321,0.30459770114942525,0.0,0.0,0.11666666666666667,0.3493665821501014,1.1773898715348208,0.58
2007-02-16,0.09173232758620686,0.2658908045977011,0.0,0.25,0.013333333333333336,0.2984244594827586,1.2538059524137932,0.64525
2007-02-23,0.1620774932386748,0.3279597701149425,0.0,0.25,0.1533333333333334,0.3781958773326572,1.2030448808789722,0.64525
2007-03-02,0.09289865618661258,0.25554597701149423,0.0,0.25,0.06000000000000005,0.2997470761156187,1.2529643296957402,0.64525
2007-03-09,0.14003913116970926,0.26408045977011496,0.0,0.35,0.15333333333333335,0.35320437474645033,1.2365477629479378,0.6713499999999999
2007-03-16,0.15033392494929002,0.2847701149425287,0.0,0.35,0.16,0.3648786708924949,1.2291190397565923,0.6713499999999999
2007-03-23,0.19974737998647732,0.33649425287356327,0.0,0.35,0.22666666666666666,0.4209135289046653,1.193462290601758,0.6713499999999999
2007-03-30,0.19974737998647732,0.33649425287356327,0.0,0.35,0.22666666666666666,0.4209135289046653,1.193462290601758,0.6713499999999999
2007-04-06,0.14003913116970926,0.26408045977011496,0.0,0.35,0.15333333333333335,0.35320437474645033,1.2365477629479378,0.6713499999999999
2007-04-13,0.2068853110209601,0.357183908045977,0.0,0.35,0.22666666666666677,0.42900794269776876,1.188311559567275,0.6713499999999999
2007-04-20,0.16109552277179504,0.32511347890659537,0.0,0.1420065737798703,0.1533333333333334,0.3770823228232156,1.18474662775313,0.6170637157565461
2007-04-27,0.15405053567735832,0.322993880053724,0.0,0.1586605647667171,0.1400000000000001,0.3690933074581244,1.1927613928541603,0.6214104074041131
2007-05-04,0.15406871746027737,0.3230465808737792,0.0,0.1582464868948546,0.1400000000000001,0.3691139255999546,1.1926753951741582,0.6213023330795571
2007-05-11,0.1197553300363422,0.33339140845998605,0.0,0.1582464868948546,0.05999999999999994,0.3302025442612121,1.2174359355392699,0.6213023330795571
2007-05-18,0.11630072733549092,0.3325283940954838,0.0,0.16502731404451532,0.053333333333333344,0.32628502479844673,1.2211222024265445,0.6230721289656185
2007-05-25,0.10720716805170345,0.2695689440543833,0.0,0.17202397816055148,0.08000000000000007,0.31597292857063175,1.2289155276901478,0.6248982582999039
2007-06-01,0.10688955867875435,0.26864833717627,0.0,0.179257317917156,0.08000000000000007,0.3156127595417075,1.2304177824108302,0.6267861599763777
2007-06-08,0.09625264184305451,0.2789931647624769,0.0,0.179257317917156,0.013333333333333308,0.30355049585002386,1.2380933815994715,0.6267861599763777
2007-06-15,0.10958603868830381,0.2764642212619206,0.0,0.1,0.08000000000000007,0.31867056787253656,1.21452271448252,0.6061
2007-06-22,0.0913864451398284,0.2648882467821113,0.0,0.1,0.006666666666666599,0.29803222878856545,1.2276555411871,0.6061
2007-06-29,0.09004446920789623,0.260998461472163,0.0,0.10526314531743243,0.006666666666666599,0.2965104280817543,1.2295502245954502,0.6074736809278498
2007-07-06,0.08903637995220101,0.25807646362956815,0.0,0.1320481255412188,0.006666666666666599,0.29536725486579596,1.2349918183217463,0.614464560766258
2007-07-13,0.10666272147883402,0.2679908380460661,0.0,0.13599394626355096,0.08000000000000007,0.31535552615699775,1.2229671147232581,0.6154944199747867
2007-07-20,0.11036967545638948,0.27873563218390807,0.0,0.1,0.08000000000000007,0.3195592119675457,1.2139572421906693,0.6061
2007-07-27,0.09259482758620687,0.2683908045977011,0.0,0.1,0.006666666666666599,0.2994025344827586,1.226783572413793,0.6061
2007-08-03,0.196983472785666,0.35593390804597697,0.0,0.825,0.20666666666666672,0.4177792581389453,1.2790567260378634,0.7953249999999998
2007-08-10,0.21033738418401396,0.39464089760640586,0.0,0.8071845281040082,0.20666666666666672,0.4329225936646719,1.266285020519121,0.7906751618351461
2007-08-17,0.08045906222118046,0.23321467310487096,0.0,0.7654924567144654,0.006666666666666599,0.28564057655881864,1.3526674130829421,0.7797935312024754
2007-08-24,0.2009048664690588,0.36730026654856485,0.0,0.6249136543850684,0.20666666666666672,0.42222611857591275,1.2410118515276993,0.7431024637945028
2007-08-31,0.2988972658891142,0.484669540229885,0.3333333333333333,0.825,0.2066666666666666,0.5333494995182555,1.2055157329344153,0.7953249999999998
2007-09-07,0.2988972658891142,0.484669540229885,0.3333333333333333,0.825,0.2066666666666666,0.5333494995182555,1.2055157329344153,0.7953249999999998
2007-09-14,0.2984325454915128,0.48332252458466357,0.3333333333333333,0.8160198956985236,0.2066666666666666,0.5328225065873755,1.2042705768162643,0.7929811927773146
2007-09-21,0.09149901263333735,0.2652145293719923,0.0,0.9788248318286075,0.00666666666666671,0.29815988032620455,1.3822474828856188,0.8354732811072665
2007-09-28,0.24777544773862875,0.427993625158856,0.3333333333333333,0.9299191868827944,0.13999999999999996,0.475377357735605,1.2608710138031771,0.8227089077764093
2007-10-05,0.247694994986927,0.42776042877711173,0.3333333333333333,0.9283645443378332,0.13999999999999996,0.4752861243151752,1.260655451420892,0.8223031460721745
2007-10-12,0.08997233020670231,0.2607893629179777,0.0,0.9493237221351774,0.00666666666666671,0.29642862245440044,1.378156941618635,0.8277734914772813
2007-10-19,0.09259482758620688,0.26839080459770115,0.0,1.0,0.00666666666666671,0.2994025344827586,1.385183572413793,0.841
2007-10-26,0.08353857758620689,0.24214080459770115,0.0,0.825,0.00666666666666671,0.28913274698275865,1.3609185624137932,0.7953249999999998
2007-11-02,0.09146390742153063,0.2651127751348714,0.0,0.978146470247802,0.00666666666666671,0.2981200710160158,1.3821534231682366,0.8352962287346762
2007-11-09,0.09006828522848187,0.26106749341588953,0.0,0.9511779254545891,0.00666666666666671,0.29653743544909844,1.3784140402591352,0.8282574385436478
2007-11-16,0.08622459554341091,0.24992636389394468,0.0,0.8769037286416235,0.00666666666666671,0.292178691346228,1.3681153880968004,0.8088718731754636
2007-11-23,0.08379065218454522,0.2428714556073775,0.0,0.8298710067311756,0.00666666666666671,0.28941859957727434,1.361593962568319,0.7965963327568368
2007-11-30,0.24234587981744415,0.41225574712643676,0.3333333333333333,0.825,0.13999999999999996,0.46922022771298166,1.2463232131237325,0.7953249999999998
2007-12-07,0.2917593348546314,0.46397988505747123,0.3333333333333333,0.825,0.2066666666666666,0.5252550857251521,1.210666463968898,0.7953249999999998
2007-12-14,0.24234587981744415,0.41225574712643676,0.3333333333333333,0.825,0.13999999999999996,0.46922022771298166,1.2463232131237325,0.7953249999999998
2007-12-21,0.29117616493163706,0.4531392106572033,0.3333333333333333,0.7527288373315468,0.21333333333333332,0.5245937710324764,1.198367554755683,0.7764622265435337
2007-12-28,0.0751738056857734,0.2178950889442708,0.0,0.30142677449673316,0.006666666666666737,0.27964709564766704,1.274805694128571,0.6586723881436473
2008-01-04,0.2384601942008297,0.4009928902666847,0.3333333333333333,0.7499142876016529,0.13999999999999996,0.46481386022374094,1.2359120384825721,0.7757276290640314
2008-01-11,0.2384601942008297,0.4009928902666847,0.3333333333333333,0.7499142876016529,0.13999999999999996,0.46481386022374094,1.2359120384825721,0.7757276290640314
2008-01-18,0.24234587981744415,0.41225574712643676,0.3333333333333333,0.825,0.13999999999999996,0.46922022771298166,1.2463232131237325,0.7953249999999998
2008-01-25,0.24234587981744415,0.41225574712643676,0.3333333333333333,0.825,0.13999999999999996,0.46922022771298166,1.2463232131237325,0.7953249999999998
2008-02-01,0.4426784487393552,0.3967385057471263,0.3333333333333333,0.825,0.13333333333333341,0.6963973608704288,1.1017632313896815,0.7953249999999998
2008-02-08,0.4461938437215606,0.4450143678160919,0.3333333333333333,0.825,0.08666666666666656,0.7003838187802498,1.099226522370522,0.7953249999999998
2008-02-15,0.5237326106492095,0.5415660919540229,0.3333333333333333,0.825,0.30000000000000016,0.7883127804762036,1.0432745481555303,0.7953249999999998
2008-02-22,0.5319235061247116,0.4450143678160919,0.3333333333333333,0.825,0.3666666666666666,0.797601255945423,1.0373639979804081,0.7953249999999998
2008-02-29,0.3760685952709761,0.33007183908045973,0.0,0.825,0.1399999999999999,0.620861787037287,1.1498289016524637,0.7953249999999998
2008-03-07,0.5839759828093528,0.4450143678160919,0.3333333333333333,0.825,0.3666666666666666,0.8566287645058062,0.999802930804771,0.7953249999999998
2008-03-14,0.386492431541582,0.33007183908045973,0.0,0.825,0.1399999999999999,0.632682417368154,1.1423070613995945,0.7953249999999998
2008-03-21,0.6099054961367929,0.5346695402298849,0.3333333333333333,0.825,0.5333333333333332,0.8860328326191231,0.9810921939876902,0.7953249999999998
2008-03-28,0.38594480631911776,0.3967385057471263,0.3333333333333333,0.825,0.13333333333333341,0.6320614103658796,1.1427022277601246,0.7953249999999998
2008-04-04,0.35791693045027995,0.4450143678160919,0.3333333333333333,0.825,0.0,0.6002777991306175,1.162927142987078,0.7953249999999998
2008-04-11,0.3194084447567421,0.3714511494252873,0.0,0.825,0.18666666666666676,0.5566091763541456,1.190714866263535,0.7953249999999998
2008-04-18,0.3635678018802147,0.5898419540229884,0.3333333333333333,0.825,0.1200000000000001,0.6066858873321636,1.1588494741632371,0.7953249999999998
2008-04-25,0.3113842542109714,0.48524425287356326,0.0,0.825,0.14666666666666683,0.5475097442752415,1.196505122161363,0.7953249999999998
2008-05-02,0.2673080166206905,0.4438649425287356,0.0,0.825,0.08000000000000018,0.49752729084786307,1.2283105352065098,0.7953249999999998
2008-05-09,0.2669549927014611,0.31666666666666665,0.0,0.375,0.19999999999999984,0.49712696172345694,1.1493652772666256,0.6778749999999999
2008-05-16,0.25787398557595687,0.4273904732320612,0.0,0.7151702046888376,0.02000000000000013,0.48682909964313514,1.215788088033625,0.7666594234237866
2008-05-23,0.23336650808752318,0.39597701149425285,0.0,0.337745593823875,0.19999999999999984,0.4590376201712513,1.1670459522770453,0.6681515999880314
2008-05-30,0.22502755240027036,0.40977011494252874,0.0,0.3353390894014616,0.22666666666666652,0.4495812444219066,1.1726397979226222,0.6675235023337814
2008-06-06,0.1423504056795131,0.2890804597701149,0.0,0.3353390894014616,0.1399999999999999,0.35582536004056786,1.2322996269963207,0.6675235023337814
2008-06-13,0.2508733941852603,0.29252873563218385,0.0,0.3353390894014616,0.3666666666666667,0.4788904290060852,1.1539894384905733,0.6675235023337814
2008-06-20,0.22238270805963356,0.4295548798545789,0.0,0.22016403923783212,0.20666666666666655,0.4465819909396245,1.154277508770027,0.6374628142410742
2008-06-27,0.22048023404792005,0.3782888284423942,0.0,0.2165647880182979,0.23999999999999988,0.4444245854103414,1.1550168658022413,0.6365234096727758
2008-07-04,0.1757225561286156,0.4016193205216153,0.0,0.2158936451157628,0.07333333333333325,0.39366937864985013,1.1871958850379651,0.636348241375214
2008-07-11,0.3635930354326306,0.3728725525144908,0.3333333333333333,0.6658936451157629,0.22000000000000003,0.6067145021806031,1.130828547172188,0.7537982413752141
2008-07-18,0.3896437871786569,0.4450143678160919,0.3333333333333333,0.825,0.08000000000000007,0.636256054660597,1.1400330431718813,0.7953249999999998
2008-07-25,0.403046594482285,0.4450143678160919,0.3333333333333333,0.825,0.08000000000000007,0.6514548381429113,1.1303615774215832,0.7953249999999998
2008-08-01,0.32302498776445915,0.4450143678160919,0.3333333333333333,0.825,1.1102230246251565e-16,0.5607103361248967,1.1881051688291664,0.7953249999999998
2008-08-08,0.3543586215040806,0.2950841543513957,0.0,0.375,0.2466666666666666,0.5962426767856274,1.0862948187226553,0.6778749999999999
2008-08-15,0.29094596462908495,0.3545669129720853,0.0,0.125,0.08000000000000002,0.5243327238893825,1.0880533919236521,0.6126249999999999
2008-08-22,0.2780226332377293,0.3140804597701149,0.0,0.125,0.11999999999999988,0.509677666091585,1.0973788678556544,0.6126249999999999
2008-08-29,0.2850678858600586,0.4062910509031198,0.0,0.125,0.07333333333333336,0.5176669825653065,1.0922950135633815,0.6126249999999999
2008-09-05,0.35657625790692987,0.44132799671592776,0.0,0.575,0.2866666666666667,0.5987574764664585,1.1198945722943592,0.7300749999999999
2008-09-12,0.4649652874499242,0.4720956486042692,0.3333333333333333,0.575,0.43999999999999995,0.721670635968214,1.0416810485761347,0.7300749999999999
2008-09-19,0.32130788020104534,0.4450143678160919,0.3333333333333333,0.825,0.05333333333333312,0.5587631361479856,1.1893442336469258,0.7953249999999998
2008-09-26,0.6292689735225517,0.6748994252873562,1.0,0.825,0.33333333333333315,0.9079910159745738,0.9671195087061267,0.7953249999999998
2008-10-03,0.37137708291230226,0.4381178160919539,0.3333333333333333,0.825,0.1333333333333333,0.6155416120225509,1.1532142969704826,0.7953249999999998
2008-10-10,0.42964049348896083,0.3967385057471264,0.3333333333333333,0.825,0.19999999999999984,0.6816123196164816,1.111171419898366,0.7953249999999998
2008-10-17,0.4855799278003405,0.4643678160919539,0.3333333333333333,1.0,0.18666666666666654,0.745047638125586,1.1016055240992741,0.841
