,gross_return,net_return,turnover,cost,wealth,drawdown
2008-05-02,0.0036884319749518847,0.0036863661854968535,0.00826315782012535,2.0657894550313374e-06,1.2080729235016925,-0.008665332006146387
2008-05-09,0.0028215033166846403,0.0028139214441845303,0.030327490000439074,7.581872500109769e-06,1.2114723458072725,-0.005875794125515088
2008-05-16,-0.0012138976943546064,-0.0012161472213879797,0.008998108133493513,2.249527033373378e-06,1.2099990170801307,-0.007084795516203779
2008-05-23,-0.005632104272749083,-0.005640302749138613,0.03279390555812039,8.198476389530097e-06,1.2031742562976386,-0.012685137873715169
2008-05-30,0.0032227990339894945,0.003042184983086939,0.7224562036102214,0.00018061405090255537,1.206834534952184,-0.009681543426576122
2008-06-06,-0.009247663234793358,-0.00925687088716097,0.03683060947045041,9.207652367612603e-06,1.1956630234799648,-0.018848793516248796
2008-06-13,0.0027487386858175453,0.002721506167080366,0.10893007494871715,2.723251873717929e-05,1.1989170277721155,-0.01617858445696485
2008-06-20,0.005858195221429063,0.005830087090693302,0.11243252294304247,2.810813073576062e-05,1.2059068184585422,-0.010442819922659718
2008-06-27,-0.0014423557494772487,-0.0015370339727498767,0.3787128930905119,9.467822327262798e-05,1.2040532987106007,-0.011963802926417189
2008-07-04,0.007557576073515625,0.007527879416707698,0.11878662723170735,2.9696656807926838e-05,1.2131172667545833,-0.004525985575504765
2008-07-11,-0.009646921618316484,-0.009680071001660403,0.13259753337567676,3.314938334391919e-05,1.2013742054790588,-0.014162244715441696
2008-07-18,-0.009354174735632057,-0.009382102174589959,0.11170975583160876,2.792743895790219e-05,1.1901027899333374,-0.023411475263089954
2008-07-25,-0.0027461675552766488,-0.0028102959472832774,0.25651356802651415,6.412839200662854e-05,1.1867582488859372,-0.026155978036321414
2008-08-01,-0.017570044404928847,-0.01758129448465608,0.04500031890893183,1.1250079727232958e-05,1.1658935026301787,-0.04327741656858686
2008-08-08,-0.015783557678054432,-0.015788944789815334,0.021548447043609628,5.387111760902407e-06,1.1474852744863464,-0.05838305661755483
2008-08-15,0.013448806841549206,0.01344317330099579,0.022534162213662667,5.6335405534156666e-06,1.1629111178916072,-0.04572473686451062
2008-08-22,0.0017558455818011574,0.0017490957965664476,0.02699914093883945,6.7497852347098625e-06,1.1649451608396917,-0.04405561801299307
2008-08-29,-0.0038539922171651596,-0.003994984264481169,0.5639681892640367,0.00014099204731600918,1.1602912232531537,-0.04787460077675032
2008-09-05,-0.010297560500211606,-0.01029994313243549,0.009530528895536237,2.3826322238840593e-06,1.1483402896365822,-0.0576814382436972
2008-09-12,0.007563918125540619,0.0075462832092916,0.07053966499607692,1.763491624901923e-05,1.1570059906828198,-0.05057043550331175
2008-09-19,-0.004851441459807068,-0.004867335952776237,0.06357797187667444,1.589449296916861e-05,1.1513744538267918,-0.05519162815721523
2008-09-26,-0.008880813629136066,-0.009136277121040627,1.021853967618246,0.0002554634919045615,1.1408551777465434,-0.06382365926865008
2008-10-03,-0.020448030875708394,-0.02045318279440739,0.020607674795992886,5.151918698998221e-06,1.1175210582541473,-0.0829714450934278
2008-10-10,-0.008465879253985172,-0.008470197825301555,0.017274285265534376,4.318571316383594e-06,1.1080554338167943,-0.09073885836493689
2008-10-17,-0.004292403228859709,-0.00429513757880925,0.010937399798162358,2.7343499495405896e-06,1.103296183283604,-0.09464426006332471
2008-10-24,0.005243410896103161,0.005235057218404784,0.03341471079350599,8.353677698376498e-06,1.109072001931941,-0.08990467096174504
2008-10-31,0.006365378598257443,0.006335851706295727,0.11810756784686519,2.9526891961716298e-05,1.1160989176677865,-0.08413844191836628
2008-11-07,-0.00015066790682069845,-0.00015574339641843214,0.02030195839093481,5.075489597733703e-06,1.11592509263161,-0.08428108130807088
2008-11-14,0.008668920964139775,0.00866512581983766,0.015180577208457651,3.795144302114413e-06,1.1255947239647768,-0.07634626166199976
2008-11-21,0.005200678827704525,0.005196843835191632,0.01533997005157422,3.834992512893555e-06,1.1314442639669375,-0.07154617742606606
2008-11-28,0.0045468396114542115,0.004537533608284711,0.037224012678003335,9.306003169500834e-06,1.1365782303405885,-0.06733328700239638
2008-12-05,0.00771562543253239,0.007714435006577001,0.004761703821558704,1.190425955389676e-06,1.1453462892284412,-0.06013829026217865
2008-12-12,0.018216044817097425,0.018214533789461664,0.0060441105430461915,1.5110276357615478e-06,1.1662082379142271,-0.04301914739273793
2008-12-19,0.005109840814549394,0.005108292239710219,0.0061942993566987455,1.5485748391746863e-06,1.1721655704058507,-0.03813060952981284
2008-12-26,-0.00511773939366905,-0.005127112544265358,0.0374926023852305,9.373150596307626e-06,1.1661557456058669,-0.04306222214763744
2009-01-02,-0.0013681679796480935,-0.0013690778411744157,0.003639446105288677,9.098615263221692e-07,1.1645591876151995,-0.04437234445467786
2009-01-09,-0.0007408127019260652,-0.0007426259048677064,0.007252811766564823,1.8132029416412059e-06,1.1636943557947248,-0.045082018307093796
2009-01-16,-0.00878980333958344,-0.00879128522766241,0.005927552315872919,1.4818880789682297e-06,1.1534639867951126,-0.0534769746531798
2009-01-23,-0.0022774944381624704,-0.002280367636439705,0.011492793108938354,2.8731982772345886e-06,1.1508336648498263,-0.05563539512732574
2009-01-30,-0.003747812116226326,-0.0037884941663290615,0.16272820041094135,4.0682050102735337e-05,1.1464737382241277,-0.05921311492377346
2009-02-06,0.00112479554435851,0.0011235526660514593,0.004971513228202081,1.2428783070505202e-06,1.1477618618492673,-0.05815609131085986
2009-02-13,-0.0001599127207421553,-0.00016271301823130472,0.011201189956597603,2.8002974891494007e-06,1.147575106052515,-0.05830934157594547
2009-02-20,-0.012018738920221756,-0.01202026246366713,0.006094173781491526,1.5235434453728815e-06,1.1337809520809932,-0.06962871044978602
2009-02-27,-0.0010607458486946442,-0.0010941939985076345,0.13379259925196088,3.344814981299022e-05,1.1325403757676038,-0.07064671713119575
2009-03-06,0.0006379276845270799,0.0006362729889180204,0.006618782436237922,1.6546956090594804e-06,1.1332609806175638,-0.0700553947401441
2009-03-13,0.00490500410286899,0.0049031058231947386,0.007593118697007319,1.89827967425183e-06,1.1388174791308292,-0.06549577793084593
2009-03-20,0.0009130188373246931,0.0009107637608346095,0.00902030596033439,2.2550764900835974e-06,1.1398546728210266,-0.06464466535103841
2009-03-27,-0.003987303123954336,-0.00400272401588616,0.061683567727296745,1.5420891931824186e-05,1.1352921491475059,-0.06838863461242495
2009-04-03,-0.0004459842964043495,-0.0004472555650560646,0.005085074606860323,1.2712686517150808e-06,1.134784383415835,-0.06880530298006404
2009-04-10,0.0007473816250623942,0.0007451485048552524,0.008932480828567065,2.233120207141766e-06,1.1356299663024705,-0.06811142464385056
2009-04-17,0.0040840223389717375,0.004082596485462898,0.005703414035355722,1.4258535088389305e-06,1.1402662852116834,-0.06430689962125846
2009-04-24,-0.009083841642840538,-0.00928536570430753,0.8060962458679622,0.00020152406146699056,1.1296784957532007,-0.07299515224527242
2009-05-01,0.005310232463927253,0.005303870512000903,0.025447807705401893,6.361951926350473e-06,1.1356701642148677,-0.06807843856878415
2009-05-08,0.004878455179257955,0.00487348612009507,0.01987623665154156,4.9690591628853894e-06,1.1412048369971748,-0.06353673177413188
2009-05-15,0.0023305913112527925,0.0023282686582583086,0.009290611977936198,2.3226529944840494e-06,1.1438618684518083,-0.06135639369711132
2009-05-22,0.00878632922939446,0.008782419285590516,0.015639775215778064,3.909943803944516e-06,1.153907742985351,-0.0531128319868206
2009-05-29,-0.008605621515430225,-0.008642775621761778,0.14861642532620614,3.715410633155154e-05,1.1439347772745152,-0.061296565319083895
2009-06-05,0.0021840194001261195,0.0021740993586734612,0.039680165810632696,9.920041452658175e-06,1.146421805140152,-0.05925573078375945
2009-06-12,-0.005058430458033124,-0.00508376466990282,0.10133684747878462,2.5334211869696156e-05,1.1405936664703744,-0.06403825326301449
2009-06-19,0.009549885274391634,0.009524757692741944,0.10051032659875768,2.512758164968942e-05,1.151457544769381,-0.05512344441566919
2009-06-26,-0.004323568651202841,-0.004485333459929828,0.6470592349079501,0.00016176480872698754,1.1462928737161382,-0.05936153084593476
2009-07-03,-0.002745312441904714,-0.0027485687295234983,0.013025150475136537,3.2562876187841342e-06,1.1431422089685666,-0.06194694032803838
2009-07-10,0.004821555866257328,0.004816443529552143,0.020449346820741145,5.1123367051852866e-06,1.1486480888643111,-0.0574288607384047
2009-07-17,0.019374636929496626,0.01936746732959776,0.028678399595460903,7.169599898865226e-06,1.1708944931985956,-0.039173644992933965
2009-07-24,0.02102856830579678,0.021023290010299393,0.02111318198955249,5.278295497388122e-06,1.195510547700572,-0.018973913882081694
2009-07-31,-0.0039368366065267715,-0.003998308438671151,0.24588732857751872,6.147183214437968e-05,1.1907305277891806,-0.022896358760763347
2009-08-07,-0.0016460906517905896,-0.0016538182990749825,0.03091058913757133,7.727647284392832e-06,1.1887612758530557,-0.024512310642737623
2009-08-14,0.006936789040300941,0.006931302345863197,0.021946777750975553,5.4866944377438884e-06,1.1970009396730474,-0.017750910533134823
2009-08-21,0.007453229893803677,0.007440168383716873,0.05224604034721608,1.306151008680402e-05,1.2059068282196823,-0.010442811912748762
2009-08-28,0.006442371236601498,0.006378927539651307,0.25377478780076446,6.344369695019112e-05,1.2135992204964663,-0.004130498313599129
2009-09-04,0.018424309853843624,0.018417538820931844,0.0270841316471217,6.771032911780425e-06,1.2359507312530125,0.0
2009-09-11,0.004892993984358154,0.004879259461081065,0.054938093108355346,1.3734523277088836e-05,1.241981255551909,0.0
2009-09-18,0.0009191791367753315,0.0009079660209794254,0.044852463183624625,1.1213115795906156e-05,1.2431089323306435,0.0
