version_name,full_raw_delta_vs_production,holdout_raw_delta_vs_production,holdout_sharpe_delta_vs_production,bootstrap_prob_vs_production,full_raw_delta_vs_u1a,holdout_raw_delta_vs_u1a,holdout_sharpe_delta_vs_u1a,bootstrap_prob_vs_u1a,max_drawdown_delta_vs_production,cvar_delta_vs_production,rolling_raw_win_rate_vs_production,rolling_mean_raw_delta_vs_production,rolling_mean_sharpe_delta_vs_production,rolling_mean_ann_return_delta_vs_production,classification
improved_phasebb_w1cap_055_hrp_7sleeve,-0.006100999976629384,-0.18511049822077963,0.46733137395602853,0.0035,-0.012787800480638267,-0.18539930277608074,0.4571667183931063,0.0035,0.065126667052256,0.012781245006293733,0.26666666666666666,-0.10199530969221467,0.09190306601820236,-0.026560989559656096,Research-only
improved_phasebb_w1cap_060_hrp_7sleeve,0.004140973310965412,-0.1910946871325574,0.5891124095461211,0.0035,-0.0025458271930434706,-0.1913834916878585,0.5789477539831989,0.0035,0.07054064633471757,0.013507039568256477,0.2,-0.10521449002960219,0.10330046621324354,-0.02840445774959152,Research-only
improved_phasebb_w1cap_055_others_050_hrp_7sleeve,-0.006100999976629384,-0.18511049822077963,0.46733137395602853,0.0035,-0.012787800480638267,-0.18539930277608074,0.4571667183931063,0.0035,0.065126667052256,0.012781245006293733,0.26666666666666666,-0.10199530969221467,0.09190306601820236,-0.026560989559656096,Research-only
