Date,sleeve_name,score,input_name
2005-01-07,dual_momentum_topn,,equal_signal
2005-01-14,dual_momentum_topn,,equal_signal
2005-01-21,dual_momentum_topn,,equal_signal
2005-01-28,dual_momentum_topn,,equal_signal
2005-02-04,dual_momentum_topn,,equal_signal
2005-02-11,dual_momentum_topn,,equal_signal
2005-02-18,dual_momentum_topn,,equal_signal
2005-02-25,dual_momentum_topn,,equal_signal
2005-03-04,dual_momentum_topn,,equal_signal
2005-03-11,dual_momentum_topn,,equal_signal
2005-03-18,dual_momentum_topn,,equal_signal
2005-03-25,dual_momentum_topn,,equal_signal
2005-04-01,dual_momentum_topn,,equal_signal
2005-04-08,dual_momentum_topn,,equal_signal
2005-04-15,dual_momentum_topn,,equal_signal
2005-04-22,dual_momentum_topn,,equal_signal
2005-04-29,dual_momentum_topn,,equal_signal
2005-05-06,dual_momentum_topn,,equal_signal
2005-05-13,dual_momentum_topn,,equal_signal
2005-05-20,dual_momentum_topn,,equal_signal
2005-05-27,dual_momentum_topn,,equal_signal
2005-06-03,dual_momentum_topn,,equal_signal
2005-06-10,dual_momentum_topn,,equal_signal
2005-06-17,dual_momentum_topn,,equal_signal
2005-06-24,dual_momentum_topn,,equal_signal
2005-07-01,dual_momentum_topn,,equal_signal
2005-07-08,dual_momentum_topn,,equal_signal
2005-07-15,dual_momentum_topn,,equal_signal
2005-07-22,dual_momentum_topn,,equal_signal
2005-07-29,dual_momentum_topn,,equal_signal
2005-08-05,dual_momentum_topn,,equal_signal
2005-08-12,dual_momentum_topn,,equal_signal
2005-08-19,dual_momentum_topn,,equal_signal
2005-08-26,dual_momentum_topn,,equal_signal
2005-09-02,dual_momentum_topn,,equal_signal
2005-09-09,dual_momentum_topn,,equal_signal
2005-09-16,dual_momentum_topn,,equal_signal
2005-09-23,dual_momentum_topn,,equal_signal
2005-09-30,dual_momentum_topn,,equal_signal
2005-10-07,dual_momentum_topn,,equal_signal
2005-10-14,dual_momentum_topn,,equal_signal
2005-10-21,dual_momentum_topn,,equal_signal
2005-10-28,dual_momentum_topn,,equal_signal
2005-11-04,dual_momentum_topn,,equal_signal
2005-11-11,dual_momentum_topn,,equal_signal
2005-11-18,dual_momentum_topn,,equal_signal
2005-11-25,dual_momentum_topn,,equal_signal
2005-12-02,dual_momentum_topn,,equal_signal
2005-12-09,dual_momentum_topn,,equal_signal
2005-12-16,dual_momentum_topn,,equal_signal
2005-12-23,dual_momentum_topn,,equal_signal
2005-12-30,dual_momentum_topn,,equal_signal
2006-01-06,dual_momentum_topn,,equal_signal
2006-01-13,dual_momentum_topn,,equal_signal
2006-01-20,dual_momentum_topn,,equal_signal
2006-01-27,dual_momentum_topn,0.027549422184332692,equal_signal
2006-02-03,dual_momentum_topn,0.07024990527612014,equal_signal
2006-02-10,dual_momentum_topn,0.07170360897982381,equal_signal
2006-02-17,dual_momentum_topn,0.12158473051056175,equal_signal
2006-02-24,dual_momentum_topn,0.16308690915979918,equal_signal
2006-03-03,dual_momentum_topn,0.15897338258975088,equal_signal
2006-03-10,dual_momentum_topn,0.2092165387894288,equal_signal
2006-03-17,dual_momentum_topn,0.14641043857156388,equal_signal
2006-03-24,dual_momentum_topn,0.12390802311262675,equal_signal
2006-03-31,dual_momentum_topn,0.16007757885763005,equal_signal
2006-04-07,dual_momentum_topn,0.08070829781187835,equal_signal
2006-04-14,dual_momentum_topn,0.08270829781187838,equal_signal
2006-04-21,dual_momentum_topn,0.12311679454390453,equal_signal
2006-04-28,dual_momentum_topn,0.06067235009946008,equal_signal
2006-05-05,dual_momentum_topn,0.07245012787723785,equal_signal
2006-05-12,dual_momentum_topn,0.042227905655015656,equal_signal
2006-05-19,dual_momentum_topn,0.04079804140162198,equal_signal
2006-05-26,dual_momentum_topn,0.14499296128707895,equal_signal
2006-06-02,dual_momentum_topn,0.22062115710481728,equal_signal
2006-06-09,dual_momentum_topn,0.28685160977971436,equal_signal
2006-06-16,dual_momentum_topn,0.29297506656983785,equal_signal
2006-06-23,dual_momentum_topn,0.2797106027596224,equal_signal
2006-06-30,dual_momentum_topn,0.26329690147664003,equal_signal
2006-07-07,dual_momentum_topn,0.2636309317070897,equal_signal
2006-07-14,dual_momentum_topn,0.005288265064479936,equal_signal
2006-07-21,dual_momentum_topn,0.017439787591819383,equal_signal
2006-07-28,dual_momentum_topn,0.0817823295551343,equal_signal
2006-08-04,dual_momentum_topn,0.10639802673619093,equal_signal
2006-08-11,dual_momentum_topn,0.1218919403510196,equal_signal
2006-08-18,dual_momentum_topn,0.07235352004462547,equal_signal
2006-08-25,dual_momentum_topn,0.2413093546597383,equal_signal
2006-09-01,dual_momentum_topn,0.318874887045532,equal_signal
2006-09-08,dual_momentum_topn,0.3095440699092305,equal_signal
2006-09-15,dual_momentum_topn,0.2703940889291841,equal_signal
2006-09-22,dual_momentum_topn,0.2158740833961067,equal_signal
2006-09-29,dual_momentum_topn,0.2634230165496151,equal_signal
2006-10-06,dual_momentum_topn,0.21377575023568207,equal_signal
2006-10-13,dual_momentum_topn,0.19461902581751972,equal_signal
2006-10-20,dual_momentum_topn,0.04999207627226948,equal_signal
2006-10-27,dual_momentum_topn,0.09576575611457677,equal_signal
2006-11-03,dual_momentum_topn,0.06569028148027858,equal_signal
2006-11-10,dual_momentum_topn,0.026909719872919652,equal_signal
2006-11-17,dual_momentum_topn,0.023956093978117293,equal_signal
2006-11-24,dual_momentum_topn,0.19354844675390281,equal_signal
2006-12-01,dual_momentum_topn,0.1254028922357993,equal_signal
2006-12-08,dual_momentum_topn,0.0498442694307997,equal_signal
2006-12-15,dual_momentum_topn,0.0751886583941145,equal_signal
2006-12-22,dual_momentum_topn,0.05134386121598396,equal_signal
2006-12-29,dual_momentum_topn,0.2518420862709013,equal_signal
2007-01-05,dual_momentum_topn,0.1588093715747168,equal_signal
2007-01-12,dual_momentum_topn,0.1596197005372197,equal_signal
2007-01-19,dual_momentum_topn,-0.08666552490561441,equal_signal
2007-01-26,dual_momentum_topn,0.03553548734308538,equal_signal
2007-02-02,dual_momentum_topn,0.057203418404398784,equal_signal
2007-02-09,dual_momentum_topn,-0.011766317638166386,equal_signal
2007-02-16,dual_momentum_topn,-0.03256509085115532,equal_signal
2007-02-23,dual_momentum_topn,0.039089760904361746,equal_signal
2007-03-02,dual_momentum_topn,0.07314761552769253,equal_signal
2007-03-09,dual_momentum_topn,0.1467097209254072,equal_signal
2007-03-16,dual_momentum_topn,0.0896936922917315,equal_signal
2007-03-23,dual_momentum_topn,0.10481273991077909,equal_signal
2007-03-30,dual_momentum_topn,0.1376811529455087,equal_signal
2007-04-06,dual_momentum_topn,-0.08882415408446512,equal_signal
2007-04-13,dual_momentum_topn,-0.07063710573629195,equal_signal
2007-04-20,dual_momentum_topn,-0.07088672221025161,equal_signal
2007-04-27,dual_momentum_topn,0.0900038655063165,equal_signal
2007-05-04,dual_momentum_topn,0.08348986888202578,equal_signal
2007-05-11,dual_momentum_topn,0.09070153702506642,equal_signal
2007-05-18,dual_momentum_topn,0.05352051812361744,equal_signal
2007-05-25,dual_momentum_topn,0.06233609931427771,equal_signal
2007-06-01,dual_momentum_topn,0.013435903035049143,equal_signal
2007-06-08,dual_momentum_topn,-0.04463049751478888,equal_signal
2007-06-15,dual_momentum_topn,-0.01579037817491765,equal_signal
2007-06-22,dual_momentum_topn,-0.11868911662633991,equal_signal
2007-06-29,dual_momentum_topn,-0.04160109384255496,equal_signal
2007-07-06,dual_momentum_topn,-0.04632166524017013,equal_signal
2007-07-13,dual_momentum_topn,-0.0926549531849777,equal_signal
2007-07-20,dual_momentum_topn,-0.10932280999317287,equal_signal
2007-07-27,dual_momentum_topn,-0.07469499485875591,equal_signal
2007-08-03,dual_momentum_topn,0.0022107558674604837,equal_signal
2007-08-10,dual_momentum_topn,0.07003582386586242,equal_signal
2007-08-17,dual_momentum_topn,0.08097337612072802,equal_signal
2007-08-24,dual_momentum_topn,0.09991736448369566,equal_signal
2007-08-31,dual_momentum_topn,0.06509984433787298,equal_signal
2007-09-07,dual_momentum_topn,0.0037792170849240483,equal_signal
2007-09-14,dual_momentum_topn,0.024838729694681767,equal_signal
2007-09-21,dual_momentum_topn,-0.07612187736902493,equal_signal
2007-09-28,dual_momentum_topn,0.004013752154176417,equal_signal
2007-10-05,dual_momentum_topn,-0.020460113018852016,equal_signal
2007-10-12,dual_momentum_topn,-0.12569681814832676,equal_signal
2007-10-19,dual_momentum_topn,-0.13552074734741443,equal_signal
2007-10-26,dual_momentum_topn,-0.031685988473672294,equal_signal
2007-11-02,dual_momentum_topn,-0.014021558960284442,equal_signal
2007-11-09,dual_momentum_topn,-0.0479368831591617,equal_signal
2007-11-16,dual_momentum_topn,0.04427211154983299,equal_signal
2007-11-23,dual_momentum_topn,0.0421686716890402,equal_signal
2007-11-30,dual_momentum_topn,0.09513617939919494,equal_signal
2007-12-07,dual_momentum_topn,0.17389772491488176,equal_signal
2007-12-14,dual_momentum_topn,0.1631872471210707,equal_signal
2007-12-21,dual_momentum_topn,0.15155575564720253,equal_signal
2007-12-28,dual_momentum_topn,0.14385164750330642,equal_signal
2008-01-04,dual_momentum_topn,-0.031045448192048172,equal_signal
2008-01-11,dual_momentum_topn,0.06132175879175539,equal_signal
2008-01-18,dual_momentum_topn,-0.0005813164113898078,equal_signal
2008-01-25,dual_momentum_topn,-0.00796615958585917,equal_signal
2008-02-01,dual_momentum_topn,0.05256455725794325,equal_signal
2008-02-08,dual_momentum_topn,0.06347750760004453,equal_signal
2008-02-15,dual_momentum_topn,0.08566736705712127,equal_signal
2008-02-22,dual_momentum_topn,0.060952311843116454,equal_signal
2008-02-29,dual_momentum_topn,0.20932736373894734,equal_signal
2008-03-07,dual_momentum_topn,0.13766792276529793,equal_signal
2008-03-14,dual_momentum_topn,0.127371575734671,equal_signal
2008-03-21,dual_momentum_topn,0.12825273688948474,equal_signal
2008-03-28,dual_momentum_topn,0.1930091889304195,equal_signal
2008-04-04,dual_momentum_topn,0.20821239736592306,equal_signal
2008-04-11,dual_momentum_topn,0.23659057722723234,equal_signal
2008-04-18,dual_momentum_topn,0.2002865835307655,equal_signal
2008-04-25,dual_momentum_topn,0.22698962300657538,equal_signal
2008-05-02,dual_momentum_topn,0.24239272394425723,equal_signal
2008-05-09,dual_momentum_topn,0.23045175770221565,equal_signal
2008-05-16,dual_momentum_topn,0.26884096208604374,equal_signal
2008-05-23,dual_momentum_topn,0.23859698012538721,equal_signal
2008-05-30,dual_momentum_topn,0.18588795671818029,equal_signal
2008-06-06,dual_momentum_topn,0.22876204468833086,equal_signal
2008-06-13,dual_momentum_topn,0.2612707990454012,equal_signal
2008-06-20,dual_momentum_topn,0.2611752278664571,equal_signal
2008-06-27,dual_momentum_topn,0.23937931681365798,equal_signal
2008-07-04,dual_momentum_topn,0.12634588795389862,equal_signal
2008-07-11,dual_momentum_topn,0.08718081468771184,equal_signal
2008-07-18,dual_momentum_topn,-0.015309686984337476,equal_signal
2008-07-25,dual_momentum_topn,0.2028249383899618,equal_signal
2008-08-01,dual_momentum_topn,0.28937204997812427,equal_signal
2008-08-08,dual_momentum_topn,0.2955411316680393,equal_signal
2008-08-15,dual_momentum_topn,0.31862442527225676,equal_signal
2008-08-22,dual_momentum_topn,0.26482251730368217,equal_signal
2008-08-29,dual_momentum_topn,0.35812330418060634,equal_signal
2008-09-05,dual_momentum_topn,0.34281474838861586,equal_signal
2008-09-12,dual_momentum_topn,0.19522352741166127,equal_signal
2008-09-19,dual_momentum_topn,0.13763250481894834,equal_signal
2008-09-26,dual_momentum_topn,0.19466763078155908,equal_signal
2008-10-03,dual_momentum_topn,0.18035149724001986,equal_signal
2008-10-10,dual_momentum_topn,0.18212842569903243,equal_signal
2008-10-17,dual_momentum_topn,0.1124789496721,equal_signal
2008-10-24,dual_momentum_topn,0.10382302543868224,equal_signal
2008-10-31,dual_momentum_topn,0.17239804664932534,equal_signal
2008-11-07,dual_momentum_topn,0.22400372333440666,equal_signal
2008-11-14,dual_momentum_topn,0.35899705543127425,equal_signal
2008-11-21,dual_momentum_topn,0.23694900193160787,equal_signal
2008-11-28,dual_momentum_topn,0.33246362499922766,equal_signal
2008-12-05,dual_momentum_topn,0.3059032310532479,equal_signal
2008-12-12,dual_momentum_topn,0.30979704138563585,equal_signal
2008-12-19,dual_momentum_topn,0.3755748938014194,equal_signal
2008-12-26,dual_momentum_topn,0.4341968274233531,equal_signal
2009-01-02,dual_momentum_topn,0.39044738029746906,equal_signal
2009-01-09,dual_momentum_topn,0.5037820819942398,equal_signal
2009-01-16,dual_momentum_topn,0.492813405077287,equal_signal
2009-01-23,dual_momentum_topn,0.3919484983125957,equal_signal
2009-01-30,dual_momentum_topn,0.3643409884852583,equal_signal
2009-02-06,dual_momentum_topn,0.3134751876194574,equal_signal
2009-02-13,dual_momentum_topn,0.36599546427766516,equal_signal
2009-02-20,dual_momentum_topn,0.3656222742493027,equal_signal
2009-02-27,dual_momentum_topn,0.28519122513164097,equal_signal
2009-03-06,dual_momentum_topn,0.2556128054670145,equal_signal
2009-03-13,dual_momentum_topn,0.23872751164206543,equal_signal
2009-03-20,dual_momentum_topn,0.21710736933226796,equal_signal
2009-03-27,dual_momentum_topn,0.31075732147613483,equal_signal
2009-04-03,dual_momentum_topn,0.363931924650738,equal_signal
2009-04-10,dual_momentum_topn,0.369851430771857,equal_signal
2009-04-17,dual_momentum_topn,0.3800651001206765,equal_signal
2009-04-24,dual_momentum_topn,0.3623167128869952,equal_signal
2009-05-01,dual_momentum_topn,0.3378642388377469,equal_signal
2009-05-08,dual_momentum_topn,0.3552229968570837,equal_signal
2009-05-15,dual_momentum_topn,0.34914502424153665,equal_signal
2009-05-22,dual_momentum_topn,0.2739327874608906,equal_signal
2009-05-29,dual_momentum_topn,0.3540430131692176,equal_signal
2009-06-05,dual_momentum_topn,0.35103066990902954,equal_signal
2009-06-12,dual_momentum_topn,0.2564126143534739,equal_signal
2009-06-19,dual_momentum_topn,0.3145328795049891,equal_signal
