ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,hit_rate,avg_weekly_turnover,annual_turnover,avg_max_weight,avg_effective_n,avg_hhi,weight_instability,allocation_instability,psr_zero,psr_selection,observations,method_name,cost_bps
0.05376529903547933,0.0665955321824444,0.8073409322442907,-0.14270171877467597,0.3767670039095604,-0.022862408850073505,0.5576576576576576,0.05596913339555568,2.9103949365688955,0.47566640449943465,4.342071551002173,0.33555722143899236,0.11183742150571396,,0.9998325883566556,0.998918891354486,1110,equal_weight,0
0.05223648241637302,0.06658503911561187,0.7845077980006081,-0.14299498164473723,0.36530290654640973,-0.022902379215707362,0.5567567567567567,0.05596913339555568,2.9103949365688955,0.47566640449943465,4.342071551002173,0.33555722143899236,0.11183742150571396,,0.9997647492075059,0.9985457954088774,1110,equal_weight,5
0.0507097128503915,0.06657638583491615,0.761677165476241,-0.1432882162222594,0.353900091628846,-0.02294234958134122,0.5558558558558558,0.05596913339555568,2.9103949365688955,0.47566640449943465,4.342071551002173,0.33555722143899236,0.11183742150571396,,0.999671461781628,0.9980561598981739,1110,equal_weight,10
0.04614166115927443,0.06656147112226968,0.6932187702780005,-0.14416775021593742,0.3200553597469788,-0.023062414000529417,0.5513513513513514,0.05596913339555568,2.9103949365688955,0.47566640449943465,4.342071551002173,0.33555722143899236,0.11183742150571396,,0.9991385809085793,0.9955322488039976,1110,equal_weight,25
0.05284228718726891,0.06510730765563408,0.8116183741886951,-0.1370184978162845,0.3856580536893659,-0.022559558190033864,0.5594594594594594,0.056061441164731274,2.9151949405660265,0.4838829048841639,4.198131378019028,0.3447375233918679,0.11202187072376033,,0.9998469365822812,0.9990002417236387,1110,inverse_vol,0
0.05131226396574329,0.0650965648945417,0.7882484129365447,-0.1373158062986155,0.3736806806796622,-0.022601896960514598,0.5585585585585585,0.056061441164731274,2.9151949405660265,0.4838829048841639,4.198131378019028,0.3447375233918679,0.11202187072376033,,0.9997823376258798,0.998640908948902,1110,inverse_vol,5
0.04978428099511811,0.06508788319439114,0.7648778628494128,-0.13761309315161896,0.36176994394179435,-0.022644235730995325,0.5576576576576576,0.056061441164731274,2.9151949405660265,0.4838829048841639,4.198131378019028,0.3447375233918679,0.11202187072376033,,0.9996925131380537,0.9981647177630417,1110,inverse_vol,10
0.045212548618938975,0.06507421172953386,0.694784422542906,-0.13850482394391173,0.3264330247244532,-0.022771252042437518,0.5540540540540541,0.056061441164731274,2.9151949405660265,0.4838829048841639,4.198131378019028,0.3447375233918679,0.11202187072376033,,0.9991676214481502,0.9956619548783598,1110,inverse_vol,25
0.04832586259167582,0.06170488577209414,0.783177247425212,-0.12720814573133488,0.3798959753233147,-0.021768676167930552,0.5567567567567567,0.05444763568223184,2.831277055476056,0.5021694523851862,3.7264575263770565,0.37144063476231387,0.10879716751638759,,0.9997509580280299,0.9984719069020727,1110,min_variance,0
0.04684627321026791,0.06169143613841739,0.7593642836447945,-0.12751047966945683,0.36739155347628427,-0.021803174857744766,0.5558558558558558,0.05444763568223184,2.831277055476056,0.5021694523851862,3.7264575263770565,0.37144063476231387,0.10879716751638759,,0.9996475006903224,0.9979337896191188,1110,min_variance,5
