version_name,upside_capture_positive_weeks,downside_capture_negative_weeks,recovery_week_capture,recovery_fragile_capture,recovery_confirmed_capture,calm_week_capture,stress_downside_capture,avg_offensive_when_benchmark_positive,avg_cash_when_benchmark_positive,avg_regime_multiplier_when_benchmark_positive,avg_target_vol_multiplier_when_benchmark_positive,avg_dynamic_speed_when_benchmark_positive,production_score
baseline_hrp_default,0.2520409339236792,0.19355380062495364,0.2186939887556255,0.1662435292750421,0.42009817826103785,0.30960311824940207,0.23206754006014288,0.4437393303870584,0.43616318046642394,0.6730164862244749,0.9998627652310084,0.3999999999999999,0.297037037037037
improved_hrp_selective,0.29604103479764116,0.2195939046345236,0.2899159644219983,0.256404622483341,0.4185959555838016,0.33573348867235103,0.2988417435334252,0.5169215037698116,0.3334890549101346,0.7861324026209507,0.9997854123824421,0.6000000000000001,0.44370370370370366
improved_hrp_recovery_tilt,0.31255691670758745,0.2318394386299543,0.2922306221110131,0.26740483147016986,0.3875590194666369,0.41372177881502764,0.30005005184813366,0.5462101072834346,0.296373902480775,0.8268321847036705,0.9997540358697379,0.637062937062937,0.514074074074074
improved_hrp_recovery_concentrated,0.30524137823619946,0.22356782858020235,0.2753054706631334,0.20143249569445054,0.5589698426679004,0.40765262870629,0.2963429479188351,0.5451360356866689,0.29543277875443635,0.8268321847036705,0.999576500381719,0.637062937062937,0.5118518518518518
baseline_max_div_default,0.2598882130079292,0.20000579200985086,0.24424265089743696,0.1963541875306894,0.42812926021512804,0.3665135543491948,0.2357641382640895,0.450380556887332,0.4257800711652161,0.6730164862244749,0.9963226315667056,0.3999999999999999,0.30000000000000004
improved_max_div_selective,0.2997284279353532,0.2221676016050241,0.3195425347913589,0.29316894784951236,0.4208143054293164,0.36890039291531385,0.27671904601799524,0.530268773248852,0.3168175150154973,0.7861324026209507,0.9989800145521783,0.6000000000000001,0.41407407407407415
improved_max_div_recovery_tilt,0.3156270267584566,0.23343032868633148,0.31518414329961975,0.306682494002417,0.3478295729701883,0.4461112152499532,0.28617469422567376,0.5596248045963158,0.278970182719868,0.8268321847036705,0.9990118468241515,0.637062937062937,0.47629629629629633
improved_inverse_vol_recovery_tilt,0.3214913225266554,0.24222624667417994,0.29033177414351696,0.27200381925763634,0.3607091728476989,0.42117730308747875,0.25028708038488817,0.5532854049602121,0.28708053443084125,0.8268321847036705,0.9970300586631269,0.637062937062937,0.27629629629629626
improved_herc_recovery_tilt,0.3244515190275813,0.24877174051410522,0.2722643235372947,0.2746752017945455,0.26300680727897474,0.4099548281504054,0.24653989853047797,0.5531095219387353,0.28658859403163256,0.8268321847036705,0.99562219359905,0.637062937062937,0.2348148148148148
improved_hrp_recovery_split,0.31254224679317466,0.23186317023015438,0.2887549262738235,0.26636185243940913,0.3747419496634788,0.4143084817978978,0.2996513124034051,0.5458742595385391,0.2968279400161531,0.8266923245638104,0.9997540358697379,0.637062937062937,0.5044444444444445
improved_hrp_recovery_split_confirmed_offense,0.3136752412131677,0.2325547489318705,0.2812301901426822,0.2646762990545605,0.34479537242670505,0.42643982408459086,0.29918384719228364,0.5479272187085157,0.2939658951237318,0.8306013286507411,0.9997540358697379,0.637062937062937,0.45037037037037037
improved_hrp_recovery_split_confirmed_offense_neutral_ease,0.3179212283457221,0.23545852930113215,0.28641805302808093,0.2675227376017874,0.3589740559033382,0.4272275826794955,0.30093372878670255,0.5556584103868617,0.28403339185445714,0.8414404894899019,0.9997540358697379,0.637062937062937,0.5496296296296297
improved_hrp_neutral_ease,0.3168098627935278,0.2347387121941607,0.29764200223147225,0.2704695462280297,0.40198134515506934,0.414498585945943,0.3018067977915263,0.5539399061285987,0.286451179641677,0.8376713455428315,0.9997540358697379,0.637062937062937,0.6362962962962964
improved_hrp_fragile_participation,0.3129328351649917,0.23222232044871985,0.2941492325848204,0.2706602162517004,0.3843445586830164,0.4132249293220652,0.30095023830355516,0.547432734020327,0.2946717747713896,0.8287202965917824,0.9997540358697379,0.637062937062937,0.5133333333333333
improved_hrp_beta_participation,0.3273830295552156,0.24507200984745026,0.3188175899767837,0.30248005289007535,0.38155199589140176,0.4432051363303684,0.2995158565899231,0.564295481678888,0.2782885280853217,0.8268321847036705,0.9997540358697379,0.637062937062937,0.5962962962962963
improved_hrp_neutral_fragile_combo,0.3171889201542692,0.2351222781293803,0.2996140501816925,0.27376896310030635,0.398856437529135,0.41398396769168816,0.3027101678236494,0.5551611388314588,0.2847534265929668,0.8395594574309433,0.9997540358697379,0.637062937062937,0.6044444444444445
improved_hrp_strength_weighted_selective,0.31513717113729306,0.23589931457259944,0.2929499067776363,0.22927451173397845,0.5374566557595465,0.3789520355206246,0.27347355957857195,0.5519798060376989,0.2869223012657007,0.8376713455428315,0.9992589370927945,0.637062937062937,0.28518518518518515
improved_hrp_good_state_offense,0.32105296230000807,0.23766819138943923,0.3017665955389443,0.27275203364006695,0.4131794293056586,0.4247944403988535,0.3032121945462405,0.5613849922421722,0.27703506541634204,0.8481537762031885,0.9997540358697379,0.637062937062937,0.6725925925925925
improved_hrp_layer3_expression_relax,0.31948213446218593,0.23755994574010358,0.3037438779219426,0.2768899179991389,0.4068602297484742,0.41522624394503527,0.3015569132097477,0.5570291276361585,0.2833381944629263,0.8376713455428315,0.9997438300147646,0.637062937062937,0.4377777777777778
improved_hrp_fragile_expression,0.3172625622179786,0.23509528463196896,0.2998555332253255,0.273351839314137,0.4016269007966341,0.4143481312415439,0.3027679602963594,0.5556171191980706,0.28404391341323865,0.840188828060314,0.9997540358697379,0.637062937062937,0.6229629629629629
improved_hrp_neutral_ease_beta_diag,0.3266749075907012,0.2436553321786605,0.3148981227449771,0.2930364404424971,0.39884465913300887,0.4353119177343546,0.30145570145859646,0.5660407861476728,0.2743502996226028,0.8376713455428315,0.9997540358697379,0.637062937062937,0.6333333333333333
improved_hrp_good_state_fragile_combo,0.3215055791676535,0.2380157186305161,0.3041144265921592,0.27580360172741303,0.41282498494722314,0.42463713407275544,0.30417340449486346,0.5630618395473511,0.2746278073306925,0.8506712587206711,0.9997540358697379,0.637062937062937,0.7151851851851851
improved_hrp_good_state_transition_aware,0.32403320344969555,0.2397821943507558,0.30715336569763113,0.27755622131712415,0.4208032542717694,0.4249671030122565,0.30522748764374164,0.5676994445312298,0.2686741797343251,0.8571747552241675,0.9997540358697379,0.637062937062937,0.6992592592592594
improved_hrp_good_state_stabilizer,0.3215055791676535,0.2380157186305161,0.3041144265921592,0.27580360172741303,0.41282498494722314,0.42463713407275544,0.30417340449486346,0.5630618395473511,0.2746278073306925,0.8506712587206711,0.9997540358697379,0.637062937062937,0.7151851851851851
improved_hrp_good_state_strong_offense,0.3271673050157414,0.24144780194619717,0.3120617636410659,0.2820589228766973,0.42726948320822333,0.4254219161426339,0.30440836253803816,0.5724936224311967,0.2622239405492765,0.8647971328465452,0.9997540358697379,0.637062937062937,0.6859259259259259
improved_hrp_good_state_mix_rotation,0.32319432033030404,0.23956641144623217,0.3064826617271256,0.27968473351325357,0.4093838577469071,0.42590039143804514,0.30378439624313314,0.5647164808879289,0.27281801891426943,0.8506712587206711,0.9997105779538485,0.637062937062937,0.605925925925926
improved_hrp_good_state_combo_plus,0.3288762825085501,0.24301994560410423,0.31443291421869,0.2859435025852294,0.423829226783832,0.42669272652235385,0.3039572524313933,0.5741655334839182,0.2603948380741619,0.8647971328465452,0.9997105779538485,0.637062937062937,0.6037037037037037
