version_name,sleeve_name,avg_weight,avg_weight_when_active,active_share
improved_phasem_validation_first_learning_allocator,dual_momentum_topn,0.12435952634866476,0.12435952634866476,1.0
improved_phasem_validation_first_learning_allocator,composite_calm_trend_specialist,0.19706514265233382,0.19706514265233382,1.0
improved_phasem_validation_first_learning_allocator,composite_healthier_recovery_specialist,0.12697587211334777,0.12697587211334777,1.0
improved_phasem_validation_first_learning_allocator,composite_anti_chop_clarity,0.1564628192570127,0.1564628192570127,1.0
improved_phasem_validation_first_learning_allocator,composite_regime_conditioned,0.17972470469626026,0.17972470469626026,1.0
improved_phasem_validation_first_learning_allocator,taa_10m_sma,0.21541193493238073,0.21541193493238073,1.0
improved_phasem_production_proximity_allocator,dual_momentum_topn,0.12448255161389755,0.12448255161389755,1.0
improved_phasem_production_proximity_allocator,composite_calm_trend_specialist,0.19283118533980143,0.19283118533980143,1.0
improved_phasem_production_proximity_allocator,composite_healthier_recovery_specialist,0.1289136163417517,0.1289136163417517,1.0
improved_phasem_production_proximity_allocator,composite_anti_chop_clarity,0.16099771748038494,0.16099771748038494,1.0
improved_phasem_production_proximity_allocator,composite_regime_conditioned,0.18514265381454265,0.18514265381454265,1.0
improved_phasem_production_proximity_allocator,taa_10m_sma,0.20763227540962167,0.20763227540962167,1.0
