version_name,sleeve_name,market_state,avg_weight_state
improved_phasee_gbt_allocator,dual_momentum_topn,calm_trend,0.12164027650284766
improved_phasee_gbt_allocator,dual_momentum_topn,neutral_mixed,0.09775897822104021
improved_phasee_gbt_allocator,dual_momentum_topn,recovery_confirmed,0.10846833049481401
improved_phasee_gbt_allocator,dual_momentum_topn,recovery_fragile,0.11676858131154137
improved_phasee_gbt_allocator,dual_momentum_topn,stressed_panic,0.06233948264504001
improved_phasee_gbt_allocator,cta_trend_long_only,calm_trend,0.1527257137362072
improved_phasee_gbt_allocator,cta_trend_long_only,neutral_mixed,0.13809470112228572
improved_phasee_gbt_allocator,cta_trend_long_only,recovery_confirmed,0.15616013340286364
improved_phasee_gbt_allocator,cta_trend_long_only,recovery_fragile,0.1304867107340822
improved_phasee_gbt_allocator,cta_trend_long_only,stressed_panic,0.08075049038467459
improved_phasee_gbt_allocator,composite_trend_quality_refined,calm_trend,0.08769468067532797
improved_phasee_gbt_allocator,composite_trend_quality_refined,neutral_mixed,0.0657125134139797
improved_phasee_gbt_allocator,composite_trend_quality_refined,recovery_confirmed,0.07308276876910676
improved_phasee_gbt_allocator,composite_trend_quality_refined,recovery_fragile,0.07844353092670138
improved_phasee_gbt_allocator,composite_trend_quality_refined,stressed_panic,0.045272786230506706
improved_phasee_gbt_allocator,composite_regime_conditioned,calm_trend,0.30859889500146975
improved_phasee_gbt_allocator,composite_regime_conditioned,neutral_mixed,0.23678184757451712
improved_phasee_gbt_allocator,composite_regime_conditioned,recovery_confirmed,0.3574878404405963
improved_phasee_gbt_allocator,composite_regime_conditioned,recovery_fragile,0.2988441798176572
improved_phasee_gbt_allocator,composite_regime_conditioned,stressed_panic,0.16233082656549727
improved_phasee_gbt_allocator,taa_10m_sma,calm_trend,0.17589541012507093
improved_phasee_gbt_allocator,taa_10m_sma,neutral_mixed,0.15189261740673288
improved_phasee_gbt_allocator,taa_10m_sma,recovery_confirmed,0.15172916286965382
improved_phasee_gbt_allocator,taa_10m_sma,recovery_fragile,0.15526245802801442
improved_phasee_gbt_allocator,taa_10m_sma,stressed_panic,0.08960506100171399
improved_phasee_gbt_allocator,composite_confirmation_aware_momentum,calm_trend,0.10967219346817991
improved_phasee_gbt_allocator,composite_confirmation_aware_momentum,neutral_mixed,0.08379292256545912
improved_phasee_gbt_allocator,composite_confirmation_aware_momentum,recovery_confirmed,0.08645328279996793
improved_phasee_gbt_allocator,composite_confirmation_aware_momentum,recovery_fragile,0.0925905117308932
improved_phasee_gbt_allocator,composite_confirmation_aware_momentum,stressed_panic,0.04956469642793166
improved_phasee_concentration_gate,dual_momentum_topn,calm_trend,0.12727952208760315
improved_phasee_concentration_gate,dual_momentum_topn,neutral_mixed,0.0981910721522112
improved_phasee_concentration_gate,dual_momentum_topn,recovery_confirmed,0.09393125234887968
improved_phasee_concentration_gate,dual_momentum_topn,recovery_fragile,0.10565737797667013
improved_phasee_concentration_gate,dual_momentum_topn,stressed_panic,0.05886799126770124
improved_phasee_concentration_gate,cta_trend_long_only,calm_trend,0.1486305779799549
improved_phasee_concentration_gate,cta_trend_long_only,neutral_mixed,0.12810636013515272
improved_phasee_concentration_gate,cta_trend_long_only,recovery_confirmed,0.14952005613533112
improved_phasee_concentration_gate,cta_trend_long_only,recovery_fragile,0.1278957120308415
improved_phasee_concentration_gate,cta_trend_long_only,stressed_panic,0.07250313170934618
improved_phasee_concentration_gate,composite_trend_quality_refined,calm_trend,0.08327572600258319
improved_phasee_concentration_gate,composite_trend_quality_refined,neutral_mixed,0.06546115636259452
improved_phasee_concentration_gate,composite_trend_quality_refined,recovery_confirmed,0.08040622597818994
improved_phasee_concentration_gate,composite_trend_quality_refined,recovery_fragile,0.07800170108342833
improved_phasee_concentration_gate,composite_trend_quality_refined,stressed_panic,0.03941017044089361
improved_phasee_concentration_gate,composite_regime_conditioned,calm_trend,0.30721446215557685
improved_phasee_concentration_gate,composite_regime_conditioned,neutral_mixed,0.26403073596677873
improved_phasee_concentration_gate,composite_regime_conditioned,recovery_confirmed,0.3727559956214733
improved_phasee_concentration_gate,composite_regime_conditioned,recovery_fragile,0.3135684766262375
improved_phasee_concentration_gate,composite_regime_conditioned,stressed_panic,0.18831557755067807
improved_phasee_concentration_gate,taa_10m_sma,calm_trend,0.18455977855333144
improved_phasee_concentration_gate,taa_10m_sma,neutral_mixed,0.1389446760392789
improved_phasee_concentration_gate,taa_10m_sma,recovery_confirmed,0.15280307032390675
improved_phasee_concentration_gate,taa_10m_sma,recovery_fragile,0.14724316205785629
improved_phasee_concentration_gate,taa_10m_sma,stressed_panic,0.08774884845483155
improved_phasee_concentration_gate,composite_confirmation_aware_momentum,calm_trend,0.10526710273005391
improved_phasee_concentration_gate,composite_confirmation_aware_momentum,neutral_mixed,0.07929957964799861
improved_phasee_concentration_gate,composite_confirmation_aware_momentum,recovery_confirmed,0.08396491836922161
improved_phasee_concentration_gate,composite_confirmation_aware_momentum,recovery_fragile,0.10002954277385606
improved_phasee_concentration_gate,composite_confirmation_aware_momentum,stressed_panic,0.043017623831913585
improved_phasee_state_sleeve_boosting,dual_momentum_topn,calm_trend,0.14670149223229084
improved_phasee_state_sleeve_boosting,dual_momentum_topn,neutral_mixed,0.11490899814260379
improved_phasee_state_sleeve_boosting,dual_momentum_topn,recovery_confirmed,0.1278077393082739
improved_phasee_state_sleeve_boosting,dual_momentum_topn,recovery_fragile,0.1397223211585538
improved_phasee_state_sleeve_boosting,dual_momentum_topn,stressed_panic,0.06518788532115746
improved_phasee_state_sleeve_boosting,cta_trend_long_only,calm_trend,0.15176455141931097
improved_phasee_state_sleeve_boosting,cta_trend_long_only,neutral_mixed,0.13632258542495712
improved_phasee_state_sleeve_boosting,cta_trend_long_only,recovery_confirmed,0.16103593007419956
