version_name,avg_model_confidence,avg_model_uncertainty,avg_cash_weight,avg_top1_share,avg_top2_share,avg_hhi,freeze_share
improved_phaseo_uncertainty_shrunk_allocator,0.13599614800161083,0.540340785395444,0.08895873940541477,0.30018631198652906,0.57172282530378,0.22858698957148046,0.0
improved_phaseo_turnover_gated_allocator,0.18413312989010502,0.5514820918622199,0.06319098969564513,0.32650328635019343,0.6102898680197738,0.24375048896447335,0.21009918845807032
improved_phaseo_tail_priority_allocator,0.16787717447695205,0.5478607464548592,0.11515799579376834,0.31830774859284894,0.5700548643007811,0.22621098590164196,0.0
improved_phaseo_production_proximity_allocator,0.1909827128901917,0.5548646005308382,0.05161075631299206,0.3124324353826936,0.598376970745271,0.23817584739917003,0.0
improved_phaseo_combo_decision_allocator,0.1692018262187178,0.5446916678715004,0.07594309426645415,0.3071635643239416,0.5882876519072766,0.23170073067892014,0.0
