,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma,cash::BIL
2005-01-14,0.04,0.14618322917297086,0.04,0.35383656562486343,0.2931245696636554,0.1268556355385103,0.0
2005-01-21,0.04,0.13555654592953417,0.04,0.3492992298954765,0.3151442241749895,0.12,0.0
2005-01-28,0.040000000000000015,0.13007935636577525,0.040000000000000015,0.34738814935516704,0.32253249427905784,0.12000000000000002,0.0
2005-02-04,0.04,0.12774486575477612,0.04,0.3470540101934417,0.32520112405178225,0.12,0.0
2005-02-11,0.04,0.12680547493579022,0.04,0.3469902836880771,0.3262042413761327,0.12,0.0
2005-02-18,0.04,0.12643546087562038,0.04,0.34697621118041483,0.32658832794396475,0.12,0.0
2005-02-25,0.04,0.12629096265003814,0.04,0.3469724788381372,0.32673655851182465,0.12,0.0
2005-03-04,0.04,0.12623473454831638,0.04,0.3469713124185268,0.32679395303315695,0.12,0.0
2005-03-11,0.04,0.15378267808649898,0.04,0.35310191702742666,0.2931154048860745,0.12,0.0
2005-03-18,0.06494229681590778,0.3473108775291796,0.18534612067789244,0.14,0.06721809386500925,0.195182611112011,0.0
2005-03-25,0.07848728911339178,0.34753897349830193,0.22177436507844744,0.11877126197971193,0.04,0.19342811033014695,0.0
2005-04-01,0.08768234094568111,0.32740810895868994,0.24281879765658163,0.10926010873844444,0.04,0.19283064370060288,0.0
2005-04-08,0.09225775850244708,0.3213791924590126,0.24590080660880204,0.10477692740827427,0.039999999999999994,0.19568531502146397,0.0
2005-04-15,0.09337338584573224,0.3203023816107935,0.2452871227377939,0.10363001500542407,0.04,0.1974070948002562,0.0
2005-04-22,0.09414313804522446,0.3192766155611083,0.24574140464839483,0.10286660714174412,0.04,0.1979722346035283,0.0
2005-04-29,0.09452961073418609,0.31878620325140844,0.24619770876010205,0.10226551334080633,0.04,0.19822096391349706,0.0
2005-05-06,0.09622064540640078,0.3271749632759396,0.23541080217604288,0.10549926032164403,0.04,0.1956943288199726,0.0
2005-05-13,0.09542521829736324,0.32231732017594467,0.24175425414722906,0.10337127485316364,0.04,0.19713193252629937,0.0
2005-05-20,0.11193499723168678,0.2796637128329473,0.27796843306973135,0.09408677706872735,0.04,0.19634607979690727,0.0
2005-05-27,0.1176425125893732,0.2648014924919132,0.2906982178937136,0.0908292838902312,0.04,0.19602849313476867,0.0
2005-06-03,0.11947921835350102,0.25974031361133365,0.29514634669062795,0.08982480591782928,0.04,0.1958093154267081,0.0
2005-06-10,0.13245214129163818,0.2295639452996645,0.2977198548205209,0.09212806608313123,0.04,0.2081359925050451,0.0
2005-06-17,0.11495723001914754,0.21905027098186453,0.34311072073510485,0.07341347281486474,0.04,0.20946830544901823,0.0
2005-06-24,0.10937367649354161,0.24599520268403197,0.29622596701486076,0.06788078906227184,0.04,0.24052436474529376,0.0
2005-07-01,0.09869602422469957,0.2893648379066413,0.2822590036729364,0.05465837733738166,0.04000000000000001,0.2350217568583411,0.0
2005-07-08,0.08621185974637656,0.31928606351868427,0.2787584960308264,0.04,0.04,0.23574358070411278,0.0
