,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma,cash::BIL
2005-01-14,0.07389378816803945,0.14755134926103639,0.08598503693287911,0.2910500211462352,0.24,0.1615198044918099,0.0
2005-01-21,0.07389378816803945,0.14755134926103639,0.08598503693287912,0.2910500211462352,0.24,0.16151980449180992,0.0
2005-01-28,0.07389378816803945,0.14755134926103639,0.08598503693287912,0.2910500211462352,0.24,0.16151980449180992,0.0
2005-02-04,0.07389378816803945,0.14755134926103639,0.08598503693287912,0.2910500211462352,0.24,0.16151980449180992,0.0
2005-02-11,0.07389378816803945,0.14755134926103639,0.08598503693287912,0.2910500211462352,0.24,0.16151980449180992,0.0
2005-02-18,0.07389378816803945,0.14755134926103639,0.08598503693287912,0.2910500211462352,0.24,0.16151980449180992,0.0
2005-02-25,0.07389378816803945,0.14755134926103639,0.08598503693287912,0.2910500211462352,0.24,0.16151980449180992,0.0
2005-03-04,0.07389378816803945,0.14755134926103639,0.08598503693287912,0.2910500211462352,0.24,0.16151980449180992,0.0
2005-03-11,0.07389378816803945,0.14755134926103639,0.08598503693287912,0.2910500211462352,0.24,0.16151980449180992,0.0
2005-03-18,0.08264830804708923,0.15902978149057043,0.10108674397163685,0.2685235744164684,0.22132059793419787,0.16739099414003725,0.0
2005-03-25,0.09138702295226045,0.17077766492956284,0.1162084986110492,0.24589296534069183,0.20241356003301306,0.17332028813342262,0.0
2005-04-01,0.10013154500025356,0.182464350129793,0.13132891069639535,0.2232818621535983,0.18355615512825052,0.17923717689170932,0.0
2005-04-08,0.10837449299773723,0.19663374093000258,0.14606911743929665,0.20000036381201464,0.1632253569213115,0.1856969278996375,0.0
2005-04-15,0.1163838518051741,0.21190506962264571,0.1601153866145663,0.17659096481805764,0.1424531292212593,0.192551597918297,0.0
2005-04-22,0.12451024560281158,0.2266849243154633,0.17449819953039825,0.15321388486244034,0.1218610362212916,0.1992317094675948,0.0
2005-04-29,0.131497018520302,0.2392958677384758,0.18688169020020226,0.1331655493588536,0.10422184495145616,0.20493802923071014,0.0
2005-05-06,0.1370681032587432,0.24837070121644594,0.19692502351152363,0.11771516667830137,0.09081137582051298,0.2091096295144729,0.0
