version_name,sleeve_name,avg_weight,avg_weight_when_active,active_share
improved_phaseo_uncertainty_shrunk_allocator,dual_momentum_topn,0.06931129712854102,0.06931129712854102,1.0
improved_phaseo_uncertainty_shrunk_allocator,composite_calm_trend_specialist,0.20999778178990539,0.20999778178990539,1.0
improved_phaseo_uncertainty_shrunk_allocator,composite_healthier_recovery_specialist,0.125868806392099,0.125868806392099,1.0
improved_phaseo_uncertainty_shrunk_allocator,composite_anti_chop_clarity,0.13048008471069486,0.13048008471069486,1.0
improved_phaseo_uncertainty_shrunk_allocator,composite_regime_conditioned,0.1416350743624685,0.1416350743624685,1.0
improved_phaseo_uncertainty_shrunk_allocator,taa_10m_sma,0.2337482162108765,0.2337482162108765,1.0
improved_phaseo_turnover_gated_allocator,dual_momentum_topn,0.06986043411684537,0.06986043411684537,1.0
improved_phaseo_turnover_gated_allocator,composite_calm_trend_specialist,0.225530351784053,0.225530351784053,1.0
improved_phaseo_turnover_gated_allocator,composite_healthier_recovery_specialist,0.12598733457463998,0.12598733457463998,1.0
improved_phaseo_turnover_gated_allocator,composite_anti_chop_clarity,0.1296646635315813,0.1296646635315813,1.0
improved_phaseo_turnover_gated_allocator,composite_regime_conditioned,0.13799213206793312,0.13799213206793312,1.0
improved_phaseo_turnover_gated_allocator,taa_10m_sma,0.24777409422930213,0.24777409422930213,1.0
improved_phaseo_tail_priority_allocator,dual_momentum_topn,0.05176500218844241,0.05176500218844241,1.0
improved_phaseo_tail_priority_allocator,composite_calm_trend_specialist,0.16545926943669945,0.16545926943669945,1.0
improved_phaseo_tail_priority_allocator,composite_healthier_recovery_specialist,0.09445967730105778,0.09445967730105778,1.0
improved_phaseo_tail_priority_allocator,composite_anti_chop_clarity,0.16155663129775483,0.16155663129775483,1.0
improved_phaseo_tail_priority_allocator,composite_regime_conditioned,0.1764837149161129,0.1764837149161129,1.0
improved_phaseo_tail_priority_allocator,taa_10m_sma,0.2351177090661643,0.2351177090661643,1.0
improved_phaseo_production_proximity_allocator,dual_momentum_topn,0.08062728015443381,0.08062728015443381,1.0
improved_phaseo_production_proximity_allocator,composite_calm_trend_specialist,0.22265576498410158,0.22265576498410158,1.0
improved_phaseo_production_proximity_allocator,composite_healthier_recovery_specialist,0.14296046030956294,0.14296046030956294,1.0
improved_phaseo_production_proximity_allocator,composite_anti_chop_clarity,0.1278608214920977,0.1278608214920977,1.0
improved_phaseo_production_proximity_allocator,composite_regime_conditioned,0.1298597222905742,0.1298597222905742,1.0
improved_phaseo_production_proximity_allocator,taa_10m_sma,0.24442519445623767,0.24442519445623767,1.0
improved_phaseo_combo_decision_allocator,dual_momentum_topn,0.057852392990687986,0.057852392990687986,1.0
improved_phaseo_combo_decision_allocator,composite_calm_trend_specialist,0.21127724522047003,0.21127724522047003,1.0
improved_phaseo_combo_decision_allocator,composite_healthier_recovery_specialist,0.11355386030776997,0.11355386030776997,1.0
improved_phaseo_combo_decision_allocator,composite_anti_chop_clarity,0.13256804083828228,0.13256804083828228,1.0
improved_phaseo_combo_decision_allocator,composite_regime_conditioned,0.16748867030274373,0.16748867030274373,1.0
improved_phaseo_combo_decision_allocator,taa_10m_sma,0.24131669607359188,0.24131669607359188,1.0
