best_candidate,rationale,name,ann_drag_pp,sharpe_imp,mdd_imp_pp,cvar_imp_pp,turnover_ratio_vs_prod,bil_inc_pp,deteriorating_state_delta_wkly,passes_all_gates,fail_reasons
,NO Phase EE candidate passes. Best diagnostic: improved_phaseee_sleeve_hint_light; failure reasons: drag>0.30pp; sharpe_imp<0.005; mdd_worse>0.5pp; cvar_worse>0.05pp; turnover>1.10x; underperforms in neutral_deteriorating (Δ=-0.00016/wk).,,,,,,,,,,
,,improved_phaseee_sleeve_hint_light,0.7816106836383119,-0.10413393529904147,-0.9798018200498193,-0.07468049577779266,2.0238029905900654,0.08517800805661335,-0.00015997391603908844,False,drag>0.30pp; sharpe_imp<0.005; mdd_worse>0.5pp; cvar_worse>0.05pp; turnover>1.10x; underperforms in neutral_deteriorating (Δ=-0.00016/wk)
,,improved_phaseee_sleeve_hint_state_gated,0.7816106836383119,-0.10413393529904147,-0.9798018200498193,-0.07468049577779266,2.0238029905900654,0.08517800805661335,-0.00015997391603908844,False,drag>0.30pp; sharpe_imp<0.005; mdd_worse>0.5pp; cvar_worse>0.05pp; turnover>1.10x; underperforms in neutral_deteriorating (Δ=-0.00016/wk)
