,dual_momentum_topn,cta_trend_long_only,composite_trend_quality_module,composite_regime_conditioned,taa_10m_sma,cash::BIL
2011-07-15,0.26454029350171765,0.13523605214642673,0.14858934348945974,0.2605484836385648,0.10420826066661394,0.08687756655721723
2011-07-22,0.26454029350171765,0.13523605214642673,0.14858934348945974,0.2605484836385648,0.10420826066661394,0.08687756655721723
2011-07-29,0.25195156092733195,0.10993399103811093,0.17829586641703,0.27161611627593135,0.07703545717444969,0.11116700816714598
2011-08-05,0.25195156092733195,0.10993399103811093,0.17829586641703,0.27161611627593135,0.07703545717444969,0.11116700816714598
2011-08-12,0.25195156092733195,0.10993399103811093,0.17829586641703,0.27161611627593135,0.07703545717444969,0.11116700816714598
2011-08-19,0.25195156092733195,0.10993399103811093,0.17829586641703,0.27161611627593135,0.07703545717444969,0.11116700816714598
2011-08-26,0.1044860736391933,0.047285131246857084,0.08162577775336359,0.1314404447265226,0.035162572634063465,0.5999999999999999
2011-09-02,0.1044860736391933,0.047285131246857084,0.08162577775336359,0.1314404447265226,0.035162572634063465,0.5999999999999999
2011-09-09,0.1044860736391933,0.047285131246857084,0.08162577775336359,0.1314404447265226,0.035162572634063465,0.5999999999999999
2011-09-16,0.1044860736391933,0.047285131246857084,0.08162577775336359,0.1314404447265226,0.035162572634063465,0.5999999999999999
2011-09-23,0.1044860736391933,0.047285131246857084,0.08162577775336359,0.1314404447265226,0.035162572634063465,0.5999999999999999
2011-09-30,0.09816393321048388,0.06707314935537466,0.06674164061681703,0.11491581718545428,0.0531054596318702,0.6
2011-10-07,0.09816393321048388,0.06707314935537466,0.06674164061681703,0.11491581718545428,0.0531054596318702,0.6
2011-10-14,0.09816393321048388,0.06707314935537466,0.06674164061681703,0.11491581718545428,0.0531054596318702,0.6
2011-10-21,0.09816393321048388,0.06707314935537466,0.06674164061681703,0.11491581718545428,0.0531054596318702,0.6
2011-10-28,0.09306912294885182,0.07798750882817058,0.05715445894246793,0.10394266271800207,0.06784624656250766,0.5999999999999999
2011-11-04,0.09306912294885182,0.07798750882817058,0.05715445894246793,0.10394266271800207,0.06784624656250766,0.5999999999999999
2011-11-11,0.09306912294885182,0.07798750882817058,0.05715445894246793,0.10394266271800207,0.06784624656250766,0.5999999999999999
2011-11-18,0.09306912294885182,0.07798750882817058,0.05715445894246793,0.10394266271800207,0.06784624656250766,0.5999999999999999
2011-11-25,0.17385083456104145,0.13136300013218757,0.13377148304168926,0.2404443413197891,0.12057034094529272,0.19999999999999984
2011-12-02,0.17385083456104145,0.13136300013218757,0.13377148304168926,0.2404443413197891,0.12057034094529272,0.19999999999999984
2011-12-09,0.17385083456104145,0.13136300013218757,0.13377148304168926,0.2404443413197891,0.12057034094529272,0.19999999999999984
2011-12-16,0.17385083456104145,0.13136300013218757,0.13377148304168926,0.2404443413197891,0.12057034094529272,0.19999999999999984
2011-12-23,0.17385083456104145,0.13136300013218757,0.13377148304168926,0.2404443413197891,0.12057034094529272,0.19999999999999984
2011-12-30,0.1783888314848557,0.12910296974927132,0.1543002337813768,0.2625558220518909,0.12065214293260543,0.15499999999999992
2012-01-06,0.1783888314848557,0.12910296974927132,0.1543002337813768,0.2625558220518909,0.12065214293260543,0.15499999999999992
2012-01-13,0.1783888314848557,0.12910296974927132,0.1543002337813768,0.2625558220518909,0.12065214293260543,0.15499999999999992
2012-01-20,0.1783888314848557,0.12910296974927132,0.1543002337813768,0.2625558220518909,0.12065214293260543,0.15499999999999992
2012-01-27,0.19097706417615273,0.13793083723441124,0.1727470178244351,0.3065450719305507,0.11651390859634303,0.07528610023810722
2012-02-03,0.19097706417615273,0.13793083723441124,0.1727470178244351,0.3065450719305507,0.11651390859634303,0.07528610023810722
2012-02-10,0.19097706417615273,0.13793083723441124,0.1727470178244351,0.3065450719305507,0.11651390859634303,0.07528610023810722
2012-02-17,0.19097706417615273,0.13793083723441124,0.1727470178244351,0.3065450719305507,0.11651390859634303,0.07528610023810722
2012-02-24,0.17854642429931458,0.13102271215216035,0.17599928327497846,0.3307803155670427,0.11787020341133791,0.06578106129516603
2012-03-02,0.17854642429931458,0.13102271215216035,0.17599928327497846,0.3307803155670427,0.11787020341133791,0.06578106129516603
2012-03-09,0.17854642429931458,0.13102271215216035,0.17599928327497846,0.3307803155670427,0.11787020341133791,0.06578106129516603
2012-03-16,0.17854642429931458,0.13102271215216035,0.17599928327497846,0.3307803155670427,0.11787020341133791,0.06578106129516603
2012-03-23,0.17854642429931458,0.13102271215216035,0.17599928327497846,0.3307803155670427,0.11787020341133791,0.06578106129516603
2012-03-30,0.18296975659543582,0.1352274678986844,0.18125903236390475,0.31057631082876636,0.11992784347484906,0.07003958883835959
2012-04-06,0.18296975659543582,0.1352274678986844,0.18125903236390475,0.31057631082876636,0.11992784347484906,0.07003958883835959
2012-04-13,0.18296975659543582,0.1352274678986844,0.18125903236390475,0.31057631082876636,0.11992784347484906,0.07003958883835959
2012-04-20,0.18296975659543582,0.1352274678986844,0.18125903236390475,0.31057631082876636,0.11992784347484906,0.07003958883835959
2012-04-27,0.1767436817208203,0.13335555332716761,0.18334093052067132,0.3173998388918039,0.12086741848509923,0.0682925770544377
2012-05-04,0.1767436817208203,0.13335555332716761,0.18334093052067132,0.3173998388918039,0.12086741848509923,0.0682925770544377
2012-05-11,0.1767436817208203,0.13335555332716761,0.18334093052067132,0.3173998388918039,0.12086741848509923,0.0682925770544377
2012-05-18,0.1767436817208203,0.13335555332716761,0.18334093052067132,0.3173998388918039,0.12086741848509923,0.0682925770544377
2012-05-25,0.15636162989147445,0.11208531475534653,0.1629065881449087,0.27086493871827455,0.1109238125676972,0.1868577159222986
2012-06-01,0.15636162989147445,0.11208531475534653,0.1629065881449087,0.27086493871827455,0.1109238125676972,0.1868577159222986
2012-06-08,0.15636162989147445,0.11208531475534653,0.1629065881449087,0.27086493871827455,0.1109238125676972,0.1868577159222986
2012-06-15,0.15636162989147445,0.11208531475534653,0.1629065881449087,0.27086493871827455,0.1109238125676972,0.1868577159222986
2012-06-22,0.15636162989147445,0.11208531475534653,0.1629065881449087,0.27086493871827455,0.1109238125676972,0.1868577159222986
2012-06-29,0.1783789443724415,0.1185917440709027,0.19512067300975078,0.30964690014066176,0.12748474404632693,0.07077699435991636
2012-07-06,0.1783789443724415,0.1185917440709027,0.19512067300975078,0.30964690014066176,0.12748474404632693,0.07077699435991636
2012-07-13,0.1783789443724415,0.1185917440709027,0.19512067300975078,0.30964690014066176,0.12748474404632693,0.07077699435991636
2012-07-20,0.1783789443724415,0.1185917440709027,0.19512067300975078,0.30964690014066176,0.12748474404632693,0.07077699435991636
2012-07-27,0.17696982438092876,0.1108256941086281,0.2067560967612823,0.30902224828087105,0.13126915298526753,0.06515698348302223
2012-08-03,0.17696982438092876,0.1108256941086281,0.2067560967612823,0.30902224828087105,0.13126915298526753,0.06515698348302223
2012-08-10,0.17696982438092876,0.1108256941086281,0.2067560967612823,0.30902224828087105,0.13126915298526753,0.06515698348302223
2012-08-17,0.17696982438092876,0.1108256941086281,0.2067560967612823,0.30902224828087105,0.13126915298526753,0.06515698348302223
2012-08-24,0.17696982438092876,0.1108256941086281,0.2067560967612823,0.30902224828087105,0.13126915298526753,0.06515698348302223
2012-08-31,0.17050560833429845,0.10730256098868177,0.21590734854845198,0.29635399608766516,0.14768232358611522,0.06224816245478737
2012-09-07,0.17050560833429845,0.10730256098868177,0.21590734854845198,0.29635399608766516,0.14768232358611522,0.06224816245478737
2012-09-14,0.17050560833429845,0.10730256098868177,0.21590734854845198,0.29635399608766516,0.14768232358611522,0.06224816245478737
2012-09-21,0.17050560833429845,0.10730256098868177,0.21590734854845198,0.29635399608766516,0.14768232358611522,0.06224816245478737
2012-09-28,0.16703595956753864,0.10791698673272691,0.20478790709174774,0.3132677358580987,0.15749135608044515,0.04950005466944285
2012-10-05,0.16703595956753864,0.10791698673272691,0.20478790709174774,0.3132677358580987,0.15749135608044515,0.04950005466944285
2012-10-12,0.16703595956753864,0.10791698673272691,0.20478790709174774,0.3132677358580987,0.15749135608044515,0.04950005466944285
2012-10-19,0.16703595956753864,0.10791698673272691,0.20478790709174774,0.3132677358580987,0.15749135608044515,0.04950005466944285
2012-10-26,0.1747506957397717,0.11397165412197711,0.19456316779820712,0.3150904424805365,0.16556787445397622,0.03605616540553125
2012-11-02,0.1747506957397717,0.11397165412197711,0.19456316779820712,0.3150904424805365,0.16556787445397622,0.03605616540553125
2012-11-09,0.1747506957397717,0.11397165412197711,0.19456316779820712,0.3150904424805365,0.16556787445397622,0.03605616540553125
2012-11-16,0.1747506957397717,0.11397165412197711,0.19456316779820712,0.3150904424805365,0.16556787445397622,0.03605616540553125
2012-11-23,0.1747506957397717,0.11397165412197711,0.19456316779820712,0.3150904424805365,0.16556787445397622,0.03605616540553125
2012-11-30,0.17067849669010146,0.11891120986254548,0.18258814008351154,0.3047253566119891,0.20387851966645573,0.019218277085396696
2012-12-07,0.17067849669010146,0.11891120986254548,0.18258814008351154,0.3047253566119891,0.20387851966645573,0.019218277085396696
2012-12-14,0.17067849669010146,0.11891120986254548,0.18258814008351154,0.3047253566119891,0.20387851966645573,0.019218277085396696
2012-12-21,0.17067849669010146,0.11891120986254548,0.18258814008351154,0.3047253566119891,0.20387851966645573,0.019218277085396696
2012-12-28,0.1703758711507261,0.12228980522177321,0.18364088507410298,0.31047818508854136,0.20756017006576827,0.005655083399088046
2013-01-04,0.1703758711507261,0.12228980522177321,0.18364088507410298,0.31047818508854136,0.20756017006576827,0.005655083399088046
2013-01-11,0.1703758711507261,0.12228980522177321,0.18364088507410298,0.31047818508854136,0.20756017006576827,0.005655083399088046
2013-01-18,0.1703758711507261,0.12228980522177321,0.18364088507410298,0.31047818508854136,0.20756017006576827,0.005655083399088046
2013-01-25,0.17814333268387927,0.12528159210172024,0.1847417396698243,0.29699632768837125,0.21483700785620494,0.0
2013-02-01,0.17814333268387927,0.12528159210172024,0.1847417396698243,0.29699632768837125,0.21483700785620494,0.0
2013-02-08,0.17814333268387927,0.12528159210172024,0.1847417396698243,0.29699632768837125,0.21483700785620494,0.0
2013-02-15,0.17814333268387927,0.12528159210172024,0.1847417396698243,0.29699632768837125,0.21483700785620494,0.0
2013-02-22,0.18568825925206472,0.1267859198649735,0.1831262861512182,0.29982726288101047,0.2045722718507332,0.0
2013-03-01,0.18568825925206472,0.1267859198649735,0.1831262861512182,0.29982726288101047,0.2045722718507332,0.0
2013-03-08,0.18568825925206472,0.1267859198649735,0.1831262861512182,0.29982726288101047,0.2045722718507332,0.0
2013-03-15,0.18568825925206472,0.1267859198649735,0.1831262861512182,0.29982726288101047,0.2045722718507332,0.0
2013-03-22,0.18568825925206472,0.1267859198649735,0.1831262861512182,0.29982726288101047,0.2045722718507332,0.0
2013-03-29,0.18589113268768465,0.12678483785477968,0.18310699651916817,0.3001642099572899,0.20405282298107763,0.0
2013-04-05,0.18589113268768465,0.12678483785477968,0.18310699651916817,0.3001642099572899,0.20405282298107763,0.0
2013-04-12,0.18589113268768465,0.12678483785477968,0.18310699651916817,0.3001642099572899,0.20405282298107763,0.0
2013-04-19,0.18589113268768465,0.12678483785477968,0.18310699651916817,0.3001642099572899,0.20405282298107763,0.0
2013-04-26,0.18013270056845215,0.13022875291632338,0.17122344486983862,0.2782611545357585,0.1976517539589366,0.042502193150690704
2013-05-03,0.18013270056845215,0.13022875291632338,0.17122344486983862,0.2782611545357585,0.1976517539589366,0.042502193150690704
2013-05-10,0.18013270056845215,0.13022875291632338,0.17122344486983862,0.2782611545357585,0.1976517539589366,0.042502193150690704
2013-05-17,0.18013270056845215,0.13022875291632338,0.17122344486983862,0.2782611545357585,0.1976517539589366,0.042502193150690704
2013-05-24,0.18013270056845215,0.13022875291632338,0.17122344486983862,0.2782611545357585,0.1976517539589366,0.042502193150690704
2013-05-31,0.18468419160639146,0.13694565154166677,0.1915361000721898,0.29728237877666297,0.18955167800308909,0.0
2013-06-07,0.18468419160639146,0.13694565154166677,0.1915361000721898,0.29728237877666297,0.18955167800308909,0.0
2013-06-14,0.18468419160639146,0.13694565154166677,0.1915361000721898,0.29728237877666297,0.18955167800308909,0.0
2013-06-21,0.18468419160639146,0.13694565154166677,0.1915361000721898,0.29728237877666297,0.18955167800308909,0.0
2013-06-28,0.14397140875893666,0.11218679093965644,0.16426774712527525,0.2663771721326902,0.1507109919330394,0.16248588911040207
2013-07-05,0.14397140875893666,0.11218679093965644,0.16426774712527525,0.2663771721326902,0.1507109919330394,0.16248588911040207
2013-07-12,0.14397140875893666,0.11218679093965644,0.16426774712527525,0.2663771721326902,0.1507109919330394,0.16248588911040207
2013-07-19,0.14397140875893666,0.11218679093965644,0.16426774712527525,0.2663771721326902,0.1507109919330394,0.16248588911040207
2013-07-26,0.1643564910897923,0.12676370151238325,0.2024555002813691,0.3187652132407822,0.1613851037230865,0.02627399015258658
2013-08-02,0.1643564910897923,0.12676370151238325,0.2024555002813691,0.3187652132407822,0.1613851037230865,0.02627399015258658
2013-08-09,0.1643564910897923,0.12676370151238325,0.2024555002813691,0.3187652132407822,0.1613851037230865,0.02627399015258658
2013-08-16,0.1643564910897923,0.12676370151238325,0.2024555002813691,0.3187652132407822,0.1613851037230865,0.02627399015258658
2013-08-23,0.1643564910897923,0.12676370151238325,0.2024555002813691,0.3187652132407822,0.1613851037230865,0.02627399015258658
2013-08-30,0.11063871187330605,0.1374076181448973,0.13371457104324425,0.2779943713703531,0.17957458254331338,0.16067014502488586
2013-09-06,0.11063871187330605,0.1374076181448973,0.13371457104324425,0.2779943713703531,0.17957458254331338,0.16067014502488586
2013-09-13,0.11063871187330605,0.1374076181448973,0.13371457104324425,0.2779943713703531,0.17957458254331338,0.16067014502488586
2013-09-20,0.11063871187330605,0.1374076181448973,0.13371457104324425,0.2779943713703531,0.17957458254331338,0.16067014502488586
2013-09-27,0.11964522806992368,0.12180102292429626,0.14741713499778916,0.2889351914420697,0.16083176634478424,0.16136965622113697
2013-10-04,0.11964522806992368,0.12180102292429626,0.14741713499778916,0.2889351914420697,0.16083176634478424,0.16136965622113697
2013-10-11,0.11964522806992368,0.12180102292429626,0.14741713499778916,0.2889351914420697,0.16083176634478424,0.16136965622113697
2013-10-18,0.11964522806992368,0.12180102292429626,0.14741713499778916,0.2889351914420697,0.16083176634478424,0.16136965622113697
2013-10-25,0.11178855193568958,0.16782812127024657,0.13954309136561605,0.33734191055780594,0.2135511539605143,0.029947170910127663
2013-11-01,0.11178855193568958,0.16782812127024657,0.13954309136561605,0.33734191055780594,0.2135511539605143,0.029947170910127663
2013-11-08,0.11178855193568958,0.16782812127024657,0.13954309136561605,0.33734191055780594,0.2135511539605143,0.029947170910127663
2013-11-15,0.11178855193568958,0.16782812127024657,0.13954309136561605,0.33734191055780594,0.2135511539605143,0.029947170910127663
2013-11-22,0.11178855193568958,0.16782812127024657,0.13954309136561605,0.33734191055780594,0.2135511539605143,0.029947170910127663
2013-11-29,0.12374090277359967,0.1479661467519449,0.15782276269501985,0.36030178978092,0.18283736674597928,0.02733103125253633
2013-12-06,0.12374090277359967,0.1479661467519449,0.15782276269501985,0.36030178978092,0.18283736674597928,0.02733103125253633
2013-12-13,0.12374090277359967,0.1479661467519449,0.15782276269501985,0.36030178978092,0.18283736674597928,0.02733103125253633
2013-12-20,0.12374090277359967,0.1479661467519449,0.15782276269501985,0.36030178978092,0.18283736674597928,0.02733103125253633
2013-12-27,0.13039505247787528,0.13425595697987372,0.16658448670037046,0.37402384200542793,0.16292548998788556,0.03181517184856708
2014-01-03,0.13039505247787528,0.13425595697987372,0.16658448670037046,0.37402384200542793,0.16292548998788556,0.03181517184856708
2014-01-10,0.13039505247787528,0.13425595697987372,0.16658448670037046,0.37402384200542793,0.16292548998788556,0.03181517184856708
2014-01-17,0.13039505247787528,0.13425595697987372,0.16658448670037046,0.37402384200542793,0.16292548998788556,0.03181517184856708
2014-01-24,0.13039505247787528,0.13425595697987372,0.16658448670037046,0.37402384200542793,0.16292548998788556,0.03181517184856708
2014-01-31,0.13344941029241789,0.1264823374357792,0.17177418617224674,0.38226242810667577,0.15079020756362063,0.03524143042925987
2014-02-07,0.13344941029241789,0.1264823374357792,0.17177418617224674,0.38226242810667577,0.15079020756362063,0.03524143042925987
2014-02-14,0.13344941029241789,0.1264823374357792,0.17177418617224674,0.38226242810667577,0.15079020756362063,0.03524143042925987
2014-02-21,0.13344941029241789,0.1264823374357792,0.17177418617224674,0.38226242810667577,0.15079020756362063,0.03524143042925987
2014-02-28,0.13438479720457813,0.12429214285138818,0.173867526061703,0.38025630863265625,0.14296065958554713,0.044238565664127316
2014-03-07,0.13438479720457813,0.12429214285138818,0.173867526061703,0.38025630863265625,0.14296065958554713,0.044238565664127316
2014-03-14,0.13438479720457813,0.12429214285138818,0.173867526061703,0.38025630863265625,0.14296065958554713,0.044238565664127316
2014-03-21,0.13438479720457813,0.12429214285138818,0.173867526061703,0.38025630863265625,0.14296065958554713,0.044238565664127316
2014-03-28,0.13402964999878395,0.12139029626146954,0.17539490951338124,0.3896914227953742,0.13967469379994085,0.03981902763105016
2014-04-04,0.13402964999878395,0.12139029626146954,0.17539490951338124,0.3896914227953742,0.13967469379994085,0.03981902763105016
2014-04-11,0.13402964999878395,0.12139029626146954,0.17539490951338124,0.3896914227953742,0.13967469379994085,0.03981902763105016
2014-04-18,0.13402964999878395,0.12139029626146954,0.17539490951338124,0.3896914227953742,0.13967469379994085,0.03981902763105016
2014-04-25,0.13282918490119353,0.12300678553745335,0.17070315658293994,0.39979933332150897,0.1472224305396235,0.026439109117280757
2014-05-02,0.13282918490119353,0.12300678553745335,0.17070315658293994,0.39979933332150897,0.1472224305396235,0.026439109117280757
2014-05-09,0.13282918490119353,0.12300678553745335,0.17070315658293994,0.39979933332150897,0.1472224305396235,0.026439109117280757
2014-05-16,0.13282918490119353,0.12300678553745335,0.17070315658293994,0.39979933332150897,0.1472224305396235,0.026439109117280757
2014-05-23,0.13282918490119353,0.12300678553745335,0.17070315658293994,0.39979933332150897,0.1472224305396235,0.026439109117280757
2014-05-30,0.14986359851850461,0.09794060954774986,0.1606769137153618,0.36296757300043947,0.16992611907988656,0.05862518613805767
2014-06-06,0.14986359851850461,0.09794060954774986,0.1606769137153618,0.36296757300043947,0.16992611907988656,0.05862518613805767
2014-06-13,0.14986359851850461,0.09794060954774986,0.1606769137153618,0.36296757300043947,0.16992611907988656,0.05862518613805767
2014-06-20,0.14986359851850461,0.09794060954774986,0.1606769137153618,0.36296757300043947,0.16992611907988656,0.05862518613805767
2014-06-27,0.16337324599272518,0.11363256840528638,0.18567109163492793,0.35952301464132036,0.17780007932574024,0.0
2014-07-04,0.16337324599272518,0.11363256840528638,0.18567109163492793,0.35952301464132036,0.17780007932574024,0.0
2014-07-11,0.16337324599272518,0.11363256840528638,0.18567109163492793,0.35952301464132036,0.17780007932574024,0.0
2014-07-18,0.16337324599272518,0.11363256840528638,0.18567109163492793,0.35952301464132036,0.17780007932574024,0.0
2014-07-25,0.15837700006395347,0.09971316868002404,0.17365977286304018,0.39755418280265714,0.17069587559032523,0.0
2014-08-01,0.15837700006395347,0.09971316868002404,0.17365977286304018,0.39755418280265714,0.17069587559032523,0.0
2014-08-08,0.15837700006395347,0.09971316868002404,0.17365977286304018,0.39755418280265714,0.17069587559032523,0.0
2014-08-15,0.15837700006395347,0.09971316868002404,0.17365977286304018,0.39755418280265714,0.17069587559032523,0.0
2014-08-22,0.15837700006395347,0.09971316868002404,0.17365977286304018,0.39755418280265714,0.17069587559032523,0.0
2014-08-29,0.07424795895276386,0.17829471976311667,0.07002107797060424,0.36173601351429974,0.3157002297992155,0.0
2014-09-05,0.07424795895276386,0.17829471976311667,0.07002107797060424,0.36173601351429974,0.3157002297992155,0.0
2014-09-12,0.07424795895276386,0.17829471976311667,0.07002107797060424,0.36173601351429974,0.3157002297992155,0.0
2014-09-19,0.07424795895276386,0.17829471976311667,0.07002107797060424,0.36173601351429974,0.3157002297992155,0.0
2014-09-26,0.0822137927458734,0.17455698088142563,0.08033020328173612,0.37669038007824635,0.28620864301271853,0.0
2014-10-03,0.0822137927458734,0.17455698088142563,0.08033020328173612,0.37669038007824635,0.28620864301271853,0.0
2014-10-10,0.0822137927458734,0.17455698088142563,0.08033020328173612,0.37669038007824635,0.28620864301271853,0.0
2014-10-17,0.0822137927458734,0.17455698088142563,0.08033020328173612,0.37669038007824635,0.28620864301271853,0.0
2014-10-24,0.0822137927458734,0.17455698088142563,0.08033020328173612,0.37669038007824635,0.28620864301271853,0.0
2014-10-31,0.10610046915358654,0.175635656964638,0.10450326450448226,0.3610475867618012,0.24996761821042007,0.0027454044050718718
2014-11-07,0.10610046915358654,0.175635656964638,0.10450326450448226,0.3610475867618012,0.24996761821042007,0.0027454044050718718
2014-11-14,0.10610046915358654,0.175635656964638,0.10450326450448226,0.3610475867618012,0.24996761821042007,0.0027454044050718718
2014-11-21,0.10610046915358654,0.175635656964638,0.10450326450448226,0.3610475867618012,0.24996761821042007,0.0027454044050718718
2014-11-28,0.10338385965114312,0.17567504493310399,0.10347493433639418,0.3535796749653528,0.24256152140986365,0.021324964704142246
2014-12-05,0.10338385965114312,0.17567504493310399,0.10347493433639418,0.3535796749653528,0.24256152140986365,0.021324964704142246
2014-12-12,0.10338385965114312,0.17567504493310399,0.10347493433639418,0.3535796749653528,0.24256152140986365,0.021324964704142246
2014-12-19,0.10338385965114312,0.17567504493310399,0.10347493433639418,0.3535796749653528,0.24256152140986365,0.021324964704142246
2014-12-26,0.08673174919772537,0.1431005203609955,0.08624355579941778,0.3148825627183857,0.20690145556583006,0.16214015635764556
2015-01-02,0.08673174919772537,0.1431005203609955,0.08624355579941778,0.3148825627183857,0.20690145556583006,0.16214015635764556
2015-01-09,0.08673174919772537,0.1431005203609955,0.08624355579941778,0.3148825627183857,0.20690145556583006,0.16214015635764556
2015-01-16,0.08673174919772537,0.1431005203609955,0.08624355579941778,0.3148825627183857,0.20690145556583006,0.16214015635764556
2015-01-23,0.08673174919772537,0.1431005203609955,0.08624355579941778,0.3148825627183857,0.20690145556583006,0.16214015635764556
2015-01-30,0.11763446494383435,0.17214974500906277,0.10819785869599667,0.3795848230769296,0.22243310827417648,1.1102230246251565e-16
2015-02-06,0.11763446494383435,0.17214974500906277,0.10819785869599667,0.3795848230769296,0.22243310827417648,1.1102230246251565e-16
2015-02-13,0.11763446494383435,0.17214974500906277,0.10819785869599667,0.3795848230769296,0.22243310827417648,1.1102230246251565e-16
2015-02-20,0.11763446494383435,0.17214974500906277,0.10819785869599667,0.3795848230769296,0.22243310827417648,1.1102230246251565e-16
2015-02-27,0.09998703317127286,0.16644656180528108,0.10950905158813448,0.37186026693572355,0.20805635361046776,0.04414073288912013
2015-03-06,0.09998703317127286,0.16644656180528108,0.10950905158813448,0.37186026693572355,0.20805635361046776,0.04414073288912013
2015-03-13,0.09998703317127286,0.16644656180528108,0.10950905158813448,0.37186026693572355,0.20805635361046776,0.04414073288912013
2015-03-20,0.09998703317127286,0.16644656180528108,0.10950905158813448,0.37186026693572355,0.20805635361046776,0.04414073288912013
2015-03-27,0.10266833137607181,0.1587629090806854,0.10461648098276997,0.40160443781066874,0.20727449171048762,0.02507334903931646
2015-04-03,0.10266833137607181,0.1587629090806854,0.10461648098276997,0.40160443781066874,0.20727449171048762,0.02507334903931646
2015-04-10,0.10266833137607181,0.1587629090806854,0.10461648098276997,0.40160443781066874,0.20727449171048762,0.02507334903931646
2015-04-17,0.10266833137607181,0.1587629090806854,0.10461648098276997,0.40160443781066874,0.20727449171048762,0.02507334903931646
2015-04-24,0.1038899147686674,0.15582898331594344,0.107479130757315,0.4093989903228704,0.2044993824915475,0.01890359834365618
2015-05-01,0.1038899147686674,0.15582898331594344,0.107479130757315,0.4093989903228704,0.2044993824915475,0.01890359834365618
2015-05-08,0.1038899147686674,0.15582898331594344,0.107479130757315,0.4093989903228704,0.2044993824915475,0.01890359834365618
2015-05-15,0.1038899147686674,0.15582898331594344,0.107479130757315,0.4093989903228704,0.2044993824915475,0.01890359834365618
2015-05-22,0.1038899147686674,0.15582898331594344,0.107479130757315,0.4093989903228704,0.2044993824915475,0.01890359834365618
2015-05-29,0.1258797674431513,0.12852312719557726,0.0982045029583186,0.41667277583323914,0.20924020417796263,0.021479622391751052
2015-06-05,0.1258797674431513,0.12852312719557726,0.0982045029583186,0.41667277583323914,0.20924020417796263,0.021479622391751052
2015-06-12,0.1258797674431513,0.12852312719557726,0.0982045029583186,0.41667277583323914,0.20924020417796263,0.021479622391751052
2015-06-19,0.1258797674431513,0.12852312719557726,0.0982045029583186,0.41667277583323914,0.20924020417796263,0.021479622391751052
2015-06-26,0.122622215085192,0.09459623833462824,0.08005777703019332,0.34614914663369617,0.19248236607184177,0.1640922568444485
2015-07-03,0.122622215085192,0.09459623833462824,0.08005777703019332,0.34614914663369617,0.19248236607184177,0.1640922568444485
2015-07-10,0.122622215085192,0.09459623833462824,0.08005777703019332,0.34614914663369617,0.19248236607184177,0.1640922568444485
2015-07-17,0.122622215085192,0.09459623833462824,0.08005777703019332,0.34614914663369617,0.19248236607184177,0.1640922568444485
2015-07-24,0.122622215085192,0.09459623833462824,0.08005777703019332,0.34614914663369617,0.19248236607184177,0.1640922568444485
2015-07-31,0.1324601288673696,0.08442925014209138,0.07690726362485654,0.3341575338566589,0.19989100744835758,0.17215481606066607
2015-08-07,0.1324601288673696,0.08442925014209138,0.07690726362485654,0.3341575338566589,0.19989100744835758,0.17215481606066607
2015-08-14,0.1324601288673696,0.08442925014209138,0.07690726362485654,0.3341575338566589,0.19989100744835758,0.17215481606066607
2015-08-21,0.1324601288673696,0.08442925014209138,0.07690726362485654,0.3341575338566589,0.19989100744835758,0.17215481606066607
2015-08-28,0.06644224669845918,0.03612477619171518,0.03514809449390658,0.16384759822365336,0.09843728439226569,0.6000000000000001
2015-09-04,0.06644224669845918,0.03612477619171518,0.03514809449390658,0.16384759822365336,0.09843728439226569,0.6000000000000001
2015-09-11,0.06644224669845918,0.03612477619171518,0.03514809449390658,0.16384759822365336,0.09843728439226569,0.6000000000000001
2015-09-18,0.06644224669845918,0.03612477619171518,0.03514809449390658,0.16384759822365336,0.09843728439226569,0.6000000000000001
2015-09-25,0.0676708876890254,0.033305129107060495,0.033669187492777676,0.16542394647986494,0.09993084923127152,0.6
2015-10-02,0.0676708876890254,0.033305129107060495,0.033669187492777676,0.16542394647986494,0.09993084923127152,0.6
2015-10-09,0.0676708876890254,0.033305129107060495,0.033669187492777676,0.16542394647986494,0.09993084923127152,0.6
2015-10-16,0.0676708876890254,0.033305129107060495,0.033669187492777676,0.16542394647986494,0.09993084923127152,0.6
2015-10-23,0.0676708876890254,0.033305129107060495,0.033669187492777676,0.16542394647986494,0.09993084923127152,0.6
2015-10-30,0.15701961840427836,0.06574369895523924,0.06622277385900835,0.3220358191733053,0.21401947787473163,0.17495861173343707
2015-11-06,0.15701961840427836,0.06574369895523924,0.06622277385900835,0.3220358191733053,0.21401947787473163,0.17495861173343707
2015-11-13,0.15701961840427836,0.06574369895523924,0.06622277385900835,0.3220358191733053,0.21401947787473163,0.17495861173343707
2015-11-20,0.15701961840427836,0.06574369895523924,0.06622277385900835,0.3220358191733053,0.21401947787473163,0.17495861173343707
2015-11-27,0.16026848786748443,0.06720204755893035,0.06795944044354672,0.3310867078366968,0.20779395940161643,0.16568935689172526
2015-12-04,0.16026848786748443,0.06720204755893035,0.06795944044354672,0.3310867078366968,0.20779395940161643,0.16568935689172526
2015-12-11,0.16026848786748443,0.06720204755893035,0.06795944044354672,0.3310867078366968,0.20779395940161643,0.16568935689172526
2015-12-18,0.16026848786748443,0.06720204755893035,0.06795944044354672,0.3310867078366968,0.20779395940161643,0.16568935689172526
