,config_name,learned_confidence,margin_confidence,agreement,risk_guard,signal_top_gap,mu_scale,lambda_turn,lambda_tail,selection_score,selected_config
2005-08-05,pp_holdout,0.14702208106473078,0.4339080459770115,0.0,0.1,0.1466666666666667,0.3354042540834845,1.0605556823956441,0.9641600000000001,,pp_holdout
2005-08-12,pp_holdout,0.2676880822746521,0.6247126436781609,0.3333333333333333,0.1,0.2333333333333333,0.4373428919056261,1.0129167451179673,0.9641600000000001,,pp_holdout
2005-08-19,pp_holdout,0.08974250151240169,0.34433908045977013,0.0,0.5,0.053333333333333344,0.28701446527767693,1.1207696604029038,1.1408,,pp_holdout
2005-08-26,pp_holdout,0.05925913793103447,0.24089080459770112,0.0,0.5,0.020000000000000046,0.26126211972413793,1.1328044923448275,1.1408,,pp_holdout
2005-09-02,pp_holdout,0.08697940411373259,0.25123563218390804,0.0,0.5,0.10666666666666666,0.28468020059528126,1.1218605312558982,1.1408,,pp_holdout
2005-09-09,pp_holdout,0.11240039624924379,0.34433908045977013,0.0,0.5,0.11333333333333334,0.30615585475136115,1.1118243235607985,1.1408,,pp_holdout
2005-09-16,pp_holdout,0.0863554748941319,0.34080459770114946,0.0,0.1,0.04666666666666669,0.28415310519056264,1.0845068585117967,0.9641600000000001,,pp_holdout
2005-09-23,pp_holdout,0.16146013309134902,0.43850574712643675,0.3333333333333333,0.1,0.0733333333333333,0.34760152043557163,1.0548555394555352,0.9641600000000001,,pp_holdout
2005-09-30,pp_holdout,0.07707293103448276,0.31330459770114943,0.0,0.5,0.013333333333333308,0.27631121213793103,1.1257716068275863,1.1408,,pp_holdout
2005-10-07,pp_holdout,0.05925913793103447,0.2408908045977011,0.0,0.5,0.013333333333333308,0.26126211972413793,1.1328044923448275,1.1408,,pp_holdout
2005-10-14,pp_holdout,0.2539035995160314,0.5686781609195403,0.3333333333333333,0.1,0.2333333333333333,0.4256977608711433,1.0183588589110708,0.9641600000000001,,pp_holdout
2005-10-21,pp_holdout,0.10927380520266182,0.2804597701149425,0.0,0.35,0.1466666666666667,0.30351451063520873,1.098958701705989,1.07456,,pp_holdout
2005-10-28,pp_holdout,0.12328206903469045,0.368105686419723,0.0,0.16655036490732789,0.12666666666666668,0.31534869192050646,1.076183973446393,0.9935486411430761,,pp_holdout
2005-11-04,pp_holdout,0.08710885232495727,0.2722296806819686,0.0,0.1,0.09333333333333338,0.28478955844412385,1.0842094251021066,0.9641600000000001,,pp_holdout
2005-11-11,pp_holdout,0.09125414398064122,0.2890804597701149,0.0,0.1,0.0933333333333333,0.2882915008348457,1.0825728639564427,0.9641600000000001,,pp_holdout
2005-11-18,pp_holdout,0.08532241379310344,0.34683908045977013,0.0,0.2840978644671434,0.020000000000000018,0.2832803751724138,1.1022199102943941,1.0454576169486907,,pp_holdout
2005-11-25,pp_holdout,0.05987413793103448,0.24339080459770115,0.0,0.35,0.026666666666666727,0.2617816717241379,1.1184616903448275,1.07456,,pp_holdout
2005-12-02,pp_holdout,0.1628627646702964,0.4135057471264368,0.3333333333333333,0.35,0.09333333333333332,0.3487864635934664,1.0778017805081668,1.07456,,pp_holdout
2005-12-09,pp_holdout,0.059874137931034466,0.2433908045977011,0.0,0.35,0.006666666666666654,0.2617816717241379,1.1184616903448275,1.07456,,pp_holdout
2005-12-16,pp_holdout,0.07749694494857835,0.24339080459770115,0.0,0.35,0.08666666666666673,0.276669419092559,1.111504206134301,1.07456,,pp_holdout
2005-12-23,pp_holdout,0.14272241379310344,0.4135057471264368,0.3333333333333333,0.27318341932777357,0.00666666666666671,0.3317718951724138,1.0785324324512935,1.0406377979751449,,pp_holdout
2005-12-30,pp_holdout,0.082723018753781,0.31580459770114944,0.0,0.35,0.053333333333333344,0.2810844062431942,1.1094409521960071,1.07456,,pp_holdout
2006-01-06,pp_holdout,0.07749694494857835,0.24339080459770115,0.0,0.35,0.08666666666666673,0.276669419092559,1.111504206134301,1.07456,,pp_holdout
2006-01-13,pp_holdout,0.07461293103448276,0.3033045977011494,0.0,0.75,0.013333333333333308,0.27423300413793106,1.150242814827586,1.2511999999999999,,pp_holdout
2006-01-20,pp_holdout,0.05679913793103448,0.23089080459770114,0.0,0.75,0.026666666666666616,0.25918391172413796,1.1572757003448275,1.2511999999999999,,pp_holdout
2006-01-27,pp_holdout,0.21712637628554138,0.46522988505747126,0.3333333333333333,0.35,0.2033333333333333,0.39462836268602536,1.0563785066424682,1.07456,,pp_holdout
2006-02-03,pp_holdout,0.2387983363581367,0.5686781609195403,0.3333333333333333,0.35,0.1933333333333333,0.41293683455535385,1.0478224168058075,1.07456,,pp_holdout
2006-02-10,pp_holdout,0.231163853599516,0.5376436781609195,0.3333333333333333,0.35,0.1933333333333333,0.4064872235208711,1.050836510598911,1.07456,,pp_holdout
2006-02-17,pp_holdout,0.231163853599516,0.5376436781609195,0.3333333333333333,0.35,0.1933333333333333,0.4064872235208711,1.050836510598911,1.07456,,pp_holdout
2006-02-24,pp_holdout,0.1855206594071385,0.4135057471264368,0.3333333333333333,0.35,0.1533333333333333,0.3679278530671506,1.0688564436660617,1.07456,,pp_holdout
2006-03-03,pp_holdout,0.231163853599516,0.5376436781609195,0.3333333333333333,0.35,0.1933333333333333,0.4064872235208711,1.050836510598911,1.07456,,pp_holdout
2006-03-10,pp_holdout,0.21857613430127035,0.5376436781609195,0.3333333333333333,0.35,0.15999999999999995,0.3958531182577132,1.0558061421778584,1.07456,,pp_holdout
2006-03-17,pp_holdout,0.24388799153055046,0.589367816091954,0.3333333333333333,0.35,0.1933333333333333,0.41723657524500896,1.0458130209437384,1.07456,,pp_holdout
2006-03-24,pp_holdout,0.1932642770719903,0.48591954022988504,0.3333333333333333,0.35,0.12666666666666665,0.37446966127041736,1.0657992634119782,1.07456,,pp_holdout
2006-03-31,pp_holdout,0.24388799153055046,0.589367816091954,0.3333333333333333,0.35,0.1933333333333333,0.41723657524500896,1.0458130209437384,1.07456,,pp_holdout
2006-04-07,pp_holdout,0.14590716878402904,0.4089080459770115,0.0,0.35,0.16000000000000003,0.33446237618874775,1.084495849764065,1.07456,,pp_holdout
2006-04-14,pp_holdout,0.14745738052026613,0.2997126436781609,0.3333333333333333,0.35,0.12666666666666665,0.33577199506352085,1.0838838261705988,1.07456,,pp_holdout
2006-04-21,pp_holdout,0.21348647912885657,0.5169540229885057,0.3333333333333333,0.35,0.15999999999999995,0.391553377568058,1.0578155380399272,1.07456,,pp_holdout
2006-04-28,pp_holdout,0.12045889292196005,0.3054597701149425,0.0,0.35,0.15999999999999998,0.3129636727404719,1.09454282907441,1.07456,,pp_holdout
2006-05-05,pp_holdout,0.15375124016938896,0.2997126436781609,0.3333333333333333,0.35,0.1433333333333333,0.3410890476950998,1.081399010381125,1.07456,,pp_holdout
2006-05-12,pp_holdout,0.14745738052026613,0.2997126436781609,0.3333333333333333,0.35,0.12666666666666665,0.33577199506352085,1.0838838261705988,1.07456,,pp_holdout
2006-05-19,pp_holdout,0.05987413793103448,0.24339080459770115,0.0,0.35,0.026666666666666672,0.2617816717241379,1.1184616903448275,1.07456,,pp_holdout
2006-05-26,pp_holdout,0.06717383696309737,0.2628304597701149,0.0,0.825,0.04666666666666666,0.26794845746642465,1.160229769166969,1.28432,,pp_holdout
2006-06-02,pp_holdout,0.05987413793103448,0.24339080459770115,0.0,0.375,0.026666666666666727,0.2617816717241379,1.1208116903448275,1.0856,,pp_holdout
2006-06-09,pp_holdout,0.21220649144412748,0.5117508210180624,0.3333333333333333,0.375,0.15999999999999995,0.3904720439719989,1.0606708771778584,1.0856,,pp_holdout
2006-06-16,pp_holdout,0.11200195639961973,0.3120176518883415,0.0,0.375,0.13333333333333336,0.30581925276639876,1.1002316276134303,1.0856,,pp_holdout
2006-06-23,pp_holdout,0.11029948729582577,0.3869683908045977,0.0,0.825,0.08000000000000002,0.3043810068675136,1.143203762415608,1.28432,,pp_holdout
2006-06-30,pp_holdout,0.05965449507389161,0.242497947454844,0.0,0.375,0.013333333333333308,0.26159611743842365,1.1208984053448277,1.0856,,pp_holdout
2006-07-07,pp_holdout,0.059874137931034466,0.2433908045977011,0.0,0.375,0.026666666666666672,0.2617816717241379,1.1208116903448275,1.0856,,pp_holdout
2006-07-14,pp_holdout,0.05372413793103446,0.2183908045977011,0.0,0.375,0.033333333333333326,0.2565861517241379,1.1232397103448277,1.0856,,pp_holdout
2006-07-21,pp_holdout,0.14745000151240165,0.41225574712643676,0.3333333333333333,0.825,0.05333333333333329,0.33576576127767693,1.1285367394029038,1.28432,,pp_holdout
2006-07-28,pp_holdout,0.22366578947368418,0.5583333333333333,0.3333333333333333,0.375,0.15999999999999995,0.4001528589473684,1.0561467463157894,1.0856,,pp_holdout
2006-08-04,pp_holdout,0.22109367816091952,0.5376436781609195,0.3333333333333333,0.375,0.16666666666666666,0.3979799393103448,1.0571622158620688,1.0856,,pp_holdout
2006-08-11,pp_holdout,0.22109367816091952,0.5376436781609195,0.3333333333333333,0.375,0.16666666666666666,0.3979799393103448,1.0571622158620688,1.0856,,pp_holdout
2006-08-18,pp_holdout,0.06437905323653961,0.24123563218390803,0.0,0.75,0.053333333333333344,0.26558742417422865,1.154283149782214,1.2511999999999999,,pp_holdout
2006-08-25,pp_holdout,0.143253206291591,0.357183908045977,0.0,0.375,0.18666666666666668,0.3322203086751361,1.0878936341560799,1.0856,,pp_holdout
2006-09-01,pp_holdout,0.14468250151240167,0.4010057471264368,0.3333333333333333,0.75,0.05333333333333329,0.3334277772776769,1.1225793484029036,1.2511999999999999,,pp_holdout
2006-09-08,pp_holdout,0.06941414095583785,0.24123563218390803,0.0,0.75,0.06666666666666665,0.26984106627949184,1.152295297150635,1.2511999999999999,,pp_holdout
2006-09-15,pp_holdout,0.1180777676950998,0.357183908045977,0.0,0.375,0.12000000000000002,0.3109520981488203,1.0978328973139746,1.0856,,pp_holdout
2006-09-22,pp_holdout,0.12059531155474892,0.357183908045977,0.0,0.375,0.12666666666666668,0.31307891920145187,1.0968389709981852,1.0856,,pp_holdout
2006-09-29,pp_holdout,0.12812065940713854,0.3468390804597701,0.0,0.375,0.15333333333333335,0.31943633306715064,1.0938679636660615,1.0856,,pp_holdout
2006-10-06,pp_holdout,0.1855206594071385,0.4135057471264368,0.3333333333333333,0.375,0.1533333333333333,0.3679278530671506,1.0712064436660618,1.0856,,pp_holdout
2006-10-13,pp_holdout,0.07749694494857835,0.24339080459770115,0.0,0.375,0.08666666666666673,0.276669419092559,1.1138542061343013,1.0856,,pp_holdout
2006-10-20,pp_holdout,0.07248914095583787,0.25373563218390804,0.0,0.375,0.06666666666666671,0.27243882627949184,1.115831287150635,1.0856,,pp_holdout
2006-10-27,pp_holdout,0.07248914095583787,0.25373563218390804,0.0,0.375,0.06666666666666671,0.27243882627949184,1.115831287150635,1.0856,,pp_holdout
2006-11-03,pp_holdout,0.08532241379310344,0.34683908045977013,0.0,0.375,0.013333333333333308,0.2832803751724138,1.1107647110344827,1.0856,,pp_holdout
2006-11-10,pp_holdout,0.1875012798221685,0.45225880401252355,0.3333333333333333,0.7468594597003487,0.1333333333333333,0.36960108119376794,1.1053792839380405,1.249813137403674,,pp_holdout
2006-11-17,pp_holdout,0.18589818420108525,0.44574215514633164,0.3333333333333333,0.7034151339257357,0.1333333333333333,0.3682467860130768,1.1019284194664305,1.230628123141605,,pp_holdout
2006-11-24,pp_holdout,0.1902114793672823,0.447924998141142,0.3333333333333333,0.7179674205578049,0.1433333333333333,0.3718906577694801,1.1015934454782306,1.2370544129183267,,pp_holdout
2006-12-01,pp_holdout,0.18807660633318227,0.4392466524740687,0.3333333333333333,0.6601117827773164,0.1433333333333333,0.37008711703027236,1.0969978634007274,1.211505363274463,,pp_holdout
2006-12-08,pp_holdout,0.05398814607639789,0.20923009031198686,0.0,0.5780289404740759,0.04666666666666669,0.2568091858053409,1.142220200333601,1.175257580113352,,pp_holdout
2006-12-15,pp_holdout,0.06856896551724137,0.27873563218390807,0.0,0.125,0.00666666666666671,0.26912706206896553,1.093878972413793,0.9752000000000001,,pp_holdout
2006-12-22,pp_holdout,0.06856896551724137,0.27873563218390807,0.0,0.125,0.026666666666666672,0.26912706206896553,1.093878972413793,0.9752000000000001,,pp_holdout
2006-12-29,pp_holdout,0.08879116757410767,0.3097701149425287,0.0,0.125,0.07333333333333336,0.2862107783666062,1.085895247041742,0.9752000000000001,,pp_holdout
2007-01-05,pp_holdout,0.10646854204476709,0.33045977011494254,0.0,0.125,0.10666666666666669,0.30114462431941924,1.0789162196007258,0.9752000000000001,,pp_holdout
2007-01-12,pp_holdout,0.06602413793103447,0.26839080459770115,0.0,0.125,0.033333333333333326,0.2669771917241379,1.0948836703448275,0.9752000000000001,,pp_holdout
2007-01-19,pp_holdout,0.08870931639443436,0.27873563218390807,0.0,0.011904761904761946,0.09333333333333335,0.2861416304900182,1.0752966095065248,0.925257142857143,,pp_holdout
2007-01-26,pp_holdout,0.14101966122202056,0.3247126436781609,0.3333333333333333,0.0,0.09333333333333335,0.3303334098003629,1.0535254377495462,0.92,,pp_holdout
2007-02-02,pp_holdout,0.12342413793103446,0.3350574712643678,0.3333333333333333,0.0,0.006666666666666654,0.31546871172413793,1.0604721503448276,0.92,,pp_holdout
2007-02-09,pp_holdout,0.0749310344827586,0.30459770114942525,0.0,0.0,0.04000000000000001,0.2745017379310345,1.0796172275862068,0.92,,pp_holdout
2007-02-16,pp_holdout,0.07547931336963096,0.2658908045977011,0.0,0.25,0.06666666666666671,0.2749649239346642,1.1029007670816695,1.0304000000000002,,pp_holdout
2007-02-23,pp_holdout,0.12095880520266179,0.3279597701149425,0.0,0.25,0.14666666666666664,0.31338599863520866,1.084945463705989,1.0304000000000002,,pp_holdout
2007-03-02,pp_holdout,0.08300466122202056,0.25554597701149423,0.0,0.25,0.09333333333333335,0.281322337800363,1.0999297597495459,1.0304000000000002,,pp_holdout
2007-03-09,pp_holdout,0.09769186327888686,0.26408045977011496,0.0,0.35,0.12666666666666665,0.2937300860980036,1.1035312523774954,1.07456,,pp_holdout
2007-03-16,pp_holdout,0.1128516938898971,0.2847701149425287,0.0,0.35,0.1533333333333333,0.30653711099818504,1.0975461512522684,1.07456,,pp_holdout
2007-03-23,pp_holdout,0.12809337568058074,0.33649425287356327,0.0,0.35,0.15999999999999998,0.3194132837749546,1.0915287352813066,1.07456,,pp_holdout
2007-03-30,pp_holdout,0.12809337568058074,0.33649425287356327,0.0,0.35,0.15999999999999998,0.3194132837749546,1.0915287352813066,1.07456,,pp_holdout
2007-04-06,pp_holdout,0.09769186327888686,0.26408045977011496,0.0,0.35,0.12666666666666665,0.2937300860980036,1.1035312523774954,1.07456,,pp_holdout
2007-04-13,pp_holdout,0.143253206291591,0.357183908045977,0.0,0.35,0.18666666666666668,0.3322203086751361,1.0855436341560796,1.07456,,pp_holdout
2007-04-20,pp_holdout,0.10767089826716279,0.32511347890659537,0.0,0.1420065737798703,0.11333333333333334,0.3021603748560991,1.0800401472994317,0.9827101029811909,,pp_holdout
2007-04-27,pp_holdout,0.10714947694935642,0.322993880053724,0.0,0.1586605647667171,0.11333333333333334,0.3017198781268163,1.0818114795884655,0.9900645054009822,,pp_holdout
2007-05-04,pp_holdout,0.10716244135109003,0.3230465808737792,0.0,0.1582464868948546,0.11333333333333334,0.3017308304534009,1.081767437922706,0.9898816486127677,,pp_holdout
2007-05-11,pp_holdout,0.08201428648115656,0.33339140845998605,0.0,0.1582464868948546,0.0333333333333333,0.28048566921928103,1.0916959294653557,0.9898816486127677,,pp_holdout
2007-05-18,pp_holdout,0.08180198494748901,0.3325283940954838,0.0,0.16502731404451532,0.019999999999999962,0.2803063168836387,1.0924171438629156,0.992876061882058,,pp_holdout
2007-05-25,pp_holdout,0.08393676725492215,0.2695689440543833,0.0,0.17202397816055148,0.08666666666666667,0.28210978097695827,1.0922320182348484,0.9959657887556996,,pp_holdout
2007-06-01,pp_holdout,0.08371029796290627,0.26864833717627,0.0,0.179257317917156,0.08666666666666667,0.2819184597190632,1.0930013622484573,0.999160031592216,,pp_holdout
2007-06-08,pp_holdout,0.07366740625086754,0.2789931647624769,0.0,0.179257317917156,0.05333333333333329,0.27343422480073293,1.0969662958963702,0.999160031592216,,pp_holdout
2007-06-15,pp_holdout,0.08563300544797632,0.2764642212619206,0.0,0.1,0.08666666666666667,0.2835427630024504,1.084792089449139,0.9641600000000001,,pp_holdout
2007-06-22,pp_holdout,0.06516250870839937,0.2648882467821113,0.0,0.1,0.026666666666666672,0.26624928735685577,1.092873841561924,0.9641600000000001,,pp_holdout
2007-06-29,pp_holdout,0.06420562152215209,0.260998461472163,0.0,0.10526314531743243,0.026666666666666672,0.2654409090619141,1.093746356282893,0.9664842049721782,,pp_holdout
2007-07-06,pp_holdout,0.06348681005287377,0.25807646362956815,0.0,0.1320481255412188,0.026666666666666672,0.26483365713266777,1.096547931192,0.9783124522390023,,pp_holdout
2007-07-13,pp_holdout,0.08354855317687611,0.2679908380460661,0.0,0.13599394626355096,0.08666666666666667,0.28178181772382493,1.088998462154543,0.9800549266699841,,pp_holdout
2007-07-20,pp_holdout,0.08619177253478523,0.27873563218390807,0.0,0.1,0.08666666666666667,0.2840148094373866,1.0845714882032667,0.9641600000000001,,pp_holdout
2007-07-27,pp_holdout,0.06602413793103445,0.2683908045977011,0.0,0.1,0.026666666666666672,0.2669771917241379,1.0925336703448276,0.9641600000000001,,pp_holdout
2007-08-03,pp_holdout,0.1051825483968542,0.35593390804597697,0.0,0.825,0.08666666666666667,0.3000582168856624,1.1452239298929219,1.28432,,pp_holdout
2007-08-10,pp_holdout,0.11470446782871971,0.39464089760640586,0.0,0.8071845281040082,0.08666666666666667,0.30810233442170243,1.1397900217429981,1.27645268761073,,pp_holdout
2007-08-17,pp_holdout,0.05737080958379825,0.23321467310487096,0.0,0.7654924567144654,0.006666666666666654,0.25966685993639277,1.158506295307476,1.258041468885108,,pp_holdout
2007-08-24,pp_holdout,0.11553130416743818,0.36730026654856485,0.0,0.6249136543850684,0.10666666666666669,0.30880084576065175,1.1223301246268917,1.1959618697764463,,pp_holdout
2007-08-31,pp_holdout,0.1854041454930429,0.484669540229885,0.3333333333333333,0.825,0.10666666666666663,0.3678294221125226,1.1135524433593464,1.28432,,pp_holdout
2007-09-07,pp_holdout,0.1854041454930429,0.484669540229885,0.3333333333333333,0.825,0.10666666666666663,0.3678294221125226,1.1135524433593464,1.28432,,pp_holdout
2007-09-14,pp_holdout,0.18507277964431842,0.48332252458466357,0.3333333333333333,0.8160198956985236,0.10666666666666663,0.36754948424352024,1.1128391367920842,1.280354385940468,,pp_holdout
2007-09-21,pp_holdout,0.0652427742255101,0.2652145293719923,0.0,0.9788248318286075,0.00666666666666671,0.26631709566571093,1.1754516869276577,1.352249045735513,,pp_holdout
2007-09-28,pp_holdout,0.15887415108732414,0.427993625158856,0.3333333333333333,0.9299191868827944,0.0733333333333333,0.3454168828385714,1.133888888717707,1.3306523129274421,,pp_holdout
2007-10-05,pp_holdout,0.15881678477741507,0.42776042877711173,0.3333333333333333,0.9283645443378332,0.0733333333333333,0.34536841977996025,1.1337654005376328,1.3299657827795872,,pp_holdout
2007-10-12,pp_holdout,0.06415418327782252,0.2607893629179777,0.0,0.9493237221351774,0.00666666666666671,0.26539745403310444,1.1731083583226223,1.3392213556948942,,pp_holdout
2007-10-19,pp_holdout,0.06602413793103447,0.26839080459770115,0.0,1.0,0.00666666666666671,0.2669771917241379,1.1771336703448276,1.3616000000000001,,pp_holdout
2007-10-26,pp_holdout,0.05956663793103448,0.24214080459770115,0.0,0.825,0.00666666666666671,0.2615218957241379,1.1632330913448277,1.28432,,pp_holdout
2007-11-02,pp_holdout,0.06521774268317837,0.2651127751348714,0.0,0.978146470247802,0.00666666666666671,0.2662959490187491,1.1753978033919745,1.3519494812614294,,pp_holdout
2007-11-09,pp_holdout,0.06422260338030882,0.26106749341588953,0.0,0.9511779254545891,0.00666666666666671,0.26545525533568487,1.1732556411781854,1.3400401718807466,,pp_holdout
2007-11-16,pp_holdout,0.06148188551791039,0.24992636389394468,0.0,0.8769037286416235,0.00666666666666671,0.2631398968855307,1.1673559020898412,1.307240686568141,,pp_holdout
2007-11-23,pp_holdout,0.05974637807941486,0.2428714556073775,0.0,0.8298710067311756,0.00666666666666671,0.2616737402014897,1.1636200045669773,1.2864710365724872,,pp_holdout
2007-11-30,pp_holdout,0.155002633091349,0.41225574712643676,0.3333333333333333,0.825,0.0733333333333333,0.34214622443557163,1.1255549604555353,1.28432,,pp_holdout
2007-12-07,pp_holdout,0.1803144903206291,0.46397988505747123,0.3333333333333333,0.825,0.10666666666666663,0.3635296814228674,1.1155618392214155,1.28432,,pp_holdout
2007-12-14,pp_holdout,0.155002633091349,0.41225574712643676,0.3333333333333333,0.825,0.0733333333333333,0.34214622443557163,1.1255549604555353,1.28432,,pp_holdout
2007-12-21,pp_holdout,0.1801652282778123,0.4531392106572033,0.3333333333333333,0.7527288373315468,0.11333333333333329,0.3634035848490958,1.108827278585085,1.2524050545656111,,pp_holdout
2007-12-28,pp_holdout,0.053602191880290605,0.2178950889442708,0.0,0.30142677449673316,0.0,0.2564831317004695,1.116371971448354,1.0531100636177573,,pp_holdout
2008-01-04,pp_holdout,0.15978460188279742,0.4009928902666847,0.3333333333333333,0.7499142876016529,0.09333333333333332,0.3461860316705872,1.1166089822112266,1.25116214940489,,pp_holdout
2008-01-11,pp_upside,0.17644596753816635,0.4009928902666847,0.3333333333333333,0.7499142876016529,0.08666666666666661,0.3930126036831741,0.9919426628110738,1.0607679092780589,0.5772193776186532,pp_upside
2008-01-18,pp_upside,0.17955451603145792,0.41225574712643676,0.3333333333333333,0.825,0.08666666666666661,0.39587744197459157,0.9971531667441015,1.08888,0.5772193776186532,pp_upside
2008-01-25,pp_upside,0.17955451603145792,0.41225574712643676,0.3333333333333333,0.825,0.08666666666666661,0.39587744197459157,0.9971531667441015,1.08888,0.5772193776186532,pp_upside
2008-02-01,pp_upside,0.3451489503932245,0.3967385057471263,0.3333333333333333,0.825,0.053333333333333566,0.5484892726823957,0.9387314503012704,1.08888,0.5772193776186532,pp_upside
2008-02-08,pp_upside,0.44603449183303073,0.4450143678160919,0.3333333333333333,0.825,0.2599999999999998,0.6414653876733212,0.9031390312813067,1.08888,0.5772193776186532,pp_upside
2008-02-15,pp_upside,0.4114209859378475,0.5415660919540229,0.3333333333333333,0.825,0.206666666666667,0.6095655806403202,0.9153506761611273,1.08888,0.5772193776186532,pp_upside
2008-02-22,pp_upside,0.48995771086530204,0.4450143678160919,0.3333333333333333,0.825,0.43333333333333346,0.6819450263334623,0.8876429196067214,1.08888,0.5772193776186532,pp_upside
