version_name,avg_production_weight,avg_phasen_weight,avg_phaseo_weight,avg_abstain_weight,avg_trust_score,avg_abstention_score,avg_model_uncertainty,phaseo_selected_share,phasen_selected_share,production_selected_share,abstain_selected_share
improved_phaseq_abstention_aware_meta_allocator,0.23878504404407241,0.21063664013739586,0.2092985341384021,0.3412797816801296,0.31461685420710006,0.3412797816801296,0.5478607464548592,0.14878268710550044,0.12263300270513977,0.0351668169522092,0.6934174932371506
improved_phaseq_regime_bucket_meta_allocator,0.6195068289523219,0.12834452804406782,0.17047754965449996,0.08167109334911037,0.23464981367653379,,0.5478607464548592,0.1884580703336339,0.058611361587015326,0.7529305680793508,0.0
improved_phaseq_abstention_regime_regret_meta_allocator,0.6296418729186027,0.11738851144867977,0.15380892468169255,0.0991606909510251,0.21250318040603242,0.3412797816801296,0.5478607464548592,0.1884580703336339,0.058611361587015326,0.7529305680793508,0.0
