role,name,full_ann_return,full_ann_vol,full_sharpe,full_max_drawdown,full_cvar_5,full_calmar,holdout_ann_return,holdout_ann_vol,holdout_sharpe,holdout_max_drawdown,holdout_cvar_5,avg_BIL,avg_SPY,avg_turnover,max_single_etf_weight,window,start,end,ann_return,ann_vol,sharpe,max_drawdown,cvar_5,calmar,full_ann_return_delta_vs_production,full_ann_return_delta_vs_official_shadow,full_sharpe_delta_vs_production,full_sharpe_delta_vs_official_shadow,full_max_drawdown_delta_vs_production,full_max_drawdown_delta_vs_official_shadow,full_cvar_5_delta_vs_production,full_cvar_5_delta_vs_official_shadow,holdout_ann_return_delta_vs_production,holdout_ann_return_delta_vs_official_shadow,holdout_sharpe_delta_vs_production,holdout_sharpe_delta_vs_official_shadow,avg_BIL_delta_vs_production,avg_BIL_delta_vs_official_shadow,avg_SPY_delta_vs_production,avg_SPY_delta_vs_official_shadow,avg_turnover_delta_vs_production,avg_turnover_delta_vs_official_shadow,turnover_ratio_vs_production,hidden_beta
current_production,improved_frontier_phase5_fragility_guard,0.0713416943193356,0.0752346635453412,0.9482556438408292,-0.1160345788576096,-0.0249479288573999,0.6148313289168892,0.1790929966410082,0.0822061025666811,2.1785851785849784,-0.0728525894861895,-0.0230007982838633,0.276060319177734,0.0591204571328415,0.0673878026565274,1.0,full_window,,,,,,,,,0.0,0.0027578557880531956,0.0,0.06463097727529821,0.0,0.02070663655762392,0.0,0.0011371191787772003,0.0,0.02549242961008319,0.0,0.06557473138018732,0.0,-0.009492178369503501,0.0,-0.011636051371123696,0.0,0.010816322903190498,1.0,0.2404475552372669
prior_production_pin_and_rollback,improved_phase2b_regime_confidence_boost,0.0689233974459284,0.0779309455692741,0.884416286013895,-0.139754039463866,-0.0261810418470039,0.4931764241687547,0.1537144724383381,0.0732118590775067,2.0995843347674885,-0.0566479254529906,-0.0204467386212284,0.2839178772422698,0.0708116714213488,0.0562292228319653,1.0,full_window,,,,,,,,,-0.002418296873407194,0.0003395589146460015,-0.06383935782693417,0.0007916194483640338,-0.023719460606256404,-0.003012824048632484,-0.001233112989604001,-9.599381082680061e-05,-0.02537852420267009,0.00011390540741310073,-0.07900084381748984,-0.013426112437302518,0.007857558064535808,-0.0016346203049676933,0.011691214288507293,5.516291738359713e-05,-0.011158579824562101,-0.00034225692137160313,0.8344124695467979,0.2516072556425832
official_shadow,improved_phase2b_combo_abc,0.0685838385312824,0.0776164825704265,0.883624666565531,-0.1367412154152335,-0.0260850480361771,0.501559374933287,0.153600567030925,0.0726927627045651,2.113010447204791,-0.0553111007545734,-0.020291629785146,0.2855524975472375,0.0707565085039652,0.0565714797533369,1.0,full_window,,,,,,,,,-0.0027578557880531956,0.0,-0.06463097727529821,0.0,-0.02070663655762392,0.0,-0.0011371191787772003,0.0,-0.02549242961008319,0.0,-0.06557473138018732,0.0,0.009492178369503501,0.0,0.011636051371123696,0.0,-0.010816322903190498,0.0,0.8394913845414903,0.2502778268204856
