name,missing,ann_return,ann_vol,sharpe,max_drawdown,calmar,cvar_5,avg_turnover,avg_BIL,avg_SPY,avg_offense,avg_defense,holdout_sharpe,holdout_ann_return,recovery_capture
improved_phase2b_regime_confidence_boost,False,0.06892339744592735,0.07789583362986176,0.8848149411100881,-0.139754039463866,0.49317642416874674,-0.026181041847003924,0.05622922283196535,0.2839178772422698,0.07081167142134885,0.47498117072743484,0.2411009520302949,1.6248992715714408,0.1243430057940289,0.12814863475678015
improved_phase2b_combo_abc,False,0.06858383853128158,0.07758151231293113,0.8840229648352725,-0.13674121541523376,0.5015593749332796,-0.026085048036177054,0.05657147975333692,0.28555249754723755,0.07075650850396527,0.4742577826527703,0.2401897197999917,1.6276887811347291,0.12357814887332408,0.1248945639570215
improved_phaseqq_cash_defense_score_fallback,False,0.06902446494180792,0.07827561981385202,0.8818130741852398,-0.14015784967648914,0.4924766261834742,-0.026370661099324757,0.05807301694620598,0.27687168778817317,0.07078391223584743,0.4754747428677344,0.24765356934409194,1.6220887054669184,0.12563638265074917,0.13034589298418428
improved_phaseqq_reason_specific_fallback,False,0.06879187095245731,0.07863200352502155,0.874858427466712,-0.15147400407647116,0.45414968312138865,-0.026524235348067304,0.056655462084861774,0.28239801862867453,0.07127402989559843,0.4760158364133795,0.24158614495794561,1.6284855814568298,0.12499685597543886,0.12810594801000277
improved_phaseqq_pp_combined_score_filtered,False,0.06968644878564278,0.07841911404238147,0.8886411130324792,-0.1400805067323262,0.49747427683713064,-0.026376377473991238,0.05764796533230502,0.2768068922013696,0.07143428203329127,0.47810784659911676,0.24508526119951318,1.6375794767282712,0.12652348325691354,0.13281923849491903
