,gross_return,net_return,turnover,cost,wealth,drawdown
2008-09-12,0.010211814351971214,0.010182941737048772,0.028872614922442603,2.8872614922442604e-05,1.2142506733851768,-0.03279132378510263
2008-09-19,-0.0053943670671441546,-0.005420390189023841,0.026023121879685727,2.6023121879685728e-05,1.2076689609481441,-0.03803397220439664
2008-09-26,-0.006752822354874291,-0.0072734181565192,0.5205958016449092,0.0005205958016449092,1.1988850796005193,-0.04503075337691975
2008-10-03,-0.018588356924084844,-0.01859674303493366,0.008386110848814647,8.386110848814647e-06,1.1765897218467725,-0.06279007106263335
2008-10-10,-0.005398596993112787,-0.005405626610597773,0.007029617484985999,7.029617484985999e-06,1.1702295171366017,-0.06785627799421357
2008-10-17,-0.0006731587809069616,-0.0006776096589421209,0.004450878035159351,4.4508780351593515e-06,1.1694365583126107,-0.068487907583767
2008-10-24,0.003432178487561631,0.0034185806667754687,0.013597820786162234,1.3597820786162234e-05,1.1734343715218787,-0.06530345835376528
2008-10-31,0.006370975315344329,0.006337064720172882,0.03391059517144671,3.391059517144671e-05,1.180870501079088,-0.05938022587563152
2008-11-07,-0.0005227946095973047,-0.0005315064776194308,0.0087118680221261,8.711868022126101e-06,1.180242860758535,-0.0598801713785555
2008-11-14,0.00673787163499266,0.006731357426727962,0.006514208264697813,6.5142082646978126e-06,1.1881874973046447,-0.053551888788150204
2008-11-21,0.004877404313543798,0.004870821707473028,0.006582606070769707,6.582606070769708e-06,1.1939749467590643,-0.04894190878306248
2008-11-28,0.003340861120930969,0.0033217631408782515,0.01909798005271761,1.909798005271761e-05,1.1979410487283406,-0.045782719070824096
2008-12-05,0.008200364812627772,0.008198763677336077,0.001601135291695015,1.6011352916950151e-06,1.2077626842862446,-0.03795931708765543
2008-12-12,0.017854386547112813,0.01785235419922642,0.002032347886393532,2.032347886393532e-06,1.229324091514731,-0.020784626062238742
2008-12-19,0.006082729291486308,0.006080646442220792,0.0020828492655150825,2.0828492655150825e-06,1.2367991766781363,-0.014830363582536199
2008-12-26,-0.003956985882560532,-0.003979396635739169,0.022410753178637006,2.2410753178637006e-05,1.2318774621953783,-0.018750744319328216
2009-01-02,-0.00014911617291321795,-0.00015018118095611843,0.001065008042900492,1.065008042900492e-06,1.2316924573833126,-0.018898109491358728
2009-01-09,-0.00146889673086923,-0.001471019115056706,0.002122384187475821,2.122384187475821e-06,1.2298806142346306,-0.020341329126115193
2009-01-16,-0.007019811638776195,-0.007021546213408842,0.0017345746326466764,1.7345746326466764e-06,1.2212449506648064,-0.027220047757022803
2009-01-23,-0.0010012094338944836,-0.0010045725602445686,0.0033631263500851025,3.363126350085103e-06,1.2200181214980312,-0.028197275804202282
2009-01-30,-0.0034726839480329888,-0.003554242761884914,0.08155881385192525,8.155881385192524e-05,1.2156818809203285,-0.03165129860265514
2009-02-06,0.0006567823969914649,0.00065537839961555,0.0014039973759148578,1.4039973759148578e-06,1.2164786125658875,-0.031016663780463638
2009-02-13,-0.001075949058106298,-0.0010791123688699052,0.0031633107636071167,3.163310763607117e-06,1.215165895448602,-0.03206230568380697
2009-02-20,-0.011964959563341423,-0.011966680609551065,0.0017210462096421456,1.7210462096421456e-06,1.2006243932901495,-0.04364530692163415
2009-02-27,-0.001874947177975182,-0.0019501896771966713,0.07524249922148929,7.52424992214893e-05,1.1982829479921646,-0.04551037997181406
