,model_confidence,model_uncertainty,margin_confidence,agreement,signal_top_gap,risk_guard,cash_weight,mu_scale,lambda_turn,lambda_tail,lambda_anchor,safe_mix,freeze_prev
2005-01-14,0.08640497823029206,0.6089388696655134,0.19804597701149423,0.3333333333333333,0.16666666666666657,0.6,0.09676540543971177,0.26272324319809,1.7627716575161327,0.97656,1.0839271690372396,0.2130726643598616,0.0
2005-01-21,0.06825683008214392,0.6089388696655134,0.19804597701149423,0.3333333333333333,0.11999999999999994,0.6,0.09730984988415621,0.24866003898432612,1.773388324182799,0.97656,1.0863408727409434,0.2130726643598616,0.0
2005-01-28,0.06825683008214392,0.6089388696655134,0.19804597701149423,0.3333333333333333,0.11999999999999994,0.6,0.09730984988415621,0.24866003898432612,1.773388324182799,0.97656,1.0863408727409434,0.2130726643598616,0.0
2005-02-04,0.06825683008214392,0.6089388696655134,0.19804597701149423,0.3333333333333333,0.11999999999999994,0.6,0.09730984988415621,0.24866003898432612,1.773388324182799,0.97656,1.0863408727409434,0.2130726643598616,0.0
2005-02-11,0.06825683008214392,0.6089388696655134,0.19804597701149423,0.3333333333333333,0.11999999999999994,0.6,0.09730984988415621,0.24866003898432612,1.773388324182799,0.97656,1.0863408727409434,0.2130726643598616,0.0
2005-02-18,0.06825683008214392,0.6089388696655134,0.19804597701149423,0.3333333333333333,0.11999999999999994,0.6,0.09730984988415621,0.24866003898432612,1.773388324182799,0.97656,1.0863408727409434,0.2130726643598616,0.0
2005-02-25,0.06825683008214392,0.6089388696655134,0.19804597701149423,0.3333333333333333,0.11999999999999994,0.6,0.09730984988415621,0.24866003898432612,1.773388324182799,0.97656,1.0863408727409434,0.2130726643598616,0.0
2005-03-04,0.06825683008214392,0.6089388696655134,0.19804597701149423,0.3333333333333333,0.11999999999999994,0.6,0.09730984988415621,0.24866003898432612,1.773388324182799,0.97656,1.0863408727409434,0.2130726643598616,0.0
2005-03-11,0.11933728985225886,0.6089388696655134,0.4302298850574713,0.3333333333333333,0.11999999999999994,0.6,0.09577743609105277,0.2882428620479223,1.7435062552172822,0.97656,1.0795471715915181,0.2130726643598616,0.0
2005-03-18,0.09313374953806369,0.6012095366877995,0.3280890804597701,0.0,0.22666666666666668,0.1,0.04625436898137007,0.26820555254753686,1.7556199237823575,0.81276,1.0821510984938467,0.13714514440253595,0.0
2005-03-25,0.08852694660769253,0.5997796874797723,0.3280890804597701,0.0,0.21333333333333332,0.1,0.04633537910096011,0.2646810535949552,1.757720086226085,0.81276,1.082600800473871,0.13697356249757267,0.0
2005-04-01,0.06564708244523165,0.6000777432936989,0.22464080459770114,0.0,0.21333333333333332,0.1,0.04703369725839101,0.24692064941643516,1.7712287979797183,0.81276,1.0856778007702659,0.13700932919524386,0.0
2005-04-08,0.07737760032845814,0.5865489517589088,0.24339080459770115,0.0,0.21333333333333332,0.1,0.046140630060502605,0.25646907876486963,1.7587384677395583,0.81276,1.0825753596568308,0.13538587421106907,0.0
2005-04-15,0.07920772421928418,0.5825997130224131,0.24339080459770115,0.0,0.21333333333333332,0.1,0.045927756794318,0.2580228437333824,1.7560249619490425,0.81276,1.0818817399633902,0.13491196556268958,0.0
2005-04-22,0.0785168710733358,0.5840746458364469,0.24339080459770115,0.0,0.21333333333333332,0.1,0.046007479701257806,0.25743666991842273,1.7570426830900605,0.81276,1.0821417657726013,0.13508895750037364,0.0
2005-04-29,0.07843064809547914,0.5842600548853816,0.24339080459770115,0.0,0.21333333333333332,0.1,0.04601748275255089,0.25736348185438584,1.7571702536964633,0.81276,1.0821743700602346,0.13511120658624579,0.0
2005-05-06,0.10000274373257309,0.5862465515381562,0.34594622331691294,0.0,0.21333333333333332,0.1,0.04544977974954906,0.27406307438812016,1.7453769603563176,0.81276,1.0795317419589174,0.13534958618457876,0.0
2005-05-13,0.07788855269481074,0.584844804203279,0.242497947454844,0.0,0.21333333333333332,0.1,0.04605713558728684,0.2569226749311744,1.7577306352220998,0.81276,1.082313130170764,0.1351813765043935,0.0
2005-05-20,0.12033960158916737,0.6018118716771783,0.5109195402298851,0.3333333333333333,1.1102230246251565e-16,0.1,0.04546228681941211,0.2892862317895531,1.7399550716880432,0.81276,1.0786013863598392,0.1372174246012614,1.0
2005-05-27,0.12014813724427867,0.6022988505747127,0.5109195402298851,0.3333333333333333,1.1102230246251565e-16,0.1,0.045487509905660146,0.2891195153439718,1.7402696615511772,0.81276,1.078682366712028,0.13727586206896553,1.0
2005-06-03,0.12014813724427867,0.6022988505747127,0.5109195402298851,0.3333333333333333,1.1102230246251565e-16,0.1,0.045487509905660146,0.2891195153439718,1.7402696615511772,0.81276,1.078682366712028,0.13727586206896553,1.0
2005-06-10,0.14224392268489164,0.6022988505747127,0.5936781609195403,0.3333333333333333,0.03999999999999987,0.1,0.04482463634244176,0.30625650670980603,1.7273436270684188,0.81276,1.0757436272484266,0.13727586206896553,1.0
2005-06-17,0.14224392268489164,0.6022988505747127,0.5936781609195403,0.3333333333333333,0.03999999999999987,0.1,0.04482463634244176,0.30625650670980603,1.7273436270684188,0.81276,1.0757436272484266,0.13727586206896553,1.0
2005-06-24,0.04971045741057295,0.594788091022858,0.27873563218390807,0.0,0.12666666666666654,0.1,0.04730020991859714,0.23471745270946343,1.7783512282803238,0.81276,1.0871943515409996,0.13637457092274297,0.0
2005-07-01,0.09122942471437914,0.5888245672069687,0.3614942528735632,0.0,0.17999999999999994,0.1,0.04581609994684738,0.26715562677704136,1.7515818065001871,0.81276,1.0809924871745822,0.13565894806483625,0.0
2005-07-08,0.08984822038048687,0.5919893697798027,0.3614942528735632,0.0,0.17999999999999994,0.1,0.045984128179777504,0.26597379397326476,1.7537063689058132,0.81276,1.081536974844293,0.13603872437357634,0.0
2005-07-15,0.10716045919713776,0.5888245672069687,0.4339080459770115,0.0,0.17999999999999994,0.1,0.04533816891236461,0.27953291136914554,1.7422621513277734,0.81276,1.0788736595883752,0.13565894806483625,0.0
2005-07-22,0.09119837002204509,0.5950528338136407,0.4442528735632184,0.0,0.13999999999999996,0.1,0.04606616225188427,0.26691666775464984,1.7541909324035783,0.81276,1.081706639841823,0.13640634005763688,0.0
2005-07-29,0.011343539543129194,0.6022988505747127,0.2890804597701149,0.0,1.6653345369377348e-16,0.1,0.04875164783669463,0.2047331306019979,1.8039203512063497,0.81276,1.093153378206281,0.13727586206896553,1.0
2005-08-05,0.120241555057498,0.6008946116454649,0.4339080459770115,0.0,0.22666666666666668,0.1,0.04542853781409366,0.28924449593672386,1.7396308487358771,0.81276,1.0785098589049356,0.13710735339745578,0.0
2005-08-12,0.23518152951471386,0.6008946116454648,0.6247126436781609,0.3333333333333333,0.26,0.1,0.041980338580377176,0.378405532071935,1.6723909636784056,0.81276,1.063222842302126,0.13710735339745578,0.0
2005-08-19,0.0733149152539905,0.6220300078378682,0.34433908045977013,0.0,0.22666666666666668,0.5,0.08768175285589502,0.2521515395979467,1.7758752578369688,0.9438,1.0871605371647364,0.19964360094054417,0.0
2005-08-26,0.052369934339342866,0.6189177956234774,0.24089080459770112,0.0,0.22666666666666668,0.5,0.08818561379475882,0.23604377200460216,1.786833391390851,0.9438,1.0895914274339438,0.19927013547481728,0.0
2005-09-02,0.0544327945320115,0.6192745700945224,0.25123563218390804,0.0,0.22666666666666668,0.5,0.08813799896782055,0.23762925015046202,1.7857750363580946,0.9438,1.089357739318018,0.19931294841134267,0.0
2005-09-09,0.0766555168467549,0.6164233576642336,0.34433908045977013,0.0,0.22666666666666668,0.5,0.0873572688011667,0.25492103267908334,1.7715886394329696,0.9438,1.0860770790331042,0.19897080291970803,0.0
2005-09-16,0.03344464439070402,0.5919893697798027,0.34080459770114946,0.0,0.04666666666666669,0.1,0.047676235459470986,0.2221701210877273,1.7867024608598359,0.81276,1.089038650450934,0.13603872437357634,1.0
2005-09-23,0.14350799973483316,0.5918719225116871,0.43850574712643675,0.3333333333333333,0.11999999999999994,0.1,0.04436963690842249,0.3076512699304745,1.7222665399199846,0.81276,1.0743868352015995,0.13602463070140244,0.0
2005-09-30,0.06982793063985834,0.6164233576642336,0.31330459770114943,0.0,0.22666666666666668,0.5,0.0875620963873736,0.24963538575031416,1.7755827773640043,0.9438,1.0869851479986212,0.19897080291970803,0.0
2005-10-07,0.05481740285668796,0.6149703059551632,0.2408908045977011,0.0,0.22666666666666668,0.5,0.0879542901525059,0.23805964630941692,1.7837594666061856,0.9438,1.088815900298949,0.19879643671461958,0.0
2005-10-14,0.23695494712784274,0.5767030977495182,0.5686781609195403,0.3333333333333333,0.2733333333333334,0.1,0.04095947549614545,0.38096937843729123,1.6612898445940114,0.81276,1.060229145175442,0.1342043717299422,0.0
2005-10-21,0.03894309984597394,0.6271340970502044,0.2804597701149425,0.0,0.17999999999999994,0.35,0.07391707088662895,0.22541227512512713,1.7981060709629904,0.89466,1.0923138547842088,0.17775609164602452,0.0
2005-10-28,0.07602962426451465,0.599900717844125,0.368105686419723,0.0,0.16666666666666657,0.16655036490732789,0.05337017647656235,0.25498126420234696,1.765081368428415,0.8345618995436407,1.0842767418070498,0.1469706408773942,0.0
2005-11-04,0.06572116558535046,0.5893778824794933,0.2722296806819686,0.0,0.16666666666666657,0.1,0.04660348033161923,0.24731984616266472,1.7667343172440393,0.81276,1.0844481635798107,0.1357253458975392,0.0
2005-11-11,0.06743080935793264,0.5950528338136407,0.2890804597701149,0.0,0.16666666666666657,0.1,0.04677918907180765,0.24846580821743794,1.768094955392084,0.81276,1.08486772541015,0.13640634005763688,0.0
2005-11-18,0.08478239918417924,0.6253852103126072,0.34683908045977013,0.0,0.24666666666666676,0.2840978644671434,0.06588172288369325,0.2609091901626163,1.7705625439672998,0.8730704603994363,1.0860178548841415,0.16766090490758437,0.0
2005-11-25,0.026328186070865733,0.6308278867102397,0.24339080459770115,0.0,0.16666666666666657,0.35,0.07444326988628361,0.21555649145918604,1.8070224120200034,0.89466,1.0944127303375422,0.17819934640522878,0.0
2005-12-02,0.12375347342718754,0.6308278867102397,0.4135057471264368,0.3333333333333333,0.16666666666666657,0.35,0.07152051126559396,0.2908385061273551,1.750028618916555,0.89466,1.0814551671191512,0.17819934640522878,0.0
2005-12-09,0.026328186070865733,0.6308278867102397,0.2433908045977011,0.0,0.16666666666666657,0.35,0.07444326988628361,0.21555649145918604,1.8070224120200034,0.89466,1.0944127303375422,0.17819934640522878,0.0
2005-12-16,0.06699839599615331,0.6331647767902748,0.24339080459770115,0.0,0.2733333333333334,0.35,0.07331663919172639,0.24690805377736755,1.7842024854870047,0.89466,1.089269997886603,0.178479773214833,0.0
2005-12-23,0.10416951822403084,0.6294363545615689,0.4135057471264368,0.3333333333333333,0.10666666666666674,0.27318341932777357,0.0643707105685192,0.27575549229836616,1.7609063553365547,0.8694948881717787,1.0839011984962228,0.1665098754465543,0.0
2005-12-30,0.08217548129997956,0.6354311298923434,0.31580459770114944,0.0,0.2733333333333334,0.35,0.07295198075669435,0.25855594052274383,1.7762666934747269,0.89466,1.08750980979483,0.1787517355870812,0.0
2006-01-06,0.06624444681722094,0.6354311298923434,0.24339080459770115,0.0,0.2733333333333334,0.35,0.07342991179117711,0.24625314260340828,1.7855863486471408,0.89466,1.0896286373810367,0.1787517355870812,0.0
2006-01-13,0.056422777739657204,0.6395446147157917,0.3033045977011494,0.0,0.22666666666666668,0.75,0.1,0.23854078794715777,1.79304323474407,1.0257,1.091403856638226,0.22,0.0
2006-01-20,0.02397128951069774,0.6370816802039455,0.23089080459770114,0.0,0.18000000000000005,0.75,0.1,0.21356174605383405,1.8110027746010833,1.0257,1.0954391300383268,0.22,0.0
2006-01-27,0.13600605795350826,0.6284171145536939,0.46522988505747126,0.3333333333333333,0.16666666666666657,0.35,0.07105650284354251,0.30040025771674717,1.7418579757515347,0.89466,1.0795507453513045,0.17791005374644325,0.0
2006-02-03,0.15876467864316343,0.6284171145536939,0.5686781609195403,0.3333333333333333,0.16666666666666657,0.35,0.07037374422285285,0.31799169732863897,1.7285441826480863,0.89466,1.0765238487995803,0.17791005374644325,0.0
2006-02-10,0.15287753865024303,0.6259289003105258,0.5376436781609195,0.3333333333333333,0.16666666666666657,0.35,0.07045082985291373,0.31354241234689273,1.7309530624187865,0.89466,1.0770231819949176,0.1776114680372631,0.0
2006-02-17,0.15106381825477375,0.6308278867102397,0.5376436781609195,0.3333333333333333,0.16666666666666657,0.35,0.07070120092076637,0.31194162869124964,1.7340520671924173,0.89466,1.0778228912570824,0.17819934640522878,0.0
2006-02-24,0.16442368335247518,0.6331647767902748,0.4135057471264368,0.3333333333333333,0.2733333333333334,0.35,0.07039388057103674,0.32216722837168,1.7272086923835566,0.89466,1.0763124346682122,0.178479773214833,0.0
2006-03-03,0.15193709243626682,0.6284171145536939,0.5376436781609195,0.3333333333333333,0.16666666666666657,0.35,0.07057857180905976,0.31271426544507136,1.7325383205791205,0.89466,1.0774319177650977,0.17791005374644325,0.0
2006-03-10,0.15106381825477375,0.6308278867102397,0.5376436781609195,0.3333333333333333,0.16666666666666657,0.35,0.07070120092076637,0.31194162869124964,1.7340520671924173,0.89466,1.0778228912570824,0.17819934640522878,0.0
2006-03-17,0.16425684899507062,0.6259289003105258,0.589367816091954,0.3333333333333333,0.16666666666666657,0.35,0.07010945054256891,0.3223409726295782,1.7242961658670626,0.89466,1.0755097337190556,0.1776114680372631,0.0
2006-03-24,0.1414982283054155,0.6259289003105258,0.48591954022988504,0.3333333333333333,0.16666666666666657,0.35,0.07079220916325857,0.30474385206420723,1.7376099589705107,0.89466,1.0785366302707797,0.1776114680372631,0.0
2006-03-31,0.16244312859960133,0.6308278867102397,0.589367816091954,0.3333333333333333,0.16666666666666657,0.35,0.07035982161042154,0.3207345964262058,1.727395170640693,0.89466,1.0763094429812203,0.17819934640522878,0.0
2006-04-07,0.06274197917431404,0.6308278867102397,0.4089080459770115,0.0,0.16666666666666657,0.35,0.07335085609318015,0.2436939882110454,1.785720343054486,0.89466,1.0895696958547836,0.17819934640522878,0.0
2006-04-14,0.0987189906685669,0.6308278867102397,0.2997126436781609,0.3333333333333333,0.16666666666666657,0.35,0.07227154574835257,0.2714939771104519,1.764673791330348,0.89466,1.084784753326048,0.17819934640522878,0.0
2006-04-21,0.1465120941168427,0.6308278867102397,0.5169540229885057,0.3333333333333333,0.16666666666666657,0.35,0.0708377526449043,0.30842444159726723,1.7367148258131067,0.89466,1.078428270567427,0.17819934640522878,0.0
2006-04-28,0.03998335848465884,0.6308278867102397,0.3054597701149425,0.0,0.16666666666666657,0.35,0.07403361471386981,0.22610805274113327,1.7990341361579343,0.89466,1.0925965924065077,0.17819934640522878,0.0
2006-05-05,0.0987189906685669,0.6308278867102397,0.2997126436781609,0.3333333333333333,0.16666666666666657,0.35,0.07227154574835257,0.2714939771104519,1.764673791330348,0.89466,1.084784753326048,0.17819934640522878,0.0
2006-05-12,0.09972690983936278,0.628054298739397,0.2997126436781609,0.3333333333333333,0.16666666666666657,0.35,0.072130364654395,0.2723708541833793,1.7629303460195622,0.89466,1.0843345110476559,0.17786651584872765,0.0
2006-05-19,0.02780496454877507,0.6268082887564181,0.24339080459770115,0.0,0.16666666666666657,0.35,0.07423818261379347,0.21681070578543896,1.8044863438616365,0.89466,1.0937580846332446,0.17771699465077018,0.0
2006-05-26,0.0,0.611526171772448,0.2628304597701149,0.0,0.04666666666666669,0.825,0.1,0.19570148070259907,1.8143948874573383,1.05027,1.095713983582059,0.22,1.0
2006-06-02,0.015470839162838784,0.6299587105215458,0.24339080459770115,0.0,0.13999999999999996,0.375,0.07723422324597669,0.20719023027493966,1.8130123826667024,0.90285,1.0957576713907986,0.1818450452625855,0.0
2006-06-09,0.1430793023834556,0.6295905416709172,0.5117508210180624,0.3333333333333333,0.16666666666666657,0.375,0.07339124259533303,0.3058209905153548,1.7382082734407798,0.90285,1.078743774533485,0.18180086500051007,0.0
2006-06-16,0.08178285238324576,0.6375720245111942,0.3120176518883415,0.0,0.2866666666666666,0.375,0.0755493954089504,0.25818090773994856,1.7773869935524582,0.90285,1.0878060914273047,0.1827586429413433,0.0
2006-06-23,0.06280031175716169,0.5477017202485897,0.3869683908045977,0.0,0.04666666666666669,0.825,0.1,0.2463695176844423,1.7511057332454738,1.05027,1.0800855546446366,0.22,1.0
2006-06-30,0.0,0.6323029445431476,0.242497947454844,0.0,0.0733333333333333,0.375,0.07779211778172591,0.19517491417349847,1.8230380249299494,0.90285,1.0980825356779187,0.1821263533451777,1.0
2006-07-07,0.009706077699555032,0.6391438843914218,0.2433908045977011,0.0,0.13333333333333336,0.375,0.07777457304467023,0.20249347518483696,1.8202058004525918,0.90285,1.0975714944865815,0.1829472661269706,0.0
2006-07-14,0.04773845236014104,0.6341065873221412,0.2183908045977011,0.0,0.24666666666666676,0.375,0.07643210992208142,0.23200173530749735,1.7958613456953283,0.90285,1.0919389367908254,0.18234279047865692,0.0
