,dual_momentum_topn,composite_calm_trend_specialist,composite_healthier_recovery_specialist,composite_anti_chop_clarity,composite_regime_conditioned,taa_10m_sma,cash::BIL
2005-01-14,0.037605923335904734,0.13128253901746534,0.03820740202401315,0.3128335898899616,0.27349948471467067,0.12666985481198917,0.0799012062059953
2005-01-21,0.0368,0.11793910248248915,0.0368,0.30864243090487,0.30150903664484563,0.11830942996779524,0.08
2005-01-28,0.036800000000000006,0.11214990551923151,0.036800000000000006,0.30990588894876375,0.30990588894876375,0.11443831658324109,0.08
2005-02-04,0.0368,0.11037083020232173,0.0368,0.31171219329460464,0.31171219329460464,0.11260478320846908,0.08
2005-02-11,0.0368,0.1098811220986083,0.0368,0.31240080329222497,0.31240080329222497,0.11171727131694183,0.08
2005-02-18,0.0368,0.10978567444188594,0.0368,0.3126650187005988,0.3126650187005988,0.1112842881569165,0.08
2005-02-25,0.0368,0.10979436862871812,0.0368,0.31276656946007125,0.31276656946007125,0.11107249245113941,0.08
2005-03-04,0.036802253025642155,0.10981883720411878,0.03680394279487376,0.3128,0.3128,0.11097496697536524,0.08
2005-03-11,0.03687820462532341,0.11209527926042563,0.03687820462532341,0.31193615244044115,0.31193615244044115,0.1122311222411304,0.07804488436691485
2005-03-18,0.07729065049955613,0.26463052653861563,0.1521651494892555,0.13447462627364268,0.13447462627364268,0.19749746573702073,0.03946695518826662
2005-03-25,0.04893869720938912,0.32658013623977317,0.24026844524761412,0.04192702740232761,0.04192702740232761,0.2608884789684893,0.039470187530078894
2005-04-01,0.05473346473170212,0.3180974210328157,0.2523200140597275,0.03838332873801685,0.03838332873801685,0.2576656611501422,0.04041678154957875
2005-04-08,0.05992024737569414,0.31805198351608593,0.2488401549072031,0.038420851425932386,0.038420851425932386,0.2568671969974615,0.03947871435169035
2005-04-15,0.061893456092407755,0.319026035740254,0.24531400164405548,0.03842936635657978,0.03842936635657978,0.25764193272461744,0.039265841085505744
2005-04-22,0.06338498789933533,0.3187760053930917,0.24394411936659435,0.038426177440302176,0.038426177440302176,0.2576969684679285,0.03934556399244554
2005-04-29,0.06428282738523401,0.3186254271298431,0.2432198077671324,0.03842577731825046,0.03842577731825046,0.2576648160375509,0.03935556704373863
2005-05-06,0.06598683393317892,0.31881486921955166,0.2433887354733112,0.038458330758567576,0.038458330758567576,0.25635116882101233,0.038541731035810683
2005-05-13,0.06575736406600456,0.3185723692964167,0.24275114228009298,0.0384241054905753,0.0384241054905753,0.2566735506407177,0.03939736273561744
